,0,TF
1740|FOS,5.810349290908187e-41,FOS
55393|SPI1,4.370228469839043e-34,SPI1
48085|AR,7.162567604257252e-34,AR
54125|CEBPB,2.8147248366320642e-30,CEBPB
70810|MYC,6.60796186273989e-29,MYC
54241|FOSL2,3.1406718153723056e-28,FOSL2
33569|PR,5.705578054050345e-28,PR
37635|ERG,9.108893779978805e-28,ERG
55512|YAP1,3.058974290692061e-26,YAP1
65146|ZBTB14,9.824236232649309e-26,ZBTB14
64946|BHLHE40,1.5540454813876119e-25,BHLHE40
36141|TP63,6.930212672695212e-25,TP63
73970|ZNF202,8.04878675291503e-25,ZNF202
65120|ZBTB26,6.956781947494423e-24,ZBTB26
70947|NR3C1,1.710723150831073e-23,NR3C1
44435|TAL1,5.1303993417651984e-23,TAL1
40217|BRD4,5.726008329312869e-23,BRD4
76810|NEUROG2,1.0449012134207841e-22,NEUROG2
52091|TP53,1.6888385486454024e-22,TP53
45848|JUN,2.472786026456572e-22,JUN
37608|MYH11,1.8596549581005867e-21,MYH11
54243|FOXO1,3.346233087765194e-21,FOXO1
1375|CEBPA,3.9922699023289026e-21,CEBPA
49036|ERCC6,5.403557384698292e-21,ERCC6
74117|RUNX2,6.194899867066464e-21,RUNX2
69203|TRIM24,8.822519575641893e-21,TRIM24
53874|MEF2B,1.0378167853326309e-20,MEF2B
68970|ESR1,1.2556575230425318e-20,ESR1
6570|FOXA1,1.4807398740024456e-20,FOXA1
72358|RUNX1,2.247736340774777e-20,RUNX1
32784|ATF3,1.0557054167406575e-19,ATF3
54612|TEAD1,2.176436917584856e-19,TEAD1
1743|GATA2,7.724201421346677e-19,GATA2
64216|HES2,1.0504680844695578e-18,HES2
2401|TFAP2A,1.1763112738071137e-18,TFAP2A
42176|MITF,1.6285944727148252e-18,MITF
33197|MAX,1.9609341213123732e-18,MAX
51591|SRF,2.8331934503881087e-18,SRF
52496|TCF21,9.19724907192878e-18,TCF21
44562|EMX1,1.0180958004448677e-17,EMX1
67503|GATA3,1.5964247586943806e-17,GATA3
53347|CDK9,1.720745517521515e-17,CDK9
45750|E2F1,1.7514081191333482e-17,E2F1
64183|BCL3,4.098066742139956e-17,BCL3
70803|TCF7L1,4.715653694918968e-17,TCF7L1
74571|MAZ,5.212574857018071e-17,MAZ
39978|TFAP2C,6.200673661164373e-17,TFAP2C
57090|TRIM28,9.55612834311369e-17,TRIM28
56668|HOXB13,1.097702524520051e-16,HOXB13
56901|PBX3,1.6449153649393182e-16,PBX3
41831|ZBTB17,2.0371156145713698e-16,ZBTB17
58074|KDM2B,2.467675816988048e-16,KDM2B
54240|PGR,2.6153302166940843e-16,PGR
52432|WDR5,2.8726866172926364e-16,WDR5
36075|MYOD1,3.15604267379941e-16,MYOD1
71748|SOX4,3.1755338809486643e-16,SOX4
50691|MED1,3.2878858475532155e-16,MED1
77103|ZNF519,4.509851284425153e-16,ZNF519
73714|AFF1,4.639045776397659e-16,AFF1
39365|SMAD3,5.05371018764744e-16,SMAD3
65123|ZFP64,5.919458226935007e-16,ZFP64
55895|T,7.517986616943109e-16,T
54104|DAXX,1.0452090809534834e-15,DAXX
35315|GRHL2,1.3522636767188744e-15,GRHL2
37579|FLI1,1.5431730977558635e-15,FLI1
52574|CHRM2,2.1840164078687793e-15,CHRM2
74432|TFAP4,2.2345134739580274e-15,TFAP4
55298|TEAD4,8.979660567982136e-15,TEAD4
45866|MXI1,1.0446234682349354e-14,MXI1
65125|PRDM6,1.0595316207403576e-14,PRDM6
38589|E2F7,1.06443158412396e-14,E2F7
58937|NRF1,1.1937069510183714e-14,NRF1
62800|KLF9,1.2620791062932253e-14,KLF9
51455|FOXA2,1.4450938540660882e-14,FOXA2
50411|PPARG,1.521208710836119e-14,PPARG
65147|EGR2,1.5713256403886927e-14,EGR2
48071|RELA,1.6142810022666015e-14,RELA
6546|TP73,1.6638810318021046e-14,TP73
75045|FOSL1,2.7864903097714346e-14,FOSL1
39719|TET3,4.553022664211702e-14,TET3
42637|CREBBP,4.8150435680754e-14,CREBBP
65084|SP2,5.597057352766022e-14,SP2
36356|POLR2B,6.78230054150777e-14,POLR2B
67496|SMARCA4,7.74107305377591e-14,SMARCA4
65129|ZNF341,8.090025794831853e-14,ZNF341
52501|JUND,9.349054678685894e-14,JUND
55466|NELFA,1.268279871261175e-13,NELFA
63808|HLF,1.501196256016119e-13,HLF
1314|PHF8,1.517250197244659e-13,PHF8
49481|RPE,1.85530995449806e-13,RPE
65086|ZSCAN16,1.9557670045222069e-13,ZSCAN16
65186|EGR3,2.446716501452876e-13,EGR3
5395|SP1,2.607970667636401e-13,SP1
74657|ARID3A,2.7619147309183796e-13,ARID3A
63686|ZBTB8A,2.9275252595826767e-13,ZBTB8A
48339|SNAI2,4.1581765463322975e-13,SNAI2
72934|GATA4,5.281538711583369e-13,GATA4
48799|ZNF750,7.253369658800518e-13,ZNF750
74685|NFIL3,7.458420101711895e-13,NFIL3
74052|NKX2-1,7.482353066437714e-13,NKX2-1
64604|FEZF1,7.77315501185366e-13,FEZF1
65062|ZNF467,1.1175976452027136e-12,ZNF467
74688|GRHL3,1.1814310948723074e-12,GRHL3
37602|TCF12,1.1866890738517515e-12,TCF12
56558|SMC1A,1.2341757509550605e-12,SMC1A
77098|ZNF534,1.7704833210670923e-12,ZNF534
43684|KDM4C,1.840492420902534e-12,KDM4C
8564|TBL1X,2.1291679039854534e-12,TBL1X
73716|KMT2A,2.663787292685266e-12,KMT2A
75281|ZBTB48,2.8292275473807724e-12,ZBTB48
50412|KLF11,3.070698497712507e-12,KLF11
48802|KDM1A,3.1584089656429897e-12,KDM1A
41574|BRD1,3.2058628863884436e-12,BRD1
35832|CTCF,3.3916964414049655e-12,CTCF
38654|NFATC1,3.5004920785249217e-12,NFATC1
8482|KAT7,4.607267566585349e-12,KAT7
65111|SP4,5.642960728079675e-12,SP4
