,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
65146|ZBTB14,9.172489193500984e-14,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB14
37635|ERG,9.22397281304054e-13,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,0,ERG
70810|MYC,9.818979236497647e-13,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,1,MYC
77149|ZNF282,1.2599005362210257e-12,Homo sapiens,ZNF282,tf,293T,None,None,1,ZNF282
65120|ZBTB26,2.6629855479080857e-12,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB26
73970|ZNF202,1.1427568610922314e-11,Homo sapiens,ZNF202,,293T,None,None,1,ZNF202
44332|E2F1,5.3461075060776704e-11,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1,E2F1
53300|RARA,6.084361892815224e-10,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1,RARA
70815|SP1,1.0644485802573196e-09,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1,SP1
75559|BRD4,1.1533412521870133e-09,Homo sapiens,BRD4,cr,None,None,Retina,1,BRD4
74688|GRHL3,1.4559332127992365e-09,Homo sapiens,GRHL3,predicted transcription factor,NHEK,Keratinocyte,Skin,1,GRHL3
37604|CBFB,3.350658271034987e-09,Homo sapiens,CBFB,predicted transcription factor,ME-1,Leukemia Cell,None,1,CBFB
37057|FLI1,4.2021214310177576e-09,Homo sapiens,FLI1,tf,U937,None,Pleura,1,FLI1
37608|MYH11,5.195473901033619e-09,Homo sapiens,MYH11,not sure,ME-1,Leukemia Cell,None,1,MYH11
58086|KDM2B,5.228887150581982e-09,Homo sapiens,KDM2B,cr,None,Myeloid Cell,None,1,KDM2B
57090|TRIM28,5.792775909174e-09,Homo sapiens,TRIM28,cr,HCT-116,None,Colon,1,TRIM28
70093|TET2,8.429245054974661e-09,Homo sapiens,TET2,cr,293T,None,None,1,TET2
67768|NFE2,8.866308102224097e-09,Homo sapiens,NFE2,tf,F5,Erythroid Progenitor Cell,Fetal Liver,1,NFE2
55393|SPI1,9.503365235307364e-09,Homo sapiens,SPI1,predicted transcription factor,786-O,Epithelium,Kidney,0,SPI1
65084|SP2,1.1051349400386985e-08,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
43684|KDM4C,1.7743921386698907e-08,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
58940|NRF1,2.0076290859149115e-08,Homo sapiens,NRF1,tf,HCC1954,Epithelium,Mammary Gland,1,NRF1
37619|RUNX1,2.0450847050766843e-08,Homo sapiens,RUNX1,tf,ME-1,Leukemia Cell,None,1,RUNX1
58506|WDR5,2.6951841909499884e-08,Homo sapiens,WDR5,cr,BE2-C,Neuroblast,Brain,1,WDR5
41574|BRD1,2.74501204734182e-08,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
47276|KDM5B,2.8473598944408733e-08,Homo sapiens,KDM5B,cr,SUM185PE,Epithelium,Mammary Gland,1,KDM5B
37584|TBP,3.3964835052199124e-08,Homo sapiens,TBP,tf,ME-1,Leukemia Cell,None,1,TBP
39719|TET3,5.629845024136583e-08,Homo sapiens,TET3,cr,HEK293T,Epithelium,Embryonic Kidney,0,TET3
73716|KMT2A,6.083403442199206e-08,Homo sapiens,KMT2A,not sure,SEM,B Lymphocyte,None,1,KMT2A
37596|TAL1,6.650723506464548e-08,Homo sapiens,TAL1,tf,ME-1,Leukemia Cell,None,1,TAL1
53347|CDK9,6.932675063562549e-08,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1,CDK9
65186|EGR3,7.355604081975434e-08,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1,EGR3
76496|BRPF3,8.132490110273973e-08,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1,BRPF3
8820|RBBP5,8.625937092776588e-08,Homo sapiens,RBBP5,cr,H1,Embryonic Stem Cell,Embryo,1,RBBP5
8482|KAT7,9.420779521523088e-08,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1,KAT7
51591|SRF,9.758153116353934e-08,Homo sapiens,SRF,tf,HUES64,Embryonic Stem Cell,Embryo,1,SRF
48576|KDM6B,1.0653468541054914e-07,Homo sapiens,KDM6B,cr,CUTLL1,T Lymphocyte,Blood,1,KDM6B
45867|MAZ,1.1293908788108087e-07,Homo sapiens,MAZ,tf,IMR90,Fibroblast,Lung,1,MAZ
36141|TP63,1.2468963069188462e-07,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,0,TP63
77103|ZNF519,1.5271345916368265e-07,Homo sapiens,ZNF519,tf,293T,None,None,1,ZNF519
45411|PHF8,1.733439079600395e-07,Homo sapiens,PHF8,cr,K562,Erythroblast,Bone Marrow,1,PHF8
52092|TP53,1.7942181650203248e-07,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1,TP53
69201|TRIM24,1.8570516236368327e-07,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,1,TRIM24
55667|PAF1,1.9665213362347648e-07,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1,PAF1
57092|HEXIM1,1.97780463884934e-07,Homo sapiens,HEXIM1,other,HCT-116,None,Colon,1,HEXIM1
74909|POLR3D,2.526710603503562e-07,Homo sapiens,POLR3D,tf,THP-1,Monocyte,None,0,POLR3D
37587|GATA2,3.1317885098442435e-07,Homo sapiens,GATA2,tf,ME-1,Leukemia Cell,None,0,GATA2
55465|NELFA,3.2030596485174114e-07,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1,NELFA
73699|MED1,3.918863551876043e-07,Homo sapiens,MED1,predicted transcription factor,SEM,B Lymphocyte,None,1,MED1
74838|JMJD6,3.96284997856756e-07,Homo sapiens,JMJD6,cr,None,3565 cells,None,1,JMJD6
48994|AFF4,5.259524071869575e-07,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1,AFF4
77299|TRIM25,6.341430870907196e-07,Homo sapiens,TRIM25,,BT-549,None,Breast,1,TRIM25
51554|SMAD1,6.846559533315064e-07,Homo sapiens,SMAD1,predicted transcription factor,HUES64,Embryonic Stem Cell,Embryo,1,SMAD1
36842|FOXA1,6.997848547845715e-07,Homo sapiens,FOXA1,tf,MDA-MB-453,Epithelium,Mammary Gland,1,FOXA1
70803|TCF7L1,9.535955604999879e-07,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1,TCF7L1
65123|ZFP64,9.743953467617441e-07,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1,ZFP64
49949|KLF9,1.0394425556952398e-06,Homo sapiens,KLF9,tf,GBM1A,Glioblastoma Stem Cell,None,1,KLF9
49036|ERCC6,1.1146125070823623e-06,Homo sapiens,ERCC6,predicted chromatin regulator,None,Fibroblast,Skin,1,ERCC6
47601|KLF5,1.1634367960117287e-06,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
38585|TAF3,1.1886125976031944e-06,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
46297|E2F6,1.2809116877709546e-06,Homo sapiens,E2F6,tf,K562,Erythroblast,Bone Marrow,1,E2F6
42179|MITF,1.2877613506423586e-06,Homo sapiens,MITF,tf,COLO-829,Fibroblast,Skin,1,MITF
3225|E2F4,1.32254036840588e-06,Homo sapiens,E2F4,tf,None,Adipocyte,Adipose,1,E2F4
45222|HDAC2,1.3296035291040105e-06,Homo sapiens,HDAC2,cr,H1,Embryonic Stem Cell,Embryo,1,HDAC2
36356|POLR2B,1.4247836261649544e-06,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1,POLR2B
36845|AR,1.4865696574440236e-06,Homo sapiens,AR,tf,MDA-MB-453,Epithelium,Mammary Gland,1,AR
8816|KDM4A,1.626511529231184e-06,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM4A
77039|ZNF783,1.6966581249810729e-06,Homo sapiens,ZNF783,tf,293T,None,None,1,ZNF783
