,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
65146|ZBTB14,3.958267562186773e-13,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB14
65120|ZBTB26,7.846410373463362e-12,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB26
44332|E2F1,9.2022337404592e-11,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1,E2F1
73970|ZNF202,2.0593181164845301e-10,Homo sapiens,ZNF202,,293T,None,None,1,ZNF202
77149|ZNF282,4.2082356527172383e-10,Homo sapiens,ZNF282,tf,293T,None,None,1,ZNF282
70810|MYC,5.992505348775413e-10,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,1,MYC
39719|TET3,8.379049470085671e-10,Homo sapiens,TET3,cr,HEK293T,Epithelium,Embryonic Kidney,0,TET3
77103|ZNF519,8.709924020356288e-10,Homo sapiens,ZNF519,tf,293T,None,None,1,ZNF519
40350|AR,2.377298791224305e-09,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,0,AR
42682|IRX5,2.377298791224305e-09,Homo sapiens,IRX5,tf,LoVo,None,Colon,0,IRX5
55553|MEF2B,2.9226700305478183e-09,Homo sapiens,MEF2B,tf,None,B Lymphocyte,None,0,MEF2B
53347|CDK9,6.1448289332091565e-09,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1,CDK9
70803|TCF7L1,7.039788790824629e-09,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1,TCF7L1
69203|TRIM24,1.4758540568010792e-08,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,0,TRIM24
37587|GATA2,1.836098770879468e-08,Homo sapiens,GATA2,tf,ME-1,Leukemia Cell,None,0,GATA2
37635|ERG,2.057714243785624e-08,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,0,ERG
37588|SPI1,2.0971732417866623e-08,Homo sapiens,SPI1,predicted transcription factor,ME-1,Leukemia Cell,None,0,SPI1
65125|PRDM6,3.2363954106294426e-08,Homo sapiens,PRDM6,,HEK293,Epithelium,Embryonic Kidney,1,PRDM6
47601|KLF5,4.3659823403144976e-08,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
71243|CEBPB,5.2288590935972235e-08,Homo sapiens,CEBPB,tf,None,Osteoblast,None,1,CEBPB
3225|E2F4,7.875003112829216e-08,Homo sapiens,E2F4,tf,None,Adipocyte,Adipose,1,E2F4
46052|NR3C1,8.041243132544056e-08,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,0,NR3C1
65123|ZFP64,8.932370511001224e-08,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1,ZFP64
52092|TP53,2.1642115108651266e-07,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1,TP53
48994|AFF4,2.1782358906019455e-07,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1,AFF4
54611|TEAD1,2.3621503876907702e-07,Homo sapiens,TEAD1,tf,SF268,None,None,1,TEAD1
36356|POLR2B,2.526703539711312e-07,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1,POLR2B
54675|YAP1,2.914622414921576e-07,Homo sapiens,YAP1,other,NCI-H2052,Epithelium,Lung,1,YAP1
67532|BRD4,3.4869445788969016e-07,Homo sapiens,BRD4,cr,COLO-741,None,None,1,BRD4
45866|MXI1,3.561357160417621e-07,Homo sapiens,MXI1,tf,IMR90,Fibroblast,Lung,1,MXI1
64913|BCL3,3.784424173944557e-07,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1,BCL3
43684|KDM4C,4.349544591509229e-07,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
39978|TFAP2C,4.458401605155265e-07,Homo sapiens,TFAP2C,predicted transcription factor,A375,None,Skin,1,TFAP2C
67768|NFE2,4.499060819218043e-07,Homo sapiens,NFE2,tf,F5,Erythroid Progenitor Cell,Fetal Liver,1,NFE2
65108|OSR2,4.540191082914919e-07,Homo sapiens,OSR2,,HEK293,Epithelium,Embryonic Kidney,1,OSR2
37584|TBP,4.977679550072526e-07,Homo sapiens,TBP,tf,ME-1,Leukemia Cell,None,1,TBP
63591|TCF7,5.119875484421504e-07,Homo sapiens,TCF7,tf,HepG2,Epithelium,Liver,1,TCF7
56901|PBX3,5.825268375232148e-07,Homo sapiens,PBX3,tf,SMMC-7721,None,Liver,1,PBX3
58086|KDM2B,5.84359584204815e-07,Homo sapiens,KDM2B,cr,None,Myeloid Cell,None,1,KDM2B
42179|MITF,6.598289982424985e-07,Homo sapiens,MITF,tf,COLO-829,Fibroblast,Skin,1,MITF
50408|PPARG,7.470358195621706e-07,Homo sapiens,PPARG,tf,hMADS-3,Adipocyte,Adipose,1,PPARG
36141|TP63,7.699410684976076e-07,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,0,TP63
41391|TEAD4,7.786101791891876e-07,Homo sapiens,TEAD4,tf,SNU216,Epithelium,None,1,TEAD4
65084|SP2,7.87977742661378e-07,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
62628|FOSL2,7.901975871695558e-07,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1,FOSL2
57090|TRIM28,7.947845573660758e-07,Homo sapiens,TRIM28,cr,HCT-116,None,Colon,1,TRIM28
41574|BRD1,8.433581760984361e-07,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
