,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
43684|KDM4C,4.526765353410928e-06,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
45788|MAZ,5.90865770257595e-06,Homo sapiens,MAZ,tf,HepG2,Epithelium,Liver,1,MAZ
65084|SP2,6.118801366859703e-06,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
37619|RUNX1,6.495740756680391e-06,Homo sapiens,RUNX1,tf,ME-1,Leukemia Cell,None,1,RUNX1
77039|ZNF783,8.910340383804988e-06,Homo sapiens,ZNF783,tf,293T,None,None,1,ZNF783
57092|HEXIM1,8.954122650980251e-06,Homo sapiens,HEXIM1,other,HCT-116,None,Colon,1,HEXIM1
8810|HDAC2,1.0778293958672493e-05,Homo sapiens,HDAC2,cr,H1,Embryonic Stem Cell,Embryo,1,HDAC2
73716|KMT2A,1.1096851042457472e-05,Homo sapiens,KMT2A,not sure,SEM,B Lymphocyte,None,1,KMT2A
42179|MITF,1.1818072902072247e-05,Homo sapiens,MITF,tf,COLO-829,Fibroblast,Skin,1,MITF
70093|TET2,1.2583757117936396e-05,Homo sapiens,TET2,cr,293T,None,None,1,TET2
49036|ERCC6,1.2705663508504878e-05,Homo sapiens,ERCC6,predicted chromatin regulator,None,Fibroblast,Skin,1,ERCC6
47601|KLF5,1.307815853713087e-05,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
55465|NELFA,1.3332233622184065e-05,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1,NELFA
65179|EGR2,1.677121138841744e-05,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1,EGR2
37602|TCF12,1.915035609939748e-05,Homo sapiens,TCF12,tf,ME-1,Leukemia Cell,None,1,TCF12
65125|PRDM6,2.572739350356918e-05,Homo sapiens,PRDM6,,HEK293,Epithelium,Embryonic Kidney,1,PRDM6
74909|POLR3D,2.7839442439432532e-05,Homo sapiens,POLR3D,tf,THP-1,Monocyte,None,0,POLR3D
8820|RBBP5,2.9023063694073622e-05,Homo sapiens,RBBP5,cr,H1,Embryonic Stem Cell,Embryo,1,RBBP5
74838|JMJD6,3.5204952586160306e-05,Homo sapiens,JMJD6,cr,None,3565 cells,None,1,JMJD6
45228|KDM4A,3.5691162270409696e-05,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM4A
47276|KDM5B,3.718818600454328e-05,Homo sapiens,KDM5B,cr,SUM185PE,Epithelium,Mammary Gland,1,KDM5B
1314|PHF8,3.75288280312936e-05,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1,PHF8
49481|RPE,3.9098560822612895e-05,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
65186|EGR3,4.017931804185845e-05,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1,EGR3
73714|AFF1,4.223443491167525e-05,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1,AFF1
54611|TEAD1,4.398937429747873e-05,Homo sapiens,TEAD1,tf,SF268,None,None,1,TEAD1
57091|LARP7,4.499388253720735e-05,Homo sapiens,LARP7,predicted transcription factor,HCT-116,None,Colon,1,LARP7
36104|ESR1,4.8355889961613797e-05,Homo sapiens,ESR1,tf,None,Epithelium,Mammary Gland,1,ESR1
74432|TFAP4,4.990015813369008e-05,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1,TFAP4
48824|MBD2,5.5062224186984897e-05,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1,MBD2
65204|YY1,5.5308437170632715e-05,Homo sapiens,YY1,tf,HEK293,Epithelium,Embryonic Kidney,1,YY1
36845|AR,5.630371357864028e-05,Homo sapiens,AR,tf,MDA-MB-453,Epithelium,Mammary Gland,1,AR
65123|ZFP64,5.782835542561876e-05,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1,ZFP64
51867|SUMO2,5.9656304988475135e-05,Homo sapiens,SUMO2,other,VCaP,Epithelium,Prostate,1,SUMO2
38585|TAF3,5.9921845524293814e-05,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
56820|TFAP2A,6.60534816917764e-05,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1,TFAP2A
49464|552-SKD,6.903185510849359e-05,Homo sapiens,552-SKD,other,MCF-7,Epithelium,Breast,1,552-SKD
36842|FOXA1,7.704071412096848e-05,Homo sapiens,FOXA1,tf,MDA-MB-453,Epithelium,Mammary Gland,1,FOXA1
59170|SETD1A,7.840058127323711e-05,Homo sapiens,SETD1A,predicted chromatin regulator,SEM,Pre-B Lymphocyte,None,1,SETD1A
7341|HEY1,7.978301606021379e-05,Homo sapiens,HEY1,tf,HepG2,Epithelium,Liver,1,HEY1
65214|GLIS1,8.189974486879624e-05,Homo sapiens,GLIS1,tf,HEK293,Epithelium,Embryonic Kidney,1,GLIS1
46052|NR3C1,8.189974486879624e-05,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,0,NR3C1
39978|TFAP2C,8.591831233336364e-05,Homo sapiens,TFAP2C,predicted transcription factor,A375,None,Skin,1,TFAP2C
48994|AFF4,8.934342303425361e-05,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1,AFF4
42638|CREBBP,9.130132624837415e-05,Homo sapiens,CREBBP,cr,HEK293,Epithelium,Embryonic Kidney,1,CREBBP
39350|KLF1,9.169771667471704e-05,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1,KLF1
55667|PAF1,9.78411375905359e-05,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1,PAF1
54675|YAP1,9.868888940646924e-05,Homo sapiens,YAP1,other,NCI-H2052,Epithelium,Lung,1,YAP1
65111|SP4,9.911534886721512e-05,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1,SP4
8807|CHD1,0.00010258989152992176,Homo sapiens,CHD1,predicted chromatin regulator,H1,Embryonic Stem Cell,Embryo,1,CHD1
64556|IKZF2,0.00010572365359686236,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1,IKZF2
37578|ELF1,0.00011419966439913736,Homo sapiens,ELF1,tf,ME-1,Leukemia Cell,None,1,ELF1
65079|ZNF317,0.0001161679141447086,Homo sapiens,ZNF317,,HEK293,Epithelium,Embryonic Kidney,1,ZNF317
46298|EGR1,0.00011716393489802048,Homo sapiens,EGR1,tf,K562,Erythroblast,Bone Marrow,1,EGR1
64913|BCL3,0.00012020029240246938,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1,BCL3
63407|POLR2AphosphoS5,0.0001233103572950229,Homo sapiens,POLR2AphosphoS5,,None,iPSC,None,1,POLR2AphosphoS5
76859|IRAK1,0.0001259595741012366,Homo sapiens,IRAK1,other,HEK293,Epithelium,Embryonic Kidney,1,IRAK1
49649|MED1,0.00012649578292815548,Homo sapiens,MED1,predicted transcription factor,MCF-7,Epithelium,Breast,1,MED1
45866|MXI1,0.00013030961284101665,Homo sapiens,MXI1,tf,IMR90,Fibroblast,Lung,1,MXI1
73937|ZNF610,0.00013030961284101665,Homo sapiens,ZNF610,,293T,None,None,1,ZNF610
43050|BRD3,0.00013253708040435744,Homo sapiens,BRD3,predicted chromatin regulator,MM1.S,B Lymphocyte,Blood,1,BRD3
77299|TRIM25,0.00013423105214321033,Homo sapiens,TRIM25,,BT-549,None,Breast,1,TRIM25
51103|CHD8,0.00015168564814325368,Homo sapiens,CHD8,cr,None,Neural Stem Cell,None,1,CHD8
46297|E2F6,0.00016562830311558569,Homo sapiens,E2F6,tf,K562,Erythroblast,Bone Marrow,1,E2F6
46102|ZBTB7A,0.00017124847795650568,Homo sapiens,ZBTB7A,predicted transcription factor,ECC-1,Epithelium,Endometrium,1,ZBTB7A
76814|NEUROG2,0.00017124847795650568,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1,NEUROG2
70761|HDAC3,0.00018919798907414607,Homo sapiens,HDAC3,cr,MM1.S,B Lymphocyte,Blood,1,HDAC3
64865|ZFX,0.00019077056291416818,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZFX
73696|LEO1,0.00020548376163696472,Homo sapiens,LEO1,predicted chromatin regulator,SEM,B Lymphocyte,None,1,LEO1
52555|SMARCA4,0.00021410910602782108,Homo sapiens,SMARCA4,cr,501-Mel,Melanoma Cell,None,1,SMARCA4
74202|BRD2,0.00021854744971407613,Homo sapiens,BRD2,predicted chromatin regulator,None,None,Pontine,1,BRD2
49447|HIF1A,0.0002239868109307265,Homo sapiens,HIF1A,predicted chromatin regulator,T47D,Epithelium,Mammary Gland,1,HIF1A
74685|NFIL3,0.00028120906690809965,Homo sapiens,NFIL3,tf,HepG2,Epithelium,Liver,1,NFIL3
53630|STAT5B,0.00028120906690809965,Homo sapiens,STAT5B,tf,None,T Lymphocyte,Blood,1,STAT5B
67711|CREB1,0.0002892499235267561,Homo sapiens,CREB1,tf,LNCaP,Epithelium,Prostate,1,CREB1
71243|CEBPB,0.000290415938591372,Homo sapiens,CEBPB,tf,None,Osteoblast,None,1,CEBPB
46282|TAF1,0.00031216707960679915,Homo sapiens,TAF1,tf,K562,Erythroblast,Bone Marrow,1,TAF1
65081|ZIM3,0.00031341883452055285,Homo sapiens,ZIM3,,HEK293,Epithelium,Embryonic Kidney,1,ZIM3
41831|ZBTB17,0.00031341883452055285,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1,ZBTB17
65197|KLF15,0.00031467525789752613,Homo sapiens,KLF15,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF15
46230|CEBPD,0.0003448987166530019,Homo sapiens,CEBPD,tf,HepG2,Epithelium,Liver,1,CEBPD
49949|KLF9,0.00034765050581503387,Homo sapiens,KLF9,tf,GBM1A,Glioblastoma Stem Cell,None,1,KLF9
41573|ING5,0.00036604042424510073,Homo sapiens,ING5,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING5
48755|CBX8,0.00038381385761619436,Homo sapiens,CBX8,cr,PC-3,Epithelium,Prostate,1,CBX8
73986|CD34,0.00039299799461296736,Homo sapiens,CD34,other,None,None,Thymus,1,CD34
54241|FOSL2,0.00040397048048059815,Homo sapiens,FOSL2,tf,None,Stromal Cell,Endometrium,1,FOSL2
76964|CNOT3,0.00040397048048059815,Homo sapiens,CNOT3,tf,HCT-116,Colorectal cancer cell line,None,1,CNOT3
45764|CHD2,0.00041036742463194963,Homo sapiens,CHD2,cr,HeLa-S3,Epithelium,Cervix,1,CHD2
45961|UBTF,0.00043012652141901416,Homo sapiens,UBTF,tf,K562,Erythroblast,Bone Marrow,1,UBTF
73965|ZNF263,0.0004834484982350858,Homo sapiens,ZNF263,predicted transcription factor,293T,None,None,1,ZNF263
36356|POLR2B,0.0004834484982350858,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1,POLR2B
71069|MBD3,0.0004891045595118139,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,1,MBD3
77534|TFDP1,0.000520318968955827,Homo sapiens,TFDP1,tf,U266B1,None,None,1,TFDP1
56978|GTF2B,0.0005263730512110058,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1,GTF2B
74642|TSC22D4,0.000544928546195849,Homo sapiens,TSC22D4,,HepG2,Epithelium,Liver,1,TSC22D4
54634|HECTD1,0.000547027192472415,Homo sapiens,HECTD1,predicted chromatin regulator,MCF-7,Epithelium,Breast,1,HECTD1
71680|CTCF,0.0005512469267933143,Homo sapiens,CTCF,tf,MCF-7,None,Breast,1,CTCF
35517|BCL6,0.0005861042531558124,Homo sapiens,BCL6,predicted transcription factor,OCI-Ly1,B cell lymphoma,Bone Marrow,1,BCL6
68226|RELA,0.0005883490660175582,Homo sapiens,RELA,tf,BEAS-2B,Epithelium,Lung,1,RELA
68051|NFKB1,0.0006349474414164935,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB1
45779|SMARCB1,0.0007302472608937366,Homo sapiens,SMARCB1,cr,HeLa-S3,Epithelium,Cervix,1,SMARCB1
55775|CTCFL,0.0007302472608937366,Homo sapiens,CTCFL,predicted transcription factor,Delta47,None,None,1,CTCFL
45714|TCF7L2,0.0007302472608937366,Homo sapiens,TCF7L2,tf,HCT-116,None,Colon,1,TCF7L2
33197|MAX,0.0007553409023763741,Homo sapiens,MAX,tf,U87,None,Brain,1,MAX
4492|PPARG,0.0007581775809971932,Homo sapiens,PPARG,tf,SGBS,Adipocyte,Adipose,1,PPARG
63686|ZBTB8A,0.0007581775809971932,Homo sapiens,ZBTB8A,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB8A
55543|RAG2,0.0008800232553961783,Homo sapiens,RAG2,cr,None,Thymocyte,None,1,RAG2
71041|ZNF143,0.0009233443046097397,Homo sapiens,ZNF143,predicted transcription factor,MCF-7,MCF 7 Cells,None,1,ZNF143
45895|CCNT2,0.000947474439211951,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
51573|SMAD4,0.0009615217880750141,Homo sapiens,SMAD4,predicted transcription factor,HUES64,Embryonic Stem Cell,Embryo,0,SMAD4
6710|SRC,0.0009721825266557597,Homo sapiens,SRC,not sure,OCI-Ly2,Epithelium,Mammary Gland,1,SRC
64649|ZNF639,0.0009757601519537807,Homo sapiens,ZNF639,tf,K562,Erythroblast,Bone Marrow,1,ZNF639
76520|BPTF,0.0010048192440894946,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
76857|ZMYND8,0.0010122070617490932,Homo sapiens,ZMYND8,cr,HEK293,None,Kidney,1,ZMYND8
64441|ZSCAN20,0.0010233822818527102,Homo sapiens,ZSCAN20,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN20
74682|FOXO3,0.0010346705971748507,Homo sapiens,FOXO3,tf,HepG2,Epithelium,Liver,1,FOXO3
50573|MYB,0.0010498993793452722,Homo sapiens,MYB,tf,None,None,None,1,MYB
76568|UHRF2,0.0010653334857480656,Homo sapiens,UHRF2,other,293T,None,None,1,UHRF2
46160|PAX5,0.0010692243833625157,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1,PAX5
52638|NOTCH1,0.0010849186239156837,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,None,Haematopoietic Progenitor Cell,None,0,NOTCH1
76682|ASXL1,0.001092844682226801,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
63591|TCF7,0.0011878876787500365,Homo sapiens,TCF7,tf,HepG2,Epithelium,Liver,1,TCF7
40164|RUNX1T1,0.0012493853534005046,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1T1
45920|HMGN3,0.0012538876003225846,Homo sapiens,HMGN3,tf,K562,Erythroblast,Bone Marrow,1,HMGN3
63808|HLF,0.0012538876003225846,Homo sapiens,HLF,,HepG2,Epithelium,Liver,1,HLF
45981|GATA3,0.001295080740334733,Homo sapiens,GATA3,tf,MCF-7,Epithelium,Breast,1,GATA3
43305|CDK6,0.001361623586424575,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1,CDK6
73966|ZNF257,0.0013812015332947865,Homo sapiens,ZNF257,,293T,None,None,1,ZNF257
76858|IRAK4,0.0014211308630727526,Homo sapiens,IRAK4,other,SEM,B cell precursor,None,1,IRAK4
53653|CTNNB1,0.0014466190199339773,Homo sapiens,CTNNB1,tf,None,Embryonic Stem Cell,None,1,CTNNB1
64547|HNF1A,0.0014830037048076234,Homo sapiens,HNF1A,tf,HepG2,Epithelium,Liver,1,HNF1A
"56245|TEAD1, TEAD4",0.0014882691402437734,Homo sapiens,"TEAD1, TEAD4",tf,CClp1,None,None,1,"TEAD1, TEAD4"
48179|EBF1,0.0015041679530604936,Homo sapiens,EBF1,tf,None,Adipocyte,Adipose,0,EBF1
73454|T,0.0015095018896990804,Homo sapiens,T,tf,None,Th1,None,1,T
65189|ZBTB6,0.0017194087789678422,Homo sapiens,ZBTB6,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB6
2398|STAG1,0.0017805310376564469,Homo sapiens,STAG1,not sure,MCF-7,Epithelium,Breast,1,STAG1
53877|MEF2B,0.001792990163309989,Homo sapiens,MEF2B,tf,HEK293A,None,None,1,MEF2B
5517|ARNT,0.001792990163309989,Homo sapiens,ARNT,predicted transcription factor,786-O,Epithelium,Kidney,1,ARNT
34081|CDK8,0.0018181466142354577,Homo sapiens,CDK8,tf,None,Epithelium,Colon,1,CDK8
51864|HSF1,0.0018564834853137663,Homo sapiens,HSF1,tf,451Lu,Melanoma Cell,None,1,HSF1
68456|USF1,0.0018955538152826531,Homo sapiens,USF1,tf,None,Erythroid Cell,None,1,USF1
59005|LYL1,0.0019488098671836176,Homo sapiens,LYL1,predicted transcription factor,NB4,Promyelocytic cell,Blood,1,LYL1
67610|ZEB1,0.0019623345175963577,Homo sapiens,ZEB1,tf,PANC-1,None,Pancreatic ductal,1,ZEB1
43165|NR2F2,0.001996519886087501,Homo sapiens,NR2F2,tf,None,Stromal Cell,None,1,NR2F2
41391|TEAD4,0.0020523424600822353,Homo sapiens,TEAD4,tf,SNU216,Epithelium,None,1,TEAD4
41289|STAT1,0.0020736384868188518,Homo sapiens,STAT1,tf,None,Monocyte,Blood,1,STAT1
62547|CUX1,0.002138735031248348,Homo sapiens,CUX1,tf,MCF-7,Epithelium,Breast,1,CUX1
65108|OSR2,0.0021906408045635,Homo sapiens,OSR2,,HEK293,Epithelium,Embryonic Kidney,1,OSR2
68003|GRHL2,0.002313595901472295,Homo sapiens,GRHL2,tf,NIH:OVCAR-3,None,None,1,GRHL2
72703|NUP98-HOXA9,0.0023452954903244827,Homo sapiens,NUP98-HOXA9,other,HEK293FT,None,Kidney,1,NUP98-HOXA9
70927|SUPT5H,0.0023532815805728537,Homo sapiens,SUPT5H,tf,BJAB,B Lymphocyte,None,1,SUPT5H
56901|PBX3,0.002501304224566421,Homo sapiens,PBX3,tf,SMMC-7721,None,Liver,1,PBX3
36234|XRN2,0.002518260416891673,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
55491|STAT5,0.002518260416891673,Homo sapiens,STAT5,tf,MV4-11,Macrophage,Blood,1,STAT5
73854|LMO1,0.0025267774237526823,Homo sapiens,LMO1,not sure,Jurkat,T Lymphocyte,Blood,1,LMO1
48598|CBX5,0.002666637552336418,Homo sapiens,CBX5,cr,MCF-7,Epithelium,Breast,1,CBX5
41572|ING2,0.0028134518771127763,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING2
51472|GATA4,0.003007205660295668,Homo sapiens,GATA4,tf,HUES64,Embryonic Stem Cell,Embryo,1,GATA4
63295|ZNF335,0.0031395097530280865,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
44144|PHF6,0.003170775940447013,Homo sapiens,PHF6,predicted chromatin regulator,Jurkat,T Lymphocyte,Blood,1,PHF6
56127|APOBEC3B,0.0032662628939253827,Homo sapiens,APOBEC3B,other,MCF-7,Epithelium,Breast,1,APOBEC3B
59347|RBPJ,0.0035568113109413647,Homo sapiens,RBPJ,tf,LCL,Lymphoblastoid,Blood,1,RBPJ
50412|KLF11,0.0036035142707678772,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
49466|598-SKD,0.00365076688415561,Homo sapiens,598-SKD,other,MCF-7,Epithelium,Breast,1,598-SKD
77098|ZNF534,0.003674601047500211,Homo sapiens,ZNF534,tf,293T,None,None,1,ZNF534
39352|GATA1,0.0037347983174077478,Homo sapiens,GATA1,tf,None,Erythroid Cell,None,1,GATA1
77120|ZNF441,0.0037347983174077478,Homo sapiens,ZNF441,tf,293T,None,None,1,ZNF441
77518|H3K18me1,0.003958899004410414,Homo sapiens,H3K18me1,,U2OS,None,Bone,1,H3K18me1
46186|BCL11A,0.004010305729255181,Homo sapiens,BCL11A,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,BCL11A
69558|PSIP1,0.004088536814949969,Homo sapiens,PSIP1,predicted transcription factor,MV4-11,Leukemia Cell,None,1,PSIP1
49617|RARG,0.00414144687316552,Homo sapiens,RARG,tf,MCF-7,Epithelium,Breast,1,RARG
49493|CDK7,0.0042084454918600534,Homo sapiens,CDK7,predicted transcription factor,Jurkat,T Lymphocyte,Blood,1,CDK7
64738|ZBTB33,0.0042084454918600534,Homo sapiens,ZBTB33,tf,K562,Erythroblast,Bone Marrow,1,ZBTB33
51448|EOMES,0.004331489772812664,Homo sapiens,EOMES,tf,HUES64,Embryonic Stem Cell,Embryo,1,EOMES
57115|LEF1,0.004359265775076745,Homo sapiens,LEF1,tf,RL95-2,None,Uterus,1,LEF1
77113|ZNF468,0.004401228269286953,Homo sapiens,ZNF468,other,293T,None,None,1,ZNF468
63089|PRPF4,0.004415295753969185,Homo sapiens,PRPF4,,HepG2,Epithelium,Liver,1,PRPF4
46175|FOSL1,0.004429403394600796,Homo sapiens,FOSL1,tf,H1,Embryonic Stem Cell,Embryo,1,FOSL1
43400|XBP1,0.00455819538579742,Homo sapiens,XBP1,tf,T47D,Epithelium,Mammary Gland,1,XBP1
53493|SOX9,0.0047954345756714,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
56666|HOXB13,0.004918133198745596,Homo sapiens,HOXB13,tf,LHSAR,Epithelium,Prostate,1,HOXB13
71208|PIAS1,0.004918133198745596,Homo sapiens,PIAS1,other,LNCaP,Epithelium,Prostate,1,PIAS1
73941|ZNF549,0.004933665580363561,Homo sapiens,ZNF549,,293T,None,None,1,ZNF549
56557|SMC1A,0.004933665580363561,Homo sapiens,SMC1A,predicted chromatin regulator,HuCCT1,None,None,1,SMC1A
32784|ATF3,0.005091409717100706,Homo sapiens,ATF3,predicted transcription factor,None,Glioblastoma Multiforme Stem Like,None,1,ATF3
64561|SNRNP70,0.0051234920897024,Homo sapiens,SNRNP70,,K562,Erythroblast,Bone Marrow,1,SNRNP70
4118|HDAC1,0.005204486634811518,Homo sapiens,HDAC1,cr,None,T Lymphocyte,Blood,1,HDAC1
72702|HOXA9,0.005270100488670445,Homo sapiens,HOXA9,tf,HEK293FT,None,Kidney,1,HOXA9
44562|EMX1,0.00530318252603755,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1,EMX1
49193|CSNK2A1,0.005353151910367546,Homo sapiens,CSNK2A1,other,LNCaP,Epithelium,Prostate,1,CSNK2A1
62646|HES2,0.0054373650350370145,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1,HES2
55516|ATF4,0.005609331394683735,Homo sapiens,ATF4,tf,HAP-1,None,None,1,ATF4
46275|RAD21,0.00578611078683345,Homo sapiens,RAD21,not sure,K562,Erythroblast,Bone Marrow,1,RAD21
37354|JUN,0.00578611078683345,Homo sapiens,JUN,tf,A549,Epithelium,Lung,1,JUN
45747|PRDM1,0.005822054154019783,Homo sapiens,PRDM1,tf,HeLa-S3,Epithelium,Cervix,1,PRDM1
