Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
PHF8,8789;4.88E-07,45411;5.17E-07,1314;9.99E-07,8790;3.92E-06,45239;1.53E-05
PAF1,55667;5.71E-07,55664;1.91E-04,73697;9.42E-04,55669;1.78E-03,55682;1.81E-03
HEXIM1,57092;5.80E-07,72607;1.16E-01,72609;1.51E-01,72610;4.59E-01,72608;5.24E-01
POLR2B,36356;6.44E-07,9216;8.84E-03,,,
TEAD1,54611;7.02E-07,54612;1.09E-06,56535;2.37E-06,56542;2.09E-05,48240;1.37E-04
POLR3D,74909;7.51E-07,74906;3.04E-05,74907;4.46E-05,68059;2.81E-02,68063;3.10E-02
NELFA,55465;8.36E-07,55466;2.41E-06,55467;8.26E-02,55468;1.41E-01,43451;1.75E-01
YAP1,54675;8.72E-07,55512;1.70E-06,55513;3.41E-06,54676;5.33E-06,56534;4.38E-03
MXI1,45866;9.71E-07,45810;8.46E-05,46038;8.94E-05,45774;4.86E-04,45633;4.59E-02
BCL3,64913;1.09E-06,63884;9.19E-06,63002;1.14E-05,64102;1.64E-05,64802;2.09E-05
TFAP2C,39978;1.11E-06,9508;2.30E-05,9509;7.60E-04,45770;7.63E-04,49630;3.12E-03
JMJD6,74838;1.17E-06,74836;2.48E-02,43063;5.66E-01,43089;6.36E-01,74843;6.72E-01
MED1,73699;1.17E-06,39017;3.87E-05,73698;5.40E-05,40233;5.89E-05,40216;7.07E-05
MITF,42179;1.26E-06,42176;2.14E-04,42731;1.27E-02,42177;3.18E-02,42178;3.97E-02
SMAD1,51554;1.30E-06,8432;1.50E-02,51557;3.56E-02,8447;4.74E-02,8413;5.39E-02
OSR2,65108;1.36E-06,63285;7.65E-04,63286;1.40E-03,,
TCF7,63591;1.53E-06,63592;8.92E-05,50139;6.56E-03,50136;2.93E-02,50135;5.08E-02
PBX3,56901;1.71E-06,46358;6.13E-04,46082;1.80E-02,46121;1.38E-01,42859;1.00E+00
FOXA1,36842;1.76E-06,47329;1.55E-05,47327;1.96E-05,6571;3.18E-05,47330;5.46E-05
TRIM25,77299;1.89E-06,77300;6.22E-06,77298;3.19E-01,62995;9.50E-01,62994;9.55E-01
PPARG,50408;2.24E-06,4494;3.98E-05,50409;5.51E-05,55134;1.31E-03,50411;1.94E-03
TEAD4,41391;2.33E-06,55297;3.41E-04,70162;7.62E-04,46238;8.47E-04,46348;1.75E-03
FOSL2,62628;2.37E-06,54241;9.89E-06,64222;3.59E-05,63299;4.80E-05,62718;5.65E-05
HEY1,7341;2.53E-06,7527;3.21E-04,42664;1.00E+00,,
ZBTB17,41831;2.55E-06,54514;9.31E-03,49279;4.50E-02,49276;8.19E-02,47103;1.42E-01
CHD2,45764;2.64E-06,45802;6.06E-03,45905;1.75E-02,45638;2.08E-02,45701;4.06E-01
KLF9,49949;2.79E-06,62800;1.84E-04,62799;1.50E-02,62637;4.77E-02,49951;7.05E-02
ERCC6,49036;3.03E-06,49030;4.65E-02,44357;8.46E-02,44356;1.21E-01,49027;2.10E-01
TAF3,38585;3.46E-06,,,,
HDAC2,45222;3.51E-06,8810;3.51E-06,46235;7.50E-03,72935;1.38E-02,72913;1.39E-02
ESR1,36104;3.58E-06,68970;2.62E-05,35046;1.14E-04,33506;1.42E-04,36094;1.93E-04
E2F6,46297;3.80E-06,46071;8.70E-04,45898;3.73E-03,45776;1.51E-02,46177;3.13E-02
ZNF783,77039;4.13E-06,,,,
TFAP4,74431;4.22E-06,74432;6.32E-06,62715;1.06E-04,62716;3.70E-01,
KDM4A,8816;4.67E-06,45228;4.67E-06,,,
KLF11,50412;4.81E-06,50415;1.58E-04,50414;3.36E-04,50413;1.31E-03,42728;1.21E-01
TFAP2A,56820;5.12E-06,2401;4.59E-05,2402;6.63E-05,56821;2.21E-04,56819;4.41E-04
HIF1A,49447;5.35E-06,49446;6.70E-05,58172;1.08E-01,67700;1.17E-01,38733;1.18E-01
CHD1,8807;5.46E-06,8770;3.58E-05,45426;1.19E-03,8769;4.33E-02,36348;5.60E-02
YY1,46303;5.52E-06,65204;6.23E-06,46269;2.01E-04,46226;4.34E-04,46204;1.54E-03
SETD1A,59170;5.82E-06,76519;3.97E-02,,,
UBTF,45961;6.47E-06,45882;6.44E-04,50729;4.31E-02,38669;1.01E-01,71484;1.18E-01
ELF1,37578;6.49E-06,46266;1.03E-03,74430;6.19E-03,46127;9.28E-03,46254;6.38E-02
LARP7,57091;7.05E-06,73298;1.10E-01,73297;3.15E-01,63201;7.50E-01,63202;9.88E-01
CREB1,37349;7.13E-06,67711;4.07E-05,67714;6.86E-05,56047;9.64E-05,46231;2.52E-04
KLF1,39350;7.46E-06,65188;9.54E-03,63869;2.40E-02,63870;1.12E-01,64686;1.15E-01
TCF12,37602;7.78E-06,46362;1.28E-03,46085;1.51E-03,40162;4.31E-03,46120;9.35E-03
RPE,49481;7.88E-06,,,,
ZBTB7A,46102;8.36E-06,46295;2.16E-05,46224;1.02E-03,67683;8.01E-03,67686;1.03E-02
SMARCA4,52555;1.00E-05,67496;5.39E-04,52552;2.15E-03,72119;1.35E-02,34389;1.50E-02
AFF1,72089;1.03E-05,73714;1.87E-05,73713;9.56E-04,73712;4.40E-03,73709;7.49E-03
HNF4A,51504;1.05E-05,45790;3.62E-04,7343;1.35E-03,1447;2.86E-03,1449;4.44E-03
FOXO3,74682;1.05E-05,38806;1.07E-01,39906;1.49E-01,74680;1.78E-01,34350;1.91E-01
HLF,63808;1.07E-05,63809;2.51E-04,,,
CBX8,48755;1.10E-05,45398;4.17E-02,8768;4.17E-02,43569;2.21E-01,43578;2.43E-01
TAF1,46282;1.17E-05,46258;1.86E-05,46106;1.55E-04,46196;2.78E-04,46197;1.27E-03
ZNF34,65064;1.19E-05,,,,
MBD2,48824;1.28E-05,48825;4.00E-05,48827;4.06E-05,48826;5.17E-04,48128;1.10E-01
CEBPA,1374;1.29E-05,3006;1.16E-04,1375;3.27E-04,8456;1.16E-03,8446;3.52E-03
HMGN3,45920;1.34E-05,,,,
CD34,73986;1.46E-05,73985;7.29E-04,73984;1.15E-03,73987;4.14E-03,
BCL6,35517;1.47E-05,1958;7.46E-03,52774;8.20E-03,39572;8.21E-03,58302;7.41E-02
NFE2L2,62958;1.48E-05,64299;9.22E-05,62959;1.85E-03,64298;1.03E-02,38909;2.97E-02
SP4,65111;1.59E-05,65110;2.75E-04,65112;1.70E-02,46179;7.69E-01,
CREBBP,42638;1.62E-05,42637;5.18E-05,50403;1.56E-03,39654;9.47E-03,39659;1.56E-02
GATA1,39352;1.72E-05,8458;1.27E-04,2000;3.85E-03,5573;4.68E-03,33545;4.72E-03
ATF4,55518;1.83E-05,55516;3.17E-04,54129;9.79E-03,55517;1.42E-02,64176;3.53E-02
SUMO2,51867;1.85E-05,55718;6.15E-05,55353;2.22E-04,55352;2.84E-04,55350;3.27E-04
SUPT5H,53325;1.88E-05,70927;2.57E-04,64773;2.44E-01,43450;2.46E-01,64772;4.58E-01
NEUROG2,76812;2.11E-05,76814;3.82E-05,76811;1.01E-04,76817;4.05E-04,76818;3.59E-03
CNOT3,76964;2.17E-05,76965;3.36E-05,76966;1.19E-01,,
NR2F2,43165;2.23E-05,36804;2.67E-02,46309;5.19E-02,46249;9.59E-02,62908;9.67E-02
ZNF335,63294;2.30E-05,63295;2.01E-04,70557;4.00E-02,70558;1.18E-01,70555;2.05E-01
POLR2AphosphoS5,63407;2.31E-05,64760;1.04E-04,64761;1.28E-04,63406;1.87E-04,
ZFX,64866;2.34E-05,64865;9.30E-05,50077;4.46E-02,41309;7.47E-02,41307;2.31E-01
GLIS1,65214;2.39E-05,63689;4.63E-03,63690;2.58E-01,38673;8.39E-01,
MYB,50573;2.45E-05,50398;3.30E-04,50397;9.12E-04,50569;1.04E-03,50571;1.72E-03
EGR2,65179;2.54E-05,65147;6.80E-04,64860;5.57E-02,34567;5.83E-02,34563;1.07E-01
5HMC,44875;2.58E-05,44876;3.61E-04,44874;1.79E-03,55290;4.14E-03,44877;1.83E-02
EGR1,46298;2.65E-05,46126;1.75E-04,46214;2.11E-04,46086;9.90E-04,46319;2.33E-03
CHRM2,52574;2.66E-05,34675;7.46E-03,52573;2.06E-02,50107;5.17E-02,50108;1.13E-01
RUNX1T1,40164;2.98E-05,58032;4.00E-02,39786;1.64E-01,35300;2.28E-01,39784;2.68E-01
ASXL1,76682;3.08E-05,,,,
CHD8,51103;3.37E-05,49778;1.72E-02,51104;1.96E-01,53397;2.12E-01,53399;3.52E-01
SMAD4,51573;3.54E-05,74681;2.86E-04,74641;2.09E-03,1087;1.80E-02,74674;2.55E-02
CTCF,71680;3.79E-05,45983;1.16E-04,45984;1.49E-04,71677;2.35E-04,71679;2.79E-04
ZBTB8A,63685;4.16E-05,63686;5.65E-05,,,
552-SKD,49464;4.18E-05,49459;1.39E-03,49463;1.67E-03,49465;3.72E-03,49460;7.95E-02
BHLHE40,64946;4.32E-05,64945;9.22E-04,7302;1.81E-02,45632;4.94E-02,45916;6.78E-02
FOS,45772;4.73E-05,1740;9.98E-04,46007;1.82E-03,7484;3.64E-03,46005;4.85E-03
BPTF,76520;4.77E-05,,,,
SRC,6710;4.82E-05,72973;1.08E-02,6709;1.71E-02,39660;2.95E-02,39652;6.53E-02
MAX,46094;5.23E-05,46349;8.78E-05,33162;2.20E-04,33197;2.57E-04,33175;6.19E-04
CCNT2,45895;5.47E-05,,,,
TSC22D4,74642;5.53E-05,74646;5.51E-02,74679;9.97E-02,64520;1.48E-01,64519;1.86E-01
BRD2,74202;5.67E-05,74209;8.14E-03,49543;3.02E-02,35878;5.43E-02,49544;1.33E-01
BRD3,43050;5.78E-05,43051;4.79E-04,43053;9.35E-04,43052;6.16E-03,55848;6.82E-02
ZNF540,77097;5.93E-05,,,,
IKZF2,64556;5.97E-05,64555;5.91E-04,,,
MBD3,71069;6.09E-05,71070;4.70E-02,71068;6.05E-02,41402;6.28E-02,40335;7.95E-02
T,73454;6.64E-05,73453;4.91E-03,55895;7.08E-03,53302;1.12E-02,69884;1.64E-02
KLF15,65197;7.28E-05,65072;1.37E-02,42729;2.32E-02,65198;4.75E-02,
VDR,50116;7.49E-05,39364;1.88E-03,2775;3.47E-02,2774;4.62E-02,5450;5.18E-02
RAG2,55543;7.68E-05,,,,
ING5,41573;7.95E-05,,,,
PLAG1,42861;8.66E-05,,,,
DNMT3A,32825;8.66E-05,32838;2.44E-02,70226;5.59E-02,70179;6.04E-02,72976;6.61E-02
ZNF317,65079;9.12E-05,65078;8.88E-04,73959;1.35E-02,,
SOX9,53493;1.04E-04,72770;8.50E-02,38809;1.14E-01,54616;1.29E-01,42747;5.82E-01
SOX4,71747;1.11E-04,71748;7.57E-04,71746;1.72E-02,47591;1.19E-01,38749;1.81E-01
USF1,46365;1.16E-04,68456;6.43E-04,46279;1.48E-02,46248;5.65E-02,46347;7.82E-02
MYOD1,36075;1.22E-04,36077;8.38E-04,42734;7.41E-02,75839;2.86E-01,
TCF7L2,45714;1.23E-04,36841;1.74E-03,8448;3.07E-02,45723;3.11E-02,45825;4.38E-02
SMARCB1,45779;1.27E-04,1345;1.27E-04,33865;4.90E-02,45940;9.34E-02,58469;1.04E-01
ZNF263,73965;1.30E-04,45726;4.27E-02,42885;1.34E-01,65140;1.45E-01,45958;2.11E-01
PAX5,46160;1.31E-04,46138;3.46E-03,46158;9.94E-03,34467;1.56E-01,46116;1.59E-01
SNAI2,48340;1.39E-04,48343;1.66E-04,48344;7.17E-04,48339;2.89E-03,48341;6.16E-03
CTCFL,55775;1.41E-04,55785;4.01E-03,55779;5.19E-03,55771;2.96E-02,55787;6.89E-02
KDM1A,8783;1.43E-04,45400;1.43E-04,75942;2.92E-03,68118;1.08E-02,53470;1.40E-02
LEO1,73696;1.50E-04,55661;4.39E-03,,,
ATF3,32784;1.52E-04,64077;1.72E-02,68460;1.73E-02,64076;2.26E-02,63683;2.53E-02
IRAK1,76859;1.63E-04,,,,
CDK6,43305;1.72E-04,,,,
ARNTL,59579;1.77E-04,42643;1.18E-01,71024;1.55E-01,71023;2.79E-01,68104;8.27E-01
TCF4,54668;1.81E-04,72366;9.12E-03,54664;3.41E-02,54662;4.36E-02,54661;4.54E-02
XRN2,36234;1.86E-04,36237;1.39E-02,58840;1.56E-02,58841;3.99E-02,58844;5.54E-02
JUN,56633;1.91E-04,45848;3.91E-04,45744;6.45E-04,55299;7.14E-04,55300;7.36E-04
ZNF610,73937;1.98E-04,64256;7.69E-01,64255;9.67E-01,,
ELL2,1143;2.04E-04,1144;2.05E-02,55647;2.39E-02,49007;2.54E-02,55646;3.47E-02
GATA4,47598;2.08E-04,51472;3.77E-03,47594;6.34E-03,51466;3.68E-02,51467;3.83E-02
ZNF383,77131;2.09E-04,,,,
HES2,62645;2.13E-04,62646;2.98E-04,63552;3.49E-04,64837;5.60E-04,64541;1.19E-03
ZNF143,71041;2.17E-04,71042;3.40E-04,71040;8.42E-04,71039;2.76E-03,45629;2.21E-01
RCOR1,45869;2.57E-04,45777;5.17E-02,48801;5.63E-02,35565;1.18E-01,35572;1.19E-01
HSF1,51863;2.63E-04,51864;7.04E-04,54573;8.31E-03,35220;1.03E-02,35228;1.11E-02
ZNF257,73966;2.74E-04,65126;1.05E-01,65218;1.85E-01,,
CEBPD,46230;2.76E-04,46294;2.26E-01,,,
CDK8,34078;2.80E-04,34081;1.54E-03,57165;3.45E-03,57167;7.85E-03,43642;2.13E-02
GLI2,76995;2.87E-04,42715;1.42E-01,38718;2.00E-01,,
GTF2B,56978;3.10E-04,56961;6.37E-04,56962;7.40E-04,56982;1.07E-02,56960;3.32E-02
TTF1,47579;3.19E-04,47578;9.88E-03,,,
ZBTB33,64738;3.21E-04,64739;9.45E-03,63844;6.58E-02,46255;1.13E-01,63843;1.46E-01
STAT5B,53630;3.21E-04,53629;1.25E-02,53633;3.38E-02,53634;6.26E-02,53632;7.59E-02
ZIM3,65081;3.29E-04,73977;3.10E-02,,,
LHX2,50899;3.36E-04,38679;1.70E-01,,,
PBX2,63132;3.42E-04,64661;2.40E-03,63133;1.38E-02,64660;4.91E-02,64083;5.49E-02
STAG1,2398;3.43E-04,69623;3.59E-04,2395;1.41E-03,42295;2.52E-03,42368;3.22E-03
HDAC3,70761;3.45E-04,8661;3.11E-02,8662;1.35E-01,4125;6.71E-01,
GRHL2,68002;3.59E-04,68003;1.65E-03,74842;8.52E-03,73184;1.51E-02,35317;1.65E-02
FOXP1,1012;3.84E-04,1013;6.74E-04,59435;1.38E-02,59443;3.84E-02,59439;3.87E-02
SMAD3,276;3.86E-04,47577;3.93E-03,39359;9.37E-03,71284;1.67E-02,47576;3.16E-02
FOXA2,46227;3.92E-04,55321;6.51E-03,52683;8.85E-03,51459;2.29E-02,52681;3.50E-02
RELA,69874;3.93E-04,68226;1.00E-03,4973;1.59E-03,50892;2.08E-03,5389;2.26E-03
STAT1,41289;4.01E-04,41287;3.13E-03,62629;3.70E-02,1357;5.25E-02,4563;9.45E-02
OTX2,74354;4.25E-04,50896;4.62E-04,74350;5.22E-04,74349;6.73E-04,74358;9.39E-04
OGT,70759;4.28E-04,39911;1.02E-02,34001;2.83E-01,,
HDAC1,8775;4.56E-04,45428;4.30E-03,37597;7.05E-03,4118;7.19E-03,57641;1.77E-02
TEAD1 |  TEAD4,56245;4.58E-04,,,,
WT1,64978;4.66E-04,64977;3.93E-03,,,
TTF2,36230;4.72E-04,36232;1.47E-02,36238;1.22E-01,,
ZBTB48,75281;4.78E-04,75283;2.68E-03,75282;3.58E-03,75275;5.95E-03,75287;6.17E-03
ZMYND8,76857;5.00E-04,76673;6.88E-04,76856;1.81E-02,76851;1.85E-02,76499;2.78E-01
ZNF441,77120;5.01E-04,,,,
ZNF534,77098;5.19E-04,,,,
PDX1,38760;5.30E-04,49200;6.46E-02,52147;3.75E-01,,
ZNF770,65164;5.39E-04,,,,
ING2,41572;5.83E-04,,,,
ZNF750,48799;5.84E-04,,,,
TFDP1,77534;5.94E-04,77535;1.10E-03,62550;1.55E-03,62551;2.93E-03,38731;8.43E-01
HECTD1,54634;6.07E-04,54635;6.70E-02,,,
NFIL3,74685;6.14E-04,38757;4.52E-02,,,
PIAS4,35715;6.27E-04,35708;1.80E-02,,,
ZSCAN20,64441;6.49E-04,64442;2.10E-03,,,
JUND,46351;6.56E-04,49242;1.30E-03,46232;2.95E-03,52501;1.19E-02,45655;1.36E-02
GATA3,2324;6.78E-04,67503;1.41E-03,56402;1.54E-03,45981;2.07E-03,2325;3.27E-03
NFKB1,68051;7.11E-04,68048;3.17E-02,42698;1.26E-01,76400;2.23E-01,76401;3.07E-01
RAD21,46275;7.32E-04,75836;1.17E-03,2392;9.40E-03,58881;1.03E-02,38691;1.19E-02
ZNF382,65138;7.88E-04,65077;8.55E-04,65075;8.93E-03,73951;9.54E-03,73952;6.54E-02
NFATC1,38654;8.06E-04,38742;2.23E-02,38701;1.24E-01,46110;2.08E-01,
NFYB,45625;8.63E-04,45758;1.06E-03,42773;8.51E-03,2095;2.14E-02,45936;2.87E-02
SAP30,8800;8.81E-04,45419;1.08E-03,45234;1.99E-01,8821;1.99E-01,8799;2.92E-01
UHRF2,76568;8.85E-04,,,,
MAPK1,55211;9.10E-04,55210;6.47E-02,,,
GATA6,47595;9.39E-04,47603;1.11E-03,43163;4.73E-03,362;7.39E-03,47433;1.42E-02
XBP1,43400;9.96E-04,38803;6.27E-02,43399;2.68E-01,42895;2.81E-01,43401;3.53E-01
GLIS2,63826;9.97E-04,63825;2.21E-03,38768;1.17E-01,,
SIN3A,46236;1.00E-03,46360;2.28E-03,63655;2.67E-03,63656;5.85E-03,46329;6.34E-03
RXRG,4516;1.03E-03,2814;6.35E-02,2466;1.18E-01,2467;1.58E-01,2813;4.68E-01
PR,53980;1.03E-03,35586;2.11E-03,54099;3.07E-03,68966;1.09E-02,68967;1.20E-02
CTNNB1,53653;1.04E-03,52245;8.85E-02,40223;1.23E-01,53652;1.46E-01,52247;2.02E-01
EBF1,46129;1.04E-03,48179;3.91E-03,59344;2.40E-02,59345;4.32E-02,48181;6.16E-02
HNF1A,64547;1.08E-03,64546;3.46E-02,42667;1.37E-01,,
ZSCAN16,65086;1.08E-03,65117;4.72E-03,64707;6.95E-02,65145;8.30E-02,64706;1.47E-01
IRAK4,76858;1.12E-03,72465;8.99E-02,,,
ZNF639,64648;1.12E-03,64649;1.51E-03,74671;7.35E-02,62650;2.52E-01,42807;5.42E-01
ZKSCAN5,77183;1.16E-03,,,,
NFYA,2094;1.16E-03,45769;1.08E-02,45626;4.83E-02,38650;5.35E-02,45945;6.96E-02
LMO1,73854;1.19E-03,36369;2.44E-01,36367;1.00E+00,,
FAIRE,37605;1.20E-03,37580;8.84E-03,38485;5.83E-02,32875;8.54E-02,33600;8.92E-02
NKX2-1,74052;1.28E-03,35471;5.64E-03,74050;1.18E-02,35475;3.03E-02,35474;3.58E-02
PIAS1,71208;1.28E-03,71210;1.63E-03,71211;4.21E-03,71204;6.23E-03,71205;1.46E-02
EZH2,41788;1.29E-03,34329;8.36E-03,35650;1.82E-02,45424;5.33E-02,45215;6.09E-02
FOXK1,70731;1.31E-03,9505;4.20E-02,42657;1.18E-01,9506;1.57E-01,
PHF6,44144;1.31E-03,,,,
SMC1A,56558;1.32E-03,56557;4.54E-03,9317;7.50E-03,71873;1.95E-02,2895;2.29E-02
ZNF468,77113;1.36E-03,,,,
CBX5,48598;1.37E-03,63410;3.08E-02,35875;1.18E-01,48605;1.24E-01,63411;4.92E-01
GTF2E2,63821;1.37E-03,63822;6.85E-01,,,
MECP2,34392;1.39E-03,34396;2.87E-02,34400;1.15E-01,34399;1.71E-01,34394;2.59E-01
NELFE,53324;1.41E-03,45947;1.97E-02,53338;1.27E-01,53337;1.82E-01,69817;3.08E-01
IKZF1,63463;1.45E-03,63462;1.59E-03,73234;1.88E-02,4174;2.77E-02,64919;3.34E-02
LDB1,47774;1.47E-03,,,,
DAXX,54104;1.57E-03,54105;6.75E-03,,,
NOTCH1,36765;1.72E-03,52638;2.79E-03,392;8.59E-03,73405;6.12E-02,73403;7.12E-02
KLF4,48800;1.74E-03,63140;9.80E-03,63139;2.69E-02,4926;4.30E-02,48552;1.20E-01
ZNF549,73941;2.10E-03,65162;2.37E-02,73942;4.51E-02,,
LEF1,57113;2.12E-03,57115;3.71E-03,57114;9.45E-03,38639;1.21E-01,57116;1.23E-01
TSHZ1,42874;2.13E-03,63014;3.39E-02,63015;1.15E-01,,
STAT4,37184;2.14E-03,37187;1.17E-01,37177;1.22E-01,37179;1.26E-01,37180;1.33E-01
FEZF1,65116;2.20E-03,64604;1.11E-02,64605;9.33E-02,,
CUX1,62547;2.23E-03,74939;9.49E-03,74934;1.86E-02,74937;2.98E-02,45934;4.42E-02
TBL1X,8564;2.25E-03,,,,
GATAD2B,71067;2.26E-03,63454;5.76E-01,63455;9.69E-01,,
MAFB,50112;2.31E-03,42691;1.32E-01,,,
SOX2,67317;2.31E-03,33707;3.31E-03,58175;3.76E-02,44224;3.83E-02,48551;5.34E-02
USF2,68455;2.31E-03,63383;5.32E-03,74655;3.81E-02,63382;8.02E-02,45741;1.13E-01
EMX1,44562;2.60E-03,49179;3.85E-02,49183;8.13E-02,49178;8.62E-02,38788;1.31E-01
REST,46377;2.60E-03,46257;1.11E-02,46341;1.74E-02,46198;2.99E-02,46286;3.62E-02
IRF1,42725;2.64E-03,41303;1.68E-02,45949;2.89E-02,41300;3.63E-02,41301;6.25E-02
ZBTB6,65189;2.64E-03,65190;7.96E-03,65192;6.30E-02,,
HOXB13,56667;2.76E-03,56666;3.60E-03,56668;4.37E-03,56664;2.06E-02,56663;3.97E-02
APOBEC3B,56127;2.83E-03,56126;1.79E-01,,,
H2AFZ,63730;3.04E-03,64689;1.20E-01,62610;2.21E-01,64752;2.63E-01,63400;2.81E-01
BATF,46109;3.14E-03,48621;3.72E-02,48626;4.40E-02,74668;7.95E-01,
NUP98-HOXA9,72703;3.21E-03,72701;1.22E-01,,,
FOXP2,46333;3.23E-03,46340;5.46E-02,42659;1.00E+00,,
ZNF75A,77265;3.26E-03,77257;8.44E-01,,,
HNF4G,63225;3.57E-03,46239;3.63E-03,63224;1.42E-02,1452;1.35E-01,42832;1.00E+00
ARRB1,50152;3.68E-03,50162;4.47E-03,44055;1.18E-01,44056;1.21E-01,
