Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
HOXD3,UP00241;2.53E-01,,,,
Gata5,UP00080;2.56E-01,,,,
DRGX,MS00437;2.59E-01,,,,
TBX20,MS00202;2.66E-01,,,,
Hoxd1,UP00140;2.68E-01,,,,
JUN,MC00321;2.69E-01,,,,
ZNF238,MS00390;2.69E-01,,,,
CDC5L,M00478;2.72E-01,,,,
Foxj3,MS00394;2.73E-01,MS00397;3.34E-01,,,
Vsx1,MS00628;2.77E-01,,,,
FOSL1,MC00351;2.79E-01,,,,
SIX3,UP00195;2.86E-01,,,,
HOXC8,UP00242;2.89E-01,,,,
Sox30,UP00023;2.89E-01,,,,
Sox6,MC00305;2.93E-01,,,,
Foxf1a,M00294;2.93E-01,,,,
GBX2,MS00461;2.93E-01,MS00460;7.25E-01,,,
Crx,MC00357;2.93E-01,,,,
HOXB9,UP00207;3.02E-01,,,,
Hoxd9,MS00525;3.02E-01,MS00524;3.92E-01,,,
LMX1A,MS00543;3.02E-01,,,,
NKX6-1,MS00575;3.03E-01,,,,
HOXD8,MS00513;3.03E-01,,,,
ATF7,MS00294;3.03E-01,,,,
Smad2/3,MC00146;3.04E-01,,,,
TEAD4,MS00224;3.06E-01,,,,
Ascl2,MS00243;3.06E-01,,,,
MYB,UP00092;3.08E-01,,,,
MZF1,M01733;3.11E-01,,,,
BCL6B,MS00011;3.13E-01,,,,
OTX1,MS00582;3.14E-01,,,,
Hoxb4,MC00136;3.17E-01,UP00144;4.78E-01,,,
Hoxd3,MS00521;3.18E-01,,,,
Alx4,MS00408;3.24E-01,,,,
Prrx2,MS00604;3.24E-01,,,,
ZNF282,MS00729;3.30E-01,,,,
HOXA6,UP00182;3.33E-01,,,,
Lhx1,UP00262;3.37E-01,,,,
ESRRA,MS00829;3.39E-01,,,,
GATA1,MC00120;3.41E-01,,,,
Nr2e1,MS00668;3.43E-01,,,,
PITX3,MS00596;3.49E-01,,,,
Esrrb,MC00512;3.49E-01,,,,
HOXC9,UP00197;3.50E-01,,,,
Pax3,MC00260;3.55E-01,,,,
SOX2,MC00269;3.58E-01,MS00762;7.16E-01,,,
HOXA10,MS00481;3.59E-01,MS00480;3.63E-01,,,
ETV7,M00678;3.59E-01,,,,
NR1I2,M00964;3.59E-01,,,,
TCF7L2,MC00309;3.60E-01,,,,
CDX2,MC00389;3.61E-01,,,,
PRDM4,MS00726;3.62E-01,,,,
Hoxd11,UP00117;3.64E-01,,,,
UNCX,MS00616;3.65E-01,MS00617;6.58E-01,,,
Sox3,MS00805;3.66E-01,MS00803;8.21E-01,,,
Rela,MC00135;3.70E-01,,,,
Rbfox2,MC00416;3.71E-01,,,,
Nkx3-1,MS00580;3.71E-01,MC00250;6.79E-01,,,
BATF3,MS00296;3.72E-01,,,,
Pou5f1,MC00233;3.74E-01,,,,
OLIG2,MS00277;3.76E-01,,,,
RAXL1,MS00605;3.78E-01,,,,
ONECUT3,MS00690;3.80E-01,,,,
Hoxc6,UP00260;3.80E-01,,,,
BARX1,MS00417;3.81E-01,MS00418;5.57E-01,UP00181;7.43E-01,,
Srebf1,MS00282;3.81E-01,,,,
VSX2,MS00627;3.84E-01,,,,
SOX15,MS00750;3.86E-01,,,,
BCL11A,MC00474;3.86E-01,,,,
NR6A1,M00526;3.87E-01,,,,
DLX3,MS00429;3.88E-01,,,,
RFX5,MS00169;3.88E-01,,,,
Pdx1,MC00165;3.89E-01,,,,
JDP2,MS00320;3.95E-01,MS00319;8.59E-01,,,
ZEB1,MA0103;4.04E-01,,,,
POLR2B,MC00505;4.04E-01,,,,
RORA,MS00685;4.05E-01,MS00686;4.16E-01,,,
Evx2,UP00132;4.06E-01,,,,
SRY,MS00788;4.06E-01,MA0084;4.29E-01,MS00787;4.90E-01,,
POU3F3,MS00144;4.08E-01,MS00143;5.34E-01,MS00142;6.65E-01,,
HOXA1,MS00486;4.13E-01,,,,
Atoh1,MC00414;4.14E-01,MS00244;5.63E-01,,,
Nanog,MC00226;4.15E-01,,,,
DLX2,MS00428;4.17E-01,UP00126;6.53E-01,,,
PRRX2,MS00603;4.23E-01,,,,
HMX3,MS00475;4.26E-01,,,,
NKX2-5,M00241;4.27E-01,UP00249;6.15E-01,,,
SOX13,UP00096;4.30E-01,,,,
Hoxd12,UP00177;4.30E-01,,,,
Hoxb7,UP00206;4.31E-01,,,,
NFATC1,MC00211;4.31E-01,,,,
ISL1,M01127;4.38E-01,,,,
Sox15,UP00075;4.40E-01,,,,
SHOX,MS00614;4.44E-01,,,,
DLX1,MS00427;4.45E-01,,,,
DUXA,MS00438;4.47E-01,,,,
BHLHE23,MS00250;4.51E-01,,,,
LEF1,MS00051;4.56E-01,,,,
GATA2,MC00118;4.57E-01,,,,
Sox14,UP00004;4.58E-01,,,,
HOXA5,UP00189;4.59E-01,,,,
HOXC4,UP00113;4.61E-01,,,,
TEAD3,MS00222;4.61E-01,MS00221;4.88E-01,,,
RHOXF1,MS00609;4.62E-01,,,,
GATA3,MC00119;4.62E-01,,,,
Sox18,UP00064;4.63E-01,,,,
JUND,MC00456;4.64E-01,,,,
Sox21,UP00071;4.68E-01,,,,
Barhl1,MS00421;4.70E-01,MS00422;9.11E-01,,,
ISX,MS00531;4.73E-01,,,,
PBX1,UP00185;4.73E-01,,,,
MEIS1::HOXA9,M00420;4.77E-01,,,,
SCRT1,MS00179;4.78E-01,,,,
E2F7,MS00756;4.78E-01,,,,
OLIG1,MS00276;4.80E-01,,,,
ZNF628,M01081;4.81E-01,,,,
HOXC12,MS00502;4.82E-01,MS00503;7.30E-01,,,
NR2F6,MS00658;4.82E-01,M01728;5.40E-01,,,
Sox10,MS00794;4.82E-01,,,,
HOXC11,MS00497;4.87E-01,MS00498;5.59E-01,,,
SNAI2,MS00201;4.88E-01,,,,
ATF2::JUN,M00041;4.90E-01,,,,
SOX7,MS00770;4.94E-01,MS00769;5.78E-01,,,
SIX1,UP00192;4.94E-01,,,,
Gata3,MC00326;4.97E-01,,,,
NFIA,MS00820;4.97E-01,,,,
Rxrg,MC00511;5.04E-01,,,,
GATA6,MC00117;5.08E-01,,,,
PDX1,MS00589;5.09E-01,MS00588;6.47E-01,,,
Foxa1,MC00104;5.10E-01,,,,
Atf4,MS00295;5.10E-01,,,,
HSF2,MS00059;5.12E-01,,,,
GSX2,M01326;5.12E-01,MS00466;7.21E-01,,,
HOXA7,UP00164;5.14E-01,M01108;9.45E-01,,,
Lhx4,MS00547;5.17E-01,,,,
SF1,M01132;5.17E-01,,,,
DLX6,MS00432;5.21E-01,,,,
NFATC4,M01734;5.23E-01,,,,
Shox2,MS00615;5.30E-01,,,,
GSC2,MS00463;5.31E-01,,,,
SHOX2,MS00613;5.34E-01,,,,
GSX1,MS00465;5.34E-01,,,,
Stat5a,MC00205;5.40E-01,,,,
Bsx,UP00138;5.40E-01,,,,
TFAP4,MS00287;5.43E-01,,,,
Lbx2,UP00120;5.43E-01,,,,
GATA5,MS00045;5.44E-01,,,,
Nr5a2,MC00352;5.44E-01,,,,
BHLHA15,MS00245;5.44E-01,,,,
Homez,UP00114;5.46E-01,,,,
MSX2,MS00561;5.48E-01,,,,
Gsc,UP00112;5.53E-01,,,,
LHX4,UP00261;5.54E-01,,,,
DLX4,MS00430;5.56E-01,,,,
RFX1,MA0365;5.60E-01,,,,
SOX21,MS00759;5.61E-01,MS00755;6.10E-01,MS00757;6.67E-01,,
PRDM1,MS00168;5.62E-01,,,,
NEUROG2,MS00272;5.66E-01,,,,
Dlx1,MS00439;5.69E-01,,,,
MEF2B,MS00075;5.82E-01,,,,
HOXB3,MS00492;5.82E-01,,,,
ZNF354C,MA0130;5.84E-01,,,,
Sox8,UP00051;5.85E-01,,,,
Hmbox1,UP00161;5.88E-01,,,,
FOXA1,MC00311;5.90E-01,,,,
HOXB2,MS00491;6.02E-01,,,,
GRHL1,MS00556;6.06E-01,,,,
Fli1,MC00129;6.12E-01,,,,
EN1,MS00449;6.14E-01,MS00446;8.13E-01,,,
BARHL1,UP00166;6.18E-01,,,,
ETV2,MS00016;6.19E-01,,,,
Jdp2,MS00324;6.19E-01,MS00325;6.44E-01,,,
MYOG,M00712;6.24E-01,,,,
BSX,MS00419;6.35E-01,,,,
EVX1,MS00454;6.40E-01,,,,
VENTX,MS00624;6.47E-01,,,,
PITX2,UP00125;6.50E-01,,,,
Gata4,MC00324;6.51E-01,,,,
EN2,MS00450;6.53E-01,,,,
DLX5,MS00431;6.57E-01,,,,
Otx1,MS00586;6.58E-01,,,,
BARX2,UP00151;6.68E-01,,,,
Zfp105,UP00037;6.69E-01,,,,
Gata2,MC00325;6.70E-01,,,,
BHLHE22,MS00249;6.74E-01,,,,
Vax1,UP00215;6.80E-01,,,,
Sox12,UP00101;6.84E-01,,,,
Bbx,UP00012;6.90E-01,,,,
MEF2C,MC00231;6.99E-01,,,,
ISL2,MS00528;7.02E-01,,,,
RAX,MS00606;7.02E-01,,,,
FOXA2,MC00217;7.05E-01,,,,
Nkx2-6,UP00147;7.06E-01,,,,
FOXG1,MS00360;7.07E-01,MS00361;8.86E-01,,,
ARID5B,M00454;7.10E-01,,,,
NKX2-1,M01312;7.10E-01,,,,
HOXA2,MS00487;7.14E-01,,,,
Rxrb,MS00708;7.17E-01,,,,
TBX15,MS00192;7.17E-01,,,,
EOMES,MC00276;7.21E-01,,,,
Nkx2-4,UP00107;7.23E-01,,,,
Hoxa2,MS00516;7.26E-01,,,,
Cbfa2t2,MC00514;7.27E-01,,,,
TBX22,M01195;7.28E-01,,,,
CUX2,MS00634;7.36E-01,,,,
SOX18,MS00753;7.38E-01,,,,
Foxa2,MC00105;7.39E-01,,,,
NOTO,MS00578;7.40E-01,,,,
TBX18,M01262;7.42E-01,,,,
HMX2,MS00474;7.44E-01,,,,
Scx,MC00504;7.48E-01,,,,
SIX2,UP00159;7.48E-01,,,,
HESX1,MS00470;7.51E-01,,,,
NR1H4,M01268;7.54E-01,,,,
Gata1,MC00327;7.56E-01,,,,
SPIC,MS00040;7.56E-01,,,,
MSX1,MS00558;7.57E-01,MS00559;8.84E-01,,,
Tcf3,MC00265;7.57E-01,,,,
Msx3,MS00564;7.59E-01,,,,
ESX1,MS00452;7.62E-01,,,,
Hmx2,UP00155;7.67E-01,,,,
LMO2,MC00162;7.68E-01,,,,
Dmrtc2,M01151;7.68E-01,,,,
PITX1,MS00595;7.68E-01,,,,
EVX2,MS00455;7.69E-01,,,,
ZNF333,M01230;7.70E-01,,,,
RARB,MS00811;7.72E-01,,,,
Gbx2,MS00469;7.72E-01,,,,
RXRB,MS00692;7.77E-01,,,,
Nr2f6,MS00669;7.84E-01,,,,
ATF5,M01295;7.88E-01,,,,
NFE2,MS00336;7.90E-01,,,,
Obox5,M01480;7.95E-01,,,,
SPDEF,MS00033;7.99E-01,,,,
Myod1,MC00369;8.04E-01,,,,
VAX1,MS00620;8.06E-01,,,,
Rxra,MC00471;8.06E-01,,,,
Esrra,MS00641;8.14E-01,,,,
DMBX1,MS00433;8.15E-01,,,,
Mafk,UP00044;8.22E-01,,,,
MAFB,UP00045;8.23E-01,,,,
Dlx2,MS00440;8.25E-01,,,,
Spic,MS00041;8.31E-01,,,,
MEF2D,MS00076;8.32E-01,,,,
Jun,MC00349;8.34E-01,,,,
NFAT5,MS00106;8.35E-01,,,,
NKX3-2,MS00573;8.38E-01,,,,
En2,MS00458;8.39E-01,,,,
FIGLA,MS00254;8.43E-01,,,,
Gbx1,MS00467;8.45E-01,,,,
ZNF217,M01306;8.47E-01,,,,
Obox2,M01364;8.48E-01,,,,
Obox3,M01466;8.51E-01,,,,
GBX1,MS00459;8.52E-01,,,,
VAX2,MS00621;8.54E-01,,,,
Tead4,MC00157;8.57E-01,,,,
Pou3f3,UP00211;8.58E-01,,,,
Nr1d2,MC00186;8.61E-01,,,,
MIXL1,MS00555;8.66E-01,,,,
NR4A1,MC00280;8.73E-01,,,,
TBX1,MS00197;8.77E-01,,,,
Rarb,MS00700;8.77E-01,,,,
HMX1,MS00473;8.80E-01,,,,
SCRT2,MS00190;8.82E-01,,,,
NFATC2,MA0152;8.97E-01,,,,
DPRX,MS00436;9.02E-01,,,,
OTX2,MS00585;9.11E-01,,,,
PPARA,M01282;9.16E-01,,,,
HBP1,UP00055;9.37E-01,,,,
GSC,MS00464;9.48E-01,,,,
RORB,M01722;9.49E-01,,,,
Neurod1,MC00354;9.50E-01,,,,
Obox1,M01450;9.50E-01,,,,
Nobox,MA0125;9.52E-01,,,,
ZNF713,MS00731;9.53E-01,,,,
Myf5,MC00195;9.59E-01,,,,
TBR1,MS00191;9.63E-01,,,,
Nkx2-5,MC00178;9.84E-01,,,,
Zfp652,MS00501;9.99E-01,,,,
