,0,TF
65146|ZBTB14,8.114129939900577e-35,ZBTB14
65120|ZBTB26,2.731420331390397e-30,ZBTB26
77149|ZNF282,9.993793821580999e-30,ZNF282
70810|MYC,5.619281761848918e-29,MYC
37635|ERG,2.7440739914897736e-28,ERG
73970|ZNF202,3.301638757806772e-27,ZNF202
44332|E2F1,1.3778543454606152e-26,E2F1
39719|TET3,7.481023243392116e-22,TET3
37588|SPI1,5.3838588122673216e-20,SPI1
77103|ZNF519,7.731112379147836e-20,ZNF519
75559|BRD4,1.158782506470869e-19,BRD4
53300|RARA,1.2292773295329662e-19,RARA
57090|TRIM28,2.3720566028268898e-19,TRIM28
74688|GRHL3,5.950865410450307e-19,GRHL3
58086|KDM2B,7.112345638557406e-19,KDM2B
37608|MYH11,7.691064197493748e-19,MYH11
53347|CDK9,8.87763561693299e-19,CDK9
37587|GATA2,2.8019130109174073e-18,GATA2
41574|BRD1,3.3489819655630864e-18,BRD1
52092|TP53,3.927785887528308e-18,TP53
37057|FLI1,4.8348148235902084e-18,FLI1
67768|NFE2,1.669153314328884e-17,NFE2
37584|TBP,2.0520277239303295e-17,TBP
70803|TCF7L1,2.46682472086742e-17,TCF7L1
69203|TRIM24,3.6516282597259e-17,TRIM24
43684|KDM4C,3.6660935914029063e-17,KDM4C
70815|SP1,3.954139666397698e-17,SP1
65084|SP2,5.4888287785179624e-17,SP2
58940|NRF1,5.960697163639276e-17,NRF1
3225|E2F4,1.3058674115387973e-16,E2F4
37604|CBFB,2.337024949273144e-16,CBFB
36141|TP63,3.24239006514066e-16,TP63
76496|BRPF3,4.168508946881091e-16,BRPF3
47601|KLF5,6.103678522049795e-16,KLF5
48576|KDM6B,7.809855662105021e-16,KDM6B
37596|TAL1,1.744222360481203e-15,TAL1
8482|KAT7,1.8036986314571353e-15,KAT7
65125|PRDM6,1.820096194135473e-15,PRDM6
65123|ZFP64,4.197997271049808e-15,ZFP64
58506|WDR5,7.310993434578398e-15,WDR5
42179|MITF,8.094736144955379e-15,MITF
51554|SMAD1,8.163147030553264e-15,SMAD1
48994|AFF4,8.243084861255764e-15,AFF4
55465|NELFA,8.725340097724453e-15,NELFA
70093|TET2,1.2418253503747852e-14,TET2
37619|RUNX1,1.3985223901627356e-14,RUNX1
8789|PHF8,2.6470551295156714e-14,PHF8
51591|SRF,4.010667191249092e-14,SRF
45867|MAZ,4.864758937219533e-14,MAZ
39978|TFAP2C,6.106819943571334e-14,TFAP2C
47276|KDM5B,6.152382025719888e-14,KDM5B
46052|NR3C1,7.662214251655105e-14,NR3C1
55667|PAF1,8.760705317999333e-14,PAF1
45866|MXI1,1.1765148605888157e-13,MXI1
36356|POLR2B,1.2107544469817506e-13,POLR2B
73716|KMT2A,1.218405977038935e-13,KMT2A
36842|FOXA1,1.3921003748484886e-13,FOXA1
57092|HEXIM1,2.6830589841499305e-13,HEXIM1
64913|BCL3,2.8735680573021874e-13,BCL3
7341|HEY1,3.1205583817154495e-13,HEY1
77039|ZNF783,3.866503167144011e-13,ZNF783
74838|JMJD6,4.393958629427195e-13,JMJD6
54611|TEAD1,4.4671836130942295e-13,TEAD1
36845|AR,5.151083021651102e-13,AR
8820|RBBP5,6.365398131268369e-13,RBBP5
49036|ERCC6,6.763990254950433e-13,ERCC6
36104|ESR1,8.191189805678009e-13,ESR1
74432|TFAP4,9.347209766160414e-13,TFAP4
49481|RPE,9.65433438276537e-13,RPE
8810|HDAC2,9.812658033644036e-13,HDAC2
56820|TFAP2A,9.977754208576657e-13,TFAP2A
65204|YY1,1.4340538583379153e-12,YY1
49949|KLF9,1.929139671583331e-12,KLF9
37602|TCF12,2.7031514818047103e-12,TCF12
45764|CHD2,3.4283318266049243e-12,CHD2
48824|MBD2,3.5186039336861426e-12,MBD2
38585|TAF3,4.86844693333559e-12,TAF3
39350|KLF1,6.497380276233135e-12,KLF1
37578|ELF1,7.735696979780492e-12,ELF1
41831|ZBTB17,8.437816809430082e-12,ZBTB17
71243|CEBPB,8.988618000221473e-12,CEBPB
65186|EGR3,1.1284057379758104e-11,EGR3
63407|POLR2AphosphoS5,1.9291251886275895e-11,POLR2AphosphoS5
37349|CREB1,1.9410715029253523e-11,CREB1
56901|PBX3,2.158157554069869e-11,PBX3
52555|SMARCA4,2.272826103479231e-11,SMARCA4
73986|CD34,2.3148012209428494e-11,CD34
35517|BCL6,2.956234441218995e-11,BCL6
51867|SUMO2,2.962843736909535e-11,SUMO2
54675|YAP1,3.530705463062681e-11,YAP1
49447|HIF1A,3.595603307466894e-11,HIF1A
65111|SP4,3.596992196700984e-11,SP4
59170|SETD1A,4.4004042051574954e-11,SETD1A
72089|AFF1,4.4192118542195384e-11,AFF1
46297|E2F6,5.757090365039426e-11,E2F6
45961|UBTF,5.855973561451702e-11,UBTF
46282|TAF1,5.915901226800778e-11,TAF1
45920|HMGN3,6.338998029312133e-11,HMGN3
57091|LARP7,6.35228596259267e-11,LARP7
65179|EGR2,7.485039162240468e-11,EGR2
46102|ZBTB7A,7.515754305181859e-11,ZBTB7A
65214|GLIS1,1.1521909235195099e-10,GLIS1
63591|TCF7,1.2468897528911877e-10,TCF7
73699|MED1,1.5278090417568656e-10,MED1
8807|CHD1,1.5442693542920672e-10,CHD1
76814|NEUROG2,1.6995743256826633e-10,NEUROG2
76682|ASXL1,2.1306972471837797e-10,ASXL1
48755|CBX8,2.2659268650731804e-10,CBX8
65108|OSR2,2.4392400516698634e-10,OSR2
41391|TEAD4,2.5279724096184205e-10,TEAD4
50573|MYB,2.8559585362273e-10,MYB
74682|FOXO3,3.523207214570011e-10,FOXO3
50408|PPARG,3.57986300196838e-10,PPARG
65197|KLF15,4.032002630276068e-10,KLF15
51103|CHD8,4.26594787874589e-10,CHD8
63686|ZBTB8A,4.769581835923538e-10,ZBTB8A
76520|BPTF,4.854450213695837e-10,BPTF
45228|KDM4A,5.074534714710364e-10,KDM4A
74909|POLR3D,5.196978000522671e-10,POLR3D
53325|SUPT5H,5.209525547146178e-10,SUPT5H
65079|ZNF317,5.36714235474863e-10,ZNF317
45895|CCNT2,5.47000052653999e-10,CCNT2
43050|BRD3,5.62972723070885e-10,BRD3
46298|EGR1,6.146484214930123e-10,EGR1
55553|MEF2B,6.836605167484462e-10,MEF2B
42638|CREBBP,7.504833206234695e-10,CREBBP
40164|RUNX1T1,8.913468703642179e-10,RUNX1T1
64556|IKZF2,1.003366231364445e-09,IKZF2
54241|FOSL2,1.0672144359888503e-09,FOSL2
49464|552-SKD,1.098059532643394e-09,552-SKD
64866|ZFX,1.1794073495607584e-09,ZFX
41573|ING5,1.1949451631443239e-09,ING5
46094|MAX,1.2804318133370655e-09,MAX
50412|KLF11,1.5282130356598881e-09,KLF11
73454|T,1.5607882440110405e-09,T
76859|IRAK1,1.7598386695909562e-09,IRAK1
73965|ZNF263,1.7633346420149524e-09,ZNF263
