Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
Nkx6-3,UP00238;6.39E-01,,,,
NR2E1,MS00652;6.41E-01,MS00653;7.43E-01,,,
XBP1,MS00342;6.43E-01,UP00330;7.68E-01,,,
SFPI1,MC00513;6.44E-01,,,,
LHX2,MS00537;6.44E-01,MS00536;8.63E-01,,,
Hlx,M01399;6.47E-01,,,,
MAX,MC00124;6.48E-01,,,,
MYBL1,MS00097;6.48E-01,MS00100;8.47E-01,,,
Mafk,UP00044;6.49E-01,,,,
LHX9,MS00541;6.50E-01,MS00542;9.51E-01,,,
GRHL1,MS00556;6.51E-01,,,,
GLIS3,MS00046;6.53E-01,,,,
ZNF217,M01306;6.55E-01,,,,
Dbx2,UP00218;6.56E-01,,,,
DUXA,MS00438;6.62E-01,,,,
UNCX,MS00616;6.62E-01,MS00617;7.39E-01,,,
Esrrb,MC00512;6.62E-01,,,,
ONECUT1,MS00667;6.63E-01,,,,
ELK4,MC00207;6.66E-01,,,,
Creb3l2,MS00311;6.66E-01,,,,
POU4F3,MS00151;6.67E-01,,,,
GSX1,MS00465;6.69E-01,,,,
MEIS3,MS00085;6.69E-01,MS00084;6.73E-01,,,
Crx,MC00357;6.70E-01,,,,
CEBPG,MS00302;6.71E-01,M00622;6.76E-01,,,
Osr1,UP00027;6.75E-01,,,,
STAT6,M00500;6.75E-01,,,,
Meis2,MS00086;6.76E-01,MS00087;9.26E-01,,,
Scx,MC00504;6.77E-01,,,,
Hoxd12,UP00177;6.79E-01,,,,
RBPJ,M01112;6.81E-01,,,,
Hoxd1,UP00140;6.84E-01,,,,
ATF7,MS00294;6.86E-01,,,,
POU5F1P1,MS00152;6.88E-01,MS00153;9.58E-01,,,
LHX3,UP00130;6.88E-01,,,,
ZBTB6,M00085;6.89E-01,,,,
MSX1,MS00559;6.89E-01,MS00558;9.27E-01,,,
ELF2,UP00404;6.89E-01,,,,
NFIC,MA0161;6.91E-01,,,,
HOXA2,MS00487;6.98E-01,,,,
IRX5,UP00250;7.01E-01,MS00527;7.28E-01,,,
Zfp161,UP00065;7.01E-01,,,,
NKX2-2,UP00231;7.04E-01,,,,
RUNX2,MS00173;7.05E-01,MC00215;7.25E-01,MS00174;8.62E-01,,
SOX5,UP00091;7.07E-01,,,,
Ets1,MC00385;7.09E-01,,,,
HMGN1,MC00502;7.09E-01,,,,
PRDM4,MS00726;7.11E-01,,,,
EOMES,MC00276;7.12E-01,,,,
Nkx6-1,MS00581;7.13E-01,,,,
Gm5454,UP00423;7.14E-01,,,,
STAT4,MC00347;7.14E-01,,,,
SOX8,MS00771;7.16E-01,MS00774;9.20E-01,,,
CPEB1,MS00732;7.18E-01,,,,
DMRT2,M01147;7.19E-01,,,,
SOX18,MS00753;7.20E-01,,,,
Meox2,MS00563;7.21E-01,,,,
EN1,MS00449;7.25E-01,MS00446;8.52E-01,,,
MEOX1,MS00551;7.28E-01,,,,
ETV4,MS00018;7.28E-01,,,,
CNTN2::CREB1,M00115;7.28E-01,,,,
SATB1,M01723;7.29E-01,,,,
Osr2,UP00052;7.31E-01,,,,
E2F4,MC00523;7.32E-01,,,,
NR4A2,MS00665;7.32E-01,,,,
ELF3,MS00812;7.34E-01,,,,
ISL2,MS00528;7.34E-01,,,,
BHLHE41,MS00251;7.35E-01,,,,
FOXA1,MC00311;7.35E-01,,,,
DMRT3,M01148;7.36E-01,,,,
Uncx,MS00619;7.36E-01,MS00618;8.16E-01,,,
SMAD1,M01590;7.36E-01,M00792;7.72E-01,,,
HOXB2,MS00491;7.37E-01,,,,
GSX2,MS00466;7.38E-01,M01326;8.32E-01,,,
Srf,MC00329;7.40E-01,,,,
BHLHE22,MS00249;7.40E-01,,,,
ESX1,MS00452;7.44E-01,,,,
GLIS1,MS00024;7.45E-01,,,,
Foxj1,UP00041;7.46E-01,,,,
EMX2,MS00444;7.48E-01,MS00443;9.14E-01,,,
Etv6,UP00418;7.50E-01,,,,
Lhx8,UP00184;7.52E-01,MS00550;7.73E-01,MS00549;9.24E-01,MS00548;9.82E-01,
ATF6,M00483;7.53E-01,,,,
BATF3,MS00296;7.56E-01,,,,
IRF7,MS00070;7.58E-01,,,,
ARID5B,M00454;7.63E-01,,,,
Cbfa2t2,MC00514;7.64E-01,,,,
NRL,MS00338;7.66E-01,,,,
Hoxb8,UP00263;7.66E-01,,,,
HOXA9,UP00213;7.68E-01,,,,
ETV7,M00678;7.68E-01,,,,
IRF2,MA0051;7.69E-01,,,,
ELF1,MC00457;7.70E-01,,,,
POU3F3,MS00143;7.70E-01,MS00142;8.97E-01,MS00144;9.14E-01,,
CART1,MS00424;7.73E-01,,,,
ZBTB49,MS00727;7.73E-01,,,,
NR3C2,MS00662;7.76E-01,,,,
Etv5,UP00412;7.77E-01,,,,
MEIS1::HOXA9,M00420;7.77E-01,,,,
Foxq1,MA0040;7.77E-01,,,,
TFEC,MS00808;7.79E-01,,,,
NFATC2,MA0152;7.80E-01,,,,
ATF2,M00179;7.80E-01,,,,
IRF5,MS00067;7.82E-01,,,,
GATA2,MC00118;7.84E-01,,,,
LMO2,MC00162;7.85E-01,,,,
Dbx1,M01483;7.86E-01,,,,
Gbx2,MS00469;7.86E-01,,,,
NKX6-1,MS00575;7.87E-01,,,,
Tp53,MS00718;7.88E-01,MS00717;9.72E-01,,,
Ikzf3,MC00337;7.88E-01,,,,
SF1,M01132;7.89E-01,,,,
FEV,MS00025;7.91E-01,,,,
FOXJ2,MS00366;7.92E-01,,,,
Foxa1,MC00104;7.92E-01,,,,
HOXD3,UP00241;7.93E-01,,,,
Gata1,MC00327;7.94E-01,,,,
E2F1::TFDP2,M00737;7.94E-01,,,,
Usf2,MC00169;7.97E-01,,,,
Irf5,UP00040;7.97E-01,,,,
RAX,MS00606;8.00E-01,,,,
Hoxb7,UP00206;8.01E-01,,,,
CREB3,MS00308;8.02E-01,,,,
BHLHB2,MS00247;8.04E-01,,,,
Gbx1,MS00467;8.05E-01,,,,
MIXL1,MS00555;8.06E-01,,,,
ELF4,MS00834;8.06E-01,,,,
EHF,MS00778;8.07E-01,,,,
LEF1,MS00051;8.08E-01,,,,
NFAT5,MS00106;8.08E-01,,,,
Yy1,MC00372;8.09E-01,,,,
Alx1,MS00406;8.11E-01,MS00407;8.81E-01,,,
BHLHB3,MS00248;8.12E-01,,,,
HOXD8,MS00513;8.12E-01,,,,
DMBX1,MS00433;8.16E-01,,,,
HBP1,UP00055;8.17E-01,,,,
Rhox6,M01435;8.18E-01,,,,
HOXA1,MS00486;8.18E-01,,,,
EMX1,MS00442;8.25E-01,MS00441;9.67E-01,,,
EPAS1,MC00224;8.28E-01,,,,
Gata2,MC00325;8.28E-01,,,,
GBX1,MS00459;8.31E-01,,,,
HOXA7,UP00164;8.33E-01,M01108;9.84E-01,,,
MYB,UP00092;8.33E-01,,,,
Homez,UP00114;8.34E-01,,,,
Sox17,UP00014;8.34E-01,MS00797;9.32E-01,,,
ARID3A,UP00078;8.35E-01,,,,
Barhl1,MS00422;8.36E-01,MS00421;9.35E-01,,,
HOXA6,UP00182;8.37E-01,,,,
Isl2,UP00170;8.38E-01,,,,
Vax1,UP00215;8.40E-01,,,,
SIX1,UP00192;8.40E-01,,,,
IRX6,UP00150;8.41E-01,,,,
Hmbox1,UP00161;8.43E-01,,,,
Sox7,UP00034;8.44E-01,,,,
Sox30,UP00023;8.46E-01,,,,
SPDEF,MS00033;8.46E-01,,,,
Srebf1,MS00282;8.47E-01,,,,
ZNF333,M01230;8.48E-01,,,,
Sox14,UP00004;8.50E-01,,,,
PHOX2A,MS00591;8.50E-01,UP00221;8.81E-01,,,
Sox10,MS00794;8.51E-01,,,,
ESRRA,MS00829;8.53E-01,,,,
BSX,MS00419;8.53E-01,,,,
Mybl1,UP00081;8.55E-01,,,,
T,MS00218;8.56E-01,,,,
ZBED1,MS00290;8.57E-01,,,,
GZF1,M01069;8.58E-01,,,,
NR3C1,MC00465;8.59E-01,,,,
NKX6-2,MS00577;8.59E-01,,,,
GABPA,MC00367;8.59E-01,,,,
ZNF435,MS00730;8.60E-01,,,,
Sox15,UP00075;8.60E-01,,,,
ELK3,MS00844;8.61E-01,,,,
CDC5L,M00478;8.63E-01,,,,
Dmrta1,M01149;8.65E-01,,,,
Alx4,MS00408;8.67E-01,,,,
Evx2,UP00132;8.68E-01,,,,
GFI1,M01067;8.71E-01,,,,
ZNF713,MS00731;8.74E-01,,,,
Elf4,UP00413;8.75E-01,,,,
FOXF2,MA0030;8.77E-01,,,,
PHOX2B,MS00593;8.78E-01,,,,
SPIB,MS00039;8.79E-01,MA0081;9.74E-01,,,
DRGX,MS00437;8.80E-01,,,,
NR4A1,MC00280;8.83E-01,,,,
HOXB3,MS00492;8.84E-01,,,,
Sox18,UP00064;8.86E-01,,,,
PBX3,MC00281;8.87E-01,,,,
MNX1,MS00557;8.88E-01,,,,
GBX2,MS00460;8.88E-01,MS00461;9.79E-01,,,
TFEB,MS00289;8.88E-01,,,,
LMX1B,UP00169;8.91E-01,,,,
Irf4,UP00018;8.93E-01,MC00190;9.59E-01,,,
HESX1,MS00470;8.94E-01,,,,
Fli1,MC00129;8.96E-01,,,,
IRX4,UP00194;8.96E-01,,,,
ARX,MS00405;8.97E-01,,,,
Nkx1-1,M01334;8.99E-01,,,,
EN2,MS00450;9.00E-01,,,,
E2F7,MS00756;9.02E-01,,,,
SRF,MC00355;9.03E-01,,,,
TBX18,M01262;9.04E-01,,,,
PRDM1,MS00168;9.05E-01,,,,
HMGA2,M01300;9.06E-01,,,,
Nkx2-9,UP00119;9.07E-01,,,,
Npas4,MC00370;9.07E-01,,,,
Arx,MS00409;9.08E-01,UP00152;9.42E-01,,,
IRF3,UP00086;9.10E-01,,,,
PROP1,MS00597;9.10E-01,,,,
BCL11A,MC00474;9.11E-01,,,,
LHX6,MS00540;9.11E-01,MS00539;9.32E-01,,,
Hoxb3,UP00137;9.14E-01,,,,
CLOCK,MS00253;9.17E-01,,,,
VAX2,MS00621;9.18E-01,,,,
MNT,MS00267;9.19E-01,,,,
TLX2,UP00244;9.20E-01,,,,
Smad2/3,MC00146;9.21E-01,,,,
Dmrtc2,M01151;9.21E-01,,,,
Gata3,MC00326;9.22E-01,,,,
Sox12,UP00101;9.22E-01,,,,
POU5F1,MC00378;9.23E-01,,,,
ELK1,MC00206;9.23E-01,,,,
SIX4,UP00199;9.26E-01,,,,
VAX1,MS00620;9.27E-01,,,,
Lhx4,MS00547;9.27E-01,,,,
HOMEZ,MS00055;9.27E-01,,,,
Lhx1,UP00262;9.32E-01,,,,
Foxc1,MS00388;9.32E-01,,,,
Gata4,MC00324;9.33E-01,,,,
Sox21,UP00071;9.33E-01,,,,
Batf,MC00508;9.33E-01,,,,
SOX13,UP00096;9.34E-01,,,,
LMX1A,MS00543;9.34E-01,,,,
NOTO,MS00578;9.35E-01,,,,
GATA3,MC00119;9.35E-01,,,,
HMX2,MS00474;9.35E-01,,,,
Hdx,UP00148;9.36E-01,,,,
Nfya,MC00191;9.37E-01,,,,
CUX2,MS00634;9.40E-01,,,,
TCF7L1,MS00053;9.41E-01,,,,
HOXA3,UP00391;9.41E-01,,,,
NKX2-1,M01312;9.42E-01,,,,
Hoxd8,UP00168;9.45E-01,,,,
IRF6,UP00011;9.46E-01,,,,
RFX5,MS00169;9.49E-01,,,,
RFX1,MA0365;9.50E-01,,,,
Nr1d2,MC00186;9.50E-01,,,,
LHX5,UP00212;9.50E-01,,,,
Nkx2-6,UP00147;9.52E-01,,,,
MYF6,MS00269;9.53E-01,,,,
GSC,MS00464;9.54E-01,,,,
Msx3,MS00564;9.54E-01,,,,
Gata5,UP00080;9.54E-01,,,,
Bhlhb2,MS00252;9.55E-01,,,,
Yy2,M01694;9.56E-01,,,,
ALX4,MS00404;9.58E-01,UP00187;9.87E-01,,,
Otp,UP00237;9.58E-01,,,,
ZBTB16,M01075;9.60E-01,,,,
Pou3f3,UP00211;9.63E-01,,,,
Zfp105,UP00037;9.65E-01,,,,
TBX15,MS00192;9.65E-01,,,,
Nkx2-4,UP00107;9.67E-01,,,,
HMX1,MS00473;9.67E-01,,,,
Nanog,MC00226;9.67E-01,,,,
Bbx,UP00012;9.68E-01,,,,
Myb,MC00408;9.70E-01,,,,
Hmx2,UP00155;9.71E-01,,,,
Bsx,UP00138;9.75E-01,,,,
MSX2,MS00561;9.76E-01,,,,
HMX3,MS00475;9.79E-01,,,,
MLXIPL,MS00265;9.83E-01,,,,
TBX19,MS00194;9.83E-01,,,,
NFYA,MC00364;9.85E-01,,,,
Zfp187,UP00082;9.87E-01,,,,
RFX4,UP00056;9.88E-01,,,,
POU6F2,MS00155;9.90E-01,,,,
AIRE,M00999;9.91E-01,,,,
MLX,MS00266;9.92E-01,,,,
Lhx9,UP00175;9.92E-01,,,,
VSX1,MS00626;9.94E-01,,,,
ISL1,M01127;9.94E-01,,,,
Mlx,MS00270;9.95E-01,,,,
ZNF354C,MA0130;9.96E-01,,,,
Lbx2,UP00120;9.96E-01,,,,
Sox8,UP00051;9.99E-01,,,,
HOXC4,UP00113;9.99E-01,,,,
ZNF232,MS00728;9.99E-01,,,,
