Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
PIAS4,35708;2.11E-01,35715;3.34E-01,,,
BCL11A,43823;2.11E-01,46186;4.49E-01,46178;4.92E-01,62560;5.82E-01,62561;7.12E-01
ZNF17,77168;2.12E-01,,,,
ZNF8,63006;2.15E-01,63007;5.37E-01,65174;6.65E-01,73923;9.25E-01,
FOXO3,38806;2.21E-01,34350;3.65E-01,39906;6.71E-01,74680;9.98E-01,74682;1.00E+00
552-SKD,49460;2.22E-01,49463;3.73E-01,49464;7.05E-01,49465;8.28E-01,49459;8.97E-01
MEIS3,38792;2.22E-01,,,,
ZNF512,63977;2.24E-01,63976;3.74E-01,,,
SP3,38834;2.24E-01,62841;9.97E-01,62840;9.98E-01,,
NOTCH1,73404;2.28E-01,73405;3.32E-01,73403;4.15E-01,75000;4.67E-01,75003;9.32E-01
ZNF169,77170;2.28E-01,77169;2.94E-01,,,
ZNF488,63394;2.32E-01,63395;3.06E-01,,,
ATRX,5130;2.32E-01,68198;3.28E-01,68199;3.63E-01,68194;3.65E-01,
ZNF879,77022;2.32E-01,,,,
ARNT,5517;2.34E-01,33032;2.80E-01,38723;6.36E-01,62868;8.32E-01,62869;9.95E-01
ZNF100,77180;2.37E-01,77182;3.41E-01,77181;5.47E-01,,
EMX1,49178;2.39E-01,49179;2.83E-01,44562;3.59E-01,49183;4.92E-01,38788;5.46E-01
FOXK1,9506;2.40E-01,42657;4.67E-01,9505;5.07E-01,70731;9.99E-01,
SMARCA5,69998;2.40E-01,64777;5.37E-01,64776;7.27E-01,,
C17orf96,43552;2.44E-01,43550;3.98E-01,,,
SRC,72973;2.44E-01,72972;2.85E-01,39652;6.22E-01,6710;9.38E-01,6709;9.73E-01
HECTD1,54634;2.45E-01,54635;4.30E-01,,,
SMARCB1,33865;2.45E-01,33863;4.54E-01,58469;5.56E-01,58468;8.73E-01,45940;8.98E-01
PPARA,42742;2.47E-01,,,,
TRIM25,77299;2.48E-01,77300;5.56E-01,62994;8.47E-01,77298;8.58E-01,62995;9.32E-01
ZNF684,77060;2.51E-01,,,,
KLF15,65198;2.54E-01,42729;5.69E-01,65197;7.14E-01,65072;9.84E-01,
ZNF480,77111;2.55E-01,,,,
ZSCAN20,64441;2.55E-01,64442;5.77E-01,,,
BIRA,56247;2.59E-01,69218;9.89E-01,69217;9.93E-01,69216;1.00E+00,
WT1,64978;2.59E-01,64977;9.29E-01,,,
ZNF136,65089;2.59E-01,73974;4.37E-01,,,
AFF1,73709;2.59E-01,73711;2.91E-01,69559;5.98E-01,73452;7.32E-01,34966;9.57E-01
PIAS1,51051;2.61E-01,71209;3.23E-01,55356;3.61E-01,51053;4.67E-01,51052;5.18E-01
CTNNB1,52247;2.62E-01,53653;3.16E-01,52245;4.09E-01,53652;5.92E-01,52243;6.54E-01
ZNF525,77102;2.62E-01,,,,
ZNF716,77054;2.62E-01,,,,
ZNF320,65141;2.64E-01,73958;3.33E-01,65142;5.80E-01,,
ZNF789,77036;2.65E-01,,,,
NR3C2,54256;2.66E-01,42703;4.50E-01,54255;6.74E-01,,
EZH1,50378;2.66E-01,50377;5.60E-01,50374;9.85E-01,50373;9.99E-01,
ZNF214,65068;2.67E-01,73969;3.66E-01,,,
ZNF202,62487;2.68E-01,62488;4.04E-01,73970;8.01E-01,,
CBX8,43558;2.68E-01,43578;3.07E-01,45398;4.05E-01,8768;4.05E-01,43569;5.92E-01
ZNF281,65127;2.68E-01,42805;3.92E-01,,,
ZNF418,65107;2.69E-01,73949;4.67E-01,,,
ZNF782,77040;2.71E-01,,,,
NR1H2,8397;2.71E-01,42777;4.54E-01,8396;4.94E-01,69805;8.34E-01,69806;9.65E-01
ZNF10,77179;2.74E-01,,,,
ZNF891,77020;2.75E-01,,,,
AEBP2,64455;2.76E-01,64454;3.73E-01,38782;9.45E-01,,
ZKSCAN1,63614;2.76E-01,63615;6.84E-01,64746;9.75E-01,45786;9.83E-01,64745;9.99E-01
ZNF619,77073;2.77E-01,,,,
ZNF555,77092;2.80E-01,,,,
ZNF16,62682;2.81E-01,62681;3.19E-01,,,
SPIB,48642;2.81E-01,38672;3.28E-01,48625;6.98E-01,48634;7.59E-01,48638;9.33E-01
ZNF354C,63203;2.81E-01,63204;5.96E-01,,,
SON,77457;2.82E-01,,,,
ZSCAN2,77254;2.82E-01,77266;6.91E-01,,,
MBD2,48130;2.83E-01,48128;4.35E-01,53477;5.03E-01,48127;6.62E-01,53479;7.01E-01
NME2,50036;2.83E-01,50035;3.61E-01,,,
XRN2,36237;2.84E-01,58846;8.40E-01,58843;9.97E-01,58844;9.98E-01,58845;9.98E-01
ZNF140,65113;2.84E-01,63640;4.38E-01,63641;4.81E-01,,
ZNF141,77173;2.85E-01,,,,
HEXIM1,72609;2.86E-01,72607;6.13E-01,57092;8.22E-01,72608;8.55E-01,72610;9.38E-01
GRHL1,42850;2.87E-01,,,,
RB1,36028;2.87E-01,49422;6.45E-01,49423;6.75E-01,49421;6.77E-01,1871;7.04E-01
IKZF1,73237;2.88E-01,73235;4.05E-01,73239;4.56E-01,4174;4.73E-01,63180;5.64E-01
ZNF799,77031;2.89E-01,,,,
ZNF135,77174;2.89E-01,,,,
GFI1B,63597;2.92E-01,63598;4.72E-01,43448;4.82E-01,,
RPA1,76974;2.93E-01,,,,
LANA,47739;2.93E-01,44704;3.48E-01,44703;3.48E-01,5511;3.97E-01,47735;4.42E-01
ZNF37A,65202;2.99E-01,,,,
ZNF33A,73954;3.00E-01,65183;3.63E-01,73955;5.10E-01,,
ZIK1,77187;3.00E-01,,,,
ZFP28,65210;3.03E-01,65211;3.38E-01,,,
ALX4,38840;3.03E-01,,,,
ZBTB7A,67684;3.04E-01,46102;7.60E-01,46224;8.35E-01,46295;9.09E-01,64474;9.34E-01
POLR3D,36363;3.04E-01,1869;3.22E-01,68059;4.37E-01,74909;4.39E-01,68061;4.61E-01
NFKB2,77450;3.04E-01,38844;6.31E-01,77449;9.46E-01,,
BDP1,45889;3.07E-01,45740;6.72E-01,41627;6.92E-01,1796;7.35E-01,1196;8.58E-01
EPAS1,47085;3.07E-01,47088;3.47E-01,5516;3.72E-01,47094;4.77E-01,47093;4.88E-01
ZNF777,77043;3.08E-01,,,,
USP7,76457;3.09E-01,76456;4.24E-01,,,
ZFP90,77188;3.10E-01,,,,
BRD3,57807;3.12E-01,49545;4.54E-01,55848;4.88E-01,49546;5.28E-01,35874;8.86E-01
SNAI1,65152;3.13E-01,38783;3.35E-01,65150;4.71E-01,65149;4.94E-01,
ZNF618,76567;3.13E-01,,,,
OSR2,65108;3.13E-01,63286;9.34E-01,63285;9.60E-01,,
BRD7,279;3.13E-01,280;4.71E-01,,,
ELL2,1144;3.14E-01,55648;6.78E-01,1143;7.95E-01,55646;8.35E-01,55647;8.87E-01
HSF2,38575;3.14E-01,38573;3.68E-01,38561;4.58E-01,38579;4.77E-01,38862;1.00E+00
BMI1,32776;3.15E-01,32785;4.67E-01,8561;4.96E-01,41492;5.38E-01,32781;5.43E-01
NR1H3,41168;3.16E-01,69801;9.66E-01,69800;9.99E-01,69802;9.99E-01,69799;1.00E+00
FOXR2,77234;3.16E-01,77233;5.41E-01,,,
IRF4,48623;3.17E-01,42680;4.77E-01,48640;7.95E-01,48636;9.02E-01,48628;9.46E-01
H3K18me1,77518;3.17E-01,77519;8.96E-01,,,
ZNF383,77131;3.18E-01,,,,
PARP1,73342;3.19E-01,43678;5.19E-01,43680;6.44E-01,72405;9.99E-01,72408;9.99E-01
HDAC2,4119;3.21E-01,63315;8.30E-01,63314;8.66E-01,46181;9.02E-01,8776;9.27E-01
ZTA,52241;3.22E-01,52242;6.04E-01,,,
ZNF419,65103;3.22E-01,73947;4.24E-01,73948;5.88E-01,,
ZFP1,77190;3.23E-01,,,,
EBNA1BP2,2638;3.24E-01,,,,
NCOA1,72450;3.25E-01,72449;3.73E-01,72451;4.31E-01,72452;4.64E-01,42735;6.94E-01
HMG20A,77268;3.25E-01,77262;9.59E-01,,,
ZNF75A,77265;3.25E-01,77257;9.97E-01,,,
ZBTB16,76518;3.26E-01,,,,
CD74,76929;3.28E-01,76931;5.84E-01,76928;6.04E-01,76925;7.94E-01,76927;8.27E-01
NUP98-HOXA9,72703;3.29E-01,72701;4.78E-01,,,
ZNF180,77167;3.30E-01,,,,
ZNF224,69523;3.31E-01,65195;4.27E-01,73968;8.57E-01,,
ZNF132,77176;3.32E-01,,,,
ZNF181,77166;3.33E-01,,,,
ZNF343,77133;3.33E-01,,,,
ZNF585B,62531;3.34E-01,62532;7.01E-01,,,
NEUROG3,38781;3.36E-01,,,,
TRIM28,49609;3.37E-01,57090;3.99E-01,70221;4.53E-01,45933;4.66E-01,2145;5.11E-01
EP400,59016;3.38E-01,59015;5.48E-01,59014;6.51E-01,,
ZNF34,65064;3.40E-01,,,,
CDCA2,76854;3.42E-01,,,,
ELF3,38646;3.44E-01,67597;8.53E-01,67615;9.22E-01,,
ZNF596,65104;3.45E-01,,,,
ZNF880,77021;3.45E-01,,,,
ZNF540,77097;3.46E-01,,,,
EED,41187;3.47E-01,50371;5.05E-01,41188;8.92E-01,62965;9.96E-01,62964;9.98E-01
STAT4,37179;3.47E-01,37177;4.33E-01,37182;4.41E-01,37184;4.50E-01,37187;4.54E-01
SALL4,51550;3.47E-01,42781;4.86E-01,,,
ZNF674,77065;3.47E-01,,,,
GCSAM,76837;3.48E-01,76836;3.78E-01,,,
EGFR,55206;3.50E-01,55207;6.31E-01,,,
ADNP,38734;3.50E-01,63582;9.14E-01,63581;9.28E-01,,
ZNF816,73926;3.50E-01,65185;4.12E-01,,,
NKX2-5,38688;3.51E-01,,,,
TOP2B,56435;3.52E-01,56433;4.68E-01,,,
SMN1,58949;3.52E-01,58948;4.06E-01,,,
SNAPC4,42868;3.53E-01,35266;3.91E-01,36359;4.52E-01,,
ZNF714,77055;3.54E-01,,,,
ZNF529,77100;3.55E-01,,,,
NFATC3,38863;3.56E-01,74643;9.11E-01,,,
PML,2809;3.58E-01,4421;4.67E-01,2460;4.73E-01,2810;5.45E-01,2459;5.54E-01
HOXC13,42852;3.58E-01,,,,
ZNF548,77095;3.59E-01,,,,
STAT5A,73722;3.60E-01,42787;4.86E-01,73724;4.98E-01,4589;5.65E-01,73723;6.09E-01
ZNF317,65078;3.60E-01,65079;4.46E-01,73959;7.51E-01,,
HDAC3,8661;3.62E-01,8662;5.58E-01,70761;8.06E-01,4125;8.11E-01,
ZBED4,38798;3.62E-01,,,,
CBX7,43577;3.63E-01,43568;4.75E-01,43557;7.04E-01,,
HOXB7,53089;3.63E-01,42834;4.77E-01,53088;5.00E-01,53091;6.13E-01,53090;8.49E-01
GATAD2B,63455;3.63E-01,63454;6.63E-01,71067;9.63E-01,,
SIRT6,8822;3.64E-01,45247;3.64E-01,45929;8.49E-01,8801;9.15E-01,45396;9.15E-01
MSX1,38656;3.64E-01,,,,
HHEX,64139;3.65E-01,64140;4.27E-01,42718;7.31E-01,,
UBTF,38669;3.67E-01,71484;4.61E-01,71485;6.79E-01,50729;7.71E-01,64088;8.73E-01
STAG2,42847;3.67E-01,,,,
TOP1,68781;3.69E-01,68775;5.03E-01,68780;5.86E-01,51841;9.33E-01,51840;9.39E-01
SETDB1,71056;3.70E-01,45873;4.42E-01,34015;7.99E-01,2976;9.06E-01,2123;9.10E-01
PAX8,76667;3.71E-01,76668;4.67E-01,76666;5.25E-01,76665;5.49E-01,
ZNF706,38764;3.71E-01,,,,
SOX3,38686;3.72E-01,,,,
FOXP1,54153;3.73E-01,59435;4.14E-01,54156;4.28E-01,59445;4.76E-01,56275;5.02E-01
CPSF3L,49012;3.73E-01,49011;4.07E-01,49022;4.34E-01,49009;9.52E-01,49021;9.75E-01
GTF2B,56960;3.73E-01,71923;4.87E-01,71924;5.60E-01,36362;8.29E-01,56958;8.76E-01
GCG,34532;3.74E-01,,,,
PAF1,55676;3.75E-01,36344;5.69E-01,36343;7.12E-01,55682;8.54E-01,36352;9.54E-01
SP140,77332;3.75E-01,77331;4.53E-01,,,
SREBF1,38819;3.76E-01,62957;4.28E-01,45824;6.62E-01,62956;8.21E-01,45620;9.99E-01
JUNB,56284;3.76E-01,64780;8.37E-01,64538;8.49E-01,64537;9.01E-01,64855;9.42E-01
HINFP,70797;3.77E-01,70796;5.06E-01,64045;9.46E-01,64046;9.65E-01,38704;9.91E-01
ZNF48,63763;3.79E-01,63764;6.51E-01,,,
ZNF235,77156;3.79E-01,,,,
ATF7,42750;3.79E-01,42644;4.67E-01,,,
KDM5C,68931;3.79E-01,68909;5.01E-01,8815;5.84E-01,58888;8.13E-01,8781;8.66E-01
ELK1,64165;3.80E-01,64166;6.34E-01,63432;9.04E-01,1213;9.88E-01,45953;9.89E-01
ARID2,58467;3.81E-01,58466;9.07E-01,,,
ZNF502,65217;3.82E-01,65105;5.18E-01,,,
HOXA13,38678;3.82E-01,42719;6.58E-01,,,
NFKBIA,34479;3.84E-01,,,,
PCGF6,8555;3.84E-01,,,,
ZNF486,49604;3.84E-01,73945;4.80E-01,49603;4.99E-01,,
ZNF620,77072;3.85E-01,,,,
ELL,39915;3.89E-01,,,,
ZNF837,64307;3.89E-01,64308;4.41E-01,,,
TBX3,38787;3.91E-01,,,,
ZNF18,73972;3.92E-01,65018;4.61E-01,65171;5.48E-01,65019;5.92E-01,74663;9.90E-01
ARID3A,74657;3.92E-01,45897;9.95E-01,45806;1.00E+00,,
HOXA9,9323;3.92E-01,9321;6.22E-01,72702;6.77E-01,42833;1.00E+00,
ZNF90,77019;3.93E-01,,,,
ZNF770,65164;3.94E-01,,,,
SETX,76830;3.94E-01,76831;5.20E-01,,,
ZNF614,77076;3.95E-01,,,,
ZNF528,73944;3.98E-01,65191;6.57E-01,65159;7.24E-01,65160;7.39E-01,
ATF7IP,71057;3.98E-01,2972;9.53E-01,,,
SSRP1,38083;3.99E-01,38073;4.71E-01,38084;4.73E-01,38078;7.36E-01,63942;8.67E-01
ZNF266,42886;4.00E-01,73963;9.83E-01,,,
PRDM12,64421;4.00E-01,64420;6.05E-01,,,
CBX5,48598;4.01E-01,35875;4.67E-01,48605;5.10E-01,63410;9.99E-01,63411;9.99E-01
ZNF207,64209;4.01E-01,62697;7.14E-01,62696;8.90E-01,,
ZNF513,65212;4.02E-01,,,,
ZNF823,77025;4.02E-01,,,,
HES4,42716;4.02E-01,38823;7.56E-01,,,
ERCC6,44357;4.03E-01,44356;4.94E-01,49030;6.45E-01,49036;8.24E-01,49033;8.86E-01
HNF4G,1452;4.04E-01,63224;5.83E-01,63225;7.01E-01,46239;8.08E-01,42832;1.00E+00
ZNF311,77139;4.06E-01,,,,
ZNF860,77023;4.06E-01,,,,
LMNB1,34974;4.07E-01,52658;4.54E-01,56894;5.35E-01,50122;5.78E-01,34004;6.88E-01
ZNF549,65162;4.07E-01,73942;7.59E-01,73941;9.70E-01,,
TTF2,36232;4.08E-01,36238;5.22E-01,36230;9.98E-01,,
ZNF382,73952;4.10E-01,65076;4.19E-01,65077;5.00E-01,73951;5.16E-01,65074;5.83E-01
ZNF667,73935;4.11E-01,65163;5.18E-01,,,
DMRT1,38752;4.11E-01,,,,
CDK8,56371;4.13E-01,43638;5.47E-01,43095;9.12E-01,43642;9.27E-01,34081;9.83E-01
HOXD11,42724;4.13E-01,42673;4.67E-01,,,
ZNF2,73961;4.13E-01,62525;9.58E-01,62526;9.96E-01,,
ARID1B,58464;4.15E-01,58465;4.20E-01,,,
ZNF736,77052;4.18E-01,,,,
BCL3,63000;4.18E-01,64801;4.79E-01,46051;5.08E-01,63853;5.29E-01,64912;5.81E-01
SP4,65112;4.18E-01,65111;9.71E-01,65110;9.81E-01,46179;1.00E+00,
H3Pan,39008;4.19E-01,,,,
DOT1L,35107;4.20E-01,,,,
USP49,39347;4.21E-01,39345;5.54E-01,,,
ZNF680,63246;4.21E-01,73932;6.81E-01,63247;6.84E-01,73933;8.10E-01,65208;9.09E-01
ZNF468,77113;4.21E-01,,,,
ZNF547,73943;4.22E-01,64831;6.91E-01,65067;7.54E-01,64830;8.59E-01,
EGFA-T1,49181;4.23E-01,49184;5.56E-01,49180;6.02E-01,,
SIX1,72383;4.23E-01,76587;4.32E-01,76586;4.52E-01,76585;9.97E-01,72382;9.98E-01
ZIC2,38826;4.26E-01,,,,
CDC5L,62771;4.26E-01,62772;8.93E-01,42816;1.00E+00,,
CLOCK,71021;4.26E-01,59585;4.54E-01,71022;5.69E-01,68103;7.25E-01,38772;9.16E-01
ZNF254,77154;4.26E-01,,,,
RBAK,77192;4.27E-01,,,,
LRWD1,76970;4.27E-01,1220;5.47E-01,76971;6.56E-01,76969;8.39E-01,
ZNF223,77157;4.28E-01,,,,
BTAF1,1;4.28E-01,,,,
ATF5,38641;4.28E-01,,,,
NR2C2,51009;4.29E-01,51010;6.27E-01,2097;7.96E-01,51011;8.51E-01,670;9.15E-01
BRF1,1797;4.30E-01,45766;8.85E-01,45931;8.90E-01,1197;9.15E-01,
NKX3-1,5678;4.31E-01,5677;6.80E-01,36252;9.77E-01,38667;1.00E+00,
HKR1,77193;4.31E-01,,,,
ZNF19,77163;4.32E-01,,,,
DYRK1A,52718;4.33E-01,52716;7.19E-01,52715;8.28E-01,,
HOXA5,42721;4.36E-01,,,,
HAND1,42831;4.36E-01,,,,
HDGF,63921;4.37E-01,62967;5.75E-01,62966;7.28E-01,62955;8.58E-01,63920;8.90E-01
IRF2,67766;4.37E-01,33542;5.65E-01,42726;6.49E-01,,
TCFL5,42869;4.38E-01,,,,
RUNX1T1,58032;4.38E-01,35300;5.68E-01,39784;6.12E-01,39786;7.55E-01,40164;9.89E-01
ZNF212,77159;4.38E-01,,,,
PATZ1,38668;4.38E-01,65119;8.73E-01,64981;9.84E-01,64982;9.98E-01,
HLF,63808;4.39E-01,63809;5.39E-01,,,
ZNF410,77270;4.39E-01,77269;7.16E-01,,,
KLF6,42730;4.40E-01,67600;9.71E-01,,,
ZNF492,77106;4.40E-01,,,,
TALE,52210;4.40E-01,37768;4.54E-01,52215;4.77E-01,52216;4.77E-01,52214;4.81E-01
ZNF616,77074;4.41E-01,,,,
ZNF567,77085;4.42E-01,,,,
GTF2A2,64550;4.43E-01,64551;5.23E-01,,,
PLRG1,62558;4.44E-01,62557;8.31E-01,,,
CENPT,69236;4.45E-01,69233;5.18E-01,69232;5.29E-01,69231;5.46E-01,69235;5.52E-01
ZNF133,77175;4.47E-01,,,,
POU3F2,68572;4.47E-01,68571;6.44E-01,68569;9.41E-01,68570;9.44E-01,
ZBTB4,42880;4.47E-01,42881;4.67E-01,,,
EBNA3A,52219;4.48E-01,52218;4.54E-01,67833;5.00E-01,52217;5.03E-01,
PCGF1,57670;4.49E-01,8551;4.67E-01,,,
ZNF564,77088;4.49E-01,,,,
NFE2,33278;4.49E-01,63878;4.59E-01,33294;6.05E-01,45906;7.37E-01,67767;7.46E-01
ZNF335,70556;4.53E-01,70558;4.71E-01,70557;4.94E-01,63295;5.96E-01,63294;6.57E-01
TOE1,42873;4.54E-01,,,,
IL1RN,52207;4.54E-01,52206;4.57E-01,52205;4.67E-01,,
KCMF1,42837;4.54E-01,,,,
HNRNPL,8525;4.54E-01,8524;1.00E+00,,,
CDX1,42817;4.54E-01,,,,
DRAP1,42822;4.54E-01,74650;1.00E+00,,,
DMRT2,42821;4.54E-01,,,,
ARNTL2,42809;4.54E-01,,,,
BBX,42811;4.54E-01,,,,
NR1I2,42739;4.54E-01,,,,
H2AK119ub,77533;4.54E-01,77532;5.18E-01,,,
ORC2,72425;4.54E-01,72426;9.78E-01,,,
WHSC1,42875;4.54E-01,8786;8.60E-01,45389;8.60E-01,,
RAD51,73094;4.54E-01,62653;6.83E-01,62652;8.13E-01,63794;9.29E-01,63793;9.97E-01
SFMBT1,35559;4.54E-01,35569;8.26E-01,35558;1.00E+00,,
ZBTB39,42879;4.54E-01,,,,
HOXB8,42764;4.54E-01,,,,
TFDP2,38776;4.54E-01,,,,
SIRT3,40328;4.54E-01,40319;4.76E-01,40300;5.02E-01,40291;1.00E+00,
ETV6,38801;4.54E-01,74648;9.65E-01,74647;9.96E-01,,
FOXF2,42827;4.54E-01,,,,
STAT6,4595;4.54E-01,42801;5.26E-01,4596;5.94E-01,4597;9.09E-01,4598;9.22E-01
RFX5,42799;4.54E-01,45863;8.25E-01,45692;8.49E-01,38746;8.57E-01,45893;9.66E-01
ZNF558,73940;4.56E-01,63608;6.10E-01,63609;6.30E-01,,
CDK7,43739;4.58E-01,40055;9.98E-01,43592;9.98E-01,40053;1.00E+00,49494;1.00E+00
MXI1,45866;4.58E-01,46038;9.92E-01,45695;9.98E-01,45879;9.99E-01,45774;1.00E+00
ZNF184,73973;4.59E-01,65136;4.90E-01,,,
ZNF197,73971;4.59E-01,63956;9.84E-01,63957;9.97E-01,,
SVIL,53471;4.60E-01,53472;4.91E-01,,,
PCGF5,8554;4.60E-01,,,,
MCM7,63846;4.61E-01,62588;7.32E-01,62587;8.07E-01,63845;9.14E-01,
ZNF337,77135;4.61E-01,,,,
ZNF554,65061;4.61E-01,,,,
HOXC9,43894;4.62E-01,43893;8.73E-01,,,
ZNF454,65213;4.62E-01,73946;5.47E-01,,,
MYH11,37608;4.62E-01,37623;9.76E-01,37589;9.88E-01,37625;9.99E-01,
ZNF442,77119;4.64E-01,,,,
CHD3,8784;4.65E-01,,,,
CHD4,45381;4.65E-01,69995;9.13E-01,,,
ARRB1,44055;4.67E-01,44056;4.94E-01,50162;9.99E-01,50152;9.99E-01,
WIZ,52587;4.67E-01,,,,
MSX2,38837;4.67E-01,,,,
ZFP64,65130;4.67E-01,65123;4.98E-01,63982;5.45E-01,65122;8.13E-01,63981;9.46E-01
ID4,42677;4.67E-01,,,,
F2RL1,49198;4.67E-01,,,,
FOXF1,42656;4.67E-01,,,,
ISL2,42683;4.67E-01,,,,
MLLT3,68664;4.67E-01,50436;4.79E-01,50437;5.04E-01,50993;6.09E-01,73462;9.56E-01
IRF3,42679;4.67E-01,45831;7.12E-01,45609;9.47E-01,45748;9.86E-01,
EVX1,42651;4.67E-01,,,,
HOXD4,42675;4.67E-01,,,,
BACH1,42751;4.67E-01,45900;8.00E-01,45690;8.98E-01,64377;9.82E-01,64378;9.93E-01
ARNTL,42643;4.67E-01,59579;5.76E-01,68104;6.06E-01,71024;6.23E-01,71023;9.39E-01
HOXB5,42672;4.67E-01,,,,
HOXA11,42669;4.67E-01,,,,
C10orf12,43548;4.67E-01,43546;4.76E-01,,,
NCOA3,42736;4.67E-01,,,,
MYBL1,42855;4.67E-01,,,,
KLF13,42684;4.67E-01,64021;9.94E-01,64022;9.96E-01,,
BATF3,42646;4.67E-01,74651;5.30E-01,,,
PCF11,42860;4.67E-01,,,,
RPA2,73091;4.67E-01,73090;5.03E-01,,,
NCOR2,39657;4.67E-01,35525;7.50E-01,39653;7.85E-01,35093;9.90E-01,
TERT,76879;4.67E-01,76887;5.13E-01,76875;5.67E-01,76888;6.43E-01,76882;6.72E-01
ZNF30,65199;4.67E-01,65200;6.26E-01,65201;7.09E-01,73960;7.71E-01,
ZNF257,65218;4.68E-01,65126;4.76E-01,73966;6.60E-01,,
ZNF595,65065;4.69E-01,,,,
ZNF708,65182;4.70E-01,73930;7.19E-01,,,
PRDM10,63035;4.70E-01,63034;6.59E-01,,,
CGGBP1,52109;4.73E-01,52110;5.05E-01,,,
PTTG1,63265;4.74E-01,63264;5.23E-01,,,
SMAD2,5365;4.76E-01,5363;5.06E-01,5364;5.22E-01,43302;5.64E-01,43303;6.65E-01
ZNF75D,77047;4.76E-01,77048;6.41E-01,,,
HOXD9,42676;4.77E-01,,,,
BTF3,38828;4.77E-01,,,,
POLB,76550;4.77E-01,76551;1.00E+00,,,
LEF1,57113;4.77E-01,38639;4.86E-01,57116;5.10E-01,53651;5.30E-01,53650;6.78E-01
DDIT3,42820;4.77E-01,,,,
FOXJ2,42828;4.77E-01,64653;9.99E-01,64654;1.00E+00,,
ZNF644,52586;4.77E-01,64349;9.73E-01,64348;9.96E-01,,
SRPK2,76942;4.77E-01,76940;4.94E-01,,,
HESX1,42663;4.77E-01,,,,
RELB,42745;4.77E-01,68053;5.86E-01,76402;9.21E-01,68052;9.94E-01,76403;9.99E-01
IKZF5,42678;4.77E-01,,,,
SATB1,38710;4.77E-01,68797;8.67E-01,68798;9.69E-01,,
HOXD13,42674;4.77E-01,,,,
LOXL1,55365;4.77E-01,55366;1.00E+00,,,
HOXB1,42670;4.77E-01,,,,
ZNF274,731;4.77E-01,46020;6.27E-01,73962;6.50E-01,1367;6.78E-01,1368;7.23E-01
KMT2A,50992;4.77E-01,73717;5.10E-01,73847;5.33E-01,68010;5.53E-01,34962;7.43E-01
TFE3,38725;4.77E-01,,,,
SMC4,1348;4.78E-01,,,,
GAPDH,2;4.79E-01,,,,
LHX5,42689;4.79E-01,,,,
CNOT3,76966;4.80E-01,76964;6.81E-01,76965;9.35E-01,,
CHD1,74561;4.80E-01,74562;5.99E-01,74566;6.80E-01,58018;7.47E-01,36348;7.62E-01
DROSHA,70104;4.80E-01,62573;5.58E-01,70105;5.81E-01,62572;7.54E-01,63271;8.44E-01
SNAPC2,36358;4.81E-01,36354;5.03E-01,1881;7.57E-01,,
CIITA,52784;4.81E-01,52785;5.48E-01,52786;5.94E-01,52787;9.43E-01,52788;9.90E-01
CBX2,57671;4.83E-01,8556;5.33E-01,8562;5.93E-01,8767;8.91E-01,45427;8.91E-01
E2F8,42758;4.83E-01,38804;9.98E-01,,,
ZFP14,77191;4.83E-01,,,,
DNMT3B,32823;4.85E-01,70225;5.11E-01,32836;5.14E-01,73890;5.33E-01,73893;5.48E-01
ZNF239,63580;4.85E-01,63579;7.17E-01,,,
HOXB2,42671;4.86E-01,,,,
OTX1,38637;4.86E-01,,,,
DDX11,76669;4.86E-01,76670;4.94E-01,,,
NFE2L3,42856;4.86E-01,,,,
FERD3L,42652;4.86E-01,,,,
MDM2,69821;4.86E-01,76549;1.00E+00,,,
KDM4C,58138;4.86E-01,43685;4.88E-01,58137;4.94E-01,43684;9.86E-01,
HNF1A,42667;4.86E-01,64546;8.24E-01,64547;8.91E-01,,
CASZ1,38728;4.86E-01,,,,
IRX3,38816;4.86E-01,,,,
MAP1LC3A,56895;4.86E-01,56896;5.20E-01,,,
NUP98,32948;4.86E-01,32947;4.94E-01,32941;5.03E-01,32946;5.10E-01,32944;5.66E-01
ADNP2,42808;4.86E-01,,,,
ZNF324,73957;4.86E-01,64443;9.63E-01,64444;9.73E-01,65144;9.98E-01,
PRDM14,68962;4.86E-01,966;8.90E-01,,,
ZNF366,62731;4.86E-01,62732;4.88E-01,,,
MTA3,63459;4.86E-01,63460;6.04E-01,52966;8.31E-01,46147;9.96E-01,
ZNF615,77075;4.86E-01,,,,
XBP1,43399;4.87E-01,38803;5.18E-01,43398;9.18E-01,43401;9.72E-01,42895;9.99E-01
CEBPZ,38846;4.88E-01,45805;8.31E-01,63354;8.88E-01,63355;9.53E-01,
FOXD3,73755;4.88E-01,,,,
SNAPC5,36364;4.90E-01,,,,
ZNF211,77161;4.90E-01,77160;7.55E-01,,,
GLI1,38648;4.90E-01,,,,
LARP7,73298;4.90E-01,63201;7.50E-01,57091;7.74E-01,63202;8.01E-01,73297;9.99E-01
ID2,42767;4.91E-01,,,,
SIX4,63187;4.92E-01,63186;8.19E-01,,,
TFCP2,42871;4.93E-01,,,,
ZNF250,65181;4.94E-01,38753;8.86E-01,,,
CD59,58829;4.94E-01,,,,
ATF6,42709;4.94E-01,,,,
ZSCAN5A,74428;4.94E-01,63377;7.27E-01,63376;7.99E-01,74427;9.54E-01,
ZNF138,63872;4.96E-01,63871;6.04E-01,,,
