Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
CEBPA,3006;1.41E-08,8444;2.78E-08,1375;2.14E-07,1374;3.20E-06,8446;1.77E-05
RELA,5389;1.50E-08,5388;3.33E-08,69874;9.48E-07,53598;1.45E-06,53599;4.46E-06
PAX5,46160;1.71E-08,46138;1.34E-04,34472;1.14E-03,46158;1.32E-03,34467;4.19E-02
HOXB13,56668;1.97E-08,56666;2.01E-07,56667;4.81E-07,56664;3.42E-02,38729;6.43E-02
T,55895;2.67E-08,69884;5.07E-07,73454;4.35E-06,73453;9.99E-05,53302;1.91E-04
FOS,46007;2.89E-08,46005;1.60E-07,46004;4.98E-07,1740;3.24E-06,1741;9.44E-06
ERG,33459;3.33E-08,37635;2.81E-07,2916;7.25E-07,53296;8.67E-07,8656;1.25E-06
NRF1,58939;3.69E-08,58940;3.89E-06,64621;2.36E-05,58937;3.45E-05,64667;4.39E-05
FOXO3,74682;4.80E-08,39906;8.27E-02,34350;1.03E-01,38806;1.23E-01,74680;1.76E-01
FLI1,37057;5.55E-08,72360;7.79E-08,5443;2.06E-07,53301;2.31E-06,37579;2.66E-06
FOXA2,37366;5.81E-08,52683;1.82E-05,52684;3.60E-05,46227;7.15E-05,52682;1.93E-04
STAT3,45997;5.87E-08,46002;6.27E-06,34236;1.01E-05,46006;1.72E-04,42217;5.92E-04
MAZ,65115;6.29E-08,45867;1.08E-06,74571;2.96E-06,45761;9.25E-06,45788;5.40E-05
ASXL1,76682;6.40E-08,,,,
ZNF202,73970;8.30E-08,62488;3.11E-01,62487;5.67E-01,,
SPI1,50877;9.47E-08,37588;3.13E-07,50879;9.27E-07,50878;1.01E-06,53299;1.28E-06
CDK6,43305;9.67E-08,,,,
AFF1,73714;9.67E-08,73713;1.11E-06,72089;3.19E-05,73709;1.42E-03,73712;2.33E-03
HMGN3,45920;1.28E-07,,,,
PAF1,55664;1.34E-07,55669;2.12E-06,55665;3.47E-05,55667;3.66E-04,73697;5.37E-04
ETV1,39372;1.90E-07,534;2.99E-05,63176;5.30E-03,63177;4.65E-02,5931;5.68E-01
RARA,53300;1.90E-07,2811;1.82E-03,2465;3.76E-03,49620;2.72E-02,49615;5.85E-02
NFYB,45625;2.52E-07,45758;1.11E-05,45936;2.20E-05,2095;1.08E-02,42773;7.36E-01
ELF1,46127;2.56E-07,46266;1.72E-06,46323;1.76E-05,74430;3.18E-05,37578;4.26E-05
MECP2,34392;2.58E-07,34396;1.17E-05,34399;1.47E-03,34394;1.57E-02,34400;2.56E-01
NFKB1,68051;2.60E-07,68048;4.43E-03,76401;1.22E-01,76400;4.92E-01,42698;6.32E-01
ETV4,64317;2.73E-07,64318;3.91E-05,5924;7.11E-02,38770;6.23E-01,
HSF1,51864;2.78E-07,4140;1.45E-05,54573;1.27E-04,54574;1.20E-03,35228;2.68E-03
XBP1,43400;3.17E-07,42895;5.54E-04,43399;7.90E-02,43398;1.81E-01,43401;2.18E-01
BRD1,41574;3.23E-07,56280;2.60E-01,56282;5.11E-01,56279;5.73E-01,56281;6.68E-01
GABPA,46237;3.56E-07,46136;1.89E-06,46268;1.17E-05,47411;3.81E-05,56046;1.40E-04
GATA2,37587;3.85E-07,8412;5.97E-04,52057;7.73E-04,1743;3.05E-03,67748;4.26E-03
NFYA,45769;3.94E-07,42738;6.61E-04,2094;1.36E-03,38650;1.43E-03,45945;2.51E-03
SP2,65084;3.94E-07,64559;7.46E-05,64560;1.19E-04,46287;2.40E-02,46176;9.16E-02
HLF,63809;4.05E-07,63808;6.89E-06,,,
LEO1,73696;4.50E-07,55661;6.37E-01,,,
FOSL2,62753;4.57E-07,54241;2.39E-06,63918;4.84E-06,46243;5.60E-06,63919;9.05E-06
CREB1,37349;4.72E-07,56047;7.39E-06,46231;2.11E-05,67718;4.94E-05,67720;6.30E-05
CTCFL,55775;5.45E-07,55771;1.00E-04,55779;1.09E-04,55784;2.31E-04,46293;3.69E-04
GATA3,67519;6.20E-07,67503;9.14E-06,67516;1.05E-05,67494;1.12E-05,67517;3.42E-05
SIN3A,46208;6.30E-07,46329;3.25E-05,46236;7.15E-04,46335;6.79E-03,46360;1.11E-02
ZFP64,65123;7.48E-07,65122;2.62E-03,63982;3.72E-01,63981;4.51E-01,65130;6.13E-01
ZFX,64866;8.26E-07,64865;1.18E-05,50077;4.06E-03,41307;1.91E-02,41309;6.07E-01
YY1,46303;8.42E-07,46204;6.44E-06,7060;7.08E-06,63430;1.26E-05,46269;4.90E-05
RUNX1,55493;9.10E-07,49536;9.10E-07,37638;1.34E-06,72358;8.55E-06,72352;2.06E-05
HEXIM1,57092;9.42E-07,68828;1.80E-01,72604;1.80E-01,72608;2.51E-01,72609;3.55E-01
MYB,58805;9.57E-07,50397;2.54E-06,75136;1.24E-05,58804;9.47E-05,50573;2.61E-04
AFF4,49000;9.74E-07,69873;2.55E-06,69872;9.14E-06,48997;1.90E-04,48994;7.15E-04
MXI1,45774;1.09E-06,45866;1.90E-06,45810;6.21E-06,46038;1.02E-02,45633;1.35E-02
JMJD6,74838;1.11E-06,74836;1.29E-01,74843;5.27E-01,74844;6.33E-01,43064;6.50E-01
MITF,42179;1.14E-06,42176;1.01E-04,42177;9.37E-02,52397;9.97E-02,52548;1.45E-01
CHD2,45764;1.15E-06,45638;6.37E-05,45802;1.16E-02,45905;9.35E-02,45701;5.57E-01
ERCC2,41412;1.17E-06,,,,
CBFB,37607;1.19E-06,37621;1.35E-06,37604;4.61E-06,37606;6.89E-06,37640;1.08E-04
KLF11,50412;1.22E-06,50414;7.34E-06,50413;8.09E-06,50415;1.41E-05,42728;6.09E-01
TEAD4,41389;1.22E-06,55298;5.44E-06,55297;6.32E-05,56543;2.55E-03,46238;3.93E-03
TCF7L2,45751;1.40E-06,45714;5.50E-06,36841;8.70E-05,46022;1.14E-04,45782;8.00E-04
TRIM25,77299;1.54E-06,77300;4.41E-06,77298;4.69E-02,62995;6.68E-01,62994;6.93E-01
STAT5B,53629;1.56E-06,53630;1.88E-05,53637;4.98E-03,53632;1.52E-02,4592;1.90E-02
CREBBP,42637;1.57E-06,3038;3.89E-04,42638;4.42E-04,73721;5.33E-04,1935;1.25E-03
TAF3,38585;1.58E-06,,,,
KMT2A,59165;1.61E-06,73716;7.39E-05,73710;9.87E-04,73708;1.18E-03,77486;2.81E-03
AR,56670;1.66E-06,48085;4.90E-06,56265;1.51E-05,48086;1.51E-05,56669;2.02E-05
KLF5,47601;1.67E-06,67599;1.87E-03,38831;4.52E-03,42925;7.49E-02,47593;1.70E-01
TAL1,37596;1.68E-06,72356;2.00E-06,44435;1.35E-05,44433;3.62E-04,4610;9.59E-04
SMAD3,47576;1.73E-06,276;1.87E-04,39365;1.88E-04,39359;2.09E-03,47577;4.95E-03
KDM5A,8813;1.76E-06,8812;7.58E-01,69732;7.99E-01,45244;8.43E-01,
XRN2,36234;1.78E-06,58844;2.17E-05,58841;1.72E-04,58842;3.60E-04,58843;4.05E-04
ZBTB26,65120;1.79E-06,65121;3.34E-02,,,
MAX,45849;1.81E-06,45778;4.14E-06,46244;2.01E-05,33162;3.47E-05,45749;4.49E-05
CCNT2,45895;1.86E-06,,,,
JUN,37354;1.88E-06,56632;4.21E-06,45848;6.17E-06,56633;2.39E-05,55300;6.79E-05
JUND,46036;2.01E-06,46232;3.44E-06,46213;7.38E-04,45828;1.31E-03,38758;2.33E-03
MAF,58809;2.22E-06,58808;2.77E-05,58807;7.26E-05,50111;2.79E-01,
FOXP2,46333;2.29E-06,46340;5.29E-04,42659;1.00E+00,,
SP1,70816;2.32E-06,70815;2.58E-06,72612;4.98E-06,70814;6.06E-05,46060;1.79E-04
GRHL3,74688;2.36E-06,74687;5.07E-01,33916;9.75E-01,,
TFAP2C,39978;2.37E-06,45770;3.80E-06,9509;1.14E-04,9507;1.88E-04,2403;1.88E-04
FOXP1,51750;2.45E-06,1012;8.95E-04,42760;8.21E-03,54155;2.26E-02,1013;2.38E-02
ETS1,72625;2.47E-06,37945;5.09E-06,72626;2.06E-04,37936;2.20E-04,1938;3.11E-04
GATA1,39352;2.58E-06,73729;2.27E-04,8458;3.06E-04,33543;4.93E-04,8411;7.60E-04
SOX2,67317;2.68E-06,48551;3.74E-04,67318;4.08E-03,44224;4.12E-03,33219;1.88E-02
BRD2,74202;3.18E-06,35878;8.17E-05,74209;1.83E-03,43045;3.31E-03,43046;2.01E-02
CNOT3,76964;3.24E-06,76965;9.18E-04,76966;6.05E-01,,
INO80,69516;3.25E-06,69945;6.44E-05,69522;1.51E-01,44130;4.00E-01,69514;4.94E-01
NR1H3,69802;3.34E-06,69799;4.13E-05,69800;5.66E-05,69801;2.07E-04,41168;5.41E-01
TCF7,63592;3.35E-06,63591;2.24E-03,50135;1.97E-02,50136;2.31E-01,50140;4.47E-01
TCF12,37602;3.36E-06,9198;1.02E-04,46120;3.59E-04,40162;5.61E-04,35308;3.57E-03
SOX4,71748;3.78E-06,71746;8.06E-06,71747;1.08E-05,47591;5.90E-01,38749;6.62E-01
EGR1,46126;3.94E-06,46298;7.07E-06,46132;8.10E-04,46214;9.79E-04,46086;1.04E-03
TTF2,36230;3.95E-06,36232;5.48E-01,36238;6.09E-01,,
BPTF,76520;4.87E-06,,,,
ERCC6,49036;4.90E-06,49027;4.10E-03,44357;3.66E-02,49033;5.22E-01,44356;6.14E-01
KDM5B,45390;4.93E-06,8791;9.35E-06,47285;5.47E-05,47283;2.93E-04,47266;4.94E-04
GRHL2,73183;4.96E-06,68002;1.07E-05,35317;1.91E-05,35323;2.14E-05,35315;2.95E-05
SRF,46211;5.31E-06,46148;5.68E-06,51591;4.08E-04,46092;1.53E-03,46312;5.92E-03
KAT7,8482;5.58E-06,,,,
SUMO2,55353;5.70E-06,55352;9.37E-06,55718;8.18E-05,55721;1.10E-04,55338;2.97E-04
SMARCA4,52555;5.76E-06,52550;2.02E-03,33440;3.28E-03,72100;3.66E-03,34389;9.37E-03
SNAI2,48344;6.14E-06,48339;8.13E-05,48343;1.80E-04,48340;3.15E-04,48338;1.62E-03
TFAP4,74432;6.35E-06,74431;1.19E-04,62715;1.60E-03,62716;3.69E-01,
GATA4,63975;7.02E-06,63974;2.55E-05,47598;4.60E-05,47594;3.53E-02,51471;3.57E-02
SOX9,53493;8.08E-06,42747;2.14E-02,72770;9.90E-02,54616;6.71E-01,38809;6.87E-01
STAT1,41288;8.27E-06,41290;4.77E-04,41287;5.50E-04,41289;6.54E-04,1362;7.03E-04
FOXO1,54243;8.59E-06,58300;8.79E-03,75851;8.54E-02,58301;3.12E-01,75852;6.03E-01
HIF1A,49447;9.12E-06,58172;1.16E-04,49446;6.65E-03,47091;1.08E-02,47084;5.91E-02
MBD2,48825;9.58E-06,48827;4.67E-05,48824;5.98E-05,64901;2.29E-03,63028;5.90E-03
POLR3D,74909;1.02E-05,74906;2.36E-05,74907;4.20E-05,68066;6.87E-01,36361;7.09E-01
MYF5,72878;1.04E-05,,,,
DCP1A,36226;1.04E-05,36231;2.06E-03,,,
TTF1,47579;1.11E-05,47578;2.26E-05,,,
MAFK,45864;1.16E-05,45817;1.27E-02,45815;2.04E-02,45746;7.50E-02,45687;7.93E-02
YAP1,55512;1.22E-05,55291;1.89E-03,55292;2.83E-03,56534;3.80E-03,54675;9.32E-03
WDR5,52436;1.26E-05,58506;2.44E-05,52432;7.57E-05,52434;1.08E-03,33917;1.54E-03
RUNX2,74117;1.29E-05,74116;1.77E-05,5373;2.09E-02,74546;3.90E-01,
SUPT5H,53325;1.36E-05,64773;1.89E-05,64772;9.21E-05,70927;1.44E-03,43450;4.76E-02
BRD3,43050;1.40E-05,43051;4.17E-04,43053;1.00E-02,44597;1.77E-02,43052;2.00E-02
HEY1,7527;1.43E-05,7341;9.21E-05,42664;1.00E+00,,
ZBTB48,75288;1.62E-05,75283;5.45E-05,75273;3.52E-04,65155;5.92E-04,75276;6.35E-04
KDM4C,43684;1.65E-05,58137;6.37E-02,58138;6.03E-01,43685;6.17E-01,
E2F6,45898;1.69E-05,46297;4.29E-05,1978;4.52E-05,45776;1.90E-03,46071;1.14E-02
PMEL,76415;1.76E-05,76413;1.12E-01,76414;5.81E-01,76009;6.00E-01,76416;6.87E-01
SOX13,63594;1.91E-05,63593;7.14E-03,,,
ZMYND8,76857;1.97E-05,76856;1.70E-04,76673;3.38E-04,76498;1.69E-03,76851;4.72E-02
CDK7,40053;1.99E-05,49493;2.96E-05,49494;6.65E-04,43592;1.31E-02,69615;2.96E-02
KDM6B,48576;1.99E-05,48443;4.59E-03,48442;1.09E-02,48577;4.34E-01,
DAXX,54104;2.02E-05,54105;2.88E-03,,,
KDM1A,75942;2.02E-05,48802;1.80E-03,8783;1.85E-02,45400;1.85E-02,50114;1.47E-01
PAX6,50898;2.23E-05,71777;6.83E-01,71776;7.03E-01,51532;7.35E-01,
FEZF1,65116;2.48E-05,64605;1.52E-04,64604;2.19E-04,,
TRIM24,69201;2.52E-05,69203;8.50E-05,64947;1.36E-02,69202;1.44E-02,2405;3.62E-02
CLOCK,38772;2.56E-05,71021;4.22E-01,68103;5.32E-01,71022;6.76E-01,59585;6.97E-01
NELFE,53324;2.58E-05,69811;5.48E-04,69815;5.85E-04,45947;7.25E-04,69819;1.00E-03
SMAD4,74681;2.58E-05,1087;1.48E-03,51573;4.64E-02,47582;4.89E-02,74674;1.63E-01
TRIM28,57090;2.70E-05,49606;1.78E-04,52087;4.96E-03,70926;1.61E-01,1176;4.90E-01
CHD1,8770;2.82E-05,45426;1.92E-04,8806;7.92E-03,8807;2.68E-02,45646;3.34E-02
TBL1X,8564;2.92E-05,,,,
ZNF384,65106;3.11E-05,45634;4.36E-03,45922;3.22E-02,,
RPE,49481;3.15E-05,,,,
PRDM6,65125;3.49E-05,,,,
NFE2,39357;3.64E-05,67768;6.45E-05,50381;1.12E-04,63878;4.41E-02,67769;9.78E-02
STAG1,69623;3.90E-05,42368;1.98E-03,2397;3.66E-03,1492;5.14E-03,42587;5.77E-03
CTCF,42521;4.22E-05,69619;4.24E-05,71669;7.39E-05,5048;9.27E-05,71679;9.76E-05
KLF1,39350;4.38E-05,65188;2.03E-02,64686;6.57E-02,64685;1.77E-01,63870;1.91E-01
BRPF3,76495;4.51E-05,76496;9.70E-04,76494;1.33E-03,,
SETD1A,59170;4.76E-05,76519;5.04E-03,,,
BCL6,35517;5.33E-05,39572;1.03E-03,1958;1.82E-03,58302;8.08E-03,52774;1.91E-02
USF1,68456;5.42E-05,46365;1.37E-03,46078;1.42E-03,46062;1.04E-02,46279;2.09E-02
PBX3,46358;5.76E-05,46121;1.03E-03,46082;7.38E-03,56901;1.17E-02,42859;1.00E+00
POU2F2,46157;5.77E-05,46115;1.68E-02,,,
RUNX1T1,40164;5.93E-05,58032;2.26E-03,39784;1.16E-02,39786;6.19E-02,35300;1.99E-01
ATF3,32784;5.94E-05,68464;2.58E-04,64077;4.95E-04,68460;3.37E-03,62975;6.75E-03
SMARCB1,45779;6.81E-05,1345;6.81E-05,58468;3.91E-01,45940;4.29E-01,33863;5.81E-01
RAD21,45757;6.98E-05,38691;2.93E-04,71320;4.43E-04,71319;8.82E-04,56037;1.45E-03
KDM4B,64107;7.19E-05,64106;4.46E-01,,,
NFKB2,77449;7.22E-05,77450;3.42E-03,38844;6.36E-01,,
ATF1,56053;7.43E-05,56054;3.87E-04,45871;2.45E-03,63104;2.85E-03,63105;3.30E-02
ETV5,42714;7.81E-05,38759;4.20E-02,,,
CEBPG,64053;8.39E-05,64052;8.50E-03,62690;1.58E-02,62691;1.28E-01,38690;4.60E-01
HCFC1,45767;8.41E-05,39886;3.77E-03,45890;1.65E-02,9206;9.03E-02,9205;1.31E-01
FOSL1,46212;8.43E-05,75045;2.12E-04,42825;1.57E-02,47287;3.68E-02,63077;1.07E-01
ZNF441,77120;8.48E-05,,,,
PRDM11,52170;8.52E-05,52171;1.81E-02,,,
CD34,73984;8.57E-05,73986;2.25E-02,73987;2.65E-02,73985;1.73E-01,
ING2,41572;8.66E-05,,,,
MED12,38653;8.79E-05,70966;6.33E-03,70967;1.53E-01,2241;4.88E-01,2240;5.25E-01
CPSF3L,49010;9.03E-05,49021;2.59E-04,49012;4.99E-03,49009;9.69E-03,53330;7.45E-02
CREM,64797;9.09E-05,64798;1.13E-04,38717;3.09E-01,,
EBF1,46129;9.22E-05,45656;8.13E-03,59344;2.38E-02,59345;6.81E-02,48179;1.63E-01
AGO1,44026;9.32E-05,48609;8.08E-02,48601;8.92E-01,48594;8.92E-01,48610;1.00E+00
HNF4A,1447;9.65E-05,45790;2.48E-04,54673;4.79E-03,7343;8.97E-03,38713;1.14E-02
INTS3,53323;1.13E-04,,,,
GATA6,47595;1.17E-04,50979;8.17E-04,47603;8.78E-03,43163;2.99E-02,47433;7.58E-02
ZNF534,77098;1.26E-04,,,,
IRF1,42725;1.28E-04,41303;3.07E-04,45925;5.08E-04,41301;3.13E-03,45949;1.40E-02
CBX1,64917;1.36E-04,64581;2.29E-04,64916;8.55E-02,35879;6.19E-01,64582;7.51E-01
RBBP5,45421;1.42E-04,8795;2.29E-04,8820;2.50E-04,8793;6.66E-02,8794;7.12E-02
ZNF750,48799;1.48E-04,,,,
RFX5,45730;1.48E-04,45823;1.04E-02,45649;2.12E-02,46037;8.44E-02,45863;1.11E-01
ZBTB14,65146;1.50E-04,,,,
GLIS1,65214;1.52E-04,63689;7.74E-04,63690;4.65E-03,38673;3.38E-01,
ATF4,54129;1.53E-04,55517;1.91E-04,55518;7.17E-03,55516;2.07E-02,64176;1.26E-01
NFIL3,74685;1.58E-04,38757;6.19E-01,,,
FOXK1,70731;1.63E-04,42657;5.90E-01,9505;8.33E-01,9506;8.48E-01,
CDK8,34078;1.63E-04,34081;7.34E-04,57165;8.21E-04,56369;1.67E-03,57167;1.78E-03
SPIB,48634;1.71E-04,48630;2.24E-02,48642;2.29E-02,48638;2.99E-02,48625;1.05E-01
KLF4,48800;1.72E-04,63139;1.14E-01,67601;3.43E-01,63140;4.37E-01,48552;4.64E-01
GATAD1,1219;1.78E-04,1218;2.79E-03,42761;1.00E+00,,
KLF9,62637;1.79E-04,62800;2.33E-04,49949;3.39E-04,62636;3.95E-02,62799;1.03E-01
NOTCH1,36765;1.81E-04,43104;2.13E-04,392;4.92E-03,43101;8.07E-03,73404;4.41E-02
EGR3,65186;1.84E-04,,,,
KLF8,64092;1.87E-04,64091;3.21E-02,,,
WWTR1,55293;1.91E-04,55294;8.70E-04,56544;3.76E-01,,
EMX1,44562;2.04E-04,49183;3.75E-02,38788;3.73E-01,44563;3.81E-01,44564;4.38E-01
TEAD1,56535;2.10E-04,56542;1.76E-03,54612;1.92E-03,48240;1.98E-03,54611;1.52E-02
ZNF335,63294;2.11E-04,63295;4.47E-03,70556;2.39E-02,70555;7.17E-02,70558;5.97E-01
ZSCAN20,64441;2.25E-04,64442;1.96E-03,,,
LARP7,73297;2.33E-04,57091;1.13E-03,63201;4.73E-01,63202;5.34E-01,73298;7.23E-01
SCML2,49266;2.38E-04,50020;1.46E-01,49254;2.27E-01,49258;3.23E-01,49262;4.54E-01
SRSF3,64771;2.48E-04,64770;2.55E-04,63150;9.85E-03,63151;2.71E-01,
CHRM2,52574;2.54E-04,50107;4.74E-04,52573;2.44E-02,34675;6.62E-02,50108;1.04E-01
598-SKD,49467;2.56E-04,49461;1.23E-03,49466;4.95E-03,49468;3.55E-02,55221;1.55E-01
MEF2B,53874;2.59E-04,53877;5.50E-04,53873;6.28E-03,53878;1.47E-02,53876;5.12E-02
TCF4,54661;2.68E-04,72366;1.36E-03,54667;6.75E-03,5457;1.04E-02,72367;1.33E-02
PARP1,72408;2.71E-04,72405;2.20E-03,72407;6.34E-03,72406;9.57E-03,43680;5.58E-01
GMEB2,38724;2.71E-04,42762;8.57E-02,,,
PROX1,49669;3.00E-04,74485;3.59E-02,74488;2.61E-01,,
IKZF2,64555;3.09E-04,64556;1.06E-03,,,
EGR2,65147;3.28E-04,65179;2.01E-03,64860;2.49E-03,64861;5.25E-03,34563;5.89E-03
OGT,70759;3.36E-04,34001;7.99E-02,39911;2.03E-01,,
TET2,70095;3.46E-04,70093;1.09E-03,33992;2.62E-02,50981;4.60E-02,70099;1.39E-01
ZNF257,73966;3.59E-04,65126;2.04E-01,65218;5.53E-01,,
ZBTB7A,46295;3.82E-04,46102;1.95E-02,46224;2.27E-02,67683;3.08E-01,67686;3.66E-01
KLF15,65197;3.82E-04,65072;7.74E-02,65198;6.31E-01,42729;6.58E-01,
HNF1B,67613;3.87E-04,42668;5.61E-01,51499;6.62E-01,51500;7.37E-01,51498;8.70E-01
HDAC6,4126;3.90E-04,8778;2.71E-01,4127;5.53E-01,45379;5.95E-01,8779;6.67E-01
HDAC1,57641;4.05E-04,8775;2.77E-03,37597;3.61E-03,8657;3.91E-03,45428;1.16E-02
RBPJ,43102;4.11E-04,43105;7.32E-04,394;3.51E-02,59346;4.64E-02,59347;5.78E-02
KLF10,74686;4.14E-04,75164;2.03E-01,74639;4.61E-01,75163;4.87E-01,75165;6.77E-01
ARRB1,50152;4.22E-04,50162;8.21E-04,44055;5.84E-01,44056;6.12E-01,
RXRA,46242;4.29E-04,5453;2.14E-02,5452;4.22E-02,38864;4.56E-02,46356;1.49E-01
ZBTB8A,63685;4.38E-04,63686;5.27E-04,,,
LMO1,73854;4.38E-04,36369;7.56E-01,36367;1.00E+00,,
5HMC,44875;4.44E-04,44874;6.53E-04,44876;1.37E-02,55290;8.74E-02,44877;2.33E-01
POLR2M,5570;4.52E-04,5569;1.77E-02,5662;2.07E-01,,
EHF,76282;4.54E-04,50820;7.72E-03,76283;2.38E-02,50819;2.41E-01,38657;2.44E-01
DNMT3B,70178;4.60E-04,70174;5.25E-03,62875;8.01E-03,62874;1.67E-01,32823;5.97E-01
E2F3,42712;4.75E-04,38694;6.55E-01,,,
TRAF7,72854;4.90E-04,72856;1.66E-03,72855;1.79E-03,72857;2.69E-02,
ZNF664,64313;5.30E-04,64314;9.32E-02,,,
NEUROG2,76816;5.33E-04,76817;6.33E-04,76820;8.73E-04,76815;1.07E-03,76810;1.07E-03
ELF3,67615;5.45E-04,67597;8.01E-03,38646;3.74E-01,,
TBX21,64375;5.78E-04,33678;7.65E-03,64376;1.88E-02,,
SREBF1,45793;6.08E-04,62956;4.22E-01,45620;4.71E-01,62957;6.38E-01,38819;6.77E-01
PRDM1,62701;6.24E-04,65133;3.98E-02,62702;6.92E-02,45747;1.59E-01,51434;2.76E-01
SAP30,45234;6.66E-04,8821;6.66E-04,8800;7.36E-04,45419;1.38E-02,8799;4.97E-01
NIPBL,9320;6.67E-04,42927;1.97E-03,53672;4.88E-03,50516;6.56E-03,38785;9.15E-03
RBBP4,70928;6.72E-04,,,,
ZNF429,77127;6.94E-04,,,,
UBTF,45961;7.21E-04,45882;2.02E-02,71485;8.49E-02,50729;2.45E-01,64087;5.34E-01
HOXC11,43704;7.29E-04,43703;3.29E-02,42851;1.00E+00,,
TERC,32853;7.51E-04,32856;8.28E-03,32850;9.78E-03,32848;1.65E-02,
ELK1,63321;8.02E-04,63322;6.85E-03,45636;1.18E-02,63433;5.27E-02,45729;8.36E-02
HMBOX1,64414;8.05E-04,,,,
CDX2,356;8.09E-04,5461;1.16E-03,5460;1.59E-03,357;1.65E-02,38786;6.34E-02
TP63,52299;8.20E-04,5206;8.28E-04,36140;1.47E-03,52300;1.77E-03,71035;2.24E-03
NR2F2,43165;8.37E-04,36804;8.68E-04,46309;3.98E-03,46249;6.42E-03,62909;1.71E-02
VDR,39364;8.46E-04,566;6.03E-02,560;1.07E-01,55164;1.19E-01,559;1.56E-01
VEZF1,8532;9.09E-04,38706;2.21E-02,8533;7.26E-01,,
KMT2D,68638;9.12E-04,55405;1.26E-02,56478;2.04E-02,68632;3.87E-02,68635;1.21E-01
SRCAP,44131;9.14E-04,,,,
SP4,65111;9.15E-04,65110;1.19E-03,46179;4.26E-01,65112;6.19E-01,
