,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
33459|ERG,3.3322898274068535e-08,Homo sapiens,ERG,other,None,Hematopoietic Cell,None,1,ERG
58939|NRF1,3.689107624937904e-08,Homo sapiens,NRF1,tf,HCC1954,Epithelium,Mammary Gland,1,NRF1
74682|FOXO3,4.8049942136252355e-08,Homo sapiens,FOXO3,tf,HepG2,Epithelium,Liver,1,FOXO3
37057|FLI1,5.550632042883308e-08,Homo sapiens,FLI1,tf,U937,None,Pleura,1,FLI1
37366|FOXA2,5.8085000032015444e-08,Homo sapiens,FOXA2,tf,A549,Epithelium,Lung,1,FOXA2
45997|STAT3,5.871924763090064e-08,Homo sapiens,STAT3,tf,MCF-10A,Epithelium,Breast,1,STAT3
65115|MAZ,6.288663118025895e-08,Homo sapiens,MAZ,tf,HEK293,Epithelium,Embryonic Kidney,1,MAZ
76682|ASXL1,6.399077989716062e-08,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
73970|ZNF202,8.29737497598515e-08,Homo sapiens,ZNF202,,293T,None,None,1,ZNF202
50877|SPI1,9.472200518390039e-08,Homo sapiens,SPI1,predicted transcription factor,None,None,None,1,SPI1
43305|CDK6,9.665075595410855e-08,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1,CDK6
73714|AFF1,9.671468553795748e-08,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1,AFF1
45920|HMGN3,1.277867640592234e-07,Homo sapiens,HMGN3,tf,K562,Erythroblast,Bone Marrow,1,HMGN3
55664|PAF1,1.3425693140556305e-07,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1,PAF1
39372|ETV1,1.8984540167688024e-07,Homo sapiens,ETV1,tf,LNCaP,Epithelium,Prostate,1,ETV1
53300|RARA,1.9007921764346847e-07,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1,RARA
45625|NFYB,2.517669852042381e-07,Homo sapiens,NFYB,tf,GM12878,B Lymphocyte,Blood,1,NFYB
46127|ELF1,2.5619046750691155e-07,Homo sapiens,ELF1,tf,GM12878,B Lymphocyte,Blood,1,ELF1
34392|MECP2,2.576769176365623e-07,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
68051|NFKB1,2.6022215959820016e-07,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB1
64317|ETV4,2.732903743307702e-07,Homo sapiens,ETV4,tf,HepG2,Epithelium,Liver,1,ETV4
51864|HSF1,2.779449982948101e-07,Homo sapiens,HSF1,tf,451Lu,Melanoma Cell,None,1,HSF1
43400|XBP1,3.174248204285135e-07,Homo sapiens,XBP1,tf,T47D,Epithelium,Mammary Gland,1,XBP1
41574|BRD1,3.231299703920776e-07,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
46237|GABPA,3.5621028171561875e-07,Homo sapiens,GABPA,tf,HepG2,Epithelium,Liver,1,GABPA
37587|GATA2,3.8454683359834263e-07,Homo sapiens,GATA2,tf,ME-1,Leukemia Cell,None,0,GATA2
45769|NFYA,3.938525010016569e-07,Homo sapiens,NFYA,tf,HeLa-S3,Epithelium,Cervix,1,NFYA
65084|SP2,3.9425294973138847e-07,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
63809|HLF,4.053230414635678e-07,Homo sapiens,HLF,,HepG2,Epithelium,Liver,1,HLF
73696|LEO1,4.5032964662850006e-07,Homo sapiens,LEO1,predicted chromatin regulator,SEM,B Lymphocyte,None,1,LEO1
62753|FOSL2,4.5724199948526945e-07,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1,FOSL2
37349|CREB1,4.720187876672277e-07,Homo sapiens,CREB1,tf,A549,Epithelium,Lung,1,CREB1
55775|CTCFL,5.4540675487047e-07,Homo sapiens,CTCFL,predicted transcription factor,Delta47,None,None,1,CTCFL
67519|GATA3,6.197410099550993e-07,Homo sapiens,GATA3,tf,MDA-MB-231,Epithelium,Mammary Gland,1,GATA3
46208|SIN3A,6.299302426904241e-07,Homo sapiens,SIN3A,tf,HCT-116,None,Colon,1,SIN3A
65123|ZFP64,7.480790384928326e-07,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1,ZFP64
64866|ZFX,8.258373214720116e-07,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZFX
46303|YY1,8.422774135374844e-07,Homo sapiens,YY1,tf,K562,Erythroblast,Bone Marrow,1,YY1
55493|RUNX1,9.099810215906778e-07,Homo sapiens,RUNX1,tf,None,Stem cell,Blood,1,RUNX1
57092|HEXIM1,9.422741871767393e-07,Homo sapiens,HEXIM1,other,HCT-116,None,Colon,1,HEXIM1
58805|MYB,9.566932370752568e-07,Homo sapiens,MYB,tf,None,Th1,None,1,MYB
49000|AFF4,9.74042248857998e-07,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1,AFF4
45774|MXI1,1.0919990124924617e-06,Homo sapiens,MXI1,tf,HeLa-S3,Epithelium,Cervix,1,MXI1
74838|JMJD6,1.1071239959248302e-06,Homo sapiens,JMJD6,cr,None,3565 cells,None,1,JMJD6
42179|MITF,1.139876849798327e-06,Homo sapiens,MITF,tf,COLO-829,Fibroblast,Skin,1,MITF
45764|CHD2,1.1465578890201833e-06,Homo sapiens,CHD2,cr,HeLa-S3,Epithelium,Cervix,1,CHD2
41412|ERCC2,1.1673610318951866e-06,Homo sapiens,ERCC2,tf,HT1080,None,Connective Tissue,1,ERCC2
37607|CBFB,1.1947002054313316e-06,Homo sapiens,CBFB,predicted transcription factor,ME-1,Leukemia Cell,None,1,CBFB
50412|KLF11,1.2222520279214777e-06,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
41389|TEAD4,1.2224319044240595e-06,Homo sapiens,TEAD4,tf,MKN28,Epithelium,None,1,TEAD4
45751|TCF7L2,1.401859384242421e-06,Homo sapiens,TCF7L2,tf,HeLa-S3,Epithelium,Cervix,1,TCF7L2
77299|TRIM25,1.5422792033481514e-06,Homo sapiens,TRIM25,,BT-549,None,Breast,1,TRIM25
53629|STAT5B,1.5601268766873844e-06,Homo sapiens,STAT5B,tf,None,T Lymphocyte,Blood,1,STAT5B
42637|CREBBP,1.5671772540803985e-06,Homo sapiens,CREBBP,cr,HEK293,Epithelium,Embryonic Kidney,1,CREBBP
38585|TAF3,1.5812577455753818e-06,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
59165|KMT2A,1.6093461659982822e-06,Homo sapiens,KMT2A,not sure,SEM,Pre-B Lymphocyte,None,1,KMT2A
56670|AR,1.6572005601123152e-06,Homo sapiens,AR,tf,LHSAR,Epithelium,Prostate,1,AR
47601|KLF5,1.66632956105639e-06,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
37596|TAL1,1.6771741910281968e-06,Homo sapiens,TAL1,tf,ME-1,Leukemia Cell,None,1,TAL1
47576|SMAD3,1.7293834133624841e-06,Homo sapiens,SMAD3,tf,NCI-H441,Epithelium,Lung,1,SMAD3
8813|KDM5A,1.7594462032866076e-06,Homo sapiens,KDM5A,cr,H1,Embryonic Stem Cell,Embryo,0,KDM5A
36234|XRN2,1.7768297811970868e-06,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
65120|ZBTB26,1.786808327131073e-06,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB26
45849|MAX,1.8124379186912343e-06,Homo sapiens,MAX,tf,None,Endothelial Cell,Umbilical Vein,1,MAX
45895|CCNT2,1.8635820537293846e-06,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
37354|JUN,1.8848081872469002e-06,Homo sapiens,JUN,tf,A549,Epithelium,Lung,1,JUN
46036|JUND,2.0126384795426944e-06,Homo sapiens,JUND,tf,SK-N-SH,Neuroblastoma cell,Brain,1,JUND
58809|MAF,2.2205500980199133e-06,Homo sapiens,MAF,tf,None,Th2,None,1,MAF
46333|FOXP2,2.2929145700456566e-06,Homo sapiens,FOXP2,tf,PFSK-1,Neuron,Brain,1,FOXP2
70816|SP1,2.324669153064285e-06,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1,SP1
74688|GRHL3,2.3593898342832986e-06,Homo sapiens,GRHL3,predicted transcription factor,NHEK,Keratinocyte,Skin,1,GRHL3
39978|TFAP2C,2.368572538380409e-06,Homo sapiens,TFAP2C,predicted transcription factor,A375,None,Skin,1,TFAP2C
51750|FOXP1,2.449163685358524e-06,Homo sapiens,FOXP1,tf,LNCaP,Epithelium,Prostate,1,FOXP1
72625|ETS1,2.4669769249086038e-06,Homo sapiens,ETS1,tf,None,Endothelial Cell,Umbilical Vein,1,ETS1
39352|GATA1,2.5751197070267295e-06,Homo sapiens,GATA1,tf,None,Erythroid Cell,None,1,GATA1
67317|SOX2,2.679495242519092e-06,Homo sapiens,SOX2,tf,None,Neuronal Progenitor cell,None,1,SOX2
74202|BRD2,3.177952974386944e-06,Homo sapiens,BRD2,predicted chromatin regulator,None,None,Pontine,1,BRD2
76964|CNOT3,3.2416544692437377e-06,Homo sapiens,CNOT3,tf,HCT-116,Colorectal cancer cell line,None,1,CNOT3
69516|INO80,3.254968007293524e-06,Homo sapiens,INO80,predicted chromatin regulator,SKmel147,Melanoma Cell,None,1,INO80
69802|NR1H3,3.3405692831944833e-06,Homo sapiens,NR1H3,tf,HT29,colorectal adenocarcinoma,None,1,NR1H3
63592|TCF7,3.3467745862991727e-06,Homo sapiens,TCF7,tf,HepG2,Epithelium,Liver,1,TCF7
37602|TCF12,3.3554776694977306e-06,Homo sapiens,TCF12,tf,ME-1,Leukemia Cell,None,1,TCF12
71748|SOX4,3.7760685684395945e-06,Homo sapiens,SOX4,tf,None,Fibroblast,Fetal Lung,1,SOX4
46126|EGR1,3.942273360202364e-06,Homo sapiens,EGR1,tf,GM12878,B Lymphocyte,Blood,1,EGR1
36230|TTF2,3.946028046764027e-06,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
76520|BPTF,4.8694930077086696e-06,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
49036|ERCC6,4.903395192212834e-06,Homo sapiens,ERCC6,predicted chromatin regulator,None,Fibroblast,Skin,1,ERCC6
45390|KDM5B,4.932091356157908e-06,Homo sapiens,KDM5B,cr,K562,Erythroblast,Bone Marrow,1,KDM5B
73183|GRHL2,4.963789704104382e-06,Homo sapiens,GRHL2,tf,MCF-7,asynchonous cells,Breast,1,GRHL2
46211|SRF,5.313397352990634e-06,Homo sapiens,SRF,tf,HCT-116,None,Colon,1,SRF
8482|KAT7,5.580343440891866e-06,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1,KAT7
55353|SUMO2,5.703367487341904e-06,Homo sapiens,SUMO2,other,VCaP,Epithelium,Prostate,1,SUMO2
52555|SMARCA4,5.759365753699175e-06,Homo sapiens,SMARCA4,cr,501-Mel,Melanoma Cell,None,1,SMARCA4
48344|SNAI2,6.136801260547831e-06,Homo sapiens,SNAI2,tf,None,Keratinocyte,None,1,SNAI2
74432|TFAP4,6.345575192467923e-06,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1,TFAP4
63975|GATA4,7.019294594012848e-06,Homo sapiens,GATA4,tf,HepG2,Epithelium,Liver,1,GATA4
53493|SOX9,8.079765211277401e-06,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
41288|STAT1,8.26702122208589e-06,Homo sapiens,STAT1,tf,None,Monocyte,Blood,1,STAT1
54243|FOXO1,8.585540986150164e-06,Homo sapiens,FOXO1,tf,None,Stromal Cell,Endometrium,1,FOXO1
49447|HIF1A,9.123855866322028e-06,Homo sapiens,HIF1A,predicted chromatin regulator,T47D,Epithelium,Mammary Gland,1,HIF1A
48825|MBD2,9.575767487390863e-06,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1,MBD2
74909|POLR3D,1.015615753463539e-05,Homo sapiens,POLR3D,tf,THP-1,Monocyte,None,0,POLR3D
72878|MYF5,1.0354292877323701e-05,Homo sapiens,MYF5,tf,Rh18,rhabdomyosarcoma,None,1,MYF5
36226|DCP1A,1.0372501618061136e-05,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1,DCP1A
47579|TTF1,1.1109167020850741e-05,Homo sapiens,TTF1,tf,NCI-H441,Epithelium,Lung,1,TTF1
45864|MAFK,1.1590361846447461e-05,Homo sapiens,MAFK,tf,IMR90,Fibroblast,Lung,1,MAFK
55512|YAP1,1.219033729410457e-05,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1,YAP1
52436|WDR5,1.2633547391949218e-05,Homo sapiens,WDR5,cr,HEK293,Epithelium,Embryonic Kidney,1,WDR5
74117|RUNX2,1.2877791272181138e-05,Homo sapiens,RUNX2,tf,MCF-7,None,None,1,RUNX2
53325|SUPT5H,1.3598731257224994e-05,Homo sapiens,SUPT5H,tf,HeLa,Epithelium,Cervix,1,SUPT5H
43050|BRD3,1.404175610886238e-05,Homo sapiens,BRD3,predicted chromatin regulator,MM1.S,B Lymphocyte,Blood,1,BRD3
7527|HEY1,1.4317199559743532e-05,Homo sapiens,HEY1,tf,K562,Erythroblast,Bone Marrow,1,HEY1
75288|ZBTB48,1.6238697493509147e-05,Homo sapiens,ZBTB48,,HeLa,None,None,1,ZBTB48
43684|KDM4C,1.6542485112069905e-05,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
45898|E2F6,1.6887512734931054e-05,Homo sapiens,E2F6,tf,K562,Erythroblast,Bone Marrow,0,E2F6
76415|PMEL,1.7554690956045338e-05,Homo sapiens,PMEL,other,None,None,None,1,PMEL
63594|SOX13,1.9083060181945832e-05,Homo sapiens,SOX13,,HepG2,Epithelium,Liver,1,SOX13
76857|ZMYND8,1.9696481927733434e-05,Homo sapiens,ZMYND8,cr,HEK293,None,Kidney,1,ZMYND8
40053|CDK7,1.989855754741532e-05,Homo sapiens,CDK7,predicted transcription factor,None,B Lymphocyte,Blood,1,CDK7
48576|KDM6B,1.9900137463890744e-05,Homo sapiens,KDM6B,cr,CUTLL1,T Lymphocyte,Blood,1,KDM6B
54104|DAXX,2.0186710611491687e-05,Homo sapiens,DAXX,not sure,PC-3,Epithelium,Prostate,1,DAXX
75942|KDM1A,2.0208384799769163e-05,Homo sapiens,KDM1A,cr,PC-3M-luc,None,Prostate,1,KDM1A
50898|PAX6,2.2257949473469818e-05,Homo sapiens,PAX6,tf,6540 cells,Epithelium,None,1,PAX6
65116|FEZF1,2.4795510062458614e-05,Homo sapiens,FEZF1,,HEK293,Epithelium,Embryonic Kidney,1,FEZF1
69201|TRIM24,2.5216795354443544e-05,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,1,TRIM24
38772|CLOCK,2.5631619036625697e-05,Homo sapiens,CLOCK,tf,LoVo,None,Colon,1,CLOCK
53324|NELFE,2.581791298861269e-05,Homo sapiens,NELFE,not sure,HeLa,Epithelium,Cervix,1,NELFE
74681|SMAD4,2.582595815719957e-05,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1,SMAD4
57090|TRIM28,2.701128056187274e-05,Homo sapiens,TRIM28,cr,HCT-116,None,Colon,1,TRIM28
8770|CHD1,2.8202800073595657e-05,Homo sapiens,CHD1,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,CHD1
8564|TBL1X,2.9155653506862667e-05,Homo sapiens,TBL1X,cr,HEK293T,Epithelium,Embryonic Kidney,1,TBL1X
65106|ZNF384,3.1085075792580685e-05,Homo sapiens,ZNF384,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF384
49481|RPE,3.146528714315089e-05,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
65125|PRDM6,3.4908028767155486e-05,Homo sapiens,PRDM6,,HEK293,Epithelium,Embryonic Kidney,1,PRDM6
39357|NFE2,3.636501479065135e-05,Homo sapiens,NFE2,tf,None,Erythroid Cell,None,1,NFE2
69623|STAG1,3.9034207112598196e-05,Homo sapiens,STAG1,not sure,None,Erythroid Cell,None,1,STAG1
42521|CTCF,4.217778081289092e-05,Homo sapiens,CTCF,tf,GM2588,Lymphoblastoid,Blood,1,CTCF
39350|KLF1,4.376258913835196e-05,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1,KLF1
76495|BRPF3,4.5127104678854835e-05,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1,BRPF3
59170|SETD1A,4.756016704365873e-05,Homo sapiens,SETD1A,predicted chromatin regulator,SEM,Pre-B Lymphocyte,None,1,SETD1A
35517|BCL6,5.3324186776115834e-05,Homo sapiens,BCL6,predicted transcription factor,OCI-Ly1,B cell lymphoma,Bone Marrow,1,BCL6
68456|USF1,5.424923414965033e-05,Homo sapiens,USF1,tf,None,Erythroid Cell,None,1,USF1
46358|PBX3,5.760796576542715e-05,Homo sapiens,PBX3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,PBX3
46157|POU2F2,5.7672601872116314e-05,Homo sapiens,POU2F2,tf,GM12891,Lymphoblastoid,Blood,1,POU2F2
40164|RUNX1T1,5.9256597634671504e-05,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1T1
32784|ATF3,5.9378352380790034e-05,Homo sapiens,ATF3,predicted transcription factor,None,Glioblastoma Multiforme Stem Like,None,1,ATF3
45779|SMARCB1,6.813986216464007e-05,Homo sapiens,SMARCB1,cr,HeLa-S3,Epithelium,Cervix,1,SMARCB1
45757|RAD21,6.981121375981836e-05,Homo sapiens,RAD21,not sure,HeLa-S3,Epithelium,Cervix,1,RAD21
64107|KDM4B,7.186484537813342e-05,Homo sapiens,KDM4B,cr,K562,Erythroblast,Bone Marrow,1,KDM4B
77449|NFKB2,7.217754165700363e-05,Homo sapiens,NFKB2,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB2
56053|ATF1,7.425312911590876e-05,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
42714|ETV5,7.808218221588836e-05,Homo sapiens,ETV5,tf,LoVo,None,Colon,1,ETV5
64053|CEBPG,8.394859961846635e-05,Homo sapiens,CEBPG,tf,K562,Erythroblast,Bone Marrow,1,CEBPG
45767|HCFC1,8.410794519470022e-05,Homo sapiens,HCFC1,tf,HeLa-S3,Epithelium,Cervix,1,HCFC1
46212|FOSL1,8.432253874834927e-05,Homo sapiens,FOSL1,tf,HCT-116,None,Colon,1,FOSL1
77120|ZNF441,8.478118521920708e-05,Homo sapiens,ZNF441,tf,293T,None,None,1,ZNF441
52170|PRDM11,8.522537899274818e-05,Homo sapiens,PRDM11,tf,U-2932,B Lymphocyte,None,1,PRDM11
73984|CD34,8.567035252965427e-05,Homo sapiens,CD34,other,None,None,Thymus,1,CD34
41572|ING2,8.66144586961215e-05,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING2
38653|MED12,8.787006444410661e-05,Homo sapiens,MED12,predicted transcription factor,LoVo,None,Colon,1,MED12
49010|CPSF3L,9.027336862799107e-05,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1,CPSF3L
64797|CREM,9.08534553385465e-05,Homo sapiens,CREM,tf,HepG2,Epithelium,Liver,1,CREM
46129|EBF1,9.220471431448107e-05,Homo sapiens,EBF1,tf,GM12878,B Lymphocyte,Blood,1,EBF1
44026|AGO1,9.32475843767322e-05,Homo sapiens,AGO1,other,PC-3,Epithelium,Prostate,1,AGO1
1447|HNF4A,9.649469084732631e-05,Homo sapiens,HNF4A,tf,HepG2,Epithelium,Liver,1,HNF4A
53323|INTS3,0.00011268601154634794,Homo sapiens,INTS3,predicted transcription factor,HeLa,Epithelium,Cervix,1,INTS3
47595|GATA6,0.00011731560543570829,Homo sapiens,GATA6,tf,YCC3,Epithelium,None,1,GATA6
77098|ZNF534,0.0001258802343146459,Homo sapiens,ZNF534,tf,293T,None,None,1,ZNF534
42725|IRF1,0.000127807794479462,Homo sapiens,IRF1,tf,LoVo,None,Colon,1,IRF1
64917|CBX1,0.00013614078229889914,Homo sapiens,CBX1,cr,K562,Erythroblast,Bone Marrow,1,CBX1
45421|RBBP5,0.00014169747989556392,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1,RBBP5
48799|ZNF750,0.00014811435971473497,Homo sapiens,ZNF750,tf,None,Keratinocyte,Foreskin,1,ZNF750
45730|RFX5,0.00014841010170835167,Homo sapiens,RFX5,tf,HeLa-S3,Epithelium,Cervix,1,RFX5
65146|ZBTB14,0.00015019680061534313,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB14
65214|GLIS1,0.00015233864647479223,Homo sapiens,GLIS1,tf,HEK293,Epithelium,Embryonic Kidney,1,GLIS1
54129|ATF4,0.0001528943853167375,Homo sapiens,ATF4,tf,None,Mesenchymal Stem Cell,None,1,ATF4
74685|NFIL3,0.00015813479845866452,Homo sapiens,NFIL3,tf,HepG2,Epithelium,Liver,1,NFIL3
70731|FOXK1,0.00016343891787895526,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1,FOXK1
34078|CDK8,0.00016348025405965583,Homo sapiens,CDK8,tf,None,Epithelium,Colon,1,CDK8
48634|SPIB,0.00017135693234970883,Homo sapiens,SPIB,tf,H929,B Lymphocyte,Bone Marrow,1,SPIB
48800|KLF4,0.00017245590755354812,Homo sapiens,KLF4,tf,None,Keratinocyte,Foreskin,1,KLF4
1219|GATAD1,0.00017792803196847728,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
62637|KLF9,0.00017945329589202919,Homo sapiens,KLF9,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF9
36765|NOTCH1,0.0001807289473753637,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,HPB-ALL,T Lymphocyte,Blood,1,NOTCH1
65186|EGR3,0.00018384335233329052,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1,EGR3
64092|KLF8,0.0001871773586519243,Homo sapiens,KLF8,,HEK293,Epithelium,Embryonic Kidney,1,KLF8
55293|WWTR1,0.00019133531573983786,Homo sapiens,WWTR1,other,MDA-MB-231,Epithelium,Breast,1,WWTR1
44562|EMX1,0.0002044318216828378,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1,EMX1
56535|TEAD1,0.00021049512898840828,Homo sapiens,TEAD1,tf,None,None,None,1,TEAD1
63294|ZNF335,0.0002114844299841434,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
