,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
37607|CBFB,3.997035363527133e-07,Homo sapiens,CBFB,predicted transcription factor,ME-1,Leukemia Cell,None,1,CBFB
41389|TEAD4,4.0755694129184033e-07,Homo sapiens,TEAD4,tf,MKN28,Epithelium,None,1,TEAD4
50412|KLF11,4.079267996112077e-07,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
45751|TCF7L2,4.673943036015935e-07,Homo sapiens,TCF7L2,tf,HeLa-S3,Epithelium,Cervix,1,TCF7L2
55775|CTCFL,4.909263326347513e-07,Homo sapiens,CTCFL,predicted transcription factor,Delta47,None,None,1,CTCFL
53629|STAT5B,5.238904309847663e-07,Homo sapiens,STAT5B,tf,None,T Lymphocyte,Blood,1,STAT5B
42637|CREBBP,5.296996462306196e-07,Homo sapiens,CREBBP,cr,HEK293,Epithelium,Embryonic Kidney,1,CREBBP
38585|TAF3,5.3611809236943e-07,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
59165|KMT2A,5.372703646988835e-07,Homo sapiens,KMT2A,not sure,SEM,Pre-B Lymphocyte,None,1,KMT2A
56670|AR,5.524387978127593e-07,Homo sapiens,AR,tf,LHSAR,Epithelium,Prostate,1,AR
41574|BRD1,5.576485607273069e-07,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
47601|KLF5,5.679513651835953e-07,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
47576|SMAD3,5.862043363524719e-07,Homo sapiens,SMAD3,tf,NCI-H441,Epithelium,Lung,1,SMAD3
8813|KDM5A,5.864811555994735e-07,Homo sapiens,KDM5A,cr,H1,Embryonic Stem Cell,Embryo,0,KDM5A
36234|XRN2,5.924583569063057e-07,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
45849|MAX,6.075166775200887e-07,Homo sapiens,MAX,tf,None,Endothelial Cell,Umbilical Vein,1,MAX
45895|CCNT2,6.261893110929863e-07,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
37354|JUN,6.285189382875509e-07,Homo sapiens,JUN,tf,A549,Epithelium,Lung,1,JUN
72356|TAL1,6.704707013216575e-07,Homo sapiens,TAL1,tf,Kasumi-1,Acute myeloid leukemia,None,1,TAL1
46036|JUND,6.714503319284286e-07,Homo sapiens,JUND,tf,SK-N-SH,Neuroblastoma cell,Brain,1,JUND
58809|MAF,7.411118925341728e-07,Homo sapiens,MAF,tf,None,Th2,None,1,MAF
46333|FOXP2,7.672843029265679e-07,Homo sapiens,FOXP2,tf,PFSK-1,Neuron,Brain,1,FOXP2
70816|SP1,7.764812775973459e-07,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1,SP1
39978|TFAP2C,7.907898915272452e-07,Homo sapiens,TFAP2C,predicted transcription factor,A375,None,Skin,1,TFAP2C
51750|FOXP1,8.171651584112559e-07,Homo sapiens,FOXP1,tf,LNCaP,Epithelium,Prostate,1,FOXP1
72625|ETS1,8.255595406839377e-07,Homo sapiens,ETS1,tf,None,Endothelial Cell,Umbilical Vein,1,ETS1
39352|GATA1,8.748894950182141e-07,Homo sapiens,GATA1,tf,None,Erythroid Cell,None,1,GATA1
67317|SOX2,8.971312783067856e-07,Homo sapiens,SOX2,tf,None,Neuronal Progenitor cell,None,1,SOX2
74202|BRD2,1.077603634360318e-06,Homo sapiens,BRD2,predicted chromatin regulator,None,None,Pontine,1,BRD2
69516|INO80,1.085025869928858e-06,Homo sapiens,INO80,predicted chromatin regulator,SKmel147,Melanoma Cell,None,1,INO80
63592|TCF7,1.1159173397456068e-06,Homo sapiens,TCF7,tf,HepG2,Epithelium,Liver,1,TCF7
69802|NR1H3,1.116808137864057e-06,Homo sapiens,NR1H3,tf,HT29,colorectal adenocarcinoma,None,1,NR1H3
71748|SOX4,1.2641121566390732e-06,Homo sapiens,SOX4,tf,None,Fibroblast,Fetal Lung,1,SOX4
46126|EGR1,1.3180233902895432e-06,Homo sapiens,EGR1,tf,GM12878,B Lymphocyte,Blood,1,EGR1
36230|TTF2,1.320245492114716e-06,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
37602|TCF12,1.49496124005291e-06,Homo sapiens,TCF12,tf,ME-1,Leukemia Cell,None,1,TCF12
45390|KDM5B,1.6469718230392892e-06,Homo sapiens,KDM5B,cr,K562,Erythroblast,Bone Marrow,1,KDM5B
65120|ZBTB26,1.6535863973443052e-06,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB26
73183|GRHL2,1.6549730907592706e-06,Homo sapiens,GRHL2,tf,MCF-7,asynchonous cells,Breast,1,GRHL2
76520|BPTF,1.6612433044256868e-06,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
49036|ERCC6,1.6774580240085354e-06,Homo sapiens,ERCC6,predicted chromatin regulator,None,Fibroblast,Skin,1,ERCC6
46211|SRF,1.7727074313274754e-06,Homo sapiens,SRF,tf,HCT-116,None,Colon,1,SRF
55353|SUMO2,1.9022709714636532e-06,Homo sapiens,SUMO2,other,VCaP,Epithelium,Prostate,1,SUMO2
52555|SMARCA4,1.929415089560308e-06,Homo sapiens,SMARCA4,cr,501-Mel,Melanoma Cell,None,1,SMARCA4
48344|SNAI2,2.055310189213065e-06,Homo sapiens,SNAI2,tf,None,Keratinocyte,None,1,SNAI2
74432|TFAP4,2.154177978287704e-06,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1,TFAP4
63975|GATA4,2.341856018889968e-06,Homo sapiens,GATA4,tf,HepG2,Epithelium,Liver,1,GATA4
41288|STAT1,2.760814311787761e-06,Homo sapiens,STAT1,tf,None,Monocyte,Blood,1,STAT1
54243|FOXO1,2.863932823787769e-06,Homo sapiens,FOXO1,tf,None,Stromal Cell,Endometrium,1,FOXO1
53493|SOX9,2.8737873475427337e-06,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
48825|MBD2,3.209279680710397e-06,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1,MBD2
49447|HIF1A,3.2979646385983867e-06,Homo sapiens,HIF1A,predicted chromatin regulator,T47D,Epithelium,Mammary Gland,1,HIF1A
72878|MYF5,3.4521880078196505e-06,Homo sapiens,MYF5,tf,Rh18,rhabdomyosarcoma,None,1,MYF5
36226|DCP1A,3.461689185835244e-06,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1,DCP1A
47579|TTF1,3.731933638582645e-06,Homo sapiens,TTF1,tf,NCI-H441,Epithelium,Lung,1,TTF1
45864|MAFK,3.874715344943424e-06,Homo sapiens,MAFK,tf,IMR90,Fibroblast,Lung,1,MAFK
55512|YAP1,4.064252522064617e-06,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1,YAP1
52436|WDR5,4.2337291921151e-06,Homo sapiens,WDR5,cr,HEK293,Epithelium,Embryonic Kidney,1,WDR5
74117|RUNX2,4.5305409929756825e-06,Homo sapiens,RUNX2,tf,MCF-7,None,None,1,RUNX2
53325|SUPT5H,4.534620824691546e-06,Homo sapiens,SUPT5H,tf,HeLa,Epithelium,Cervix,1,SUPT5H
43050|BRD3,4.694805950174868e-06,Homo sapiens,BRD3,predicted chromatin regulator,MM1.S,B Lymphocyte,Blood,1,BRD3
7527|HEY1,4.7886292572728606e-06,Homo sapiens,HEY1,tf,K562,Erythroblast,Bone Marrow,1,HEY1
75288|ZBTB48,5.425010903852411e-06,Homo sapiens,ZBTB48,,HeLa,None,None,1,ZBTB48
45898|E2F6,5.645706232558042e-06,Homo sapiens,E2F6,tf,K562,Erythroblast,Bone Marrow,0,E2F6
43684|KDM4C,5.6798979318172486e-06,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
76415|PMEL,5.902630062912987e-06,Homo sapiens,PMEL,other,None,None,None,1,PMEL
8482|KAT7,6.015372181922175e-06,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1,KAT7
63594|SOX13,6.410853509934268e-06,Homo sapiens,SOX13,,HepG2,Epithelium,Liver,1,SOX13
40053|CDK7,6.661257203364039e-06,Homo sapiens,CDK7,predicted transcription factor,None,B Lymphocyte,Blood,1,CDK7
54104|DAXX,6.741567283433862e-06,Homo sapiens,DAXX,not sure,PC-3,Epithelium,Prostate,1,DAXX
75942|KDM1A,6.742557174722702e-06,Homo sapiens,KDM1A,cr,PC-3M-luc,None,Prostate,1,KDM1A
50898|PAX6,7.465528844828729e-06,Homo sapiens,PAX6,tf,6540 cells,Epithelium,None,1,PAX6
57092|HEXIM1,7.810477797010798e-06,Homo sapiens,HEXIM1,other,HCT-116,None,Colon,1,HEXIM1
76857|ZMYND8,8.189490427324579e-06,Homo sapiens,ZMYND8,cr,HEK293,None,Kidney,1,ZMYND8
38772|CLOCK,8.564641777570657e-06,Homo sapiens,CLOCK,tf,LoVo,None,Colon,1,CLOCK
53324|NELFE,8.60933680622421e-06,Homo sapiens,NELFE,not sure,HeLa,Epithelium,Cervix,1,NELFE
74681|SMAD4,8.637516876637769e-06,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1,SMAD4
8770|CHD1,9.507352586927029e-06,Homo sapiens,CHD1,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,CHD1
65116|FEZF1,9.63755313945392e-06,Homo sapiens,FEZF1,,HEK293,Epithelium,Embryonic Kidney,1,FEZF1
8564|TBL1X,9.846821691648044e-06,Homo sapiens,TBL1X,cr,HEK293T,Epithelium,Embryonic Kidney,1,TBL1X
65106|ZNF384,1.036488704744881e-05,Homo sapiens,ZNF384,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF384
49481|RPE,1.0558029123268944e-05,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
65125|PRDM6,1.169670274119962e-05,Homo sapiens,PRDM6,,HEK293,Epithelium,Embryonic Kidney,1,PRDM6
39350|KLF1,1.5335322759478525e-05,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1,KLF1
76495|BRPF3,1.5927224590561228e-05,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1,BRPF3
39357|NFE2,1.6160130842864566e-05,Homo sapiens,NFE2,tf,None,Erythroid Cell,None,1,NFE2
68456|USF1,1.8451780492289976e-05,Homo sapiens,USF1,tf,None,Erythroid Cell,None,1,USF1
35517|BCL6,1.8617044416908636e-05,Homo sapiens,BCL6,predicted transcription factor,OCI-Ly1,B cell lymphoma,Bone Marrow,1,BCL6
69201|TRIM24,1.9171230656494786e-05,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,1,TRIM24
46358|PBX3,1.9232648250723315e-05,Homo sapiens,PBX3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,PBX3
46157|POU2F2,1.9236462233133097e-05,Homo sapiens,POU2F2,tf,GM12891,Lymphoblastoid,Blood,1,POU2F2
48576|KDM6B,1.9362226719485046e-05,Homo sapiens,KDM6B,cr,CUTLL1,T Lymphocyte,Blood,1,KDM6B
32784|ATF3,1.981705621659358e-05,Homo sapiens,ATF3,predicted transcription factor,None,Glioblastoma Multiforme Stem Like,None,1,ATF3
40164|RUNX1T1,2.086805967287197e-05,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1T1
45779|SMARCB1,2.2870044598487422e-05,Homo sapiens,SMARCB1,cr,HeLa-S3,Epithelium,Cervix,1,SMARCB1
64107|KDM4B,2.4017240700327366e-05,Homo sapiens,KDM4B,cr,K562,Erythroblast,Bone Marrow,1,KDM4B
77449|NFKB2,2.4296056951256525e-05,Homo sapiens,NFKB2,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB2
45757|RAD21,2.4703342445779785e-05,Homo sapiens,RAD21,not sure,HeLa-S3,Epithelium,Cervix,1,RAD21
56053|ATF1,2.495363727935395e-05,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
42714|ETV5,2.626487339401713e-05,Homo sapiens,ETV5,tf,LoVo,None,Colon,1,ETV5
59170|SETD1A,2.8089137344480022e-05,Homo sapiens,SETD1A,predicted chromatin regulator,SEM,Pre-B Lymphocyte,None,1,SETD1A
45767|HCFC1,2.8141531630575385e-05,Homo sapiens,HCFC1,tf,HeLa-S3,Epithelium,Cervix,1,HCFC1
46212|FOSL1,2.8180798117430243e-05,Homo sapiens,FOSL1,tf,HCT-116,None,Colon,1,FOSL1
64053|CEBPG,2.8233108121566688e-05,Homo sapiens,CEBPG,tf,K562,Erythroblast,Bone Marrow,1,CEBPG
77120|ZNF441,2.8362209658146815e-05,Homo sapiens,ZNF441,tf,293T,None,None,1,ZNF441
38653|MED12,2.9683413762620476e-05,Homo sapiens,MED12,predicted transcription factor,LoVo,None,Colon,1,MED12
52170|PRDM11,2.9957146756196637e-05,Homo sapiens,PRDM11,tf,U-2932,B Lymphocyte,None,1,PRDM11
64797|CREM,3.044357857589756e-05,Homo sapiens,CREM,tf,HepG2,Epithelium,Liver,1,CREM
73984|CD34,3.097245840453353e-05,Homo sapiens,CD34,other,None,None,Thymus,1,CD34
44026|AGO1,3.135175259354023e-05,Homo sapiens,AGO1,other,PC-3,Epithelium,Prostate,1,AGO1
46129|EBF1,3.157699287280544e-05,Homo sapiens,EBF1,tf,GM12878,B Lymphocyte,Blood,1,EBF1
1447|HNF4A,3.3251891936563884e-05,Homo sapiens,HNF4A,tf,HepG2,Epithelium,Liver,1,HNF4A
41572|ING2,3.512011181488977e-05,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING2
53323|INTS3,3.7664370749718466e-05,Homo sapiens,INTS3,predicted transcription factor,HeLa,Epithelium,Cervix,1,INTS3
47595|GATA6,3.9338729392655136e-05,Homo sapiens,GATA6,tf,YCC3,Epithelium,None,1,GATA6
49010|CPSF3L,4.137340135105469e-05,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1,CPSF3L
42725|IRF1,4.320266717267854e-05,Homo sapiens,IRF1,tf,LoVo,None,Colon,1,IRF1
64917|CBX1,4.567878672142552e-05,Homo sapiens,CBX1,cr,K562,Erythroblast,Bone Marrow,1,CBX1
5048|CTCF,4.7874993123771394e-05,Homo sapiens,CTCF,tf,GM19238,Lymphoblastoid,Blood,1,CTCF
45421|RBBP5,4.8172013509361136e-05,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1,RBBP5
45730|RFX5,4.981810381932798e-05,Homo sapiens,RFX5,tf,HeLa-S3,Epithelium,Cervix,1,RFX5
54129|ATF4,5.099815436233086e-05,Homo sapiens,ATF4,tf,None,Mesenchymal Stem Cell,None,1,ATF4
48799|ZNF750,5.3388626417536824e-05,Homo sapiens,ZNF750,tf,None,Keratinocyte,Foreskin,1,ZNF750
1219|GATAD1,5.997132502002291e-05,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
62637|KLF9,6.05046566981303e-05,Homo sapiens,KLF9,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF9
48634|SPIB,6.131169953430323e-05,Homo sapiens,SPIB,tf,H929,B Lymphocyte,Bone Marrow,1,SPIB
48800|KLF4,6.165016515477642e-05,Homo sapiens,KLF4,tf,None,Keratinocyte,Foreskin,1,KLF4
36765|NOTCH1,6.190092197136393e-05,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,HPB-ALL,T Lymphocyte,Blood,1,NOTCH1
64092|KLF8,6.348753822886741e-05,Homo sapiens,KLF8,,HEK293,Epithelium,Embryonic Kidney,1,KLF8
70731|FOXK1,6.397833257048446e-05,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1,FOXK1
55293|WWTR1,6.448903425500209e-05,Homo sapiens,WWTR1,other,MDA-MB-231,Epithelium,Breast,1,WWTR1
56535|TEAD1,7.113796598714414e-05,Homo sapiens,TEAD1,tf,None,None,None,1,TEAD1
64441|ZSCAN20,7.608884221939371e-05,Homo sapiens,ZSCAN20,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN20
63294|ZNF335,7.629895140263996e-05,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
77098|ZNF534,7.931996764691509e-05,Homo sapiens,ZNF534,tf,293T,None,None,1,ZNF534
73297|LARP7,7.938210695102214e-05,Homo sapiens,LARP7,predicted transcription factor,HeLa,Epithelium,Cervix,1,LARP7
64771|SRSF3,8.268113650639922e-05,Homo sapiens,SRSF3,,HepG2,Epithelium,Liver,1,SRSF3
49266|SCML2,8.279104119204859e-05,Homo sapiens,SCML2,tf,293T-Rex,None,None,1,SCML2
52574|CHRM2,8.606690892790927e-05,Homo sapiens,CHRM2,predicted chromatin regulator,None,Stromal Cell,Endometrium,1,CHRM2
53874|MEF2B,8.907561700463424e-05,Homo sapiens,MEF2B,tf,HEK293A,None,None,1,MEF2B
34078|CDK8,8.973419163565048e-05,Homo sapiens,CDK8,tf,None,Epithelium,Colon,1,CDK8
54661|TCF4,8.981866945722663e-05,Homo sapiens,TCF4,tf,HCT-116,None,Colon,1,TCF4
72408|PARP1,9.205622034902143e-05,Homo sapiens,PARP1,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,PARP1
38724|GMEB2,0.0001003846263698329,Homo sapiens,GMEB2,tf,LoVo,None,Colon,1,GMEB2
49669|PROX1,0.00010079898936854163,Homo sapiens,PROX1,tf,SW480,None,Colon,1,PROX1
69623|STAG1,0.00010171364467494532,Homo sapiens,STAG1,not sure,None,Erythroid Cell,None,1,STAG1
