,0,TF
52092|TP53,2.500054557127402e-25,TP53
37623|MYH11,4.249221984438946e-23,MYH11
53347|CDK9,6.070899712797518e-21,CDK9
46052|NR3C1,7.530777168581593e-19,NR3C1
45750|E2F1,7.662405248049204e-19,E2F1
50408|PPARG,2.407157354249629e-18,PPARG
33569|PR,7.297053886354133e-18,PR
46000|E2F4,8.378170456211946e-18,E2F4
65115|MAZ,1.3981362638371163e-17,MAZ
37584|TBP,1.7384403938821907e-17,TBP
64802|BCL3,1.7703804857404016e-17,BCL3
46377|REST,4.6247858540672995e-17,REST
45753|TFAP2A,4.7063199114321275e-17,TFAP2A
45861|CEBPB,5.144908356463752e-17,CEBPB
73970|ZNF202,1.0823388545650792e-16,ZNF202
37057|FLI1,1.368194358540309e-16,FLI1
55465|NELFA,1.6557282629661022e-16,NELFA
55775|CTCFL,2.1315441889608419e-16,CTCFL
53300|RARA,2.1368369397820516e-16,RARA
1082|SMAD2/3,2.585732036767778e-16,SMAD2/3
46221|TAF1,2.596688864823612e-16,TAF1
65084|SP2,3.0334022554079553e-16,SP2
73714|AFF1,3.169054715561134e-16,AFF1
37588|SPI1,4.3934422729210324e-16,SPI1
46008|MYC,4.572299699796909e-16,MYC
38654|NFATC1,5.708408775109887e-16,NFATC1
37635|ERG,6.40202799406127e-16,ERG
51864|HSF1,7.799076533155162e-16,HSF1
46230|CEBPD,9.123756904036422e-16,CEBPD
1314|PHF8,1.1719759472714833e-15,PHF8
36104|ESR1,1.2512675380733626e-15,ESR1
41574|BRD1,3.2078604839873128e-15,BRD1
53593|MED1,5.368430061150356e-15,MED1
65120|ZBTB26,7.21166118328314e-15,ZBTB26
71137|BRD4,1.141910744590477e-14,BRD4
56961|GTF2B,1.773295149399562e-14,GTF2B
50112|MAFB,1.847710615212232e-14,MAFB
37596|TAL1,1.85011674301481e-14,TAL1
64242|HES2,2.4440145294460736e-14,HES2
58939|NRF1,3.174810953412523e-14,NRF1
46237|GABPA,3.497152837080875e-14,GABPA
64946|BHLHE40,4.4529171186765374e-14,BHLHE40
45920|HMGN3,4.5347319398596585e-14,HMGN3
39460|FOXM1,5.095323156367556e-14,FOXM1
46160|PAX5,5.1288965234995244e-14,PAX5
74052|NKX2-1,5.890294864959438e-14,NKX2-1
57092|HEXIM1,8.350248281897347e-14,HEXIM1
37366|FOXA2,1.012011620603684e-13,FOXA2
37638|RUNX1,1.1043506322179324e-13,RUNX1
3006|CEBPA,1.4362376037193454e-13,CEBPA
5389|RELA,1.4924916823316337e-13,RELA
67519|GATA3,1.9088968906485344e-13,GATA3
41831|ZBTB17,2.23445482638481e-13,ZBTB17
39372|ETV1,2.4478942671469914e-13,ETV1
37587|GATA2,2.705382908605562e-13,GATA2
74688|GRHL3,3.8605036719361007e-13,GRHL3
46298|EGR1,5.189029083780195e-13,EGR1
37602|TCF12,7.070591519441893e-13,TCF12
8482|KAT7,8.06838260950085e-13,KAT7
50397|MYB,8.51588350274114e-13,MYB
36356|POLR2B,1.0617121541642e-12,POLR2B
45866|MXI1,1.1980921907416512e-12,MXI1
38585|TAF3,1.271858816868737e-12,TAF3
47334|FOXA1,1.467443569602958e-12,FOXA1
52153|FAIRE,1.6153432689380333e-12,FAIRE
55664|PAF1,1.913310970231176e-12,PAF1
47601|KLF5,2.2222509408675947e-12,KLF5
70815|SP1,3.1833246974306317e-12,SP1
74682|FOXO3,3.4330684976079948e-12,FOXO3
43400|XBP1,4.757922804170233e-12,XBP1
42179|MITF,5.080373777204028e-12,MITF
42637|CREBBP,5.432831446620288e-12,CREBBP
76682|ASXL1,5.5959231835730825e-12,ASXL1
65123|ZFP64,6.632326534000397e-12,ZFP64
73696|LEO1,6.661772612311769e-12,LEO1
55895|T,7.734884013647576e-12,T
45714|TCF7L2,8.050995763302399e-12,TCF7L2
53629|STAT5B,8.763618804776311e-12,STAT5B
45769|NFYA,8.954640197979688e-12,NFYA
37607|CBFB,1.000650828462565e-11,CBFB
63809|HLF,1.045418725449342e-11,HLF
74202|BRD2,1.1465089987799258e-11,BRD2
48576|KDM6B,1.4790178310300506e-11,KDM6B
68051|NFKB1,1.7274640821802642e-11,NFKB1
64317|ETV4,1.754080281986375e-11,ETV4
76520|BPTF,1.785142679653983e-11,BPTF
69873|AFF4,1.8021580912792824e-11,AFF4
56668|HOXB13,1.854151359251487e-11,HOXB13
58506|WDR5,1.9537616901487227e-11,WDR5
69201|TRIM24,1.9665397842468953e-11,TRIM24
45625|NFYB,2.5597119602221735e-11,NFYB
39352|GATA1,3.020450849003503e-11,GATA1
76857|ZMYND8,3.4955373891318083e-11,ZMYND8
45895|CCNT2,4.148855059498635e-11,CCNT2
77300|TRIM25,4.722452305172198e-11,TRIM25
49036|ERCC6,4.737586769070624e-11,ERCC6
74838|JMJD6,4.793633207284631e-11,JMJD6
46007|FOS,5.436278495535747e-11,FOS
53493|SOX9,5.451613996925386e-11,SOX9
37578|ELF1,5.6646639979034505e-11,ELF1
69623|STAG1,6.523127738473117e-11,STAG1
47576|SMAD3,7.682434479408667e-11,SMAD3
46303|YY1,8.796345364118698e-11,YY1
41412|ERCC2,1.0061806242210126e-10,ERCC2
39357|NFE2,1.060453108084247e-10,NFE2
57090|TRIM28,1.1133721341519708e-10,TRIM28
49447|HIF1A,1.1240154006865331e-10,HIF1A
59170|SETD1A,1.2942684247267955e-10,SETD1A
72625|ETS1,1.3094772617227436e-10,ETS1
76964|CNOT3,1.311989898544835e-10,CNOT3
59165|KMT2A,1.434230470321717e-10,KMT2A
37349|CREB1,1.437800419800827e-10,CREB1
69619|CTCF,1.832991162948894e-10,CTCF
46329|SIN3A,1.8851389622377268e-10,SIN3A
65116|FEZF1,1.904675179189329e-10,FEZF1
74432|TFAP4,1.9433899898183935e-10,TFAP4
71748|SOX4,2.193062646775849e-10,SOX4
43684|KDM4C,3.4162425196395147e-10,KDM4C
56265|AR,3.7644843251256557e-10,AR
58809|MAF,4.3173862060676464e-10,MAF
74906|POLR3D,4.317571569551186e-10,POLR3D
36230|TTF2,5.26443249798007e-10,TTF2
64866|ZFX,5.301419342220327e-10,ZFX
62753|FOSL2,5.310093963889004e-10,FOSL2
39978|TFAP2C,5.312298774433432e-10,TFAP2C
45997|STAT3,5.338232924322536e-10,STAT3
49493|CDK7,5.609512976895267e-10,CDK7
50412|KLF11,5.761740971832789e-10,KLF11
48344|SNAI2,6.315178654564058e-10,SNAI2
45849|MAX,6.773917827516274e-10,MAX
46333|FOXP2,6.817104214820642e-10,FOXP2
34392|MECP2,8.530085933302245e-10,MECP2
67317|SOX2,8.976637819588969e-10,SOX2
74117|RUNX2,9.768727182610543e-10,RUNX2
51750|FOXP1,1.0134003476129488e-09,FOXP1
43305|CDK6,1.0691962102952793e-09,CDK6
40166|TCF7L1,1.0931214911953457e-09,TCF7L1
65146|ZBTB14,1.429450879394375e-09,ZBTB14
46297|E2F6,1.5772706997827717e-09,E2F6
8791|KDM5B,1.7322466985631578e-09,KDM5B
76495|BRPF3,2.0835547989766496e-09,BRPF3
69802|NR1H3,2.128513920724396e-09,NR1H3
41572|ING2,2.590497386989191e-09,ING2
55718|SUMO2,3.2916409783087567e-09,SUMO2
76415|PMEL,4.257612420339197e-09,PMEL
47579|TTF1,4.266691646942755e-09,TTF1
35517|BCL6,4.295764737900968e-09,BCL6
77098|ZNF534,4.524386374285613e-09,ZNF534
40164|RUNX1T1,4.806208944401098e-09,RUNX1T1
49010|CPSF3L,5.312481051449922e-09,CPSF3L
74685|NFIL3,5.3140989940428576e-09,NFIL3
73984|CD34,5.73540049366093e-09,CD34
36234|XRN2,5.868140092305319e-09,XRN2
63594|SOX13,6.014098783458044e-09,SOX13
46232|JUND,6.506272022647119e-09,JUND
45638|CHD2,6.690600653734806e-09,CHD2
48825|MBD2,7.3762932725090496e-09,MBD2
52555|SMARCA4,7.815865115496453e-09,SMARCA4
8770|CHD1,8.785409016404466e-09,CHD1
45864|MAFK,9.062306553602082e-09,MAFK
64773|SUPT5H,9.294248493652666e-09,SUPT5H
39350|KLF1,1.1706498189470678e-08,KLF1
44562|EMX1,1.2694628975353363e-08,EMX1
41288|STAT1,1.571370505918277e-08,STAT1
7527|HEY1,1.618209115483391e-08,HEY1
70095|TET2,1.7050052370050888e-08,TET2
8564|TBL1X,1.8136868813001794e-08,TBL1X
62800|KLF9,1.8522229553838887e-08,KLF9
63975|GATA4,2.0749183823772144e-08,GATA4
63592|TCF7,2.1964761909128223e-08,TCF7
37354|JUN,2.349582191189723e-08,JUN
45757|RAD21,2.4180917919121413e-08,RAD21
48799|ZNF750,2.704846217829056e-08,ZNF750
65214|GLIS1,3.137998000355677e-08,GLIS1
49481|RPE,3.202510491416724e-08,RPE
43050|BRD3,3.265713007319427e-08,BRD3
63686|ZBTB8A,4.25655249142333e-08,ZBTB8A
41389|TEAD4,4.4905979452647355e-08,TEAD4
1447|HNF4A,4.7805623695395766e-08,HNF4A
75288|ZBTB48,4.893158459124479e-08,ZBTB48
52170|PRDM11,5.083272943974551e-08,PRDM11
48634|SPIB,5.363427457147905e-08,SPIB
35317|GRHL2,5.600273046729124e-08,GRHL2
73854|LMO1,5.713740994398287e-08,LMO1
