Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
EGR1,MC00320;9.93E-07,,,,
HINFP1,MS00090;1.05E-06,MS00079;7.04E-06,,,
NR1H3,M00647;1.06E-06,,,,
PLAG1,MA0163;1.11E-06,,,,
Mycn,MC00532;1.13E-06,,,,
TFAP2A,MS00227;1.17E-06,MC00530;2.81E-05,,,
ZBTB33,MC00418;1.38E-06,M01119;4.78E-03,,,
ZNF350,M01105;1.50E-06,,,,
ZIC4,MS00357;1.61E-06,,,,
GABPA,MC00367;1.63E-06,,,,
SP1,MS00212;1.75E-06,MC00113;1.46E-03,,,
TFAP2B,MS00230;1.76E-06,MS00228;1.84E-05,MS00229;3.28E-05,,
DEAF1,M01002;1.85E-06,,,,
Gm5454,UP00423;1.90E-06,,,,
Pax5,MC00257;1.94E-06,,,,
HEY2,MS00260;1.98E-06,,,,
PAX8,M00717;2.01E-06,,,,
YY1,MC00342;2.23E-06,,,,
Etv5,UP00412;2.24E-06,,,,
Osr2,UP00052;2.26E-06,,,,
ZBTB7B,MS00312;2.27E-06,M01175;4.89E-05,,,
Egr2,MC00430;2.56E-06,,,,
Yy1,MC00372;2.68E-06,,,,
ZIC2,UP00057;2.68E-06,M00449;2.63E-04,,,
Snai1,MC00183;2.81E-06,,,,
ETV1,MC00427;2.84E-06,,,,
KLF14,MS00135;3.03E-06,,,,
KLF13,MS00124;3.07E-06,,,,
Zic3,UP00006;3.21E-06,MS00523;4.52E-06,,,
XBP1,UP00330;3.23E-06,MS00342;1.25E-03,,,
Rest,MC00125;3.43E-06,,,,
Cebpb,MC00121;3.63E-06,,,,
Tcfap2b,UP00010;4.32E-06,,,,
SP3,MS00223;4.39E-06,M00665;6.93E-06,,,
Mxi1,MC00373;4.42E-06,,,,
GLI2,MS00843;4.63E-06,,,,
KLF15,M01714;4.64E-06,,,,
NR2C2,MC00509;4.71E-06,MS00651;1.56E-04,,,
MYBL2,MS00103;5.11E-06,MS00105;1.30E-04,MS00102;2.00E-03,,
ETV6,MS00021;5.64E-06,,,,
Tcfcp2l1,MA0145;5.88E-06,,,,
Glis2,UP00024;5.98E-06,,,,
Gmeb1,UP00084;6.02E-06,,,,
GCM1,MS00048;6.53E-06,MS00047;1.77E-02,,,
ZNF143,MC00391;6.95E-06,,,,
NFKB1,MS00110;7.10E-06,,,,
GABPB1,M00341;7.71E-06,,,,
INSM1,MA0155;7.73E-06,,,,
HMGN1,MC00502;7.97E-06,,,,
MTF1,MS00725;8.13E-06,M01243;1.75E-05,,,
SP4,MS00235;8.60E-06,,,,
PATZ1,M00491;9.68E-06,,,,
E2F1::TFDP1,M00736;9.76E-06,,,,
TFAP2C,MC00374;9.77E-06,,,,
Sfpi1,UP00085;1.03E-05,MC00395;1.93E-02,MC00180;1.93E-02,,
SMAD4,M00733;1.07E-05,MC00392;9.43E-03,,,
Hnf4a,MC00344;1.10E-05,,,,
ZNF589,M01109;1.15E-05,,,,
GMEB2,MS00183;1.18E-05,MS00182;3.26E-02,MS00721;8.21E-02,,
ETV5,MS00019;1.19E-05,,,,
Spdef,UP00038;1.32E-05,,,,
Klf12,MS00157;1.53E-05,,,,
FOXN1,M00332;1.57E-05,,,,
REST,MC00174;1.58E-05,,,,
Elk3,MS00023;1.66E-05,,,,
TBX2,MS00211;1.70E-05,MS00213;6.37E-02,,,
Rara,MC00252;1.83E-05,MS00698;1.87E-01,,,
SP8,MS00246;1.86E-05,,,,
BATF3,MS00296;1.89E-05,,,,
PLAGL1,UP00088;1.98E-05,,,,
PPARG,MC00142;2.05E-05,MA0066;2.12E-02,,,
Tfcp2,MC00518;2.16E-05,,,,
Klf4,MC00109;2.37E-05,,,,
ETS1,MC00278;2.44E-05,MS00851;2.75E-04,,,
Bhlhb2,MS00252;2.47E-05,,,,
ELK1,MC00206;2.79E-05,,,,
HEY1,MS00258;2.94E-05,,,,
ZNF524,MS00423;3.66E-05,,,,
CREB3L1,MS00304;3.70E-05,,,,
GLIS1,MS00024;3.75E-05,,,,
MGA,MS00188;4.11E-05,MS00186;5.70E-02,,,
MAZ,M00649;4.21E-05,,,,
Mafb,MS00335;4.22E-05,MS00333;4.93E-05,,,
RFX4,UP00056;4.44E-05,,,,
ZNF711,MC00477;5.04E-05,,,,
ATF3,MC00473;5.22E-05,,,,
Irf4,UP00018;5.42E-05,MC00190;5.53E-02,,,
PAX2,MS00118;5.57E-05,M00486;1.15E-03,MA0067;2.26E-03,,
ZNF306,MS00401;6.33E-05,,,,
E2F1::TFDP2,M00737;6.63E-05,,,,
ERG,MC00168;6.74E-05,MS00848;7.28E-05,,,
ELK3,MS00844;6.78E-05,,,,
BPTF,M00456;6.80E-05,,,,
Nkx1-1,M01334;6.84E-05,,,,
Max,MC00461;7.62E-05,,,,
Nfya,MC00191;7.79E-05,,,,
SIX4,UP00199;7.96E-05,,,,
ELF2,UP00404;8.05E-05,,,,
Elf4,UP00413;8.08E-05,,,,
HNF4A,UP00066;8.15E-05,MC00432;1.67E-02,,,
AHR,M00139;8.34E-05,,,,
Klf1,MC00110;8.49E-05,,,,
HNF1B,M00646;8.54E-05,M01425;2.16E-02,MS00478;4.85E-02,,
ELF1,MC00457;9.36E-05,,,,
ATF4,MS00293;9.36E-05,M00514;8.77E-04,,,
BCL6,MC00386;9.43E-05,M01171;5.14E-01,,,
SMAD1,M00792;1.00E-04,M01590;2.25E-01,,,
CREB3,MS00308;1.10E-04,,,,
BHLHB3,MS00248;1.32E-04,,,,
Etv6,UP00418;1.34E-04,,,,
FLI1,MS00027;1.38E-04,MC00398;3.74E-04,,,
MYB,UP00092;1.40E-04,,,,
ATF1,UP00020;1.47E-04,,,,
Ctcf,MC00187;1.69E-04,,,,
NHLH1,MS00274;1.70E-04,,,,
TCF3,M00222;1.76E-04,UP00058;3.32E-02,,,
FEV,MS00025;1.77E-04,,,,
Pparg,MC00130;1.83E-04,,,,
GLIS3,MS00046;1.84E-04,,,,
NFE2L2,MC00339;1.90E-04,,,,
Myb,MC00408;1.95E-04,,,,
NKX2-3,UP00190;1.97E-04,MS00566;1.46E-01,,,
PAX1,MS00117;2.15E-04,M00326;2.02E-02,M00808;3.04E-02,,
Esrra,MS00641;2.16E-04,,,,
Cebpa,MC00122;2.28E-04,,,,
NR0B1,M01248;2.31E-04,,,,
BHLHB2,MS00247;2.41E-04,,,,
Myc,MC00407;2.47E-04,,,,
TP63,MC00439;2.62E-04,,,,
ETV2,MS00016;2.72E-04,,,,
ETV4,MS00018;3.08E-04,,,,
ESR1,MC00335;3.15E-04,,,,
Npas4,MC00370;3.15E-04,,,,
IRF9,MS00073;3.20E-04,,,,
HSFY2,MS00062;3.23E-04,MS00061;1.49E-02,,,
Lhx8,MS00548;3.31E-04,UP00184;7.14E-03,MS00549;6.84E-02,MS00550;2.27E-01,
SMAD3,UP00000;3.81E-04,MC00503;3.70E-02,MS00080;8.71E-02,,
IRF2,MA0051;4.00E-04,,,,
Sox10,MS00794;4.06E-04,,,,
TFCP2,M00072;4.06E-04,MS00579;5.53E-04,,,
MLX,MS00266;4.23E-04,,,,
CEBPA,MC00273;4.28E-04,M00159;1.50E-01,,,
MAFG,MS00327;4.38E-04,,,,
Ets1,MC00385;4.66E-04,,,,
TP73,MC00132;4.86E-04,,,,
PBX3,MC00281;4.99E-04,,,,
ZBTB49,MS00727;5.03E-04,,,,
HES7,MS00256;5.07E-04,,,,
GCM2,MS00050;5.89E-04,,,,
MAX,MC00124;6.09E-04,,,,
ATF2,M00179;6.15E-04,,,,
Nr1h2,MC00448;6.52E-04,,,,
ESRRG,MS00638;7.15E-04,,,,
Mybl1,UP00081;7.45E-04,,,,
Trp53,MC00377;7.52E-04,,,,
MAFF,MS00326;7.53E-04,,,,
NFKB2,MS00111;7.89E-04,,,,
RARG,MS00684;8.14E-04,MS00680;1.38E-01,MS00682;2.57E-01,,
ESR2,MC00333;8.22E-04,,,,
IRF3,UP00086;9.25E-04,,,,
SRF,MC00355;9.69E-04,,,,
Ikzf3,MC00337;1.03E-03,,,,
Srebf1,MS00282;1.03E-03,,,,
GTF2IRD1,M01241;1.26E-03,M01229;1.94E-01,,,
POU3F1,M00133;1.32E-03,MS00138;2.05E-01,MS00139;3.00E-01,,
RREB1,MA0073;1.70E-03,,,,
Mlx,MS00270;1.89E-03,,,,
Elf5,MS00022;1.96E-03,,,,
BARHL2,MS00416;2.01E-03,UP00145;1.30E-01,MS00414;4.56E-01,,
IRF4,MS00065;2.06E-03,MC00227;1.54E-01,,,
GZF1,M01069;2.13E-03,,,,
ZNF740,MS00445;2.23E-03,,,,
CEBPB,MC00272;2.24E-03,,,,
Zfp423,MA0116;2.28E-03,,,,
HSF1,MC00289;2.29E-03,MA0319;1.83E-01,,,
STAT6,M00500;2.33E-03,,,,
IRX5,MS00527;2.45E-03,UP00250;7.70E-02,,,
RFX2,MS00162;2.81E-03,MS00161;3.18E-01,,,
RUNX3,MS00177;2.98E-03,,,,
MEF2A,M00405;3.04E-03,MC00232;2.01E-01,,,
RXRA,MC00467;3.17E-03,,,,
CEBPE,MS00300;3.29E-03,,,,
E4F1,M00694;3.34E-03,,,,
PBX1,UP00185;3.37E-03,,,,
TBP,MA0386;3.41E-03,MA0108;7.53E-02,,,
TP53,MC00359;3.70E-03,,,,
FOXD2,MS00355;3.76E-03,MS00356;1.95E-01,,,
Zfp740,MS00512;3.82E-03,,,,
GTF2I,M00706;4.23E-03,,,,
Trp63,M01656;4.25E-03,,,,
CTCF,MC00128;4.26E-03,,,,
SOX4,UP00401;4.59E-03,MS00766;1.56E-02,,,
REL,MA0101;4.67E-03,,,,
MAF,M00648;4.72E-03,M00983;1.47E-02,,,
HIC1,UP00035;4.79E-03,,,,
ELF4,MS00834;4.90E-03,,,,
IRF6,UP00011;5.04E-03,,,,
BHLHE41,MS00251;5.18E-03,,,,
UBP1,M00644;5.23E-03,,,,
HIF1A,MC00316;5.33E-03,,,,
HES5,MS00255;5.56E-03,,,,
CNTN2::CREB1,M00115;5.62E-03,,,,
ZNF423,M00467;5.68E-03,,,,
GFI1,M01067;5.87E-03,,,,
IRX2,MS00526;5.89E-03,UP00236;2.88E-02,,,
Rhox11,UP00193;5.93E-03,MS00611;6.19E-03,,,
CEBPG,MS00302;5.97E-03,M00622;6.24E-03,,,
Hic1,MS00101;6.07E-03,,,,
PAX6,MS00125;6.12E-03,UP00224;5.19E-01,M00979;8.53E-01,,
PROX1,MS00160;6.22E-03,,,,
TBX21,MS00207;6.27E-03,MS00208;8.04E-01,,,
LBX2,MS00533;6.31E-03,MS00535;5.79E-01,,,
ATF2::JUN,M00041;6.40E-03,,,,
MAFA,M01709;6.63E-03,,,,
RXRG,MS00694;6.77E-03,,,,
NRL,MS00338;7.05E-03,,,,
RARA,UP00048;7.05E-03,,,,
BHLHE22,MS00249;7.37E-03,,,,
Isx,UP00243;7.53E-03,,,,
FOXD3,MS00358;7.94E-03,MS00359;3.63E-01,MA0041;5.77E-01,,
THRA,MS00709;7.98E-03,,,,
PGR,MC00170;8.13E-03,,,,
THRB,MS00710;8.44E-03,MS00711;4.94E-02,MS00713;4.02E-01,,
Hdx,UP00148;8.60E-03,,,,
HOXD11,MS00507;8.70E-03,MS00506;1.56E-01,,,
Obox2,M01364;8.90E-03,,,,
Esr1,MC00295;9.00E-03,,,,
TFEC,MS00808;9.02E-03,,,,
Nfic,MC00475;9.32E-03,,,,
SATB1,M01723;9.33E-03,,,,
MESP1,MS00264;9.35E-03,,,,
PAX9,MS00128;9.64E-03,,,,
MLXIPL,MS00265;9.64E-03,,,,
FOXF2,MA0030;9.91E-03,,,,
Hoxd12,UP00177;1.00E-02,,,,
HOXA7,UP00164;1.02E-02,M01108;9.13E-01,,,
POU3F3,MS00144;1.03E-02,MS00143;6.62E-02,MS00142;2.31E-01,,
FOXK1,MS00371;1.04E-02,,,,
TBX19,MS00194;1.04E-02,,,,
Ppara,MC00134;1.04E-02,,,,
ELF3,MS00812;1.06E-02,,,,
FOXO6,MS00386;1.08E-02,MS00384;1.61E-01,,,
AIRE,M00999;1.08E-02,,,,
SOX21,MS00759;1.09E-02,MS00755;6.65E-02,MS00757;7.51E-01,,
CUX1,M00105;1.09E-02,MS00601;1.18E-02,MS00612;8.32E-01,,
Evx2,UP00132;1.11E-02,,,,
NFYA,MC00364;1.13E-02,,,,
PRDM1,MS00168;1.14E-02,,,,
CDC5L,M00478;1.19E-02,,,,
Hoxd9,MS00525;1.20E-02,MS00524;1.25E-01,,,
DMBX1,MS00433;1.20E-02,,,,
Barhl1,MS00422;1.21E-02,MS00421;5.76E-01,,,
Nr1d1,MC00524;1.24E-02,,,,
OTX1,MS00582;1.25E-02,,,,
PITX2,UP00125;1.26E-02,,,,
Stat1,MC00141;1.26E-02,,,,
ZNF263,MC00192;1.32E-02,,,,
ZBTB6,M00085;1.35E-02,,,,
NFIX,MS00115;1.36E-02,MS00822;5.75E-02,,,
Fli1,MC00129;1.36E-02,,,,
Dmrta1,M01149;1.38E-02,,,,
Batf,MC00508;1.38E-02,,,,
HOXC12,MS00503;1.40E-02,MS00502;2.78E-01,,,
RELA,MC00193;1.42E-02,,,,
FOXB1,MS00343;1.44E-02,MS00348;8.37E-02,,,
FOXO4,MS00383;1.48E-02,MS00381;1.33E-01,,,
ZBED1,MS00290;1.48E-02,,,,
Nr2f2,UP00009;1.55E-02,,,,
FOXO1,MS00376;1.57E-02,MS00375;3.31E-01,,,
NFIC,MA0161;1.57E-02,,,,
Rarg,MC00476;1.62E-02,MS00705;2.75E-02,MS00704;5.28E-01,,
MAFB,UP00045;1.68E-02,,,,
CEBPD,MS00299;1.70E-02,M00621;3.86E-01,,,
BCL6B,MS00011;1.70E-02,,,,
MEIS1::HOXA9,M00420;1.72E-02,,,,
NKX2-2,UP00231;1.73E-02,,,,
Otx1,MS00586;1.74E-02,,,,
GLI3,M01596;1.74E-02,,,,
MNT,MS00267;1.74E-02,,,,
GRHL1,MS00556;1.75E-02,,,,
IRF8,MS00072;1.82E-02,,,,
SOX14,MS00748;1.85E-02,,,,
Sox7,UP00034;1.86E-02,,,,
Spi1,MC00506;1.93E-02,,,,
ARNT,MC00262;1.93E-02,,,,
Rfx2,MS00171;1.95E-02,MS00170;6.02E-01,,,
Nkx2-6,UP00147;1.98E-02,,,,
PDX1,MS00588;2.00E-02,MS00589;5.75E-01,,,
SIX1,UP00192;2.10E-02,,,,
POU3F2,MS00140;2.13E-02,MS00141;8.79E-02,UP00128;6.64E-01,,
ATF6,M00483;2.16E-02,,,,
RFX1,MA0365;2.16E-02,,,,
Runx1,MC00413;2.17E-02,,,,
Irf5,UP00040;2.20E-02,,,,
EN1,MS00449;2.20E-02,MS00446;4.47E-01,,,
Foxj1,UP00041;2.21E-02,,,,
ETS2,M01207;2.22E-02,,,,
IRF7,MS00070;2.23E-02,,,,
POLR2B,MC00505;2.26E-02,,,,
CPEB1,MS00732;2.26E-02,,,,
ZNF282,MS00729;2.28E-02,,,,
ARID5B,M00454;2.28E-02,,,,
Foxk1,MS00398;2.29E-02,MS00399;1.36E-01,,,
GSC2,MS00463;2.29E-02,,,,
Obox6,M01445;2.34E-02,,,,
TFEB,MS00289;2.34E-02,,,,
SOX9,MS00785;2.39E-02,MS00780;9.62E-02,MS00052;2.07E-01,,
HOMEZ,MS00055;2.44E-02,,,,
TAL1,MC00458;2.45E-02,M00993;9.73E-01,,,
Irx3,MS00532;2.47E-02,UP00223;8.16E-02,,,
Rhox6,M01435;2.50E-02,,,,
Pax7,UP00248;2.52E-02,MC00258;6.37E-01,,,
Usf2,MC00169;2.53E-02,,,,
Sox15,UP00075;2.54E-02,,,,
HOXA9,UP00213;2.57E-02,,,,
NFIA,MS00820;2.59E-02,,,,
Spic,MS00041;2.72E-02,,,,
ATF7,MS00294;2.77E-02,,,,
RXRB,MS00692;2.79E-02,,,,
TBX5,MS00217;2.80E-02,MS00216;6.73E-01,,,
Pou3f3,UP00211;2.83E-02,,,,
HOXD12,MS00837;2.83E-02,MS00836;2.90E-01,,,
Yy2,M01694;2.83E-02,,,,
ELF5,MS00838;2.83E-02,,,,
ARID3A,UP00078;2.86E-02,,,,
SRY,MA0084;2.86E-02,MS00788;1.24E-01,MS00787;5.47E-01,,
EHF,MS00778;2.87E-02,,,,
SOX10,MA0442;2.89E-02,MS00744;1.44E-01,MS00740;1.80E-01,,
Hoxc9,MC00402;2.95E-02,,,,
IRF5,MS00067;2.95E-02,,,,
SOX7,MS00770;3.08E-02,MS00769;2.93E-01,,,
Dmrtc2,M01151;3.09E-02,,,,
DMRT2,M01147;3.11E-02,,,,
HOXB9,UP00207;3.14E-02,,,,
LMX1B,UP00169;3.15E-02,,,,
NKX3-1,UP00389;3.16E-02,MS00572;6.15E-01,,,
Meis3,MS00088;3.17E-02,MS00089;9.98E-01,,,
E2F8,MS00739;3.24E-02,,,,
Arntl,MC00362;3.24E-02,,,,
EPAS1,MC00224;3.27E-02,,,,
Rarb,MS00700;3.28E-02,,,,
SOX18,MS00753;3.29E-02,,,,
CLOCK,MS00253;3.29E-02,,,,
Atf4,MS00295;3.48E-02,,,,
IRX4,UP00194;3.49E-02,,,,
NFATC4,M01734;3.49E-02,,,,
Nkx2-4,UP00107;3.51E-02,,,,
Jund,MC00154;3.61E-02,,,,
Lhx1,UP00262;3.62E-02,,,,
HLF,MS00317;3.62E-02,,,,
SMAD2/3,MC00223;3.70E-02,,,,
RUNX1,MC00312;3.78E-02,M00082;3.21E-01,,,
Hoxd11,UP00117;3.85E-02,,,,
Rxrb,MS00708;3.99E-02,,,,
GLI1,M01037;4.04E-02,,,,
LMO2,MC00162;4.07E-02,,,,
Sox1,MS00800;4.11E-02,UP00069;9.27E-02,MS00802;7.06E-01,,
Lhx4,MS00547;4.17E-02,,,,
RORA,MS00685;4.19E-02,MS00686;3.14E-01,,,
HMBOX1,MS00472;4.29E-02,,,,
POU2F3,MS00137;4.33E-02,MS00136;7.07E-01,,,
IRF1,M00062;4.35E-02,,,,
NEUROD1,M01288;4.44E-02,,,,
SPIB,MS00039;4.44E-02,MA0081;4.12E-01,,,
Rela,MC00135;4.46E-02,,,,
FOXG1,MS00361;4.51E-02,MS00360;8.53E-02,,,
Creb1,MC00163;4.55E-02,,,,
Hoxb4,MC00136;4.58E-02,UP00144;9.66E-02,,,
Bcl6b,UP00043;4.73E-02,,,,
Homez,UP00114;4.76E-02,,,,
FOS,MC00330;4.78E-02,,,,
Foxq1,MA0040;4.78E-02,,,,
MEOX2,MS00553;4.78E-02,MS00554;1.91E-01,MS00552;4.89E-01,,
USF1,MC00248;4.81E-02,,,,
NKX2-5,UP00249;4.83E-02,M00241;8.38E-02,,,
NKX2-1,M01312;4.86E-02,,,,
LHX6,MS00539;4.87E-02,MS00540;3.38E-01,,,
TBX4,MS00214;4.94E-02,,,,
FOXC2,MS00354;4.98E-02,MS00352;5.14E-01,,,
HMGA1,M01010;5.11E-02,M00750;1.36E-01,,,
TCF4,MS00285;5.17E-02,MC00219;4.71E-01,,,
NFIL3,MS00337;5.19E-02,,,,
DMRT3,M01148;5.20E-02,,,,
Meis1,MC00507;5.22E-02,,,,
DMRT1,M01146;5.31E-02,,,,
NR6A1,M00526;5.36E-02,,,,
Foxc1,MS00388;5.36E-02,,,,
AR,MC00468;5.41E-02,,,,
JDP2,MS00320;5.60E-02,MS00319;6.65E-01,,,
Zfp187,UP00082;5.61E-02,,,,
Mafk,UP00044;5.75E-02,,,,
Zfp691,UP00095;5.81E-02,,,,
HMGA2,M01300;5.83E-02,,,,
Gata5,UP00080;5.91E-02,,,,
POU2F2,MS00134;5.93E-02,MC00287;4.60E-01,,,
Pou5f1,MC00233;5.94E-02,,,,
Zfp105,UP00037;5.98E-02,,,,
Hoxc10,MS00518;6.05E-02,MS00517;6.30E-01,,,
Foxj3,MS00397;6.05E-02,MS00394;2.88E-01,,,
BARX1,MS00417;6.20E-02,MS00418;7.34E-01,UP00181;8.23E-01,,
ZNF232,MS00728;6.23E-02,,,,
Obox3,M01466;6.30E-02,,,,
MZF1,M01733;6.38E-02,,,,
FOXP3,MS00387;6.38E-02,M00992;1.11E-01,,,
Hsf1,MC00368;6.51E-02,,,,
FOXL1,MS00373;6.51E-02,MS00372;2.66E-01,,,
GATA2,MC00118;6.62E-02,,,,
Hlx,M01399;6.77E-02,,,,
ZNF354C,MA0130;6.79E-02,,,,
Obox5,M01480;6.84E-02,,,,
Hmx2,UP00155;6.90E-02,,,,
SCRT1,MS00179;6.98E-02,,,,
PRDM4,MS00726;7.18E-02,,,,
Foxf1a,M00294;7.18E-02,,,,
Bcl6,MC00111;7.26E-02,,,,
NR2F2,M00155;7.29E-02,,,,
SOX8,MS00774;7.47E-02,MS00771;1.10E-01,,,
ALX1,M01453;7.51E-02,M00416;1.04E-01,,,
FOXP1,M00987;7.64E-02,MC00501;3.80E-01,,,
GATA1,MC00120;7.68E-02,,,,
MEIS1,MC00520;7.73E-02,UP00186;2.78E-01,,,
BACH2,M00490;7.74E-02,,,,
Scx,MC00504;7.78E-02,,,,
NOTO,MS00578;7.82E-02,,,,
Gata1,MC00327;7.83E-02,,,,
TEAD4,MS00224;7.86E-02,,,,
Atoh1,MS00244;7.93E-02,MC00414;9.93E-01,,,
HOXC10,MS00494;8.02E-02,MS00495;9.37E-02,MS00496;8.03E-01,,
VSX1,MS00626;8.03E-02,,,,
HSF2,MS00059;8.06E-02,,,,
POU2F1,MC00288;8.12E-02,MS00132;8.87E-02,MS00131;2.20E-01,UP00254;5.48E-01,
POU5F1P1,MS00153;8.37E-02,MS00152;6.01E-01,,,
TEAD1,MS00220;8.48E-02,MS00219;2.91E-01,,,
POU1F1,MS00129;8.52E-02,UP00158;1.85E-01,MS00130;5.84E-01,,
Sox12,UP00101;8.55E-02,,,,
Sox14,UP00004;8.56E-02,,,,
Hoxb8,UP00263;8.75E-02,,,,
Gsc,UP00112;8.81E-02,,,,
ESRRA,MS00829;8.84E-02,,,,
MEF2B,MS00075;9.08E-02,,,,
SPI1,MC00151;9.21E-02,,,,
Hoxd1,UP00140;9.24E-02,,,,
IKZF1,M00088;9.25E-02,M00141;3.95E-01,,,
SFPI1,MC00513;9.26E-02,,,,
NANOG,M01123;9.35E-02,MC00440;1.40E-01,M01247;5.14E-01,,
Smad2/3,MC00146;9.42E-02,,,,
FOXI1,M00289;9.43E-02,MS00362;2.02E-01,,,
FOXO3,MS00380;9.46E-02,MS00378;3.88E-01,,,
Sox8,UP00051;9.49E-02,,,,
DLX2,UP00126;9.49E-02,MS00428;4.60E-01,,,
FOXJ3,MS00369;9.52E-02,MS00367;2.34E-01,MS00370;5.16E-01,,
BATF,MC00411;9.57E-02,,,,
HOXA13,MS00484;9.63E-02,MS00485;3.54E-01,,,
Gata2,MC00325;9.73E-02,,,,
SOX2,MC00269;9.94E-02,MS00762;4.17E-01,,,
Sox11,UP00030;9.95E-02,MS00795;3.13E-01,,,
EMX1,MS00441;9.98E-02,MS00442;2.12E-01,,,
Tbx21,MC00356;1.02E-01,,,,
Cbfa2t2,MC00514;1.02E-01,,,,
NKX2-8,MS00571;1.03E-01,,,,
NR3C2,MS00662;1.03E-01,,,,
Jun,MC00349;1.04E-01,,,,
Stat3,MC00140;1.08E-01,,,,
HOXD3,UP00241;1.10E-01,,,,
SOX13,UP00096;1.11E-01,,,,
IRX6,UP00150;1.12E-01,,,,
Jdp2,MS00325;1.14E-01,MS00324;8.25E-01,,,
SOX5,UP00091;1.15E-01,,,,
Lbx2,UP00120;1.16E-01,,,,
STAT4,MC00347;1.17E-01,,,,
VENTX,MS00624;1.19E-01,,,,
Gata4,MC00324;1.20E-01,,,,
MEF2D,MS00076;1.20E-01,,,,
Nkx2-9,UP00119;1.21E-01,,,,
GSX1,MS00465;1.22E-01,,,,
LHX5,UP00212;1.22E-01,,,,
Dmrta2,M01150;1.24E-01,,,,
HOXB5,MS00493;1.24E-01,UP00214;2.79E-01,,,
SREBF1,M00220;1.25E-01,M00749;8.78E-01,,,
DLX1,MS00427;1.25E-01,,,,
HOXD13,MS00511;1.26E-01,MS00510;2.67E-01,,,
Sox17,MS00797;1.26E-01,UP00014;3.29E-01,,,
ALX4,UP00187;1.27E-01,MS00404;3.08E-01,,,
EMX2,MS00444;1.27E-01,MS00443;1.68E-01,,,
Hoxb7,UP00206;1.30E-01,,,,
HOXB13,MS00489;1.31E-01,MS00488;6.60E-01,,,
POU3F4,MS00147;1.34E-01,MS00145;1.37E-01,UP00105;2.93E-01,,
GBX2,MS00461;1.34E-01,MS00460;5.46E-01,,,
LMX1A,MS00543;1.36E-01,,,,
T,MS00218;1.36E-01,,,,
