,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
71281|WDR5,1.8227439836988984e-41,Homo sapiens,WDR5,cr,BGC823,human gastric cancer cells,None,1,WDR5
72342|MYC,1.090071557571591e-24,Homo sapiens,MYC,tf,U87,Glioblastoma cell,None,1,MYC
58334|MED1,9.617069309739123e-13,Homo sapiens,MED1,predicted transcription factor,LNCaP-abl,Epithelium,Prostate,1,MED1
45635|KAT2B,3.080093769501054e-12,Homo sapiens,KAT2B,predicted chromatin regulator,GM12878,B Lymphocyte,Blood,1,KAT2B
70965|BRD4,2.0551974447616825e-11,Homo sapiens,BRD4,cr,Raji,B Lymphocyte,Blood,1,BRD4
69216|BIRA,2.4857140048643266e-11,Homo sapiens,BIRA,not sure,BJAB,GCB DLBCL cells,None,0,BIRA
49267|BMI1,1.2076819537151376e-10,Homo sapiens,BMI1,cr,293T-Rex,None,None,1,BMI1
71925|GTF2B,1.5716765760815756e-10,Homo sapiens,GTF2B,tf,K562,None,Haematopoietic and lymphoid,1,GTF2B
42788|TAL1,7.121799344280441e-10,Homo sapiens,TAL1,tf,LoVo,None,Colon,0,TAL1
62958|NFE2L2,7.509478982404202e-10,Homo sapiens,NFE2L2,tf,IMR90,Fibroblast,Lung,1,NFE2L2
68228|NR3C1,1.528962531511782e-09,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1,NR3C1
69457|TP53,1.703222854260298e-09,Homo sapiens,TP53,predicted transcription factor,None,None,Foreskin,1,TP53
50112|MAFB,2.2559286684242165e-09,Homo sapiens,MAFB,tf,None,Keratinocyte,Foreskin,1,MAFB
43195|FOXM1,3.4385358839540357e-09,Homo sapiens,FOXM1,tf,HeLa,Epithelium,Cervix,1,FOXM1
41412|ERCC2,4.273120374363965e-09,Homo sapiens,ERCC2,tf,HT1080,None,Connective Tissue,1,ERCC2
36318|RELA,4.693032815105516e-09,Homo sapiens,RELA,tf,GM15510,Lymphoblastoid,Blood,1,RELA
50380|EZH2,4.94963685932789e-09,Homo sapiens,EZH2,cr,None,Proerythroblast,Fetal Liver,1,EZH2
70174|DNMT3B,5.510762128628304e-09,Homo sapiens,DNMT3B,cr,None,Keratinocyte,Foreskin,1,DNMT3B
69817|NELFE,6.693982645552714e-09,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,NELFE
46373|CTCF,1.9211523410703655e-08,Homo sapiens,CTCF,tf,T47D,Epithelium,Mammary Gland,1,CTCF
4930|TAFII,2.604536994468108e-08,Homo sapiens,TAFII,not sure,H1,Embryonic Stem Cell,Embryo,0,TAFII
46036|JUND,3.1309242754242205e-08,Homo sapiens,JUND,tf,SK-N-SH,Neuroblastoma cell,Brain,1,JUND
74208|BRD2,7.164141251307808e-08,Homo sapiens,BRD2,predicted chromatin regulator,SF8628,None,Pontine,1,BRD2
65176|ZNF22,7.802932431282289e-08,Homo sapiens,ZNF22,,HEK293,Epithelium,Embryonic Kidney,1,ZNF22
54676|YAP1,7.896580613368371e-08,Homo sapiens,YAP1,other,NCI-H2052,Epithelium,Lung,1,YAP1
4495|PPARG,7.994360426019883e-08,Homo sapiens,PPARG,tf,None,Stromal Cell,Adipose,0,PPARG
36082|YY1,8.397835387522581e-08,Homo sapiens,YY1,tf,None,Embryonic Stem Cell,Embryo,1,YY1
45864|MAFK,8.519474628781499e-08,Homo sapiens,MAFK,tf,IMR90,Fibroblast,Lung,1,MAFK
35268|SNAPC1,9.376141426716984e-08,Homo sapiens,SNAPC1,not sure,MCF-10A,Epithelium,Breast,1,SNAPC1
63151|SRSF3,1.1222624988630169e-07,Homo sapiens,SRSF3,,K562,Erythroblast,Bone Marrow,0,SRSF3
48293|REST,1.1283937326969747e-07,Homo sapiens,REST,tf,GM12878,B Lymphocyte,Blood,1,REST
49266|SCML2,1.1609426078929107e-07,Homo sapiens,SCML2,tf,293T-Rex,None,None,1,SCML2
44095|RUNX1,1.2706331366359634e-07,Homo sapiens,RUNX1,tf,None,T Lymphocyte,Blood,1,RUNX1
