,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
70174|DNMT3B,1.6345507558579442e-08,Homo sapiens,DNMT3B,cr,None,Keratinocyte,Foreskin,1,DNMT3B
46349|MAX,1.6484860088095132e-08,Homo sapiens,MAX,tf,SK-N-SH,Neuroblastoma cell,Brain,1,MAX
69817|NELFE,2.007652161184481e-08,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,NELFE
55895|T,2.3034857521420093e-08,Homo sapiens,T,tf,None,Fibroblast,None,1,T
64946|BHLHE40,3.767975215174246e-08,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1,BHLHE40
56558|SMC1A,4.958088034578978e-08,Homo sapiens,SMC1A,predicted chromatin regulator,HuCCT1,None,None,1,SMC1A
46373|CTCF,5.564394678359008e-08,Homo sapiens,CTCF,tf,T47D,Epithelium,Mammary Gland,1,CTCF
67317|SOX2,7.13375753469414e-08,Homo sapiens,SOX2,tf,None,Neuronal Progenitor cell,None,1,SOX2
4930|TAFII,7.485883041224994e-08,Homo sapiens,TAFII,not sure,H1,Embryonic Stem Cell,Embryo,0,TAFII
46356|RXRA,7.754067471443804e-08,Homo sapiens,RXRA,tf,SK-N-SH,Neuroblastoma cell,Brain,1,RXRA
76415|PMEL,8.367371634454557e-08,Homo sapiens,PMEL,other,None,None,None,1,PMEL
46036|JUND,9.160065789215466e-08,Homo sapiens,JUND,tf,SK-N-SH,Neuroblastoma cell,Brain,1,JUND
2748|CREBBP,9.543180806703688e-08,Homo sapiens,CREBBP,cr,T98G,None,Brain,1,CREBBP
74208|BRD2,2.1408884492979396e-07,Homo sapiens,BRD2,predicted chromatin regulator,SF8628,None,Pontine,1,BRD2
4495|PPARG,2.2882095396248303e-07,Homo sapiens,PPARG,tf,None,Stromal Cell,Adipose,0,PPARG
65176|ZNF22,2.3395131532044644e-07,Homo sapiens,ZNF22,,HEK293,Epithelium,Embryonic Kidney,1,ZNF22
36082|YY1,2.518717906463408e-07,Homo sapiens,YY1,tf,None,Embryonic Stem Cell,Embryo,1,YY1
46330|REST,2.7260082785529605e-07,Homo sapiens,REST,tf,PANC-1,None,Pancreas,1,REST
35268|SNAPC1,2.8092167814186553e-07,Homo sapiens,SNAPC1,not sure,MCF-10A,Epithelium,Breast,1,SNAPC1
49266|SCML2,3.178815584092831e-07,Homo sapiens,SCML2,tf,293T-Rex,None,None,1,SCML2
63151|SRSF3,3.3665716442365934e-07,Homo sapiens,SRSF3,,K562,Erythroblast,Bone Marrow,0,SRSF3
44597|BRD3,3.550962121567913e-07,Homo sapiens,BRD3,predicted chromatin regulator,VCaP,Epithelium,Prostate,1,BRD3
46346|FOSL2,3.600087573052413e-07,Homo sapiens,FOSL2,tf,SK-N-SH,Neuroblastoma cell,Brain,1,FOSL2
44095|RUNX1,3.6347660381519376e-07,Homo sapiens,RUNX1,tf,None,T Lymphocyte,Blood,1,RUNX1
45648|ZZZ3,3.94049448904088e-07,Homo sapiens,ZZZ3,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,ZZZ3
45866|MXI1,4.447020658382428e-07,Homo sapiens,MXI1,tf,IMR90,Fibroblast,Lung,1,MXI1
64143|NFRKB,4.599947713290753e-07,Homo sapiens,NFRKB,,K562,Erythroblast,Bone Marrow,1,NFRKB
46348|TEAD4,5.226366112665026e-07,Homo sapiens,TEAD4,tf,SK-N-SH,Neuroblastoma cell,Brain,1,TEAD4
39978|TFAP2C,5.261707814452343e-07,Homo sapiens,TFAP2C,predicted transcription factor,A375,None,Skin,1,TFAP2C
45868|CHD1,5.478681257553575e-07,Homo sapiens,CHD1,predicted chromatin regulator,IMR90,Fibroblast,Lung,1,CHD1
45867|MAZ,6.569849144155704e-07,Homo sapiens,MAZ,tf,IMR90,Fibroblast,Lung,1,MAZ
46361|GATA3,7.084107294108577e-07,Homo sapiens,GATA3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,GATA3
36356|POLR2B,7.798243606971234e-07,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1,POLR2B
54104|DAXX,8.069391810305859e-07,Homo sapiens,DAXX,not sure,PC-3,Epithelium,Prostate,1,DAXX
63738|ZNF654,9.435778043354048e-07,Homo sapiens,ZNF654,,HEK293,Epithelium,Embryonic Kidney,1,ZNF654
55666|PAF1,1.0304726915655316e-06,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1,PAF1
47283|KDM5B,1.0548490156359058e-06,Homo sapiens,KDM5B,cr,MDA-MB-231,Epithelium,Breast,1,KDM5B
46360|SIN3A,1.1195642233841063e-06,Homo sapiens,SIN3A,tf,SK-N-SH,Neuroblastoma cell,Brain,1,SIN3A
42890|ZNF83,1.178327588502448e-06,Homo sapiens,ZNF83,tf,LoVo,None,Colon,1,ZNF83
45919|ZMIZ1,1.3156422934978984e-06,Homo sapiens,ZMIZ1,not sure,K562,Erythroblast,Bone Marrow,1,ZMIZ1
38804|E2F8,1.429041855238733e-06,Homo sapiens,E2F8,tf,LoVo,None,Colon,1,E2F8
49021|CPSF3L,1.433598366351596e-06,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1,CPSF3L
45683|GTF2F1,1.5325561779078178e-06,Homo sapiens,GTF2F1,tf,H1,Embryonic Stem Cell,Embryo,1,GTF2F1
40227|CDK9,1.6957279221907484e-06,Homo sapiens,CDK9,tf,None,B Lymphocyte,Blood,1,CDK9
64265|HCFC1,1.7015940802500573e-06,Homo sapiens,HCFC1,tf,MCF-7,Epithelium,Breast,1,HCFC1
63000|BCL3,1.784613849309391e-06,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1,BCL3
69945|INO80,1.8168601672030604e-06,Homo sapiens,INO80,predicted chromatin regulator,A549,Epithelium,Lung,1,INO80
46212|FOSL1,1.8646862394722241e-06,Homo sapiens,FOSL1,tf,HCT-116,None,Colon,1,FOSL1
46190|SP1,1.9600552068066435e-06,Homo sapiens,SP1,predicted chromatin regulator,H1,Embryonic Stem Cell,Embryo,1,SP1
45848|JUN,2.193209180101352e-06,Homo sapiens,JUN,tf,None,Endothelial Cell,Umbilical Vein,1,JUN
46334|TAF1,2.233385131777954e-06,Homo sapiens,TAF1,tf,PFSK-1,Neuron,Brain,1,TAF1
69799|NR1H3,2.2507225976853285e-06,Homo sapiens,NR1H3,tf,HT29,colorectal adenocarcinoma,None,1,NR1H3
56817|NR2F1,2.3219397684015597e-06,Homo sapiens,NR2F1,tf,None,Neural crest cell,Cranial,1,NR2F1
63822|GTF2E2,2.4133770198386806e-06,Homo sapiens,GTF2E2,tf,K562,Erythroblast,Bone Marrow,1,GTF2E2
62946|ZNF766,2.447174222264259e-06,Homo sapiens,ZNF766,,K562,Erythroblast,Bone Marrow,1,ZNF766
1463|NR2C2,2.5443946567449416e-06,Homo sapiens,NR2C2,tf,HepG2,Epithelium,Liver,1,NR2C2
63407|POLR2AphosphoS5,2.6122244743409517e-06,Homo sapiens,POLR2AphosphoS5,,None,iPSC,None,1,POLR2AphosphoS5
1178|TRIM28,2.697527929862442e-06,Homo sapiens,TRIM28,cr,HEK293,Epithelium,Embryonic Kidney,1,TRIM28
56819|TFAP2A,2.820972617667561e-06,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1,TFAP2A
46002|STAT3,2.8860238893146928e-06,Homo sapiens,STAT3,tf,MCF-10A,Epithelium,Breast,1,STAT3
36085|CTBP1,2.964489683121574e-06,Homo sapiens,CTBP1,tf,MCF-7,Epithelium,Breast,1,CTBP1
49481|RPE,3.1308912021299484e-06,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
75840|MYCN,3.2054317130048027e-06,Homo sapiens,MYCN,tf,Rh4,rhabdomyosarcoma,None,1,MYCN
48994|AFF4,3.2494330858834353e-06,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1,AFF4
63098|SMAD5,3.468020721375531e-06,Homo sapiens,SMAD5,tf,GM12878,B Lymphocyte,Blood,1,SMAD5
72366|TCF4,3.4793307678859797e-06,Homo sapiens,TCF4,tf,Gen2.2,Plasmacytoid dendritic cell,None,1,TCF4
43165|NR2F2,3.586999323790252e-06,Homo sapiens,NR2F2,tf,None,Stromal Cell,None,1,NR2F2
59004|JMJD1C,3.60703106944138e-06,Homo sapiens,JMJD1C,predicted chromatin regulator,NB4,Promyelocytic cell,Blood,1,JMJD1C
76999|PITX3,3.903301514673885e-06,Homo sapiens,PITX3,tf,SH-SY5Y,Neuron,Midbrain,1,PITX3
44700|LANA,4.16611965015079e-06,Homo sapiens,LANA,other,BJAB,B cell lymphoma,None,1,LANA
52158|FAIRE,4.185719574223423e-06,Homo sapiens,FAIRE,other,None,Macrophage,None,1,FAIRE
39350|KLF1,4.3116608747229e-06,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1,KLF1
45869|RCOR1,4.348405218512763e-06,Homo sapiens,RCOR1,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1,RCOR1
54243|FOXO1,4.600921226616261e-06,Homo sapiens,FOXO1,tf,None,Stromal Cell,Endometrium,1,FOXO1
38582|HSF1,4.639554092633613e-06,Homo sapiens,HSF1,tf,K562,Erythroblast,Bone Marrow,1,HSF1
49778|CHD8,5.053120043618797e-06,Homo sapiens,CHD8,cr,None,iPSC,None,1,CHD8
5884|SPI1,5.1771278126167e-06,Homo sapiens,SPI1,predicted transcription factor,THP-1,Monocyte,Blood,1,SPI1
77537|REL,5.30102089374429e-06,Homo sapiens,REL,tf,GM12878,Lymphoblastoid,None,1,REL
45862|RAD21,5.362101206274339e-06,Homo sapiens,RAD21,not sure,IMR90,Fibroblast,Lung,1,RAD21
40055|CDK7,5.364057074797035e-06,Homo sapiens,CDK7,predicted transcription factor,None,B Lymphocyte,Blood,1,CDK7
68638|KMT2D,5.4678483509817966e-06,Homo sapiens,KMT2D,cr,None,patient derived xenograft cells,None,1,KMT2D
45762|CEBPB,5.497718172819965e-06,Homo sapiens,CEBPB,tf,HeLa-S3,Epithelium,Cervix,1,CEBPB
64619|TRIM22,5.9786018683505304e-06,Homo sapiens,TRIM22,,GM12878,B Lymphocyte,Blood,1,TRIM22
8417|TCF7L2,6.059060882246392e-06,Homo sapiens,TCF7L2,tf,None,Haematopoietic Progenitor Cell,Blood,1,TCF7L2
38712|ETS2,6.0916508437536265e-06,Homo sapiens,ETS2,tf,LoVo,None,Colon,1,ETS2
8794|RBBP5,6.17218622739335e-06,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1,RBBP5
65063|ZNF574,7.0946060556909e-06,Homo sapiens,ZNF574,,HEK293,Epithelium,Embryonic Kidney,1,ZNF574
1213|ELK1,7.760424312608372e-06,Homo sapiens,ELK1,tf,HeLa-S3,Epithelium,Cervix,1,ELK1
33498|ESR1,8.49344959252818e-06,Homo sapiens,ESR1,tf,None,Epithelium,Mammary Gland,0,ESR1
42857|NFIB,8.4935223694238e-06,Homo sapiens,NFIB,predicted transcription factor,LoVo,None,Colon,0,NFIB
45781|TBP,8.599281717314167e-06,Homo sapiens,TBP,tf,HeLa-S3,Epithelium,Cervix,1,TBP
38742|NFATC1,8.755116285230624e-06,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1,NFATC1
63683|ATF3,8.772834185988287e-06,Homo sapiens,ATF3,predicted transcription factor,None,None,Liver,1,ATF3
74668|BATF,8.879700740815899e-06,Homo sapiens,BATF,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,BATF
46131|RUNX3,8.968703009926138e-06,Homo sapiens,RUNX3,tf,GM12878,B Lymphocyte,Blood,1,RUNX3
76528|EPC1,9.01629943217408e-06,Homo sapiens,EPC1,tf,K562,Lymphoblast,None,1,EPC1
55779|CTCFL,9.079749822948902e-06,Homo sapiens,CTCFL,predicted transcription factor,Ovcar8,None,None,1,CTCFL
46347|USF1,9.14428438891779e-06,Homo sapiens,USF1,tf,SK-N-SH,Neuroblastoma cell,Brain,1,USF1
63364|ZNF318,9.316086105881638e-06,Homo sapiens,ZNF318,,K562,Erythroblast,Bone Marrow,1,ZNF318
64177|TAF7,9.570486872390038e-06,Homo sapiens,TAF7,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,TAF7
395|RBPJ,9.866186391926934e-06,Homo sapiens,RBPJ,tf,CUTLL1,T Lymphocyte,Blood,1,RBPJ
74650|DRAP1,9.939401035607975e-06,Homo sapiens,DRAP1,tf,GM12878,B Lymphocyte,Blood,1,DRAP1
68490|KAT5,9.993970463473278e-06,Homo sapiens,KAT5,cr,K562,Lymphoblast,None,1,KAT5
44427|SMARCC1,9.997950614404338e-06,Homo sapiens,SMARCC1,cr,MCF-7,Epithelium,Breast,0,SMARCC1
46343|NFIC,1.061839890037497e-05,Homo sapiens,NFIC,tf,SK-N-SH,Neuroblastoma cell,Brain,1,NFIC
46211|SRF,1.100927556912934e-05,Homo sapiens,SRF,tf,HCT-116,None,Colon,1,SRF
46357|ZBTB33,1.1562952617172328e-05,Homo sapiens,ZBTB33,tf,SK-N-SH,Neuroblastoma cell,Brain,1,ZBTB33
62504|SMC3,1.1617834798471893e-05,Homo sapiens,SMC3,predicted chromatin regulator,IMR90,Fibroblast,Lung,1,SMC3
41288|STAT1,1.1630090760883505e-05,Homo sapiens,STAT1,tf,None,Monocyte,Blood,1,STAT1
70763|HDAC1,1.1963700372263908e-05,Homo sapiens,HDAC1,cr,MM1.S,B Lymphocyte,Blood,1,HDAC1
1958|BCL6,1.2108010739864117e-05,Homo sapiens,BCL6,predicted transcription factor,JURL_MK1,Haematopoietic Progenitor Cell,Bone Marrow,1,BCL6
72878|MYF5,1.2305523468925106e-05,Homo sapiens,MYF5,tf,Rh18,rhabdomyosarcoma,None,1,MYF5
45239|PHF8,1.2847309586783151e-05,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1,PHF8
39352|GATA1,1.2983480022821237e-05,Homo sapiens,GATA1,tf,None,Erythroid Cell,None,1,GATA1
49184|EGFA-T1,1.3884274943309904e-05,Homo sapiens,EGFA-T1,other,HeLa,Epithelium,Cervix,0,EGFA-T1
46140|TCF7L1,1.4299551108043485e-05,Homo sapiens,TCF7L1,tf,GM12878,B Lymphocyte,Blood,1,TCF7L1
46333|FOXP2,1.5148616597016051e-05,Homo sapiens,FOXP2,tf,PFSK-1,Neuron,Brain,1,FOXP2
42883|ZNF143,1.5260173565845303e-05,Homo sapiens,ZNF143,predicted transcription factor,LoVo,None,Colon,1,ZNF143
53652|CTNNB1,1.600020123548873e-05,Homo sapiens,CTNNB1,tf,None,Embryonic Stem Cell,None,0,CTNNB1
56369|CDK8,1.621409196533863e-05,Homo sapiens,CDK8,tf,SET2,Megakaryoblastic,Blood,1,CDK8
74432|TFAP4,1.6307676739268917e-05,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1,TFAP4
55467|NELFA,1.6414325567981614e-05,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1,NELFA
74359|OTX2,1.6530320942342858e-05,Homo sapiens,OTX2,tf,D-341,None,None,1,OTX2
38824|MNT,1.6726952406453943e-05,Homo sapiens,MNT,tf,LoVo,None,Colon,1,MNT
74051|NKX2-1,1.7049722697393133e-05,Homo sapiens,NKX2-1,tf,A549,Epithelium,Lung,1,NKX2-1
63440|ZNF24,1.774704582474529e-05,Homo sapiens,ZNF24,,K562,Erythroblast,Bone Marrow,1,ZNF24
74673|RUVBL1,1.785290967493136e-05,Homo sapiens,RUVBL1,cr,HepG2,Epithelium,Liver,1,RUVBL1
72360|FLI1,1.832949455710109e-05,Homo sapiens,FLI1,tf,Kasumi-1,Acute myeloid leukemia,None,1,FLI1
62739|MLLT1,1.8705672527485895e-05,Homo sapiens,MLLT1,not sure,K562,Erythroblast,Bone Marrow,1,MLLT1
55352|SUMO2,1.9219003776715926e-05,Homo sapiens,SUMO2,other,VCaP,Epithelium,Prostate,1,SUMO2
74342|NEUROD1,1.9407102128443654e-05,Homo sapiens,NEUROD1,tf,D283 Med,None,None,1,NEUROD1
7487|JUNB,1.9408713870239236e-05,Homo sapiens,JUNB,tf,K562,Erythroblast,Bone Marrow,1,JUNB
4543|SMARCA4,1.956908631906007e-05,Homo sapiens,SMARCA4,cr,None,Haematopoietic Progenitor Cell,Blood,1,SMARCA4
46188|SIX5,1.9744267944876714e-05,Homo sapiens,SIX5,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,SIX5
67425|SIX2,2.0447733169615123e-05,Homo sapiens,SIX2,tf,None,Cortex,Embryonic Kidney,1,SIX2
35700|SUMO1,2.058273740895844e-05,Homo sapiens,SUMO1,other,WI-38,Fibroblast,Lung,1,SUMO1
58936|NRF1,2.068550360490029e-05,Homo sapiens,NRF1,tf,None,Epithelium,None,1,NRF1
37639|ERG,2.0937221775041426e-05,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,1,ERG
74678|STAT2,2.1652126194926513e-05,Homo sapiens,STAT2,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,STAT2
45656|EBF1,2.2867181039332163e-05,Homo sapiens,EBF1,tf,GM12878,B Lymphocyte,Blood,1,EBF1
34392|MECP2,2.438482524713681e-05,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
38719|DLX1,2.4490249695474642e-05,Homo sapiens,DLX1,tf,LoVo,None,Colon,1,DLX1
72857|TRAF7,2.4952510325859656e-05,Homo sapiens,TRAF7,other,None,None,meningioma,1,TRAF7
49004|ELL2,2.5576024594131663e-05,Homo sapiens,ELL2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,ELL2
53468|KDM1A,2.595376561909113e-05,Homo sapiens,KDM1A,cr,SH-SY5Y,None,Bone Marrow,1,KDM1A
64752|H2AFZ,2.6133019833451954e-05,Homo sapiens,H2AFZ,,None,Hepatocyte,None,1,H2AFZ
72382|SIX1,2.62471841414591e-05,Homo sapiens,SIX1,other,None,Cortex,Embryonic Kidney,1,SIX1
46355|ELF1,2.7275500231294103e-05,Homo sapiens,ELF1,tf,SK-N-SH,Neuroblastoma cell,Brain,1,ELF1
45786|ZKSCAN1,2.8333863983487362e-05,Homo sapiens,ZKSCAN1,tf,HeLa-S3,Epithelium,Cervix,1,ZKSCAN1
46214|EGR1,2.8368932259936752e-05,Homo sapiens,EGR1,tf,HCT-116,None,Colon,1,EGR1
46352|MEF2A,2.8376293181808787e-05,Homo sapiens,MEF2A,tf,SK-N-SH,Neuroblastoma cell,Brain,1,MEF2A
45876|TBL1XR1,2.961718641747435e-05,Homo sapiens,TBL1XR1,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,TBL1XR1
1226|TRRAP,3.120881476315063e-05,Homo sapiens,TRRAP,cr,HeLa,Epithelium,Cervix,1,TRRAP
2394|STAG1,3.1818339364386716e-05,Homo sapiens,STAG1,not sure,MCF-7,Epithelium,Breast,1,STAG1
46138|PAX5,3.192147789027322e-05,Homo sapiens,PAX5,tf,GM12878,B Lymphocyte,Blood,1,PAX5
280|BRD7,3.22050363751325e-05,Homo sapiens,BRD7,tf,BJ,Fibroblast,Skin,1,BRD7
72604|HEXIM1,3.2648478200392184e-05,Homo sapiens,HEXIM1,other,A375,Melanoma Cell,None,1,HEXIM1
70928|RBBP4,3.428317077508458e-05,Homo sapiens,RBBP4,cr,T98G,Glioblastoma cell,None,1,RBBP4
40215|IRF4,3.4393071844829315e-05,Homo sapiens,IRF4,predicted transcription factor,None,B Lymphocyte,Blood,1,IRF4
49446|HIF1A,3.442904608891295e-05,Homo sapiens,HIF1A,predicted chromatin regulator,T47D,Epithelium,Mammary Gland,1,HIF1A
955|NANOG,3.5391044772459246e-05,Homo sapiens,NANOG,tf,H1,Embryonic Stem Cell,Embryo,1,NANOG
77055|ZNF714,3.5518514215626684e-05,Homo sapiens,ZNF714,other,293T,None,None,1,ZNF714
58807|MAF,3.6793083449171426e-05,Homo sapiens,MAF,tf,None,Th1,None,1,MAF
63393|POU5F1,3.904516686853432e-05,Homo sapiens,POU5F1,tf,None,Neuron,None,1,POU5F1
1172|ELK4,3.9149425634765755e-05,Homo sapiens,ELK4,tf,HEK293,Epithelium,Embryonic Kidney,0,ELK4
65156|ZSCAN22,4.072045953296133e-05,Homo sapiens,ZSCAN22,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN22
561|VDR,4.107736554531671e-05,Homo sapiens,VDR,tf,GM10855,Lymphocyte,Blood,1,VDR
74670|ZNF639,4.237963225345309e-05,Homo sapiens,ZNF639,tf,K562,Erythroblast,Bone Marrow,1,ZNF639
50715|GTF2I,4.2400639419792885e-05,Homo sapiens,GTF2I,tf,None,Fibroblast,None,1,GTF2I
64691|CBFB,4.2987037818076335e-05,Homo sapiens,CBFB,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,CBFB
70095|TET2,4.3066390265522614e-05,Homo sapiens,TET2,cr,293T,None,None,1,TET2
71069|MBD3,4.380524307329159e-05,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,1,MBD3
76965|CNOT3,4.746830783974865e-05,Homo sapiens,CNOT3,tf,None,None,Snap-frozen tissue,1,CNOT3
38773|NFAT5,4.921369784915974e-05,Homo sapiens,NFAT5,tf,LoVo,None,Colon,1,NFAT5
43894|HOXC9,4.986489928338056e-05,Homo sapiens,HOXC9,tf,BE2-C,Neuroblast,Brain,1,HOXC9
74546|RUNX2,5.0353093348387556e-05,Homo sapiens,RUNX2,tf,Saos-2,Osteosarcoma cell,None,1,RUNX2
45736|BRCA1,5.1545402997066336e-05,Homo sapiens,BRCA1,predicted chromatin regulator,HeLa-S3,Epithelium,Cervix,1,BRCA1
8821|SAP30,5.46614575545612e-05,Homo sapiens,SAP30,not sure,H1,Embryonic Stem Cell,Embryo,1,SAP30
44029|PALB2,5.473332870425951e-05,Homo sapiens,PALB2,predicted transcription factor,MCF-10A,Epithelium,Breast,1,PALB2
56047|CREB1,5.872629821868092e-05,Homo sapiens,CREB1,tf,HepG2,Epithelium,Liver,1,CREB1
70927|SUPT5H,5.909512894036739e-05,Homo sapiens,SUPT5H,tf,BJAB,B Lymphocyte,None,1,SUPT5H
39357|NFE2,5.909811409998689e-05,Homo sapiens,NFE2,tf,None,Erythroid Cell,None,1,NFE2
54657|TLX1,6.326672559331392e-05,Homo sapiens,TLX1,tf,ALL-SIL,T Lymphocyte,Blood,1,TLX1
63029|MBD2,6.370950930995045e-05,Homo sapiens,MBD2,cr,K562,Erythroblast,Bone Marrow,1,MBD2
72768|ASCL1,6.430993522593687e-05,Homo sapiens,ASCL1,tf,K562,Leukemia Cell,None,1,ASCL1
74663|ZNF18,6.432387763294356e-05,Homo sapiens,ZNF18,,K562,Erythroblast,Bone Marrow,1,ZNF18
63903|ZXDB,6.482927007117611e-05,Homo sapiens,ZXDB,,HEK293,Epithelium,Embryonic Kidney,1,ZXDB
63478|POLR2H,6.547705553339167e-05,Homo sapiens,POLR2H,,K562,Erythroblast,Bone Marrow,1,POLR2H
1228|CCDC101,6.706916518001149e-05,Homo sapiens,CCDC101,cr,HeLa,Epithelium,Cervix,1,CCDC101
46179|SP4,6.712988323204216e-05,Homo sapiens,SP4,tf,H1,Embryonic Stem Cell,Embryo,1,SP4
64797|CREM,6.985801241743417e-05,Homo sapiens,CREM,tf,HepG2,Epithelium,Liver,1,CREM
58873|GATA2,6.997726671875704e-05,Homo sapiens,GATA2,tf,TF-1,Erythroblast,Bone Marrow,1,GATA2
48638|SPIB,7.492918920926073e-05,Homo sapiens,SPIB,tf,OCI-Ly3,B Lymphocyte,Bone Marrow,1,SPIB
356|CDX2,7.792793455257963e-05,Homo sapiens,CDX2,tf,Caco-2,Epithelium,Colon,1,CDX2
38590|E2F7,7.861795763725032e-05,Homo sapiens,E2F7,tf,IMR90,Fibroblast,Lung,1,E2F7
42714|ETV5,7.907838655862864e-05,Homo sapiens,ETV5,tf,LoVo,None,Colon,1,ETV5
55543|RAG2,8.314672639525567e-05,Homo sapiens,RAG2,cr,None,Thymocyte,None,1,RAG2
45806|ARID3A,8.431809140624358e-05,Homo sapiens,ARID3A,tf,HepG2,Epithelium,Liver,1,ARID3A
49669|PROX1,8.80095627358024e-05,Homo sapiens,PROX1,tf,SW480,None,Colon,1,PROX1
64861|EGR2,8.940082452157938e-05,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1,EGR2
42747|SOX9,9.123967305740832e-05,Homo sapiens,SOX9,tf,LoVo,None,Colon,1,SOX9
