Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
PPARG,MC00142;1.52E-04,MA0066;1.27E-02,,,
NR2C2,MC00509;1.56E-04,MS00651;4.76E-04,,,
SP2,M01783;1.59E-04,,,,
FOXG1,MS00361;1.59E-04,MS00360;9.90E-01,,,
ERG,MC00168;1.61E-04,MS00848;3.14E-03,,,
Zfp423,MA0116;1.62E-04,,,,
MNT,MS00267;1.62E-04,,,,
HEY2,MS00260;1.65E-04,,,,
WT1,M01118;1.67E-04,,,,
TP53,MC00359;1.72E-04,,,,
ELF5,MS00838;1.72E-04,,,,
RFX4,UP00056;1.72E-04,,,,
ZBTB7C,MS00323;1.73E-04,,,,
Klf12,MS00157;1.74E-04,,,,
HIF1A,MC00316;1.75E-04,,,,
NKX3-1,MS00572;1.80E-04,UP00389;3.24E-01,,,
CREB3L1,MS00304;1.80E-04,,,,
Rest,MC00125;1.82E-04,,,,
ZNF350,M01105;1.86E-04,,,,
SMAD2/3,MC00223;1.94E-04,,,,
SMAD3,MC00503;1.94E-04,UP00000;3.15E-04,MS00080;1.26E-01,,
Tcfap2e,UP00028;1.95E-04,,,,
RARG,MS00680;2.00E-04,MS00682;2.49E-04,MS00684;5.94E-02,,
CREB3,MS00308;2.07E-04,,,,
Zfp691,UP00095;2.08E-04,,,,
Trp63,M01656;2.08E-04,,,,
Hdx,UP00148;2.12E-04,,,,
YY2,MS00268;2.20E-04,,,,
BHLHB3,MS00248;2.23E-04,,,,
CENPB,MS00534;2.26E-04,,,,
ATF1,UP00020;2.32E-04,,,,
E2F6,MC00254;2.34E-04,M01252;8.43E-04,,,
KLF16,MS00146;2.34E-04,,,,
ESR1,MC00335;2.44E-04,,,,
Zfp161,UP00065;2.50E-04,,,,
XBP1,UP00330;2.63E-04,MS00342;2.25E-03,,,
ETV2,MS00016;2.63E-04,,,,
CLOCK,MS00253;2.68E-04,,,,
HES5,MS00255;2.69E-04,,,,
BCL6,MC00386;2.84E-04,M01171;1.09E-01,,,
PATZ1,M00491;2.94E-04,,,,
ZNF524,MS00423;3.11E-04,,,,
FEV,MS00025;3.20E-04,,,,
MYC,MC00394;3.22E-04,,,,
Yy1,MC00372;3.34E-04,,,,
KLF13,MS00124;3.44E-04,,,,
TFCP2,M00072;3.45E-04,MS00579;3.87E-02,,,
PPARG::RXRA,M00518;3.48E-04,M00515;3.18E-01,,,
NR2F6,M01728;3.52E-04,MS00658;3.76E-02,,,
Zbtb3,UP00031;3.55E-04,,,,
RORA,MS00685;3.56E-04,MS00686;2.85E-03,,,
Tcf3,MC00265;3.56E-04,,,,
NFIC,MA0161;3.58E-04,,,,
E2F8,MS00739;3.64E-04,,,,
Hic1,MS00101;3.79E-04,,,,
SREBF2,M01177;3.79E-04,MS00281;7.87E-03,,,
Etv6,UP00418;3.79E-04,,,,
ZNF282,MS00729;4.11E-04,,,,
Mxi1,MC00373;4.13E-04,,,,
NHLH1,MS00274;4.19E-04,,,,
REST,MC00174;4.23E-04,,,,
Elk3,MS00023;4.41E-04,,,,
Pknox2,MS00093;4.42E-04,,,,
SP4,MS00235;4.48E-04,,,,
Ebf1,MC00358;4.48E-04,,,,
GABPA,MC00367;4.49E-04,,,,
RELA,MC00193;4.53E-04,,,,
Snai1,MC00183;4.55E-04,,,,
REL,MA0101;4.56E-04,,,,
FOXO3,MS00380;4.70E-04,MS00378;9.99E-01,,,
HES1,M01009;4.73E-04,,,,
MAFF,MS00326;4.79E-04,,,,
RREB1,MA0073;4.89E-04,,,,
TFAP2B,MS00230;4.99E-04,MS00228;5.10E-04,MS00229;1.11E-03,,
ERF,MS00846;5.00E-04,,,,
Tal1,MC00388;5.13E-04,,,,
HIC1,UP00035;5.30E-04,,,,
GCM2,MS00050;5.56E-04,,,,
ETV6,MS00021;5.68E-04,,,,
VDR,MC00412;5.72E-04,M00444;2.07E-03,M00961;2.99E-03,,
NR3C2,MS00662;5.81E-04,,,,
PAX3,M00327;5.88E-04,MS00119;9.40E-01,,,
Mycn,MC00532;6.06E-04,,,,
Hmx3,M00433;6.08E-04,,,,
CNTN2::CREB1,M00115;6.10E-04,,,,
MAX,MC00124;6.20E-04,,,,
MLXIPL,MS00265;6.25E-04,,,,
ATF7,MS00294;6.35E-04,,,,
Zfp128,UP00094;6.48E-04,,,,
Rela,MC00135;6.82E-04,,,,
Tbx21,MC00356;6.96E-04,,,,
Myc,MC00407;7.15E-04,,,,
Tcfap2b,UP00010;7.53E-04,,,,
SP8,MS00246;7.66E-04,,,,
TAL1,MC00458;8.49E-04,M00993;1.20E-02,,,
ELK1,MC00206;8.51E-04,,,,
NR2F1,MA0017;8.68E-04,MS00657;5.29E-02,,,
GSC,MS00464;8.86E-04,,,,
Jdp2,MS00325;9.22E-04,MS00324;1.86E-01,,,
FOXO1,MS00376;9.24E-04,MS00375;7.80E-01,,,
ESRRG,MS00638;9.66E-04,,,,
Klf7,UP00093;9.93E-04,,,,
HSF1,MC00289;1.07E-03,MA0319;3.69E-01,,,
UBP1,M00644;1.09E-03,,,,
MZF1,M01733;1.11E-03,,,,
TP73,MC00132;1.11E-03,,,,
Foxj3,MS00394;1.12E-03,MS00397;9.81E-01,,,
MAF,M00648;1.13E-03,M00983;2.90E-02,,,
Foxg1,MS00392;1.27E-03,MS00393;9.99E-01,,,
Meis2,MS00087;1.30E-03,MS00086;6.08E-02,,,
MAFK,MS00331;1.31E-03,MS00330;9.28E-03,,,
FOSL1,MC00351;1.37E-03,,,,
T,MS00218;1.39E-03,,,,
NEUROD1,M01288;1.43E-03,,,,
Esr1,MC00295;1.46E-03,,,,
THRB,MS00713;1.55E-03,MS00710;4.26E-02,MS00711;2.62E-01,,
FOXO6,MS00386;1.59E-03,MS00384;8.69E-01,,,
ZBED1,MS00290;1.60E-03,,,,
FLI1,MS00027;1.65E-03,MC00398;1.22E-01,,,
TFEB,MS00289;1.74E-03,,,,
TCF12,MC00126;1.78E-03,,,,
AIRE,M00999;1.80E-03,,,,
Meis3,MS00088;1.80E-03,MS00089;3.19E-03,,,
Rxrb,MS00708;1.98E-03,,,,
NR3C1,MC00465;2.00E-03,,,,
Nr3c1,MC00396;2.01E-03,,,,
ZNF75A,MS00468;2.05E-03,,,,
Creb1,MC00163;2.06E-03,,,,
Klf1,MC00110;2.07E-03,,,,
TBX20,MS00202;2.08E-03,,,,
IKZF1,M00141;2.12E-03,M00088;1.82E-02,,,
HSFY2,MS00062;2.15E-03,MS00061;1.90E-01,,,
SP1,MS00212;2.26E-03,MC00113;1.54E-02,,,
TFAP2C,MC00374;2.27E-03,,,,
KLF14,MS00135;2.32E-03,,,,
Tead4,MC00157;2.36E-03,,,,
TFEC,MS00808;2.38E-03,,,,
TBX5,MS00217;2.41E-03,MS00216;3.76E-03,,,
Rarg,MS00704;2.51E-03,MS00705;1.12E-02,MC00476;3.23E-02,,
PAX6,MS00125;2.62E-03,M00979;2.24E-02,UP00224;4.71E-01,,
JDP2,MS00320;2.68E-03,MS00319;2.74E-01,,,
TCF4,MS00285;2.71E-03,MC00219;7.23E-01,,,
NFIB,MS00114;2.74E-03,,,,
NKX3-2,MS00573;2.76E-03,,,,
INSM1,MA0155;2.79E-03,,,,
Arntl,MC00362;2.83E-03,,,,
TEAD1,MS00219;2.84E-03,MS00220;2.24E-01,,,
SIX5,MC00334;2.91E-03,,,,
MEIS1::HOXA9,M00420;2.93E-03,,,,
STAT4,MC00347;2.95E-03,,,,
Mlx,MS00270;2.98E-03,,,,
MEIS3,MS00085;2.99E-03,MS00084;3.29E-03,,,
ZNF628,M01081;3.01E-03,,,,
ZNF589,M01109;3.06E-03,,,,
MYOG,M00712;3.18E-03,,,,
RXRB,MS00692;3.47E-03,,,,
Sox6,MC00305;3.55E-03,,,,
Nr2f6,MS00669;3.60E-03,,,,
IRF6,UP00011;3.64E-03,,,,
MYBL1,MS00097;3.69E-03,MS00100;1.14E-02,,,
Rfx1,MC00144;3.70E-03,,,,
ETS2,M01207;3.72E-03,,,,
RXRA,MC00467;3.87E-03,,,,
PLAG1,MA0163;3.89E-03,,,,
Srebf1,MS00282;4.04E-03,,,,
ZBTB12,UP00019;4.05E-03,,,,
IRF3,UP00086;4.19E-03,,,,
Hsf1,MC00368;4.32E-03,,,,
RBPJ,M01112;4.33E-03,,,,
ETV7,M00678;4.33E-03,,,,
IRF5,MS00067;4.39E-03,,,,
MESP1,MS00264;4.39E-03,,,,
GTF2I,M00706;4.59E-03,,,,
ZNF435,MS00730;4.63E-03,,,,
STAT6,M00500;4.68E-03,,,,
TFE3,MS00288;4.87E-03,,,,
Nkx2-6,UP00147;4.93E-03,,,,
RFX3,MC00203;5.20E-03,,,,
RARB,MS00811;5.27E-03,,,,
Klf4,MC00109;5.33E-03,,,,
Tcfap2c,UP00087;5.54E-03,,,,
TCF7L1,MS00053;5.69E-03,,,,
HIC2,MS00057;6.05E-03,,,,
MLX,MS00266;6.08E-03,,,,
NKX2-8,MS00571;6.30E-03,,,,
ZNF784,MS00479;6.45E-03,,,,
Cebpb,MC00121;6.48E-03,,,,
Pparg,MC00130;6.55E-03,,,,
ZNF423,M00467;6.77E-03,,,,
NFE2,MS00336;6.79E-03,,,,
ATF3,MC00473;6.83E-03,,,,
SIX4,UP00199;6.90E-03,,,,
Mybl1,UP00081;6.92E-03,,,,
CEBPG,MS00302;6.96E-03,M00622;9.39E-01,,,
TGIF2LX,MS00095;6.99E-03,,,,
PROX1,MS00160;7.00E-03,,,,
SFPI1,MC00513;7.05E-03,,,,
CEBPE,MS00300;7.08E-03,,,,
TBX18,M01262;7.22E-03,,,,
Osr1,UP00027;7.48E-03,,,,
SRF,MC00355;7.52E-03,,,,
Ppara,MC00134;7.59E-03,,,,
SMAD1,M00792;7.68E-03,M01590;9.74E-02,,,
TP63,MC00439;7.68E-03,,,,
RARA,UP00048;7.86E-03,,,,
Nfya,MC00191;7.93E-03,,,,
ZNF354C,MA0130;7.97E-03,,,,
RFX5,MS00169;8.42E-03,,,,
Nkx3-1,MS00580;8.90E-03,MC00250;9.29E-01,,,
Npas4,MC00370;9.27E-03,,,,
DMBX1,MS00433;9.33E-03,,,,
RHOXF1,MS00609;9.33E-03,,,,
ZNF711,MC00477;9.40E-03,,,,
TEAD3,MS00221;9.70E-03,MS00222;1.85E-02,,,
Meis1,MC00507;9.93E-03,,,,
PBX3,MC00281;9.95E-03,,,,
Rhox11,UP00193;1.06E-02,MS00611;1.26E-01,,,
Rarb,MS00700;1.06E-02,,,,
RUNX1,M00082;1.06E-02,MC00312;4.84E-02,,,
BHLHE41,MS00251;1.08E-02,,,,
ZNF263,MC00192;1.11E-02,,,,
FOS,MC00330;1.12E-02,,,,
MYF6,MS00269;1.17E-02,,,,
Hoxd12,UP00177;1.21E-02,,,,
JUNB,MC00371;1.23E-02,,,,
Ascl2,MS00243;1.23E-02,,,,
TGIF1,MS00094;1.25E-02,,,,
TBX4,MS00214;1.26E-02,,,,
NKX2-5,UP00249;1.28E-02,M00241;3.47E-01,,,
PKNOX1,MS00091;1.32E-02,,,,
Lhx8,UP00184;1.33E-02,MS00549;9.68E-02,MS00548;2.55E-01,MS00550;3.23E-01,
NFKB1,MS00110;1.39E-02,,,,
Gsc,UP00112;1.42E-02,,,,
PKNOX2,MS00092;1.45E-02,,,,
CEBPD,MS00299;1.49E-02,M00621;7.82E-02,,,
STAT1,MC00348;1.49E-02,,,,
Crx,MC00357;1.53E-02,,,,
Nkx1-1,M01334;1.60E-02,,,,
PITX3,MS00596;1.60E-02,,,,
JUN,MC00321;1.71E-02,,,,
Gfi1b,MC00293;1.78E-02,,,,
CEBPB,MC00272;1.80E-02,,,,
Nr1h2,MC00448;1.83E-02,,,,
RUNX3,MS00177;1.88E-02,,,,
HNF1B,M00646;1.90E-02,M01425;2.09E-02,MS00478;5.24E-01,,
NR6A1,M00526;2.09E-02,,,,
EOMES,MC00276;2.18E-02,,,,
SPIB,MA0081;2.18E-02,MS00039;3.24E-02,,,
Tcf21,MS00291;2.19E-02,,,,
Irf4,UP00018;2.29E-02,MC00190;1.87E-01,,,
NFIL3,MS00337;2.34E-02,,,,
NR4A1,MC00280;2.36E-02,,,,
GATA3,MC00119;2.43E-02,,,,
ID4,MS00261;2.49E-02,,,,
GSC2,MS00463;2.50E-02,,,,
NFKB2,MS00111;2.51E-02,,,,
Srf,MC00329;2.71E-02,,,,
Obox3,M01466;2.74E-02,,,,
PPARA,M01282;2.87E-02,,,,
MAFG,MS00327;2.90E-02,,,,
TEAD4,MS00224;2.93E-02,,,,
SPIC,MS00040;2.98E-02,,,,
NR1H4,M01268;2.98E-02,,,,
STAT5B,MC00452;3.05E-02,,,,
TBX19,MS00194;3.12E-02,,,,
Esrra,MS00641;3.15E-02,,,,
TBX15,MS00192;3.16E-02,,,,
PITX1,MS00595;3.21E-02,,,,
NFATC1,MC00211;3.27E-02,,,,
Homez,UP00114;3.33E-02,,,,
EN1,MS00446;3.39E-02,MS00449;2.49E-01,,,
NFYA,MC00364;3.46E-02,,,,
Spi1,MC00506;3.51E-02,,,,
Obox2,M01364;3.52E-02,,,,
Tp53,MS00717;3.54E-02,MS00718;1.23E-01,,,
Bcl6b,UP00043;3.56E-02,,,,
Esrrb,MC00512;3.62E-02,,,,
BPTF,M00456;3.63E-02,,,,
MEF2A,MC00232;3.63E-02,M00405;2.42E-01,,,
SOX4,UP00401;3.75E-02,MS00766;9.82E-02,,,
Nr2f2,UP00009;3.83E-02,,,,
TBX22,M01195;3.99E-02,,,,
Creb5,MS00313;4.09E-02,,,,
MSC,MS00807;4.20E-02,,,,
SREBF1,M00749;4.27E-02,M00220;5.85E-02,,,
NR2E3,MA0164;4.44E-02,M01650;5.37E-02,,,
NR2F2,M00155;4.45E-02,,,,
TEF,M01305;4.45E-02,MS00339;4.98E-01,M00672;7.24E-01,,
BATF3,MS00296;4.47E-02,,,,
TBX1,MS00197;4.48E-02,,,,
HMX3,MS00475;4.50E-02,,,,
Usf2,MC00169;4.59E-02,,,,
DBP,M00624;4.63E-02,MS00315;4.56E-01,,,
PBX1,UP00185;4.66E-02,,,,
ATF2::JUN,M00041;4.68E-02,,,,
MEIS2,MS00083;4.75E-02,,,,
FOXB1,MS00343;4.88E-02,MS00348;9.83E-01,,,
HOXD11,MS00506;4.88E-02,MS00507;7.91E-01,,,
SPI1,MC00151;5.04E-02,,,,
Nr5a2,MC00352;5.18E-02,,,,
NFIA,MS00820;5.22E-02,,,,
LHX6,MS00540;5.31E-02,MS00539;4.46E-01,,,
Myf5,MC00195;5.48E-02,,,,
E2F7,MS00756;5.86E-02,,,,
Lbx2,UP00120;5.97E-02,,,,
Hoxa11,MS00514;6.11E-02,MS00515;6.00E-01,,,
HMGA1,M01010;6.13E-02,M00750;6.20E-02,,,
MYB,UP00092;6.13E-02,,,,
IRF4,MS00065;6.17E-02,MC00227;3.82E-01,,,
NEUROD2,MS00271;6.25E-02,,,,
ZNF217,M01306;6.34E-02,,,,
ZNF713,MS00731;6.42E-02,,,,
FIGLA,MS00254;6.51E-02,,,,
Rfx2,MS00171;6.60E-02,MS00170;1.18E-01,,,
CEBPA,MC00273;6.73E-02,M00159;4.93E-01,,,
SIX1,UP00192;6.76E-02,,,,
Atf4,MS00295;6.78E-02,,,,
RFX2,MS00162;6.81E-02,MS00161;1.32E-01,,,
NKX2-2,UP00231;6.89E-02,,,,
Tcf7,MS00054;6.89E-02,,,,
Myod1,MC00369;7.00E-02,,,,
DPRX,MS00436;7.02E-02,,,,
IRX5,MS00527;7.05E-02,UP00250;9.07E-01,,,
Runx1,MC00413;7.18E-02,,,,
HSF4,MS00060;7.24E-02,,,,
Gata5,UP00080;7.30E-02,,,,
PRDM1,MS00168;7.36E-02,,,,
ZNF232,MS00728;7.38E-02,,,,
MAFB,UP00045;7.45E-02,,,,
LMO2,MC00162;7.47E-02,,,,
BCL6B,MS00011;7.53E-02,,,,
VENTX,MS00624;7.56E-02,,,,
Stat5b,MC00204;8.04E-02,,,,
ESX1,MS00452;8.06E-02,,,,
IRX2,MS00526;8.06E-02,UP00236;6.91E-01,,,
GATA6,MC00117;8.16E-02,,,,
HOXC12,MS00503;8.94E-02,MS00502;8.52E-01,,,
ZNF410,MS00412;9.12E-02,,,,
Hoxd11,UP00117;9.14E-02,,,,
JUND,MC00456;9.23E-02,,,,
Atoh1,MC00414;9.32E-02,MS00244;5.67E-01,,,
Bcl6,MC00111;9.35E-02,,,,
TGIF2,MS00096;9.50E-02,,,,
FOXP3,M00992;9.61E-02,MS00387;9.95E-01,,,
LBX2,MS00533;9.64E-02,MS00535;2.22E-01,,,
Rxrg,MC00511;9.70E-02,,,,
BACH1,M00495;9.98E-02,,,,
Obox6,M01445;9.98E-02,,,,
POU6F1,M01479;1.02E-01,M00465;9.46E-01,,,
POU3F1,M00133;1.03E-01,MS00138;9.19E-01,MS00139;9.97E-01,,
Hoxd9,MS00525;1.04E-01,MS00524;6.01E-01,,,
STAT5A,MC00453;1.05E-01,,,,
Evx2,UP00132;1.07E-01,,,,
SIX2,UP00159;1.09E-01,,,,
OTX2,MS00585;1.10E-01,,,,
NR1I2,M00964;1.12E-01,,,,
MEIS1,UP00186;1.12E-01,MC00520;7.02E-01,,,
ATF6,M00483;1.13E-01,,,,
THRA,MS00709;1.14E-01,,,,
ARID5B,M00454;1.16E-01,,,,
IRF7,MS00070;1.18E-01,,,,
Rhox6,M01435;1.19E-01,,,,
SNAI2,MS00201;1.23E-01,,,,
ESRRA,MS00829;1.24E-01,,,,
Mafk,UP00044;1.25E-01,,,,
Spic,MS00041;1.28E-01,,,,
RORB,M01722;1.31E-01,,,,
NANOG,M01123;1.35E-01,M01247;2.58E-01,MC00440;8.48E-01,,
MAFA,M01709;1.35E-01,,,,
Isx,UP00243;1.42E-01,,,,
ZSCAN4,MS00490;1.47E-01,,,,
Nr1d2,MC00186;1.50E-01,,,,
Nkx2-4,UP00107;1.54E-01,,,,
USF1,MC00248;1.60E-01,,,,
NFATC2,MA0152;1.61E-01,,,,
CUX1,M00105;1.65E-01,MS00601;9.06E-01,MS00612;9.71E-01,,
NR4A2,MS00665;1.69E-01,,,,
Sox11,UP00030;1.70E-01,MS00795;4.29E-01,,,
GATA4,M00632;1.71E-01,,,,
Otx1,MS00586;1.74E-01,,,,
HOXA1,MS00486;1.75E-01,,,,
HOXA2,MS00487;1.76E-01,,,,
ATF5,M01295;1.77E-01,,,,
OTX1,MS00582;1.78E-01,,,,
GATA2,MC00118;1.78E-01,,,,
BARHL2,MS00414;1.79E-01,UP00145;8.94E-01,MS00416;9.38E-01,,
MSX1,MS00559;1.80E-01,MS00558;9.16E-01,,,
SF1,M01132;1.87E-01,,,,
Batf,MC00508;1.89E-01,,,,
GZF1,M01069;1.96E-01,,,,
ISL2,MS00528;1.98E-01,,,,
SOX10,MS00744;2.00E-01,MS00740;2.30E-01,MA0442;3.46E-01,,
GATA5,MS00045;2.02E-01,,,,
HLF,MS00317;2.03E-01,,,,
Neurod1,MC00354;2.04E-01,,,,
Stat5a,MC00205;2.05E-01,,,,
HMBOX1,MS00472;2.08E-01,,,,
Jun,MC00349;2.10E-01,,,,
Nr2e1,MS00668;2.12E-01,,,,
BATF,MC00411;2.12E-01,,,,
ZNF238,MS00390;2.16E-01,,,,
Irf5,UP00040;2.18E-01,,,,
GBX2,MS00461;2.22E-01,MS00460;6.11E-01,,,
SIX3,UP00195;2.27E-01,,,,
ALX3,MS00402;2.38E-01,MS00403;9.71E-01,,,
GBX1,MS00459;2.38E-01,,,,
Barhl1,MS00421;2.46E-01,MS00422;8.70E-01,,,
POLR2B,MC00505;2.47E-01,,,,
MIXL1,MS00555;2.50E-01,,,,
HMGA2,M01300;2.54E-01,,,,
EN2,MS00450;2.54E-01,,,,
TCF7L2,MC00309;2.55E-01,,,,
DUXA,MS00438;2.56E-01,,,,
NR2E1,MS00653;2.56E-01,MS00652;9.45E-01,,,
Olig2,MC00341;2.66E-01,,,,
DLX3,MS00429;2.74E-01,,,,
Gbx1,MS00467;2.74E-01,,,,
VSX1,MS00626;2.77E-01,,,,
IRF2,MA0051;2.78E-01,,,,
Jund,MC00154;2.92E-01,,,,
SOX7,MS00770;2.93E-01,MS00769;8.51E-01,,,
Rxra,MC00471;2.95E-01,,,,
Otp,UP00237;2.99E-01,,,,
DLX1,MS00427;3.05E-01,,,,
