,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
39025|BRD4,4.3027881579303095e-07,Homo sapiens,BRD4,cr,U87,None,Brain,1
45919|ZMIZ1,4.414246888676388e-07,Homo sapiens,ZMIZ1,not sure,K562,Erythroblast,Bone Marrow,1
45907|MAX,4.499660073357131e-07,Homo sapiens,MAX,tf,K562,Erythroblast,Bone Marrow,1
4972|RELA,4.5284831215526903e-07,Homo sapiens,RELA,tf,GM12878,B Lymphocyte,Blood,1
46346|FOSL2,4.705190683621327e-07,Homo sapiens,FOSL2,tf,SK-N-SH,Neuroblastoma cell,Brain,1
70174|DNMT3B,4.826663945024417e-07,Homo sapiens,DNMT3B,cr,None,Keratinocyte,Foreskin,1
4945|RELA,5.309642245197688e-07,Homo sapiens,RELA,tf,GM18505,Lymphoblastoid,Blood,1
46373|CTCF,5.377451620119127e-07,Homo sapiens,CTCF,tf,T47D,Epithelium,Mammary Gland,1
8122|MYC,5.480730659782635e-07,Homo sapiens,MYC,tf,NHEK,Keratinocyte,Skin,1
39017|MED1,5.550640999820318e-07,Homo sapiens,MED1,predicted transcription factor,MM1.S,B Lymphocyte,Blood,1
71138|BRD4,5.585917189666254e-07,Homo sapiens,BRD4,cr,MCF-10A,Epithelium,None,1
40227|CDK9,5.65711788801048e-07,Homo sapiens,CDK9,tf,None,B Lymphocyte,Blood,1
57804|BRD2,5.729191465063662e-07,Homo sapiens,BRD2,predicted chromatin regulator,LX2,Hepatic Stellate Cell,None,1
7488|JUND,5.802148164574853e-07,Homo sapiens,JUND,tf,K562,Erythroblast,Bone Marrow,1
33875|MED1,5.838960917666768e-07,Homo sapiens,MED1,predicted transcription factor,None,Plasma Cell,None,1
64265|HCFC1,5.913261758430618e-07,Homo sapiens,HCFC1,tf,MCF-7,Epithelium,Breast,1
58506|WDR5,5.988471834078514e-07,Homo sapiens,WDR5,cr,BE2-C,Neuroblast,Brain,1
4930|TAFII,6.026421158294635e-07,Homo sapiens,TAFII,not sure,H1,Embryonic Stem Cell,Embryo,0
73513|BRD4,6.14166240619228e-07,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
45683|GTF2F1,6.180545104662666e-07,Homo sapiens,GTF2F1,tf,H1,Embryonic Stem Cell,Embryo,1
46212|FOSL1,6.219664558614489e-07,Homo sapiens,FOSL1,tf,HCT-116,None,Colon,1
46172|REST,6.500246773177553e-07,Homo sapiens,REST,tf,H1,Embryonic Stem Cell,Embryo,1
73524|BRD4,6.541310596326121e-07,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
46190|SP1,6.541310596326121e-07,Homo sapiens,SP1,predicted chromatin regulator,H1,Embryonic Stem Cell,Embryo,1
46359|REST,6.750400643396044e-07,Homo sapiens,REST,tf,SK-N-SH,Neuroblastoma cell,Brain,1
32790|BRD4,6.965910739740658e-07,Homo sapiens,BRD4,cr,P493-6,B cell lymphoma,None,1
33174|MYC,6.965910739740658e-07,Homo sapiens,MYC,tf,U87,None,Brain,1
5389|RELA,7.009799654773013e-07,Homo sapiens,RELA,tf,A549,Epithelium,Lung,1
55682|PAF1,7.009799654773013e-07,Homo sapiens,PAF1,not sure,MCF-7,Epithelium,Breast,1
46334|TAF1,7.463567858228241e-07,Homo sapiens,TAF1,tf,PFSK-1,Neuron,Brain,1
40233|MED1,7.557650084521853e-07,Homo sapiens,MED1,predicted transcription factor,None,B Lymphocyte,Blood,1
69799|NR1H3,7.605117750770406e-07,Homo sapiens,NR1H3,tf,HT29,colorectal adenocarcinoma,None,1
71136|BRD4,7.652871976946695e-07,Homo sapiens,BRD4,cr,MCF-10A,Epithelium,None,1
36318|RELA,7.700914417726444e-07,Homo sapiens,RELA,tf,GM15510,Lymphoblastoid,Blood,1
56817|NR2F1,7.749246736866172e-07,Homo sapiens,NR2F1,tf,None,Neural crest cell,Cranial,1
73523|BRD4,7.995315381027424e-07,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
62946|ZNF766,8.197561210920975e-07,Homo sapiens,ZNF766,,K562,Erythroblast,Bone Marrow,1
45749|MAX,8.352463288087586e-07,Homo sapiens,MAX,tf,HeLa-S3,Epithelium,Cervix,1
38119|MAX,8.352463288087586e-07,Homo sapiens,MAX,tf,HeLa,Epithelium,Cervix,1
64183|BCL3,8.352463288087586e-07,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
46364|YY1,8.404719645928489e-07,Homo sapiens,YY1,tf,SK-N-SH_RA,Neuron,Brain,1
54241|FOSL2,8.510176620750778e-07,Homo sapiens,FOSL2,tf,None,Stromal Cell,Endometrium,1
46330|REST,8.510176620750778e-07,Homo sapiens,REST,tf,PANC-1,None,Pancreas,1
63407|POLR2AphosphoS5,8.724918513558706e-07,Homo sapiens,POLR2AphosphoS5,,None,iPSC,None,1
53594|MED1,9.40084249618045e-07,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1
71936|MYC,9.459386258832131e-07,Homo sapiens,MYC,tf,U2OS,None,Bone,1
46002|STAT3,9.637126742049178e-07,Homo sapiens,STAT3,tf,MCF-10A,Epithelium,Breast,1
56819|TFAP2A,9.637126742049178e-07,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1
74207|BRD4,9.940512960721622e-07,Homo sapiens,BRD4,cr,SF8628,None,Pontine,1
36085|CTBP1,1.0002281478804106e-06,Homo sapiens,CTBP1,tf,MCF-7,Epithelium,Breast,1
45888|JUN,1.006441860655406e-06,Homo sapiens,JUN,tf,K562,Erythroblast,Bone Marrow,1
45892|JUN,1.0126926445749324e-06,Homo sapiens,JUN,tf,K562,Erythroblast,Bone Marrow,1
55512|YAP1,1.0316695420745258e-06,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1
49481|RPE,1.0445100675069305e-06,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1
46203|REST,1.0706531483190373e-06,Homo sapiens,REST,tf,HCT-116,None,Colon,1
48994|AFF4,1.0839592242981732e-06,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1
75840|MYCN,1.0839592242981732e-06,Homo sapiens,MYCN,tf,Rh4,rhabdomyosarcoma,None,1
69800|NR1H3,1.0974240361720472e-06,Homo sapiens,NR1H3,tf,HT29,colorectal adenocarcinoma,None,1
38804|E2F8,1.0974240361720472e-06,Homo sapiens,E2F8,tf,LoVo,None,Colon,1
44097|RUNX1,1.1042165323900508e-06,Homo sapiens,RUNX1,tf,None,T Lymphocyte,Blood,1
69456|TP53,1.1179228446914326e-06,Homo sapiens,TP53,predicted transcription factor,None,None,Foreskin,1
72366|TCF4,1.1600289909469615e-06,Homo sapiens,TCF4,tf,Gen2.2,Plasmacytoid dendritic cell,None,1
5966|MYC,1.1962767048915306e-06,Homo sapiens,MYC,tf,CA46,B Lymphocyte,None,0
59004|JMJD1C,1.2036555935455828e-06,Homo sapiens,JMJD1C,predicted chromatin regulator,NB4,Promyelocytic cell,Blood,1
36310|RELA,1.2036555935455828e-06,Homo sapiens,RELA,tf,GM12892,Lymphoblastoid,Blood,1
63098|SMAD5,1.226055360624213e-06,Homo sapiens,SMAD5,tf,GM12878,B Lymphocyte,Blood,1
46038|MXI1,1.226055360624213e-06,Homo sapiens,MXI1,tf,SK-N-SH,Neuroblastoma cell,Brain,1
46036|JUND,1.233610477549351e-06,Homo sapiens,JUND,tf,SK-N-SH,Neuroblastoma cell,Brain,1
67829|BRD4,1.2412102755160002e-06,Homo sapiens,BRD4,cr,SUM159R,None,None,1
37638|RUNX1,1.2412102755160002e-06,Homo sapiens,RUNX1,tf,SKNO-1,Myeloblast,Bone Marrow,1
45553|MAX,1.327830124355671e-06,Homo sapiens,MAX,tf,A549,Epithelium,Lung,1
69774|JUND,1.327830124355671e-06,Homo sapiens,JUND,tf,HT29,colorectal adenocarcinoma,None,1
48295|REST,1.402987802464056e-06,Homo sapiens,REST,tf,GM12878,B Lymphocyte,Blood,1
39014|BRD4,1.4115863058005227e-06,Homo sapiens,BRD4,cr,MM1.S,B Lymphocyte,Blood,1
39350|KLF1,1.4376862727273281e-06,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1
33189|MYC,1.446488697674267e-06,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
45691|MYC,1.4553428195633212e-06,Homo sapiens,MYC,tf,H1,Embryonic Stem Cell,Embryo,1
45869|RCOR1,1.4553428195633212e-06,Homo sapiens,RCOR1,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1
54243|FOXO1,1.5467918634290082e-06,Homo sapiens,FOXO1,tf,None,Stromal Cell,Endometrium,1
46072|FOSL2,1.614059256970514e-06,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
71925|GTF2B,1.614059256970514e-06,Homo sapiens,GTF2B,tf,K562,None,Haematopoietic and lymphoid,1
43165|NR2F2,1.614059256970514e-06,Homo sapiens,NR2F2,tf,None,Stromal Cell,None,1
4495|PPARG,1.6638157734343693e-06,Homo sapiens,PPARG,tf,None,Stromal Cell,Adipose,0
49877|WDR5,1.6638157734343693e-06,Homo sapiens,WDR5,cr,A673,Polygonal,Muscle,1
49778|CHD8,1.694372249177924e-06,Homo sapiens,CHD8,cr,None,iPSC,None,1
62534|BCL3,1.7359522634659513e-06,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
5884|SPI1,1.7677775290200314e-06,Homo sapiens,SPI1,predicted transcription factor,THP-1,Monocyte,Blood,1
46196|TAF1,1.7677775290200314e-06,Homo sapiens,TAF1,tf,H1,Embryonic Stem Cell,Embryo,1
40055|CDK7,1.7893043583822159e-06,Homo sapiens,CDK7,predicted transcription factor,None,B Lymphocyte,Blood,1
53597|RELA,1.8001618026794069e-06,Homo sapiens,RELA,tf,None,Adipocyte,None,1
46079|NR3C1,1.8331144387045452e-06,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
45762|CEBPB,1.8442265915220188e-06,Homo sapiens,CEBPB,tf,HeLa-S3,Epithelium,Cervix,1
33934|CTCF,1.8893244027650548e-06,Homo sapiens,CTCF,tf,MM1.S,B Lymphocyte,Blood,1
32808|BRD4,1.947184531816302e-06,Homo sapiens,BRD4,cr,P493-6,B cell lymphoma,None,1
40220|BRD4,1.947184531816302e-06,Homo sapiens,BRD4,cr,H2171,Epithelium,Lung,1
68638|KMT2D,1.947184531816302e-06,Homo sapiens,KMT2D,cr,None,patient derived xenograft cells,None,1
46338|REST,1.9708009179982005e-06,Homo sapiens,REST,tf,PFSK-1,Neuron,Brain,1
48060|BRD4,1.9946917000069703e-06,Homo sapiens,BRD4,cr,None,Endothelial Cell,Umbilical Vein,1
34017|SMAD3,2.0188599145473903e-06,Homo sapiens,SMAD3,tf,BG03,Embryonic Stem Cell,Embryo,1
52158|FAIRE,2.0680409471842283e-06,Homo sapiens,FAIRE,other,None,Macrophage,None,1
8794|RBBP5,2.0930599987672804e-06,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1
47487|MYC,2.0930599987672804e-06,Homo sapiens,MYC,tf,U2OS,None,Bone,1
38712|ETS2,2.1439710010094612e-06,Homo sapiens,ETS2,tf,LoVo,None,Colon,1
49980|BRD4,2.156882947018757e-06,Homo sapiens,BRD4,cr,90-8TL,Schwann Cell,Brain,1
2780|TRIM28,2.1829307163003358e-06,Homo sapiens,TRIM28,cr,U2OS,None,Bone,1
37175|MYC,2.1960673602306096e-06,Homo sapiens,MYC,tf,H2171,Epithelium,Lung,1
40226|CDK9,2.209279727677929e-06,Homo sapiens,CDK9,tf,None,B Lymphocyte,Blood,1
39001|BRD4,2.209279727677929e-06,Homo sapiens,BRD4,cr,MM1.S,B Lymphocyte,Blood,1
5395|SP1,2.2359332979702377e-06,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,None,Colon,1
45714|TCF7L2,2.2359332979702377e-06,Homo sapiens,TCF7L2,tf,HCT-116,None,Colon,1
57805|BRD2,2.2493753386392936e-06,Homo sapiens,BRD2,predicted chromatin regulator,LX2,Hepatic Stellate Cell,None,1
45672|RELA,2.276492041895784e-06,Homo sapiens,RELA,tf,GM18526,Lymphoblastoid,Blood,1
37602|TCF12,2.303921747778801e-06,Homo sapiens,TCF12,tf,ME-1,Leukemia Cell,None,1
73514|BRD4,2.303921747778801e-06,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
49977|BRD4,2.345660719169106e-06,Homo sapiens,BRD4,cr,90-8TL,Schwann Cell,Brain,1
65063|ZNF574,2.3738880555596912e-06,Homo sapiens,ZNF574,,HEK293,Epithelium,Embryonic Kidney,1
72606|CDK9,2.388123450325484e-06,Homo sapiens,CDK9,tf,A375,Melanoma Cell,None,1
76152|MYC,2.4458869391393127e-06,Homo sapiens,MYC,tf,LNCaP,Epithelium,Prostate,1
36958|TFAP2A,2.475268141700161e-06,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1
44594|BRD2,2.475268141700161e-06,Homo sapiens,BRD2,predicted chromatin regulator,VCaP,Epithelium,Prostate,1
54608|YAP1,2.5049871817445485e-06,Homo sapiens,YAP1,other,SF268,None,None,1
38288|MYC,2.5199745443999973e-06,Homo sapiens,MYC,tf,H2171,Epithelium,Lung,1
4970|RELA,2.5350477554763717e-06,Homo sapiens,RELA,tf,GM12878,B Lymphocyte,Blood,1
8417|TCF7L2,2.5350477554763717e-06,Homo sapiens,TCF7L2,tf,None,Haematopoietic Progenitor Cell,Blood,1
8091|MYC,2.55020728296633e-06,Homo sapiens,MYC,tf,GM12878,B Lymphocyte,Blood,1
44095|RUNX1,2.6117180014629496e-06,Homo sapiens,RUNX1,tf,None,T Lymphocyte,Blood,1
63822|GTF2E2,2.6430036051386057e-06,Homo sapiens,GTF2E2,tf,K562,Erythroblast,Bone Marrow,1
34236|STAT3,2.690605689294749e-06,Homo sapiens,STAT3,tf,MCF-10A,Epithelium,Breast,1
46313|REST,2.7227952489835303e-06,Homo sapiens,REST,tf,MCF-7,Epithelium,Breast,1
49266|SCML2,2.755353305426491e-06,Homo sapiens,SCML2,tf,293T-Rex,None,None,1
45874|JUN,2.7717717720954818e-06,Homo sapiens,JUN,tf,K562,Erythroblast,Bone Marrow,1
2078|JUN,2.7717717720954818e-06,Homo sapiens,JUN,tf,K562,Erythroblast,Bone Marrow,1
46377|REST,2.889351360491156e-06,Homo sapiens,REST,tf,U87,None,Brain,1
45781|TBP,2.9065332516085466e-06,Homo sapiens,TBP,tf,HeLa-S3,Epithelium,Cervix,1
37173|MAX,2.9065332516085466e-06,Homo sapiens,MAX,tf,H2171,Epithelium,Lung,1
38742|NFATC1,2.923812911748046e-06,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1
38737|MED1,2.9762438108302544e-06,Homo sapiens,MED1,predicted transcription factor,LoVo,None,Colon,1
46131|RUNX3,2.9939198651455857e-06,Homo sapiens,RUNX3,tf,GM12878,B Lymphocyte,Blood,1
55513|YAP1,3.011696361128257e-06,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1
55779|CTCFL,3.047552851802794e-06,Homo sapiens,CTCFL,predicted transcription factor,Ovcar8,None,None,1
73515|BRD4,3.047552851802794e-06,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
70178|DNMT3B,3.0838176580052905e-06,Homo sapiens,DNMT3B,cr,None,Stem cell,Foreskin,1
56557|SMC1A,3.10210455886854e-06,Homo sapiens,SMC1A,predicted chromatin regulator,HuCCT1,None,None,1
63738|ZNF654,3.10210455886854e-06,Homo sapiens,ZNF654,,HEK293,Epithelium,Embryonic Kidney,1
33124|MED1,3.12049519956208e-06,Homo sapiens,MED1,predicted transcription factor,MM1.S,B Lymphocyte,Blood,1
46331|REST,3.12049519956208e-06,Homo sapiens,REST,tf,PANC-1,None,Pancreas,1
46347|USF1,3.12049519956208e-06,Homo sapiens,USF1,tf,SK-N-SH,Neuroblastoma cell,Brain,1
49267|BMI1,3.1389901396143994e-06,Homo sapiens,BMI1,cr,293T-Rex,None,None,1
73506|BRD4,3.1575899413994915e-06,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
76999|PITX3,3.214024183857709e-06,Homo sapiens,PITX3,tf,SH-SY5Y,Neuron,Midbrain,1
47102|MYC,3.4091909254648126e-06,Homo sapiens,MYC,tf,HeLa,Epithelium,Cervix,1
58334|MED1,3.4293194667248442e-06,Homo sapiens,MED1,predicted transcription factor,LNCaP-abl,Epithelium,Prostate,1
77537|REL,3.4293194667248442e-06,Homo sapiens,REL,tf,GM12878,Lymphoblastoid,None,1
63364|ZNF318,3.449561656099545e-06,Homo sapiens,ZNF318,,K562,Erythroblast,Bone Marrow,1
64614|CTCF,3.531679136604284e-06,Homo sapiens,CTCF,tf,None,None,Colon,1
56355|MED1,3.531679136604284e-06,Homo sapiens,MED1,predicted transcription factor,MOLM-14,Myeloid Cell,None,1
8793|RBBP5,3.5734357668522734e-06,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1
56820|TFAP2A,3.5734357668522734e-06,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1
63855|BCL3,3.5734357668522734e-06,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
35740|FAIRE,3.615664327471415e-06,Homo sapiens,FAIRE,other,MCF-7,Epithelium,Breast,1
33125|CDK9,3.615664327471415e-06,Homo sapiens,CDK9,tf,MM1.S,B Lymphocyte,Blood,1
46211|SRF,3.679903133886506e-06,Homo sapiens,SRF,tf,HCT-116,None,Colon,1
63406|POLR2AphosphoS5,3.723333796691652e-06,Homo sapiens,POLR2AphosphoS5,,None,iPSC,None,1
73518|BRD4,3.7452325088980255e-06,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
46070|MAX,3.7893999663334178e-06,Homo sapiens,MAX,tf,A549,Epithelium,Lung,1
45641|RELA,3.924910366643145e-06,Homo sapiens,RELA,tf,GM12878,B Lymphocyte,Blood,1
38389|BRD4,3.924910366643145e-06,Homo sapiens,BRD4,cr,None,T Lymphocyte,Blood,1
4943|RELA,3.924910366643145e-06,Homo sapiens,RELA,tf,GM18505,Lymphoblastoid,Blood,1
73501|BRD4,3.9711011121081125e-06,Homo sapiens,BRD4,cr,SUM229,mammary carcinoma cell line,Breast,1
55667|PAF1,3.9711011121081125e-06,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1
70763|HDAC1,3.994390918232613e-06,Homo sapiens,HDAC1,cr,MM1.S,B Lymphocyte,Blood,1
1958|BCL6,4.041362854020252e-06,Homo sapiens,BCL6,predicted transcription factor,JURL_MK1,Haematopoietic Progenitor Cell,Bone Marrow,1
