,0,TF
71281|WDR5,2.054489457612697e-45,WDR5
72342|MYC,1.3265244893720494e-25,MYC
62958|NFE2L2,5.1467509690239344e-21,NFE2L2
41412|ERCC2,1.4827644288858703e-20,ERCC2
68228|NR3C1,2.2505175408908026e-19,NR3C1
70965|BRD4,2.919589164424772e-19,BRD4
64945|BHLHE40,3.585503090517194e-19,BHLHE40
58334|MED1,1.954612457622486e-18,MED1
41411|ERCC3,2.514766800545201e-18,ERCC3
49267|BMI1,3.278009139433444e-18,BMI1
50112|MAFB,1.0131506280358504e-17,MAFB
45635|KAT2B,1.4421677864862284e-17,KAT2B
54676|YAP1,2.074532136682338e-17,YAP1
69457|TP53,2.3363570059909623e-17,TP53
42788|TAL1,5.939921175456887e-17,TAL1
1991|FOS,6.452820687654111e-17,FOS
71925|GTF2B,8.651601274531246e-17,GTF2B
49266|SCML2,6.364333129008496e-16,SCML2
4930|TAFII,6.668488419432136e-16,TAFII
45864|MAFK,7.200082016703755e-16,MAFK
70174|DNMT3B,1.3496394044944097e-15,DNMT3B
46330|REST,1.5770053808339903e-15,REST
36318|RELA,1.6404458007459767e-15,RELA
2748|CREBBP,1.8451592645065016e-15,CREBBP
67317|SOX2,3.0565416764578207e-15,SOX2
46373|CTCF,3.4660539948137074e-15,CTCF
46362|TCF12,4.6704005123321894e-15,TCF12
47577|SMAD3,8.098494807483383e-15,SMAD3
43195|FOXM1,1.7958989910588267e-14,FOXM1
45648|ZZZ3,1.855023511965278e-14,ZZZ3
55895|T,2.1975446080117775e-14,T
57805|BRD2,2.4781554267157263e-14,BRD2
45868|CHD1,3.258625529156182e-14,CHD1
46356|RXRA,3.632547428469329e-14,RXRA
46036|JUND,3.691384985457789e-14,JUND
75043|E2F1,5.363844924081319e-14,E2F1
57806|BRD3,6.149573770697949e-14,BRD3
64143|NFRKB,7.593228238998899e-14,NFRKB
4495|PPARG,1.1055666515697529e-13,PPARG
63822|GTF2E2,1.2606746072313942e-13,GTF2E2
54241|FOSL2,1.812009234175751e-13,FOSL2
44095|RUNX1,3.3784087306373846e-13,RUNX1
64177|TAF7,6.946834117589444e-13,TAF7
76999|PITX3,1.030063733569467e-12,PITX3
46349|MAX,1.121070479539585e-12,MAX
35268|SNAPC1,1.20724330455041e-12,SNAPC1
63098|SMAD5,1.223354129727381e-12,SMAD5
62534|BCL3,1.3041208709430592e-12,BCL3
46038|MXI1,1.3865540448087705e-12,MXI1
69817|NELFE,1.482122797450553e-12,NELFE
43165|NR2F2,1.6504847418448493e-12,NR2F2
45683|GTF2F1,1.6669228736412968e-12,GTF2F1
46348|TEAD4,2.3938236804191967e-12,TEAD4
77537|REL,3.044190301158757e-12,REL
64265|HCFC1,3.1135564395003294e-12,HCFC1
54104|DAXX,3.3608955489935423e-12,DAXX
52158|FAIRE,3.4483137753455778e-12,FAIRE
38804|E2F8,3.4998087582548064e-12,E2F8
50380|EZH2,3.675502574682723e-12,EZH2
2780|TRIM28,3.857021610401342e-12,TRIM28
8793|RBBP5,3.988859861830574e-12,RBBP5
63738|ZNF654,4.183036310134472e-12,ZNF654
45861|CEBPB,4.4540092287799746e-12,CEBPB
45919|ZMIZ1,4.526490369213473e-12,ZMIZ1
48998|AFF4,5.068997381527293e-12,AFF4
69800|NR1H3,5.684576828201653e-12,NR1H3
63364|ZNF318,7.260149522684473e-12,ZNF318
68638|KMT2D,7.411618400402616e-12,KMT2D
49021|CPSF3L,8.2915368261294e-12,CPSF3L
45862|RAD21,9.12784935105636e-12,RAD21
45938|JUN,1.0254407815112554e-11,JUN
76415|PMEL,1.1077042133689839e-11,PMEL
65176|ZNF22,1.501413016823611e-11,ZNF22
75840|MYCN,1.5137922564790435e-11,MYCN
69216|BIRA,1.6392646251882445e-11,BIRA
1628|PHF8,1.6996400273817277e-11,PHF8
46361|GATA3,1.777993861858685e-11,GATA3
55666|PAF1,1.847749617071114e-11,PAF1
