Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
MAX,46349;1.65E-08,33197;2.02E-08,33191;1.22E-06,45907;1.35E-06,45749;2.50E-06
NELFE,69817;2.01E-08,69811;2.35E-05,45947;4.39E-05,69818;8.16E-05,69810;8.77E-05
T,55895;2.30E-08,73453;5.21E-05,73454;2.18E-04,69884;4.78E-04,53302;2.53E-03
BHLHE40,64946;3.77E-08,64945;5.21E-08,45807;1.26E-04,45632;1.68E-04,45916;9.15E-04
SMC1A,56558;4.96E-08,56557;9.23E-06,38778;3.86E-04,9317;5.90E-04,34008;1.22E-03
CTCF,46373;5.56E-08,76247;2.98E-06,33934;5.66E-06,76248;7.26E-06,64614;1.05E-05
SOX2,67317;7.13E-08,38658;3.75E-04,48551;6.79E-04,44224;1.66E-03,67318;5.39E-03
TAFII,4930;7.49E-08,4929;5.23E-07,,,
RXRA,46356;7.75E-08,38864;2.27E-05,46192;2.43E-04,46125;3.71E-04,46242;4.28E-04
PMEL,76415;8.37E-08,76413;1.83E-02,76009;4.33E-02,76414;4.49E-02,76416;5.59E-02
JUND,46036;9.16E-08,45880;1.51E-07,69774;3.68E-07,45743;6.46E-07,7488;1.70E-06
CREBBP,2748;9.54E-08,3038;3.46E-05,42637;2.04E-04,42638;1.09E-03,2749;1.95E-03
BRD2,74208;2.14E-07,57805;4.17E-07,57804;1.71E-06,44594;6.70E-06,43046;2.63E-05
PPARG,4495;2.29E-07,50411;5.08E-05,69797;5.46E-05,55129;5.82E-05,55122;9.04E-05
ZNF22,65176;2.34E-07,65177;2.30E-03,65178;2.69E-02,65173;2.85E-02,65172;4.80E-02
YY1,36082;2.52E-07,46364;2.52E-06,76299;1.70E-05,76292;3.78E-05,46153;4.34E-05
REST,46330;2.73E-07,48293;3.37E-07,46172;1.80E-06,46359;1.99E-06,48295;2.85E-06
SNAPC1,35268;2.81E-07,36355;1.01E-01,,,
SCML2,49266;3.18E-07,50013;1.01E-02,50009;1.28E-02,49262;1.84E-02,49265;3.09E-02
SRSF3,63151;3.37E-07,64771;1.35E-04,64770;6.33E-03,63150;4.85E-02,
BRD3,44597;3.55E-07,57806;5.35E-07,44599;1.55E-05,43050;2.40E-05,43052;4.05E-04
FOSL2,46346;3.60E-07,54241;6.41E-07,46072;4.58E-06,46243;1.85E-05,63170;6.52E-03
RUNX1,44095;3.63E-07,44097;3.26E-06,37638;3.72E-06,8481;5.32E-05,55172;5.32E-05
ZZZ3,45648;3.94E-07,45735;8.59E-05,38675;2.52E-02,,
MXI1,45866;4.45E-07,46038;3.47E-06,45774;1.98E-05,45633;6.71E-04,45810;1.61E-03
NFRKB,64143;4.60E-07,64144;3.90E-05,,,
TEAD4,46348;5.23E-07,55297;3.52E-06,70162;2.32E-05,46189;3.20E-05,56543;5.32E-05
TFAP2C,39978;5.26E-07,9508;5.94E-05,9510;3.32E-04,9509;1.06E-03,9507;3.66E-03
CHD1,45868;5.48E-07,8769;5.48E-06,8806;1.77E-05,8807;5.69E-05,45426;9.25E-05
MAZ,45867;6.57E-07,45761;4.41E-05,74571;8.72E-05,45924;2.17E-04,45661;1.39E-03
GATA3,46361;7.08E-07,33679;2.48E-04,46058;8.66E-04,46310;2.41E-03,46033;2.96E-03
POLR2B,36356;7.80E-07,9216;2.91E-05,,,
DAXX,54104;8.07E-07,54105;2.69E-05,,,
ZNF654,63738;9.44E-07,63737;6.67E-06,,,
PAF1,55666;1.03E-06,55682;2.07E-06,55667;1.19E-05,55669;3.13E-05,55665;1.55E-04
KDM5B,47283;1.05E-06,47273;1.99E-05,8791;9.28E-05,47278;1.35E-04,47276;1.77E-04
SIN3A,46360;1.12E-06,46183;4.09E-05,63656;7.48E-05,45699;9.29E-05,46236;1.24E-04
ZNF83,42890;1.18E-06,63118;3.41E-04,63117;1.00E-02,,
ZMIZ1,45919;1.32E-06,64817;3.45E-02,64816;1.02E-01,,
E2F8,38804;1.43E-06,42758;4.56E-02,,,
CPSF3L,49021;1.43E-06,49010;1.44E-04,53330;3.79E-03,49012;2.32E-02,49009;4.25E-02
GTF2F1,45683;1.53E-06,45737;2.32E-05,45878;9.15E-05,,
CDK9,40227;1.70E-06,40226;6.62E-06,72606;7.11E-06,33125;1.08E-05,33888;2.16E-05
HCFC1,64265;1.70E-06,64266;1.65E-05,9205;1.73E-04,45890;2.40E-04,39886;3.55E-04
BCL3,63000;1.78E-06,64183;2.03E-06,62534;4.43E-06,64912;5.35E-06,63855;8.66E-06
INO80,69945;1.82E-06,69522;2.43E-03,44130;3.30E-03,69516;4.30E-03,69514;3.52E-02
FOSL1,46212;1.86E-06,47287;3.64E-05,63077;1.59E-04,63076;2.26E-04,75045;5.56E-04
SP1,46190;1.96E-06,5395;6.62E-06,46135;1.03E-04,46215;1.35E-04,72611;1.74E-04
JUN,45848;2.19E-06,45892;2.96E-06,45888;3.01E-06,45938;6.06E-06,45874;8.11E-06
TAF1,46334;2.23E-06,46196;5.29E-06,46345;2.12E-05,46258;1.10E-04,46077;1.81E-04
NR1H3,69799;2.25E-06,69800;3.09E-06,69802;1.03E-04,69801;6.24E-04,41168;1.89E-02
NR2F1,56817;2.32E-06,56818;1.43E-04,64997;4.76E-03,64996;1.54E-02,38640;3.12E-02
GTF2E2,63822;2.41E-06,63821;5.57E-02,,,
ZNF766,62946;2.45E-06,62947;2.57E-04,73929;1.62E-01,,
NR2C2,1463;2.54E-06,51011;2.62E-05,45800;7.76E-05,64395;2.35E-04,669;9.67E-04
POLR2AphosphoS5,63407;2.61E-06,63406;1.11E-05,64761;5.15E-05,64760;8.25E-05,
TRIM28,1178;2.70E-06,2780;5.06E-06,45725;3.18E-05,52087;1.27E-04,1174;2.23E-04
TFAP2A,56819;2.82E-06,36958;7.35E-06,56820;9.54E-06,42792;2.22E-05,56821;5.22E-05
STAT3,46002;2.89E-06,34236;8.04E-06,45771;4.23E-05,42220;6.60E-05,42218;9.45E-05
CTBP1,36085;2.96E-06,64094;2.42E-02,50250;4.96E-02,64093;8.27E-02,50248;1.00E+00
RPE,49481;3.13E-06,,,,
MYCN,75840;3.21E-06,69364;1.25E-01,,,
AFF4,48994;3.25E-06,49000;3.98E-06,48998;6.17E-06,48997;2.25E-05,48996;1.33E-04
SMAD5,63098;3.47E-06,63097;1.40E-04,42782;1.00E+00,,
TCF4,72366;3.48E-06,72367;1.58E-04,54662;8.83E-03,11;1.17E-02,5457;1.37E-02
NR2F2,43165;3.59E-06,62908;2.06E-04,36804;2.53E-04,63318;4.71E-04,63319;5.50E-04
JMJD1C,59004;3.61E-06,57960;6.06E-04,59001;6.17E-03,59006;2.03E-01,
PITX3,76999;3.90E-06,,,,
LANA,44700;4.17E-06,47738;6.69E-03,47739;7.60E-03,44686;3.04E-02,5511;3.43E-02
FAIRE,52158;4.19E-06,33608;4.59E-06,35740;1.08E-05,36031;4.06E-05,36839;4.20E-05
KLF1,39350;4.31E-06,63869;5.08E-03,63870;1.44E-02,64685;6.27E-02,65188;7.50E-02
RCOR1,45869;4.35E-06,45903;3.82E-05,45798;9.88E-05,45777;2.27E-04,45911;4.59E-03
FOXO1,54243;4.60E-06,75851;7.38E-03,75853;2.95E-02,75852;3.41E-02,58300;7.88E-02
HSF1,38582;4.64E-06,54573;1.46E-04,54574;2.24E-04,35228;5.76E-04,35231;9.67E-04
CHD8,49778;5.05E-06,51103;8.42E-05,51104;3.82E-03,53396;3.86E-03,53400;4.35E-02
SPI1,5884;5.18E-06,53298;4.25E-05,53549;9.46E-05,50878;1.01E-04,48315;1.30E-04
REL,77537;5.30E-06,77536;3.20E-04,,,
RAD21,45862;5.36E-06,46041;9.01E-06,46366;1.81E-05,71321;2.06E-05,63056;2.92E-05
CDK7,40055;5.36E-06,40053;2.94E-05,49493;5.77E-05,43592;1.84E-04,49494;2.92E-04
KMT2D,68638;5.47E-06,56478;3.11E-05,68627;2.71E-04,56481;2.88E-04,68632;3.04E-04
CEBPB,45762;5.50E-06,54125;1.43E-05,45861;1.45E-05,54126;1.66E-05,63415;3.50E-05
TRIM22,64619;5.98E-06,64620;4.29E-05,,,
TCF7L2,8417;6.06E-06,45714;6.70E-06,8418;1.71E-04,46022;2.47E-04,45751;3.82E-04
ETS2,38712;6.09E-06,63993;2.40E-02,63992;9.25E-02,,
RBBP5,8794;6.17E-06,8793;9.03E-06,8795;5.00E-05,8820;6.92E-05,45421;1.32E-04
ZNF574,65063;7.09E-06,,,,
ELK1,1213;7.76E-06,64166;3.76E-05,63321;1.75E-04,63322;2.04E-04,45729;4.23E-04
ESR1,33498;8.49E-06,76100;5.41E-05,76101;9.65E-05,73999;1.89E-04,68324;4.60E-04
NFIB,42857;8.49E-06,,,,
TBP,45781;8.60E-06,45684;2.15E-05,45791;2.47E-03,45881;3.22E-03,50163;4.68E-03
NFATC1,38742;8.76E-06,38654;2.01E-04,46110;1.78E-02,38701;4.77E-02,
ATF3,63683;8.77E-06,46055;5.78E-05,68464;7.41E-05,68460;2.93E-04,46217;7.07E-04
BATF,74668;8.88E-06,46109;1.26E-03,48626;2.85E-03,48621;1.26E-01,
RUNX3,46131;8.97E-06,,,,
EPC1,76528;9.02E-06,76527;8.75E-04,,,
CTCFL,55779;9.08E-06,46293;2.22E-04,55785;5.81E-04,55771;1.06E-03,55784;1.92E-03
USF1,46347;9.14E-06,46078;1.17E-05,46365;1.65E-05,46171;2.28E-05,46062;8.41E-05
ZNF318,63364;9.32E-06,63365;1.63E-05,63310;3.04E-02,,
TAF7,64177;9.57E-06,64178;1.54E-05,46195;3.03E-05,46289;6.07E-05,
RBPJ,395;9.87E-06,1792;5.06E-05,73407;3.89E-04,73408;4.11E-04,43102;7.44E-04
DRAP1,74650;9.94E-06,42822;4.51E-02,,,
KAT5,68490;9.99E-06,4632;3.09E-05,4631;2.89E-04,,
SMARCC1,44427;1.00E-05,72110;2.55E-04,72114;8.37E-04,72126;8.75E-03,72120;1.04E-02
NFIC,46343;1.06E-05,46240;1.86E-03,46101;4.06E-02,46111;4.11E-02,
SRF,46211;1.10E-05,46092;1.33E-05,46223;4.25E-05,46299;1.18E-04,46167;2.34E-04
ZBTB33,46357;1.16E-05,63757;1.02E-04,46200;1.30E-04,48317;2.37E-04,63756;2.71E-04
SMC3,62504;1.16E-05,46040;2.23E-05,63687;8.94E-05,45816;1.30E-04,45759;1.67E-03
STAT1,41288;1.16E-05,1356;3.07E-05,45910;3.08E-05,41289;1.81E-04,45643;5.22E-04
HDAC1,70763;1.20E-05,37597;6.75E-05,63450;1.87E-04,63451;5.80E-04,8657;6.93E-04
BCL6,1958;1.21E-05,52774;4.57E-04,35085;4.87E-04,35517;7.16E-04,41482;1.42E-03
MYF5,72878;1.23E-05,,,,
PHF8,45239;1.28E-05,8818;1.28E-05,1628;1.62E-05,1629;7.93E-05,45411;1.16E-04
GATA1,39352;1.30E-05,46025;5.12E-05,8458;6.32E-05,33545;7.07E-05,43446;7.07E-05
EGFA-T1,49184;1.39E-05,49180;4.79E-02,49181;4.93E-02,,
TCF7L1,46140;1.43E-05,70804;2.29E-05,40166;9.84E-04,70803;3.41E-02,9194;3.50E-02
FOXP2,46333;1.51E-05,46340;1.60E-03,42659;1.00E+00,,
ZNF143,42883;1.53E-05,45946;2.27E-05,45688;6.82E-05,45738;1.77E-04,71039;1.94E-04
CTNNB1,53652;1.60E-05,53653;2.49E-02,52247;4.27E-02,52245;5.07E-02,40223;5.46E-02
CDK8,56369;1.62E-05,57171;1.00E-04,57167;1.02E-04,43642;1.26E-04,56353;1.31E-04
TFAP4,74432;1.63E-05,62715;1.69E-05,74431;3.44E-05,62716;3.13E-02,
NELFA,55467;1.64E-05,43451;2.76E-05,55468;1.35E-04,55465;1.56E-04,55466;2.12E-04
OTX2,74359;1.65E-05,74350;2.68E-05,74349;1.37E-04,74344;9.62E-04,74351;1.55E-03
MNT,38824;1.67E-05,63128;8.20E-04,63127;5.58E-03,,
NKX2-1,74051;1.70E-05,74052;1.99E-05,35475;1.53E-03,74050;1.73E-03,35474;5.28E-03
ZNF24,63440;1.77E-05,62705;2.05E-03,62704;4.76E-03,63441;2.05E-02,62763;2.98E-02
RUVBL1,74673;1.79E-05,,,,
FLI1,72360;1.83E-05,35309;3.72E-05,3252;4.96E-05,37056;9.90E-05,5439;1.68E-04
MLLT1,62739;1.87E-05,64186;8.36E-04,63875;1.47E-03,74318;2.21E-03,64187;2.51E-03
SUMO2,55352;1.92E-05,55351;9.75E-05,55721;1.51E-04,55350;1.57E-04,55353;2.18E-04
NEUROD1,74342;1.94E-05,74357;3.26E-05,74343;6.46E-05,74360;2.30E-04,74348;3.48E-04
JUNB,7487;1.94E-05,64781;1.20E-04,42770;2.33E-03,64537;7.99E-03,56284;3.96E-02
SMARCA4,4543;1.96E-05,4542;4.46E-05,33440;2.03E-04,5227;2.75E-04,33434;5.68E-04
SIX5,46188;1.97E-05,46054;2.21E-05,46142;1.78E-04,46302;8.50E-04,46273;5.33E-03
SIX2,67425;2.04E-05,69246;2.04E-05,69247;4.86E-04,69249;1.76E-02,69248;2.71E-02
SUMO1,35700;2.06E-05,34354;2.78E-04,34364;2.00E-03,34361;2.47E-03,34371;3.25E-03
NRF1,58936;2.07E-05,46034;3.14E-05,58937;1.10E-04,58940;1.93E-04,74638;2.41E-04
ERG,37639;2.09E-05,2916;2.22E-05,35298;2.44E-05,53296;2.47E-05,72359;7.78E-05
STAT2,74678;2.17E-05,42800;6.10E-05,45967;1.28E-03,45960;2.00E-03,
EBF1,45656;2.29E-05,59345;1.08E-03,59344;1.72E-03,46129;3.51E-03,48181;7.77E-02
MECP2,34392;2.44E-05,34396;5.38E-05,34394;1.17E-03,34399;6.11E-03,34400;2.65E-02
DLX1,38719;2.45E-05,,,,
TRAF7,72857;2.50E-05,72856;3.23E-05,72854;1.77E-04,72855;6.36E-04,
ELL2,49004;2.56E-05,49001;1.43E-04,49006;1.74E-04,49002;2.36E-04,49005;2.71E-04
KDM1A,53468;2.60E-05,53469;7.96E-05,53467;9.11E-05,75942;1.69E-04,68119;7.18E-04
H2AFZ,64752;2.61E-05,64753;5.18E-05,62610;4.77E-04,62609;1.42E-03,64688;2.28E-03
SIX1,72382;2.62E-05,76585;3.43E-05,76587;3.49E-03,72383;4.16E-03,76586;4.92E-02
ELF1,46355;2.73E-05,37578;1.40E-04,46127;2.35E-04,49239;2.76E-04,46254;3.14E-04
ZKSCAN1,45786;2.83E-05,64745;4.74E-04,64746;7.64E-03,63615;1.65E-02,63614;1.32E-01
EGR1,46214;2.84E-05,46126;2.74E-04,46169;9.75E-04,46298;1.15E-03,46086;1.93E-03
MEF2A,46352;2.84E-05,46123;7.34E-05,38847;4.38E-02,46283;4.69E-02,
TBL1XR1,45876;2.96E-05,45660;4.15E-05,45935;1.01E-01,,
TRRAP,1226;3.12E-05,1222;2.37E-03,,,
STAG1,2394;3.18E-05,42294;1.17E-04,42587;3.74E-04,1493;3.91E-04,42293;4.09E-04
PAX5,46138;3.19E-05,46116;4.27E-04,46158;4.92E-04,55554;1.67E-03,46160;3.62E-03
BRD7,280;3.22E-05,279;2.43E-02,,,
HEXIM1,72604;3.26E-05,68828;3.26E-05,72608;2.26E-03,72610;1.08E-02,72603;1.15E-02
RBBP4,70928;3.43E-05,,,,
IRF4,40215;3.44E-05,48632;1.92E-04,46128;3.95E-03,48628;1.20E-02,42680;4.33E-02
HIF1A,49446;3.44E-05,49447;8.30E-04,58172;1.22E-03,9496;2.55E-02,47090;2.62E-02
NANOG,955;3.54E-05,46173;3.16E-04,51514;5.11E-04,71757;1.78E-02,4932;2.12E-02
ZNF714,77055;3.55E-05,,,,
MAF,58807;3.68E-05,58809;1.60E-04,58808;4.79E-04,50111;2.30E-02,
POU5F1,63393;3.90E-05,63136;3.85E-03,5753;4.05E-03,58495;7.77E-03,49996;7.82E-03
ELK4,1172;3.91E-05,45755;2.71E-04,1214;7.27E-04,1215;1.67E-03,45724;2.18E-03
ZSCAN22,65156;4.07E-05,65153;1.80E-03,65154;1.10E-02,,
VDR,561;4.11E-05,567;4.82E-05,566;2.77E-04,560;3.43E-04,564;5.40E-04
ZNF639,74670;4.24E-05,64649;5.27E-03,64648;5.32E-03,42807;1.17E-02,62650;1.26E-02
GTF2I,50715;4.24E-05,50712;2.26E-04,50699;2.56E-04,50713;3.12E-04,50714;4.52E-04
CBFB,64691;4.30E-05,64692;2.12E-04,37607;4.19E-04,37603;9.65E-04,74545;1.67E-03
TET2,70095;4.31E-05,70093;1.53E-04,50981;6.49E-04,33992;5.39E-03,68663;9.08E-03
MBD3,71069;4.38E-05,59412;4.14E-04,59413;5.90E-03,41402;6.95E-03,71068;1.22E-02
CNOT3,76965;4.75E-05,76964;3.33E-02,76966;4.79E-02,,
NFAT5,38773;4.92E-05,42737;9.44E-02,,,
HOXC9,43894;4.99E-05,43893;2.12E-04,,,
RUNX2,74546;5.04E-05,5373;5.42E-02,74117;8.85E-02,74116;1.11E-01,
BRCA1,45736;5.15E-05,45654;1.07E-04,45809;1.50E-04,44028;2.15E-03,45698;1.34E-02
SAP30,8821;5.47E-05,45234;5.47E-05,45419;8.91E-04,8800;1.17E-03,8799;6.29E-02
PALB2,44029;5.47E-05,,,,
CREB1,56047;5.87E-05,37349;7.96E-05,63306;1.42E-04,76508;1.86E-04,76509;3.43E-04
SUPT5H,70927;5.91E-05,53325;2.51E-04,64773;2.67E-04,64772;6.92E-04,43450;7.23E-04
NFE2,39357;5.91E-05,67768;7.03E-05,50381;1.97E-04,33278;3.77E-02,33294;5.02E-02
TLX1,54657;6.33E-05,,,,
MBD2,63029;6.37E-05,64901;1.10E-04,48825;3.17E-04,64900;3.57E-04,48827;5.50E-04
ASCL1,72768;6.43E-05,70122;5.10E-03,70121;1.60E-02,49728;1.95E-02,49724;2.29E-02
ZNF18,74663;6.43E-05,74653;1.76E-04,65171;2.21E-03,65018;2.27E-02,65019;2.97E-02
ZXDB,63903;6.48E-05,63902;8.03E-04,,,
POLR2H,63478;6.55E-05,63477;7.74E-04,,,
CCDC101,1228;6.71E-05,1224;7.83E-04,,,
SP4,46179;6.71E-05,65112;4.15E-03,65111;9.46E-03,65110;1.97E-02,
CREM,64797;6.99E-05,64798;6.30E-04,38717;3.73E-02,,
GATA2,58873;7.00E-05,58874;2.42E-04,8412;9.21E-04,54397;1.13E-03,52057;1.31E-03
SPIB,48638;7.49E-05,48634;1.01E-02,38672;3.69E-02,48630;7.43E-02,48625;9.00E-02
CDX2,356;7.79E-05,5461;1.70E-04,357;2.04E-03,5460;4.00E-02,38786;4.63E-02
E2F7,38590;7.86E-05,38591;8.92E-05,38589;1.41E-04,38586;9.02E-03,5777;5.04E-02
ETV5,42714;7.91E-05,38759;2.08E-03,,,
RAG2,55543;8.31E-05,,,,
ARID3A,45806;8.43E-05,45897;8.52E-04,74657;5.80E-02,,
PROX1,49669;8.80E-05,74488;1.11E-01,74485;1.52E-01,,
EGR2,64861;8.94E-05,64860;3.71E-04,65147;7.63E-04,65179;1.50E-03,34567;2.00E-03
SOX9,42747;9.12E-05,53493;2.05E-04,38809;4.84E-02,72770;5.05E-02,54616;5.17E-02
NCOR1,35091;9.33E-05,53419;5.63E-04,8565;1.40E-02,8566;2.27E-02,39656;2.33E-02
RFX5,46037;9.34E-05,45730;2.90E-04,45692;4.90E-03,45863;7.56E-03,45823;1.47E-02
ZC3H8,39918;9.75E-05,63719;1.49E-03,63718;2.97E-03,,
TBX21,64375;9.77E-05,33678;7.84E-04,64376;3.48E-03,,
ICE1,39914;9.77E-05,39920;1.49E-04,39919;3.21E-02,,
SMAD4,74681;9.79E-05,47582;1.38E-02,51573;1.78E-02,1086;3.14E-02,38693;4.72E-02
ZBED1,62980;9.80E-05,62981;2.70E-04,,,
SUZ12,64382;1.00E-04,50372;2.95E-04,63519;2.29E-03,63520;1.33E-02,64381;1.67E-02
POU3F2,68570;1.01E-04,68569;3.01E-04,68572;6.08E-02,68571;6.88E-02,
HNF4A,371;1.02E-04,45790;1.21E-04,7343;2.41E-04,54665;5.48E-04,54673;9.69E-04
CBX3,46209;1.06E-04,9228;1.29E-02,46291;3.08E-02,9230;3.63E-02,9236;4.22E-02
EOMES,1006;1.06E-04,51448;1.62E-02,51445;2.45E-02,38649;4.31E-02,
RELB,76402;1.07E-04,76403;1.49E-02,42745;4.71E-02,68052;1.19E-01,68053;3.51E-01
NIPBL,38785;1.09E-04,71872;1.49E-03,9320;2.81E-03,42927;3.07E-03,53670;3.54E-03
PHF2,76468;1.11E-04,76469;2.03E-03,,,
GATAD1,1218;1.15E-04,1219;3.67E-04,42761;1.00E+00,,
GLI2,42715;1.15E-04,38718;4.45E-02,76995;1.20E-01,,
GMEB2,42762;1.19E-04,38724;1.28E-03,,,
ATF1,45871;1.22E-04,62891;5.87E-04,56054;6.71E-04,63104;1.09E-03,56053;1.33E-03
KDM2B,73701;1.22E-04,70133;1.16E-03,58083;1.62E-02,58079;2.62E-02,68016;3.21E-02
ZNF518A,62888;1.23E-04,62889;3.32E-03,,,
JMJD6,74836;1.26E-04,74838;7.04E-04,74843;7.76E-04,43064;2.09E-02,74844;2.98E-02
ZBTB17,41831;1.32E-04,47103;1.68E-04,47490;2.30E-03,54514;4.26E-03,49276;8.17E-03
KAT7,8482;1.34E-04,,,,
EZH1,50374;1.35E-04,50378;2.94E-03,50373;7.74E-03,50377;1.44E-02,
HBP1,64039;1.41E-04,64038;1.94E-03,38726;2.70E-02,,
ZBTB48,75273;1.42E-04,75288;6.88E-04,75282;3.17E-03,75279;3.98E-03,75285;7.48E-03
NPAT,42775;1.45E-04,38645;6.93E-03,70855;1.53E-02,70858;1.63E-02,
KMT2A,73707;1.45E-04,73715;3.14E-04,73708;7.15E-04,73710;1.24E-03,77486;4.65E-03
ZBTB7A,46224;1.45E-04,46295;2.17E-04,67684;1.65E-02,46102;3.54E-02,67686;3.81E-02
ZNF778,65082;1.48E-04,73928;3.26E-03,,,
ZFX,64865;1.50E-04,50077;3.01E-04,64866;3.34E-03,41307;8.50E-03,41309;1.00E-02
WWTR1,55294;1.51E-04,55293;7.60E-04,56544;4.46E-02,,
IRF1,45969;1.52E-04,42725;5.07E-04,45949;7.24E-04,41303;9.27E-04,64675;1.52E-03
C11orf30,63362;1.52E-04,63363;1.18E-03,,,
KDM4A,8816;1.53E-04,45228;1.53E-04,,,
TTF1,47578;1.53E-04,47579;1.01E-03,,,
PAX6,50898;1.69E-04,71777;3.72E-03,71776;7.74E-03,51532;6.86E-02,
GCSAM,76837;1.72E-04,76836;4.96E-02,,,
C17orf49,1223;1.74E-04,1227;1.73E-03,,,
ATF4,64176;1.75E-04,64175;2.73E-03,54129;1.84E-02,54135;4.62E-02,54139;4.84E-02
GABPA,46314;1.82E-04,63207;1.99E-04,46136;2.46E-04,56045;2.54E-04,47412;4.10E-04
ETS1,44090;1.87E-04,49243;2.38E-04,63824;3.31E-04,72627;4.46E-04,46117;4.82E-04
KLF10,74686;1.88E-04,74639;8.96E-04,75165;1.30E-02,75164;1.36E-02,75163;2.44E-02
ZNF362,64321;1.91E-04,64322;1.82E-03,,,
SETD1A,76519;1.92E-04,59170;2.74E-04,,,
TEAD1,56535;2.02E-04,54611;9.56E-04,48240;1.41E-03,71237;2.71E-03,56542;3.45E-03
OGT,34001;2.02E-04,70759;3.73E-04,39911;7.97E-02,,
BRD1,41574;2.06E-04,56280;2.08E-03,56279;3.27E-02,56282;3.88E-02,56281;4.03E-02
SP2,64560;2.07E-04,65084;2.68E-04,64559;1.07E-03,46287;5.06E-03,46246;9.63E-03
AR,35766;2.09E-04,2172;2.81E-04,56669;2.86E-04,43857;4.03E-04,2171;6.23E-04
RFX1,38784;2.13E-04,62624;2.01E-02,62593;3.62E-02,62623;3.66E-02,64987;7.05E-02
XRN2,58840;2.13E-04,36234;2.20E-04,36237;2.85E-04,58842;4.07E-04,58844;4.15E-04
CEBPA,8444;2.15E-04,48280;1.03E-03,8446;1.19E-03,49737;1.65E-03,1374;1.67E-03
CDK12,56010;2.22E-04,,,,
HDAC2,8810;2.22E-04,45222;2.22E-04,8660;7.48E-04,70760;7.49E-04,46235;9.26E-04
NFYA,2094;2.25E-04,38650;2.57E-02,42738;5.02E-02,45769;8.81E-02,45626;8.88E-02
GATA4,47598;2.28E-04,63974;3.99E-04,63975;1.37E-03,72934;6.14E-03,47594;7.01E-03
E2F4,45752;2.30E-04,45951;5.31E-04,46000;1.52E-03,45617;1.18E-02,36807;2.21E-02
POLR2M,5569;2.31E-04,5570;3.36E-04,5662;1.41E-03,,
E2F5,64303;2.31E-04,64302;2.09E-03,,,
KDM5A,8813;2.35E-04,45244;6.26E-03,8812;1.22E-02,69732;2.75E-02,
GLIS1,65214;2.37E-04,63689;2.85E-03,63690;8.89E-03,38673;1.69E-02,
EBF3,76849;2.45E-04,76848;2.27E-02,76847;3.57E-02,76844;4.36E-02,76845;4.36E-02
MYB,50398;2.46E-04,50569;2.46E-04,75137;3.00E-04,50573;3.33E-04,50397;3.55E-04
UBTF,45961;2.51E-04,64087;5.64E-03,71484;3.50E-02,71485;4.65E-02,38669;5.61E-02
