,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
41412|ERCC2,2.5458422809268203e-08,Homo sapiens,ERCC2,tf,HT1080,None,Connective Tissue,1,ERCC2
64945|BHLHE40,5.6218204297117505e-08,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1,BHLHE40
46330|REST,1.0223195112619497e-07,Homo sapiens,REST,tf,PANC-1,None,Pancreas,1,REST
41411|ERCC3,2.1942295577507254e-07,Homo sapiens,ERCC3,predicted chromatin regulator,HT1080,None,Connective Tissue,1,ERCC3
49977|BRD4,3.481116338142981e-07,Homo sapiens,BRD4,cr,90-8TL,Schwann Cell,Brain,1,BRD4
69457|TP53,7.416950033815809e-07,Homo sapiens,TP53,predicted transcription factor,None,None,Foreskin,1,TP53
62958|NFE2L2,1.2185446738176178e-06,Homo sapiens,NFE2L2,tf,IMR90,Fibroblast,Lung,1,NFE2L2
49266|SCML2,2.169869382360229e-06,Homo sapiens,SCML2,tf,293T-Rex,None,None,1,SCML2
58636|MED1,3.1389901396143994e-06,Homo sapiens,MED1,predicted transcription factor,LNCaP-abl,Epithelium,Prostate,1,MED1
70755|MYC,3.7452325088980255e-06,Homo sapiens,MYC,tf,LNCaP,None,LNCaP cells,1,MYC
56369|CDK8,6.237910989528922e-06,Homo sapiens,CDK8,tf,SET2,Megakaryoblastic,Blood,1,CDK8
1628|PHF8,6.346046035192483e-06,Homo sapiens,PHF8,cr,Hs68,Fibroblast,Foreskin,1,PHF8
49267|BMI1,7.403128846083573e-06,Homo sapiens,BMI1,cr,293T-Rex,None,None,1,BMI1
64177|TAF7,1.0619949825486396e-05,Homo sapiens,TAF7,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,TAF7
1212|E2F1,1.079947405093366e-05,Homo sapiens,E2F1,tf,HeLa,Epithelium,Cervix,1,E2F1
49877|WDR5,1.4409879931759696e-05,Homo sapiens,WDR5,cr,A673,Polygonal,Muscle,1,WDR5
45648|ZZZ3,1.7080315007906162e-05,Homo sapiens,ZZZ3,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,ZZZ3
34017|SMAD3,1.823515868576015e-05,Homo sapiens,SMAD3,tf,BG03,Embryonic Stem Cell,Embryo,1,SMAD3
46285|CEBPB,1.8434699189524427e-05,Homo sapiens,CEBPB,tf,K562,Erythroblast,Bone Marrow,1,CEBPB
70928|RBBP4,1.894265931485389e-05,Homo sapiens,RBBP4,cr,T98G,Glioblastoma cell,None,1,RBBP4
68228|NR3C1,2.1110475423812704e-05,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1,NR3C1
45234|SAP30,2.12248213441267e-05,Homo sapiens,SAP30,not sure,H1,Embryonic Stem Cell,Embryo,1,SAP30
45868|CHD1,2.180541934342243e-05,Homo sapiens,CHD1,predicted chromatin regulator,IMR90,Fibroblast,Lung,1,CHD1
64801|BCL3,2.2401061566987268e-05,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1,BCL3
74673|RUVBL1,2.2888652786334345e-05,Homo sapiens,RUVBL1,cr,HepG2,Epithelium,Liver,1,RUVBL1
8793|RBBP5,2.507544929414033e-05,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1,RBBP5
50112|MAFB,3.341050358655716e-05,Homo sapiens,MAFB,tf,None,Keratinocyte,Foreskin,1,MAFB
46357|ZBTB33,3.653660944102339e-05,Homo sapiens,ZBTB33,tf,SK-N-SH,Neuroblastoma cell,Brain,1,ZBTB33
76468|PHF2,3.81016264737051e-05,Homo sapiens,PHF2,tf,None,N8-CTx,None,1,PHF2
63098|SMAD5,3.830165211422641e-05,Homo sapiens,SMAD5,tf,GM12878,B Lymphocyte,Blood,1,SMAD5
46078|USF1,3.99379817014135e-05,Homo sapiens,USF1,tf,A549,Epithelium,Lung,1,USF1
43894|HOXC9,4.3637183383669757e-05,Homo sapiens,HOXC9,tf,BE2-C,Neuroblast,Brain,1,HOXC9
64144|NFRKB,4.478534902478565e-05,Homo sapiens,NFRKB,,K562,Erythroblast,Bone Marrow,1,NFRKB
4930|TAFII,4.644080244593727e-05,Homo sapiens,TAFII,not sure,H1,Embryonic Stem Cell,Embryo,0,TAFII
55669|PAF1,4.741255147495783e-05,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1,PAF1
1178|TRIM28,5.123032535508153e-05,Homo sapiens,TRIM28,cr,HEK293,Epithelium,Embryonic Kidney,1,TRIM28
65082|ZNF778,5.256613081337309e-05,Homo sapiens,ZNF778,,HEK293,Epithelium,Embryonic Kidney,1,ZNF778
63478|POLR2H,5.338332050273637e-05,Homo sapiens,POLR2H,,K562,Erythroblast,Bone Marrow,1,POLR2H
1991|FOS,5.365837057372738e-05,Homo sapiens,FOS,tf,K562,Erythroblast,Bone Marrow,1,FOS
63822|GTF2E2,5.824515849838425e-05,Homo sapiens,GTF2E2,tf,K562,Erythroblast,Bone Marrow,1,GTF2E2
43081|CDK9,5.854377588059438e-05,Homo sapiens,CDK9,tf,HEK293T,Epithelium,Embryonic Kidney,1,CDK9
63365|ZNF318,5.914534717961024e-05,Homo sapiens,ZNF318,,K562,Erythroblast,Bone Marrow,1,ZNF318
63683|ATF3,6.0366018967391566e-05,Homo sapiens,ATF3,predicted transcription factor,None,None,Liver,1,ATF3
36362|GTF2B,6.287896655281697e-05,Homo sapiens,GTF2B,tf,IMR90,Fibroblast,Lung,1,GTF2B
46038|MXI1,6.515836845193918e-05,Homo sapiens,MXI1,tf,SK-N-SH,Neuroblastoma cell,Brain,1,MXI1
3038|CREBBP,6.683394495977277e-05,Homo sapiens,CREBBP,cr,None,T Lymphocyte,Blood,1,CREBBP
45952|JUN,6.751547540564295e-05,Homo sapiens,JUN,tf,K562,Erythroblast,Bone Marrow,1,JUN
8444|CEBPA,7.21075656008498e-05,Homo sapiens,CEBPA,tf,U937,None,Pleura,1,CEBPA
67317|SOX2,7.247272309704163e-05,Homo sapiens,SOX2,tf,None,Neuronal Progenitor cell,None,1,SOX2
50876|SPI1,7.583841042880859e-05,Homo sapiens,SPI1,predicted transcription factor,None,None,None,1,SPI1
41288|STAT1,8.597607602130453e-05,Homo sapiens,STAT1,tf,None,Monocyte,Blood,1,STAT1
38784|RFX1,8.903526590119724e-05,Homo sapiens,RFX1,tf,LoVo,None,Colon,1,RFX1
73696|LEO1,9.037743172621435e-05,Homo sapiens,LEO1,predicted chromatin regulator,SEM,B Lymphocyte,None,1,LEO1
57805|BRD2,9.786278473264504e-05,Homo sapiens,BRD2,predicted chromatin regulator,LX2,Hepatic Stellate Cell,None,1,BRD2
64773|SUPT5H,0.00010182031225998809,Homo sapiens,SUPT5H,tf,K562,Erythroblast,Bone Marrow,1,SUPT5H
68569|POU3F2,0.00010232544194638378,Homo sapiens,POU3F2,tf,None,Neural Progenitor Cell,None,1,POU3F2
56818|NR2F1,0.00010436959492285248,Homo sapiens,NR2F1,tf,None,Neural crest cell,Cranial,1,NR2F1
75840|MYCN,0.00010592781243694772,Homo sapiens,MYCN,tf,Rh4,rhabdomyosarcoma,None,1,MYCN
1223|C17orf49,0.00010911001260224584,Homo sapiens,C17orf49,cr,HeLa,Epithelium,Cervix,1,C17orf49
53493|SOX9,0.000110190541098817,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
38666|ZBTB7B,0.000114052023353054,Homo sapiens,ZBTB7B,tf,LoVo,None,Colon,1,ZBTB7B
