Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
ZSCAN16,65086;3.05E-05,65117;3.71E-01,64706;3.75E-01,65145;4.18E-01,64707;6.09E-01
ZFP64,65122;3.10E-05,65123;6.04E-05,63982;2.76E-01,65130;4.50E-01,63981;8.16E-01
TTF2,36230;3.11E-05,36232;4.60E-02,36238;4.56E-01,,
PHF8,1314;3.17E-05,2684;3.60E-05,8790;5.68E-04,8789;7.72E-04,1312;1.03E-03
HOXA9,9321;3.28E-05,72702;4.87E-03,9323;9.47E-02,42833;4.20E-01,
TP73,6546;3.41E-05,6545;2.57E-04,6543;1.34E-03,6544;5.39E-03,74649;1.26E-01
JMJD6,74838;3.51E-05,74843;8.39E-02,74836;4.05E-01,74844;4.94E-01,43064;5.08E-01
BCL6,35517;3.80E-05,1958;2.87E-04,52774;3.39E-03,58302;8.34E-03,35085;3.43E-02
HEXIM1,57092;3.88E-05,68828;2.95E-02,72604;2.95E-02,72610;3.57E-02,72607;3.42E-01
REPIN1,37565;4.33E-05,39777;3.34E-04,39779;1.24E-03,39781;2.83E-02,35828;9.59E-02
RAD21,71322;4.63E-05,71321;2.40E-04,75836;4.08E-04,71319;6.54E-04,71320;7.30E-04
SMAD3,34017;4.66E-05,47577;3.00E-04,278;8.76E-04,47576;9.12E-04,47584;1.20E-03
GLIS1,65214;4.83E-05,63689;6.13E-04,63690;8.24E-03,38673;3.84E-01,
CDX2,356;4.92E-05,5461;1.00E-04,5460;1.55E-03,357;2.93E-03,75366;5.44E-03
DAXX,54105;5.06E-05,54104;1.85E-03,,,
NEUROD1,74342;5.15E-05,74346;5.44E-05,74347;1.06E-04,74343;5.21E-04,74360;1.92E-03
GRHL2,35315;5.25E-05,68002;1.02E-04,35323;1.13E-04,68001;3.50E-04,73185;4.69E-04
STAT6,4598;5.27E-05,4597;2.89E-03,4596;4.49E-02,4595;2.25E-01,42801;5.74E-01
ESR1,59375;5.33E-05,48170;1.20E-04,33135;2.48E-04,36819;4.06E-04,33224;4.39E-04
ETS1,72626;5.55E-05,37936;1.30E-03,37945;3.50E-03,46278;3.82E-03,43097;7.09E-03
POLR2M,5570;5.72E-05,5662;7.84E-03,5569;2.99E-01,,
ERCC2,41412;5.85E-05,,,,
HES2,63553;5.86E-05,65022;3.19E-04,65023;3.46E-04,64217;8.65E-04,64118;1.04E-03
PAX5,46160;6.07E-05,46138;3.81E-03,46158;4.16E-03,46116;2.12E-02,34475;4.43E-02
PRDM10,63034;6.89E-05,63035;2.73E-04,,,
AFF1,73714;6.98E-05,73712;6.41E-04,73713;2.99E-03,72089;6.42E-03,73711;1.08E-01
CCNT2,45895;7.10E-05,,,,
STAT5B,53630;7.30E-05,53629;8.33E-04,53636;8.87E-03,53634;2.56E-02,4592;6.42E-02
CHD2,45764;7.37E-05,45638;1.04E-02,45905;1.81E-01,45701;2.15E-01,45802;5.19E-01
NR1H3,69802;8.04E-05,41168;4.00E-04,69799;4.39E-03,69801;5.32E-03,69800;1.07E-01
EBNA3C,43363;8.22E-05,43364;5.92E-04,67832;4.96E-01,,
E2F4,46000;8.62E-05,45951;5.73E-03,38714;4.91E-01,63740;8.09E-01,542;8.11E-01
KLF5,47601;8.92E-05,38831;6.23E-03,67599;1.21E-02,42925;7.78E-02,67611;1.04E-01
RARA,53300;9.03E-05,2811;1.57E-03,2812;2.19E-03,49620;1.35E-01,67426;2.27E-01
CEBPD,46230;9.24E-05,46294;5.25E-04,,,
EGR1,46126;9.41E-05,46214;1.75E-04,46298;5.53E-03,46169;1.71E-02,46132;1.91E-02
PRDM6,65125;1.03E-04,,,,
MAFF,45801;1.10E-04,45950;4.74E-02,42840;4.20E-01,,
KLF1,39350;1.12E-04,64686;6.75E-04,65188;5.60E-03,64685;7.01E-03,63869;4.20E-01
KDM6B,48443;1.16E-04,48442;9.65E-03,48576;1.94E-02,48577;5.66E-01,
POLR3D,74909;1.21E-04,74906;1.57E-03,74907;4.68E-03,68058;2.22E-01,68067;2.36E-01
HMBOX1,64414;1.23E-04,,,,
ZBTB17,41831;1.24E-04,64073;1.10E-02,49276;2.25E-02,54514;1.15E-01,49279;1.79E-01
NRF1,58937;1.26E-04,58936;1.43E-04,64667;1.12E-03,64621;1.30E-03,58940;2.13E-03
BMI1,42814;1.28E-04,50021;8.69E-02,32781;2.45E-01,41493;3.10E-01,49255;3.25E-01
SCML2,49253;1.30E-04,49266;5.64E-03,50009;2.32E-01,50016;2.35E-01,50017;2.77E-01
KLF9,49949;1.34E-04,62800;6.40E-03,62637;9.93E-03,62636;6.20E-02,62799;1.34E-01
ZNF750,48799;1.35E-04,,,,
KDM1A,75942;1.38E-04,45400;6.85E-03,8783;6.85E-03,68118;3.07E-02,53470;6.07E-02
PMEL,76415;1.41E-04,76414;4.20E-01,76009;4.37E-01,76413;5.52E-01,76416;5.63E-01
ZNF202,73970;1.44E-04,62487;2.76E-01,62488;8.55E-01,,
KDM4C,43684;1.44E-04,58138;4.49E-01,43685;4.67E-01,58137;4.90E-01,
FAIRE,52153;1.44E-04,52158;1.37E-03,37580;1.53E-03,37605;2.48E-03,35739;2.00E-02
SMARCB1,45779;1.47E-04,1345;1.47E-04,58469;2.51E-02,45940;4.04E-01,33863;4.20E-01
NR2F2,63319;1.49E-04,36804;1.51E-03,46309;3.00E-03,62908;3.34E-03,62909;3.75E-03
ING2,41572;1.50E-04,,,,
CREB1,37349;1.50E-04,56048;3.50E-04,56052;4.85E-04,37334;5.08E-04,56051;9.53E-04
HEY1,7341;1.53E-04,7527;1.54E-04,42664;1.00E+00,,
NFKB1,68051;1.70E-04,68048;2.19E-04,76401;2.90E-01,42698;4.86E-01,76400;5.61E-01
TFAP2A,45753;1.79E-04,56821;4.28E-03,2401;4.57E-03,2402;4.92E-03,56819;5.14E-03
TBX21,33678;1.83E-04,64376;8.14E-04,64375;7.54E-02,,
PML,46301;1.86E-04,46307;5.86E-04,46143;3.92E-03,2447;5.37E-02,2448;1.09E-01
ZNF467,65062;2.04E-04,,,,
FOXP1,1012;2.13E-04,54155;1.14E-02,1013;1.43E-02,59447;1.68E-02,51750;1.84E-02
OTX2,74345;2.21E-04,74361;1.11E-03,74350;1.37E-03,50896;2.47E-03,74356;2.53E-03
TRIM28,49606;2.22E-04,52087;7.05E-04,57090;2.75E-03,72552;6.47E-02,1178;7.20E-02
NFATC1,38654;2.30E-04,38742;7.47E-04,46110;2.26E-02,38701;4.88E-01,
GTF2F1,45737;2.35E-04,45878;9.71E-02,45683;1.82E-01,,
NELFA,55466;2.37E-04,43451;2.80E-04,55465;2.48E-03,55468;4.75E-03,55467;5.09E-03
SETD1A,76519;2.41E-04,59170;3.46E-03,,,
USF1,46365;2.42E-04,46205;2.84E-04,68456;7.32E-04,46078;3.50E-03,46062;3.76E-03
SP7,63653;2.46E-04,63654;1.30E-03,,,
CNOT3,76964;2.51E-04,76965;9.84E-04,76966;4.44E-01,,
DNMT3B,70178;2.76E-04,70174;3.42E-04,62874;2.08E-01,70227;3.12E-01,62875;3.56E-01
CAMTA2,38661;3.07E-04,,,,
IRAK1,76859;3.12E-04,,,,
CBFB,37621;3.18E-04,37604;6.20E-04,37607;1.17E-03,64691;2.90E-03,74545;6.65E-03
MYH11,37623;3.31E-04,37625;1.67E-03,37589;2.11E-02,37608;2.14E-02,
POU2F2,46157;3.31E-04,46115;8.54E-04,,,
STAG1,42534;3.32E-04,2397;4.38E-04,42519;8.18E-04,42462;1.23E-03,42332;1.33E-03
HDAC1,57641;3.37E-04,8775;1.12E-02,37597;2.38E-02,45428;2.59E-02,8658;2.83E-02
ZNF35,65180;3.41E-04,,,,
ZBTB12,65109;3.42E-04,65175;3.45E-04,65168;1.42E-01,65169;2.75E-01,65167;3.11E-01
TP63,41284;3.56E-04,71035;8.55E-04,52301;1.25E-03,52302;1.28E-03,44759;1.74E-03
E2F1,75043;3.59E-04,45750;5.38E-04,2280;1.27E-03,44312;2.10E-03,2278;2.21E-03
LYL1,59002;3.78E-04,36247;9.13E-02,58999;1.05E-01,53308;1.11E-01,59005;3.49E-01
FOSL1,47287;3.83E-04,63076;1.10E-02,75045;1.63E-02,46212;1.80E-02,63077;1.20E-01
MAF,58808;3.88E-04,58807;7.14E-03,58809;1.14E-02,50111;6.26E-02,
OSR2,65108;3.91E-04,63286;2.56E-03,63285;2.02E-02,,
HOXB13,56668;4.01E-04,56664;9.10E-04,56667;2.50E-03,56666;7.80E-03,56663;8.35E-02
EGR3,65186;4.31E-04,,,,
ZBTB48,75282;4.64E-04,75283;1.76E-03,75276;2.05E-03,65155;2.83E-03,75275;3.86E-03
LEO1,73696;4.66E-04,55661;4.30E-01,,,
SNAI2,48340;4.66E-04,48339;1.56E-03,48344;3.24E-03,48334;4.02E-03,48343;3.05E-02
RNF2,59423;4.77E-04,62639;5.85E-02,62638;9.51E-02,5603;1.40E-01,1078;1.59E-01
EMX1,44562;4.85E-04,44563;3.31E-02,44564;1.34E-01,49183;4.68E-01,38788;4.87E-01
CDK6,43305;4.96E-04,,,,
HLF,63808;5.34E-04,63809;2.07E-03,,,
CBX1,64581;5.44E-04,64916;9.40E-02,64917;1.23E-01,35879;4.67E-01,64582;9.84E-01
PDX1,49200;5.45E-04,52147;2.40E-02,38760;1.57E-01,,
IKZF2,64555;5.63E-04,64556;1.11E-03,,,
MBD2,48824;5.76E-04,48825;2.97E-03,63029;3.57E-03,63028;4.31E-03,48827;4.36E-03
BRPF3,76494;5.83E-04,76496;9.48E-04,76495;1.90E-03,,
IKZF1,64734;5.90E-04,63463;2.22E-03,45647;6.65E-03,57640;4.25E-02,64919;4.52E-02
CTBP1,36085;6.07E-04,64094;1.74E-02,64093;3.37E-01,50250;5.70E-01,50248;1.00E+00
ZBTB7A,46295;6.25E-04,46102;2.08E-03,67685;5.26E-02,46224;6.34E-02,67686;8.45E-02
CDK7,49493;6.39E-04,40055;1.58E-03,43592;1.92E-03,40053;4.07E-03,69615;1.43E-02
HBP1,64038;6.54E-04,64039;4.29E-02,38726;6.74E-01,,
TCF4,54663;6.56E-04,54664;6.70E-03,5457;7.28E-03,54670;8.16E-03,54669;8.27E-03
ZNF680,73933;6.60E-04,73932;5.11E-01,63246;7.05E-01,65209;7.34E-01,63247;7.86E-01
ICE1,39920;6.74E-04,39914;5.86E-02,39919;1.27E-01,,
E2F7,38589;6.78E-04,38591;1.32E-03,38586;3.20E-02,38698;7.13E-02,38590;9.19E-02
PBX2,63133;7.09E-04,63132;1.10E-03,64083;6.86E-02,64082;2.60E-01,64660;3.81E-01
AGO1,48609;7.09E-04,48594;7.44E-01,48601;7.44E-01,44026;7.78E-01,48608;1.00E+00
NELFE,69820;7.21E-04,53324;2.03E-03,53338;3.35E-03,69812;4.36E-03,69809;7.12E-03
RXRA,38864;7.34E-04,5452;5.49E-02,46356;9.28E-02,46242;1.27E-01,5883;1.53E-01
GLIS2,63825;7.42E-04,63826;5.38E-03,38768;4.20E-01,,
MXI1,45810;7.43E-04,46038;2.22E-03,45774;2.29E-03,45866;2.61E-03,45633;2.72E-02
ELF1,74430;7.69E-04,46323;7.54E-03,37578;7.70E-03,49870;1.72E-02,46127;2.65E-02
UBTF,45961;7.73E-04,45882;4.97E-03,71484;5.55E-03,64087;1.26E-02,71485;1.98E-01
TTF1,47579;7.79E-04,47578;6.67E-03,,,
SUMO2,55338;7.91E-04,55718;9.76E-04,55351;1.18E-03,35704;1.40E-03,55339;1.51E-03
H2AFZ,63730;8.01E-04,64689;5.66E-02,62610;6.47E-02,63729;7.84E-02,64688;1.20E-01
SMC3,38811;8.12E-04,45759;5.59E-03,62504;1.70E-02,46040;3.87E-02,63688;4.22E-02
SNAPC1,35268;8.51E-04,36355;8.15E-01,,,
ZNF707,64674;9.13E-04,73931;6.80E-02,64673;6.36E-01,,
ZNF600,62554;9.18E-04,62555;2.52E-01,,,
SOX9,53493;9.22E-04,42747;2.05E-01,72770;2.23E-01,54616;5.43E-01,38809;5.84E-01
TET2,70095;9.47E-04,70093;2.08E-03,67858;8.06E-03,33992;7.96E-02,70097;2.47E-01
FOXO3,34350;1.01E-03,74682;1.57E-03,74680;1.40E-02,39906;2.03E-02,38806;2.49E-01
ORC2,72426;1.03E-03,72425;4.20E-01,,,
PGR,54240;1.06E-03,,,,
KDM4A,8816;1.08E-03,45228;1.08E-03,,,
KDM2B,73701;1.13E-03,58083;4.14E-03,70133;1.90E-02,58062;6.91E-02,73700;2.05E-01
MYB,58805;1.14E-03,50397;2.16E-03,58806;7.68E-03,58804;7.85E-03,75137;8.09E-03
MYOD1,36075;1.14E-03,36077;2.54E-02,42734;5.05E-01,75839;7.51E-01,
TBL1X,8564;1.14E-03,,,,
ZNF335,63294;1.15E-03,63295;1.58E-03,70556;4.56E-01,70557;4.61E-01,70558;4.81E-01
MEF2C,46144;1.17E-03,37087;3.28E-01,38851;4.20E-01,37088;6.22E-01,
RFX5,45730;1.19E-03,46037;1.03E-02,45863;3.88E-02,38746;1.65E-01,45823;1.78E-01
HSF1,51864;1.19E-03,51863;1.30E-03,38571;1.36E-02,35219;4.76E-02,54573;6.85E-02
ARRB1,50152;1.21E-03,50162;8.32E-02,44055;4.30E-01,44056;4.50E-01,
ZMIZ1,45919;1.22E-03,64816;4.46E-01,64817;4.88E-01,,
NIPBL,38785;1.23E-03,9320;9.90E-03,42927;2.34E-02,71866;4.26E-02,71878;5.53E-02
ERCC6,49036;1.24E-03,49027;2.52E-01,44356;4.50E-01,44357;4.85E-01,49033;5.48E-01
ELF3,67615;1.26E-03,67597;1.57E-02,38646;2.19E-01,,
PARP1,72406;1.27E-03,72407;2.55E-03,72408;7.02E-03,72405;9.05E-03,73342;3.70E-01
EBF1,46129;1.36E-03,45656;2.59E-02,59345;5.87E-02,48181;1.10E-01,48179;2.72E-01
HIF1A,58172;1.37E-03,49447;6.29E-03,49446;2.43E-02,9495;1.26E-01,47089;2.45E-01
MEIS1,4400;1.38E-03,9324;9.24E-03,9322;1.24E-02,4402;2.85E-02,4401;5.14E-02
BRD2,35878;1.47E-03,74202;7.39E-03,44596;2.29E-02,57804;5.25E-02,43046;5.95E-02
ZBTB11,64751;1.50E-03,64291;4.23E-03,64290;1.45E-02,64750;4.12E-02,63304;1.34E-01
MAFG,64576;1.51E-03,64575;1.01E-01,42692;8.63E-01,,
HNF4A,54665;1.56E-03,54666;5.78E-03,42920;1.17E-02,372;2.60E-02,1447;2.64E-02
MEF2A,46123;1.57E-03,46352;2.98E-02,38847;5.03E-01,46283;5.85E-01,
PIAS1,55355;1.58E-03,55354;2.21E-02,71206;6.06E-02,71207;6.84E-02,70139;7.21E-02
E2F6,45898;1.59E-03,46297;1.63E-03,1978;2.73E-02,46177;1.55E-01,45776;4.92E-01
MAFK,45864;1.60E-03,45815;2.48E-03,45817;2.49E-02,45954;2.63E-02,45746;7.61E-02
ATF4,55517;1.62E-03,54129;6.07E-02,55516;1.08E-01,54140;1.53E-01,55518;1.68E-01
PRDM1,62701;1.70E-03,62702;1.73E-02,51435;1.07E-01,65133;3.39E-01,45747;3.75E-01
ZBTB33,46200;1.77E-03,63757;1.67E-02,63756;1.78E-02,64739;4.29E-02,64738;1.20E-01
CHRM2,34675;1.78E-03,52573;7.62E-02,52574;8.84E-02,50108;8.89E-02,50107;1.01E-01
SMARCC2,45787;1.79E-03,1347;1.79E-03,,,
BCOR,35087;1.80E-03,64563;4.37E-01,64564;7.23E-01,35528;7.44E-01,
LMO1,73854;1.85E-03,36369;7.08E-01,36367;1.00E+00,,
TAF3,38585;1.93E-03,,,,
NFYA,2094;1.95E-03,45945;1.93E-02,45769;2.46E-02,42738;6.14E-02,38650;1.58E-01
SUZ12,50372;2.03E-03,45700;3.44E-01,74215;4.50E-01,74214;4.71E-01,34336;4.99E-01
ZNF384,65106;2.05E-03,45922;1.91E-02,45634;2.06E-02,,
SIX2,69247;2.07E-03,69246;2.15E-03,67425;2.15E-03,69249;1.82E-01,67424;3.45E-01
ZBED1,62980;2.09E-03,62981;1.53E-01,,,
NFYB,45758;2.16E-03,45625;3.06E-03,45936;8.52E-03,2095;2.04E-02,42773;4.41E-01
TRIM25,77299;2.20E-03,77300;2.38E-03,77298;1.52E-02,62994;8.00E-01,62995;9.80E-01
BPTF,76520;2.35E-03,,,,
5HMC,44875;2.39E-03,44876;4.46E-03,44874;5.69E-03,44877;4.78E-02,55290;4.91E-02
LDB1,47774;2.39E-03,,,,
PATZ1,64982;2.43E-03,64981;7.14E-03,65119;4.84E-02,38668;2.25E-01,
TEAD4,46210;2.49E-03,46107;8.53E-03,46315;1.82E-02,46189;2.02E-02,70162;5.07E-02
CBX8,48755;2.51E-03,43578;1.55E-01,43558;2.51E-01,43569;3.24E-01,45398;4.10E-01
RBBP5,8820;2.57E-03,8819;4.43E-03,45421;5.32E-03,8795;5.39E-03,45232;1.09E-02
POLR2AphosphoS5,64760;2.61E-03,64761;7.06E-03,63406;2.53E-02,63407;2.71E-02,
ZNF83,42890;2.64E-03,63118;1.46E-02,63117;8.29E-01,,
ZBTB8A,63686;2.68E-03,63685;2.98E-03,,,
TLE3,36814;2.70E-03,,,,
YAP1,55513;3.00E-03,54675;4.02E-03,54676;1.51E-02,55512;1.87E-02,54609;1.14E-01
CBX3,9230;3.07E-03,46209;6.54E-03,9231;1.10E-01,9228;1.20E-01,9232;4.08E-01
NCOR2,35525;3.07E-03,39657;4.16E-03,35093;1.18E-01,39653;3.31E-01,
HIC1,64553;3.09E-03,64552;4.06E-02,,,
HMGN1,5194;3.09E-03,,,,
EZH2,41788;3.14E-03,45294;5.63E-03,34326;6.62E-02,1009;7.43E-02,41809;7.66E-02
E2F3,42712;3.19E-03,38694;7.75E-01,,,
XBP1,43400;3.21E-03,43399;1.84E-02,42895;2.73E-02,43401;3.58E-02,43398;2.98E-01
ZSCAN22,65153;3.24E-03,65156;4.65E-03,65154;1.17E-01,,
