,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
64689|H2AFZ,1.1058340800256378e-10,Homo sapiens,H2AFZ,,DOHH-2,None,None,1,H2AFZ
44028|BRCA1,1.4102720049863664e-10,Homo sapiens,BRCA1,predicted chromatin regulator,MCF-10A,Epithelium,Breast,1,BRCA1
38704|HINFP,1.633401628304749e-10,Homo sapiens,HINFP,tf,LoVo,None,Colon,1,HINFP
34399|MECP2,1.7687375288144904e-10,Homo sapiens,MECP2,cr,HCT-116,None,Colon,1,MECP2
76859|IRAK1,2.3458282417317373e-10,Homo sapiens,IRAK1,other,HEK293,Epithelium,Embryonic Kidney,1,IRAK1
68223|NR3C1,2.6966915497575324e-10,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1,NR3C1
45649|RFX5,2.857172427839816e-10,Homo sapiens,RFX5,tf,GM12878,B Lymphocyte,Blood,1,RFX5
58845|XRN2,3.26080898646822e-10,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
38658|SOX2,3.580597330333635e-10,Homo sapiens,SOX2,tf,LoVo,None,Colon,1,SOX2
33191|MAX,3.581354772159786e-10,Homo sapiens,MAX,tf,MM1.S,B Lymphocyte,Blood,1,MAX
8482|KAT7,4.298070439458837e-10,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1,KAT7
49417|RB1,4.353990292541299e-10,Homo sapiens,RB1,tf,IMR90,Fibroblast,Lung,1,RB1
36226|DCP1A,4.713734139075492e-10,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1,DCP1A
55324|KDM1A,6.104453489478528e-10,Homo sapiens,KDM1A,cr,NCI-H526,Epithelium,Lung,1,KDM1A
8812|KDM5A,6.780895450016002e-10,Homo sapiens,KDM5A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM5A
1221|GLYR1,9.212697230074756e-10,Homo sapiens,GLYR1,cr,HeLa,Epithelium,Cervix,1,GLYR1
43104|NOTCH1,9.47340218326304e-10,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,CUTLL1,T Lymphocyte,Blood,1,NOTCH1
69872|AFF4,1.1316540225327626e-09,Homo sapiens,AFF4,tf,None,Th1,None,1,AFF4
394|RBPJ,1.3406137337851814e-09,Homo sapiens,RBPJ,tf,CUTLL1,T Lymphocyte,Blood,1,RBPJ
42212|STAT3,1.7228099193687733e-09,Homo sapiens,STAT3,tf,OCI-Ly10,B Lymphocyte,Bone Marrow,1,STAT3
67428|RARA,1.8434397067855186e-09,Homo sapiens,RARA,tf,SK-N-SH,Neuroblastoma cell,Brain,1,RARA
1219|GATAD1,1.866463230029241e-09,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
38698|E2F7,1.9601497038966067e-09,Homo sapiens,E2F7,tf,LoVo,None,Colon,1,E2F7
62620|CHAMP1,1.9936951620732366e-09,Homo sapiens,CHAMP1,,K562,Erythroblast,Bone Marrow,1,CHAMP1
75284|ZBTB48,2.10917558856543e-09,Homo sapiens,ZBTB48,,HeLa,None,None,1,ZBTB48
46278|ETS1,2.275705611639781e-09,Homo sapiens,ETS1,tf,K562,Erythroblast,Bone Marrow,1,ETS1
49002|ELL2,2.3636090867508914e-09,Homo sapiens,ELL2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,ELL2
52158|FAIRE,2.564385110824496e-09,Homo sapiens,FAIRE,other,None,Macrophage,None,1,FAIRE
41574|BRD1,2.57923688940914e-09,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
53346|CDK9,2.610279136451549e-09,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1,CDK9
73698|MED1,2.6823464650864514e-09,Homo sapiens,MED1,predicted transcription factor,SEM,B Lymphocyte,None,1,MED1
63150|SRSF3,2.8556870155510885e-09,Homo sapiens,SRSF3,,K562,Erythroblast,Bone Marrow,1,SRSF3
46092|SRF,3.4679951367477888e-09,Homo sapiens,SRF,tf,ECC-1,Epithelium,Endometrium,1,SRF
51514|NANOG,3.983363865895367e-09,Homo sapiens,NANOG,tf,HUES64,Embryonic Stem Cell,Embryo,1,NANOG
50894|SPI1,4.459075952025966e-09,Homo sapiens,SPI1,predicted transcription factor,None,None,None,1,SPI1
45779|SMARCB1,5.395808476920037e-09,Homo sapiens,SMARCB1,cr,HeLa-S3,Epithelium,Cervix,1,SMARCB1
46254|ELF1,5.778394441027696e-09,Homo sapiens,ELF1,tf,HepG2,Epithelium,Liver,1,ELF1
46115|POU2F2,5.937023549630362e-09,Homo sapiens,POU2F2,tf,GM12878,B Lymphocyte,Blood,1,POU2F2
50163|TBP,5.9606946117353104e-09,Homo sapiens,TBP,tf,K562,Erythroblast,Bone Marrow,1,TBP
70731|FOXK1,8.655260570304194e-09,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1,FOXK1
38865|E2F2,9.00825782569376e-09,Homo sapiens,E2F2,tf,LoVo,None,Colon,1,E2F2
51838|MRE11A,9.146917866746957e-09,Homo sapiens,MRE11A,not sure,LNCaP,Epithelium,Prostate,1,MRE11A
42708|ATF2,1.0277184991775541e-08,Homo sapiens,ATF2,predicted transcription factor,LoVo,None,Colon,1,ATF2
46240|NFIC,1.0592678671659428e-08,Homo sapiens,NFIC,tf,HepG2,Epithelium,Liver,1,NFIC
42722|HOXA6,1.1043949330764622e-08,Homo sapiens,HOXA6,tf,LoVo,None,Colon,1,HOXA6
36230|TTF2,1.1136862481599175e-08,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
50372|SUZ12,1.113887221862022e-08,Homo sapiens,SUZ12,cr,None,Proerythroblast,Fetal Liver,1,SUZ12
64773|SUPT5H,1.1177638119244416e-08,Homo sapiens,SUPT5H,tf,K562,Erythroblast,Bone Marrow,1,SUPT5H
52436|WDR5,1.179060179175083e-08,Homo sapiens,WDR5,cr,HEK293,Epithelium,Embryonic Kidney,1,WDR5
73714|AFF1,1.2019736075893257e-08,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1,AFF1
36841|TCF7L2,1.2484096854522783e-08,Homo sapiens,TCF7L2,tf,MDA-MB-453,Epithelium,Mammary Gland,1,TCF7L2
46359|REST,1.4070582059570083e-08,Homo sapiens,REST,tf,SK-N-SH,Neuroblastoma cell,Brain,1,REST
46346|FOSL2,1.4345462186919441e-08,Homo sapiens,FOSL2,tf,SK-N-SH,Neuroblastoma cell,Brain,1,FOSL2
38772|CLOCK,1.4608280119807029e-08,Homo sapiens,CLOCK,tf,LoVo,None,Colon,1,CLOCK
59165|KMT2A,1.5021523065668543e-08,Homo sapiens,KMT2A,not sure,SEM,Pre-B Lymphocyte,None,1,KMT2A
5570|POLR2M,1.564294201222203e-08,Homo sapiens,POLR2M,tf,HeLa,Epithelium,Cervix,1,POLR2M
72382|SIX1,1.5712593882358723e-08,Homo sapiens,SIX1,other,None,Cortex,Embryonic Kidney,1,SIX1
45762|CEBPB,1.689279824641555e-08,Homo sapiens,CEBPB,tf,HeLa-S3,Epithelium,Cervix,1,CEBPB
74838|JMJD6,1.9609631231305004e-08,Homo sapiens,JMJD6,cr,None,3565 cells,None,1,JMJD6
41743|SUMO2,2.033824342795225e-08,Homo sapiens,SUMO2,other,HEK293,Epithelium,Embryonic Kidney,1,SUMO2
74663|ZNF18,2.095336541303261e-08,Homo sapiens,ZNF18,,K562,Erythroblast,Bone Marrow,1,ZNF18
47326|FOXA1,2.3297955882312128e-08,Homo sapiens,FOXA1,tf,DU145,Epithelium,Prostate,1,FOXA1
42938|JUND,2.4921402237003638e-08,Homo sapiens,JUND,tf,GP5d,None,Colon,1,JUND
38496|RBL1,3.802811996183789e-08,Homo sapiens,RBL1,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1,RBL1
46287|SP2,5.0698576495903115e-08,Homo sapiens,SP2,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,SP2
1227|C17orf49,5.097750138319002e-08,Homo sapiens,C17orf49,cr,HeLa,Epithelium,Cervix,1,C17orf49
75840|MYCN,5.749117566714597e-08,Homo sapiens,MYCN,tf,Rh4,rhabdomyosarcoma,None,1,MYCN
1935|CREBBP,6.25689879961412e-08,Homo sapiens,CREBBP,cr,Jurkat E6-1,T Lymphocyte,Blood,1,CREBBP
58807|MAF,6.359271466896797e-08,Homo sapiens,MAF,tf,None,Th1,None,1,MAF
45774|MXI1,6.403781549592774e-08,Homo sapiens,MXI1,tf,HeLa-S3,Epithelium,Cervix,1,MXI1
45793|SREBF1,7.104220584927798e-08,Homo sapiens,SREBF1,tf,HepG2,Epithelium,Liver,1,SREBF1
33988|TET3,7.723015481525709e-08,Homo sapiens,TET3,cr,HEK293T,Epithelium,Embryonic Kidney,1,TET3
46179|SP4,7.803038041071358e-08,Homo sapiens,SP4,tf,H1,Embryonic Stem Cell,Embryo,1,SP4
42775|NPAT,7.930147905487995e-08,Homo sapiens,NPAT,tf,LoVo,None,Colon,1,NPAT
45767|HCFC1,8.341923904088892e-08,Homo sapiens,HCFC1,tf,HeLa-S3,Epithelium,Cervix,1,HCFC1
74681|SMAD4,8.511006871768594e-08,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1,SMAD4
63744|FOXK2,8.769379268553815e-08,Homo sapiens,FOXK2,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,FOXK2
7527|HEY1,9.401176260667422e-08,Homo sapiens,HEY1,tf,K562,Erythroblast,Bone Marrow,1,HEY1
64692|CBFB,9.555682308675583e-08,Homo sapiens,CBFB,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,CBFB
48277|CEBPA,1.0216457430140378e-07,Homo sapiens,CEBPA,tf,GM12878,B Lymphocyte,Blood,1,CEBPA
76496|BRPF3,1.0691731111538352e-07,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1,BRPF3
58172|HIF1A,1.0893803270114677e-07,Homo sapiens,HIF1A,predicted chromatin regulator,HeLa,Epithelium,Cervix,0,HIF1A
76682|ASXL1,1.1206965522794442e-07,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
59170|SETD1A,1.1375475168178256e-07,Homo sapiens,SETD1A,predicted chromatin regulator,SEM,Pre-B Lymphocyte,None,1,SETD1A
45421|RBBP5,1.1912823055374e-07,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1,RBBP5
38653|MED12,1.2228309478467537e-07,Homo sapiens,MED12,predicted transcription factor,LoVo,None,Colon,1,MED12
68974|ESR1,1.2729006302546942e-07,Homo sapiens,ESR1,tf,T47D,None,Breast,1,ESR1
46116|PAX5,1.3000715669917106e-07,Homo sapiens,PAX5,tf,GM12878,B Lymphocyte,Blood,1,PAX5
74350|OTX2,1.352132977696374e-07,Homo sapiens,OTX2,tf,D-341,None,None,1,OTX2
45426|CHD1,1.529368850448898e-07,Homo sapiens,CHD1,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,CHD1
46025|GATA1,1.560051965478644e-07,Homo sapiens,GATA1,tf,PBDE,Erythroblast,Blood,1,GATA1
50397|MYB,1.599743990082175e-07,Homo sapiens,MYB,tf,Jurkat,T Lymphocyte,Blood,1,MYB
64144|NFRKB,1.664784650055604e-07,Homo sapiens,NFRKB,,K562,Erythroblast,Bone Marrow,1,NFRKB
62840|SP3,1.7334478807889473e-07,Homo sapiens,SP3,tf,HEK293,Epithelium,Embryonic Kidney,1,SP3
39914|ICE1,1.7938464165720485e-07,Homo sapiens,ICE1,other,HCT-116,None,Colon,1,ICE1
42725|IRF1,1.8825128610189988e-07,Homo sapiens,IRF1,tf,LoVo,None,Colon,1,IRF1
2110|PRAME,1.8944929529121853e-07,Homo sapiens,PRAME,not sure,K562,Erythroblast,Bone Marrow,1,PRAME
68455|USF2,2.0565385767487565e-07,Homo sapiens,USF2,tf,None,Erythroid Cell,None,0,USF2
33679|GATA3,2.292165895704805e-07,Homo sapiens,GATA3,tf,None,Th1,None,1,GATA3
42481|STAG1,2.3991768388235354e-07,Homo sapiens,STAG1,not sure,GM19239,Lymphoblastoid,Blood,1,STAG1
42714|ETV5,2.8207674754705724e-07,Homo sapiens,ETV5,tf,LoVo,None,Colon,1,ETV5
42770|JUNB,2.839157360673955e-07,Homo sapiens,JUNB,tf,LoVo,None,Colon,1,JUNB
38688|NKX2-5,2.960483586024369e-07,Homo sapiens,NKX2-5,tf,LoVo,None,Colon,0,NKX2-5
68051|NFKB1,3.060720269886189e-07,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB1
8791|KDM5B,3.102578520005185e-07,Homo sapiens,KDM5B,cr,K562,Erythroblast,Bone Marrow,1,KDM5B
64866|ZFX,3.104630069796255e-07,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZFX
46136|GABPA,3.325942148457738e-07,Homo sapiens,GABPA,tf,GM12878,B Lymphocyte,Blood,1,GABPA
37625|MYH11,3.55614361635245e-07,Homo sapiens,MYH11,not sure,U937,None,Pleura,1,MYH11
76520|BPTF,3.643492023398825e-07,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
63857|HNRNPLL,3.7070383768275144e-07,Homo sapiens,HNRNPLL,,K562,Erythroblast,Bone Marrow,0,HNRNPLL
76529|MBTD1,4.2395481007314745e-07,Homo sapiens,MBTD1,other,K562,Lymphoblast,None,1,MBTD1
4929|TAFII,5.201900863104832e-07,Homo sapiens,TAFII,not sure,H1,Embryonic Stem Cell,Embryo,1,TAFII
63600|DDX20,5.330781525779462e-07,Homo sapiens,DDX20,,K562,Erythroblast,Bone Marrow,1,DDX20
46140|TCF7L1,5.410996533537547e-07,Homo sapiens,TCF7L1,tf,GM12878,B Lymphocyte,Blood,1,TCF7L1
46306|THAP1,5.953605595534899e-07,Homo sapiens,THAP1,tf,K562,Erythroblast,Bone Marrow,1,THAP1
45967|STAT2,6.036939495285669e-07,Homo sapiens,STAT2,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,STAT2
63975|GATA4,6.144450025552988e-07,Homo sapiens,GATA4,tf,HepG2,Epithelium,Liver,1,GATA4
33992|TET2,6.737873520985578e-07,Homo sapiens,TET2,cr,HEK293T,Epithelium,Embryonic Kidney,1,TET2
8532|VEZF1,6.756447545883611e-07,Homo sapiens,VEZF1,tf,HeLa-S3,Epithelium,Cervix,1,VEZF1
39782|RUNX1,6.829248322376361e-07,Homo sapiens,RUNX1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1
46071|E2F6,6.959058001942483e-07,Homo sapiens,E2F6,tf,A549,Epithelium,Lung,1,E2F6
38768|GLIS2,7.598937514601041e-07,Homo sapiens,GLIS2,tf,LoVo,None,Colon,0,GLIS2
48755|CBX8,7.823982173522684e-07,Homo sapiens,CBX8,cr,PC-3,Epithelium,Prostate,1,CBX8
65063|ZNF574,8.417643892939549e-07,Homo sapiens,ZNF574,,HEK293,Epithelium,Embryonic Kidney,1,ZNF574
42712|E2F3,8.419844320845899e-07,Homo sapiens,E2F3,tf,LoVo,None,Colon,1,E2F3
46295|ZBTB7A,8.450452758610302e-07,Homo sapiens,ZBTB7A,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZBTB7A
38635|FOXD2,8.463109365938349e-07,Homo sapiens,FOXD2,tf,LoVo,None,Colon,1,FOXD2
45878|GTF2F1,9.156531522361315e-07,Homo sapiens,GTF2F1,tf,K562,Erythroblast,Bone Marrow,1,GTF2F1
68966|PR,9.291410524219481e-07,Homo sapiens,PR,predicted transcription factor,T47D,None,Breast,1,PR
43684|KDM4C,9.48260122464737e-07,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
63410|CBX5,9.575132841106988e-07,Homo sapiens,CBX5,cr,GM12878,B Lymphocyte,Blood,1,CBX5
74666|NRF1,1.0134392757918004e-06,Homo sapiens,NRF1,tf,K562,Erythroblast,Bone Marrow,1,NRF1
53493|SOX9,1.0490921725648948e-06,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
46195|TAF7,1.0641636660255849e-06,Homo sapiens,TAF7,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,TAF7
50415|KLF11,1.2170237935920222e-06,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
9319|SMC1A,1.2519733777700412e-06,Homo sapiens,SMC1A,predicted chromatin regulator,LCL,Lymphoblastoid,Blood,1,SMC1A
63156|GABP,1.2628114356390208e-06,Homo sapiens,GABP,,HepG2,Epithelium,Liver,1,GABP
52092|TP53,1.2665591904515565e-06,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1,TP53
45775|STAT1,1.2973837739606914e-06,Homo sapiens,STAT1,tf,HeLa-S3,Epithelium,Cervix,1,STAT1
41831|ZBTB17,1.3561037506217328e-06,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1,ZBTB17
62937|ZBTB40,1.4959502516557428e-06,Homo sapiens,ZBTB40,,GM12878,B Lymphocyte,Blood,1,ZBTB40
46249|NR2F2,1.5718525950494e-06,Homo sapiens,NR2F2,tf,HepG2,Epithelium,Liver,1,NR2F2
62632|ZNF76,1.6336629195633303e-06,Homo sapiens,ZNF76,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,ZNF76
69220|SLC22A2,1.6428517194313825e-06,Homo sapiens,SLC22A2,not sure,HBL1,B cell lymphoma,None,1,SLC22A2
566|VDR,1.760609973066378e-06,Homo sapiens,VDR,tf,GM10861,Lymphocyte,Blood,1,VDR
72356|TAL1,1.8378743448618561e-06,Homo sapiens,TAL1,tf,Kasumi-1,Acute myeloid leukemia,None,1,TAL1
8412|GATA2,2.0833277710426783e-06,Homo sapiens,GATA2,tf,None,Haematopoietic Progenitor Cell,Blood,1,GATA2
34017|SMAD3,2.1190337281153544e-06,Homo sapiens,SMAD3,tf,BG03,Embryonic Stem Cell,Embryo,1,SMAD3
42890|ZNF83,2.4745543668645024e-06,Homo sapiens,ZNF83,tf,LoVo,None,Colon,1,ZNF83
53323|INTS3,2.6762547497013346e-06,Homo sapiens,INTS3,predicted transcription factor,HeLa,Epithelium,Cervix,1,INTS3
63477|POLR2H,2.7878009973380952e-06,Homo sapiens,POLR2H,,K562,Erythroblast,Bone Marrow,1,POLR2H
72878|MYF5,3.1249931593505382e-06,Homo sapiens,MYF5,tf,Rh18,rhabdomyosarcoma,None,1,MYF5
46132|EGR1,3.3802893816613006e-06,Homo sapiens,EGR1,tf,GM12878,B Lymphocyte,Blood,1,EGR1
74686|KLF10,3.4119850084137726e-06,Homo sapiens,KLF10,tf,HepG2,Epithelium,Liver,1,KLF10
50699|GTF2I,3.7812880357987707e-06,Homo sapiens,GTF2I,tf,None,Fibroblast,None,1,GTF2I
64581|CBX1,3.8912970817123016e-06,Homo sapiens,CBX1,cr,HepG2,Epithelium,Liver,1,CBX1
64107|KDM4B,4.39909941952863e-06,Homo sapiens,KDM4B,cr,K562,Erythroblast,Bone Marrow,1,KDM4B
76857|ZMYND8,4.679703987036268e-06,Homo sapiens,ZMYND8,cr,HEK293,None,Kidney,1,ZMYND8
39918|ZC3H8,4.768353450690083e-06,Homo sapiens,ZC3H8,tf,HCT-116,None,Colon,1,ZC3H8
47601|KLF5,4.954596066325552e-06,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
64186|MLLT1,5.097834937505423e-06,Homo sapiens,MLLT1,not sure,K562,Erythroblast,Bone Marrow,1,MLLT1
52774|BCL6,5.6357051311122185e-06,Homo sapiens,BCL6,predicted transcription factor,None,T Lymphocyte,Tonsil,1,BCL6
63321|ELK1,5.650827428699619e-06,Homo sapiens,ELK1,tf,K562,Erythroblast,Bone Marrow,1,ELK1
64112|SMARCA4,6.031871292569367e-06,Homo sapiens,SMARCA4,cr,K562,Erythroblast,Bone Marrow,1,SMARCA4
44695|LANA,6.360351296211135e-06,Homo sapiens,LANA,other,None,Endothelial Cell,None,1,LANA
44877|5HMC,6.41486159550641e-06,Homo sapiens,5HMC,other,None,Erythroid Cell,None,1,5HMC
63304|ZBTB11,6.731239217745461e-06,Homo sapiens,ZBTB11,,K562,Erythroblast,Bone Marrow,1,ZBTB11
