,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
45774|MXI1,5.730341851197156e-13,Homo sapiens,MXI1,tf,HeLa-S3,Epithelium,Cervix,1,MXI1
73716|KMT2A,6.013830770369325e-13,Homo sapiens,KMT2A,not sure,SEM,B Lymphocyte,None,1,KMT2A
53346|CDK9,6.751549944968672e-13,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1,CDK9
46254|ELF1,7.222156614977342e-13,Homo sapiens,ELF1,tf,HepG2,Epithelium,Liver,1,ELF1
46116|PAX5,7.505371215411842e-13,Homo sapiens,PAX5,tf,GM12878,B Lymphocyte,Blood,1,PAX5
9216|POLR2B,7.577860410477422e-13,Homo sapiens,POLR2B,tf,HeLa,Epithelium,Cervix,1,POLR2B
42744|RELA,8.261945068881913e-13,Homo sapiens,RELA,tf,LoVo,None,Colon,1,RELA
45959|FOS,1.1769302584549564e-12,Homo sapiens,FOS,tf,K562,Erythroblast,Bone Marrow,1,FOS
45928|MYC,1.2822498496206056e-12,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1,MYC
38658|SOX2,1.3967967156092194e-12,Homo sapiens,SOX2,tf,LoVo,None,Colon,1,SOX2
74681|SMAD4,1.4101274482911982e-12,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1,SMAD4
53076|RBP2,1.6725599725296502e-12,Homo sapiens,RBP2,other,U937,None,Pleura,1,RBP2
42722|HOXA6,1.7045214531528606e-12,Homo sapiens,HOXA6,tf,LoVo,None,Colon,1,HOXA6
74357|NEUROD1,2.058939212493851e-12,Homo sapiens,NEUROD1,tf,D-341,None,None,1,NEUROD1
394|RBPJ,2.0784406277791937e-12,Homo sapiens,RBPJ,tf,CUTLL1,T Lymphocyte,Blood,1,RBPJ
1938|ETS1,2.6791186440971592e-12,Homo sapiens,ETS1,tf,Jurkat E6-1,T Lymphocyte,Blood,1,ETS1
64797|CREM,2.7043620694060065e-12,Homo sapiens,CREM,tf,HepG2,Epithelium,Liver,1,CREM
72408|PARP1,2.781499330873811e-12,Homo sapiens,PARP1,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,PARP1
48994|AFF4,3.9664432691451555e-12,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1,AFF4
34396|MECP2,4.1168120285621435e-12,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
72352|RUNX1,4.1940769098536696e-12,Homo sapiens,RUNX1,tf,Kasumi-1,Acute myeloid leukemia,None,1,RUNX1
39017|MED1,5.096179853121578e-12,Homo sapiens,MED1,predicted transcription factor,MM1.S,B Lymphocyte,Blood,1,MED1
45730|RFX5,5.337530675169937e-12,Homo sapiens,RFX5,tf,HeLa-S3,Epithelium,Cervix,1,RFX5
33679|GATA3,6.539376824436082e-12,Homo sapiens,GATA3,tf,None,Th1,None,1,GATA3
73714|AFF1,8.693421517492348e-12,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1,AFF1
8791|KDM5B,1.1433095925898967e-11,Homo sapiens,KDM5B,cr,K562,Erythroblast,Bone Marrow,1,KDM5B
68490|KAT5,1.2408606000650732e-11,Homo sapiens,KAT5,cr,K562,Lymphoblast,None,1,KAT5
36031|FAIRE,1.2867891513662483e-11,Homo sapiens,FAIRE,other,None,Epithelium,Cervix,1,FAIRE
75284|ZBTB48,1.3465449772716716e-11,Homo sapiens,ZBTB48,,HeLa,None,None,1,ZBTB48
45762|CEBPB,1.3465449772716716e-11,Homo sapiens,CEBPB,tf,HeLa-S3,Epithelium,Cervix,1,CEBPB
46249|NR2F2,1.4218443902657914e-11,Homo sapiens,NR2F2,tf,HepG2,Epithelium,Liver,1,NR2F2
49778|CHD8,1.4877293714880077e-11,Homo sapiens,CHD8,cr,None,iPSC,None,1,CHD8
63028|MBD2,1.8149117483839448e-11,Homo sapiens,MBD2,cr,K562,Erythroblast,Bone Marrow,1,MBD2
74838|JMJD6,1.8815373030486786e-11,Homo sapiens,JMJD6,cr,None,3565 cells,None,1,JMJD6
1219|GATAD1,1.898564135128377e-11,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
42212|STAT3,2.134116723240003e-11,Homo sapiens,STAT3,tf,OCI-Ly10,B Lymphocyte,Bone Marrow,1,STAT3
42715|GLI2,2.3137030456863502e-11,Homo sapiens,GLI2,tf,LoVo,None,Colon,1,GLI2
46115|POU2F2,2.376788243589011e-11,Homo sapiens,POU2F2,tf,GM12878,B Lymphocyte,Blood,1,POU2F2
46337|REST,2.3981882409083747e-11,Homo sapiens,REST,tf,PFSK-1,Neuron,Brain,1,REST
43400|XBP1,2.8680060467383736e-11,Homo sapiens,XBP1,tf,T47D,Epithelium,Mammary Gland,1,XBP1
8482|KAT7,2.8937230514004588e-11,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1,KAT7
38585|TAF3,2.972234915942967e-11,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
62715|TFAP4,3.249285604495261e-11,Homo sapiens,TFAP4,,HepG2,Epithelium,Liver,1,TFAP4
53325|SUPT5H,4.057131363527832e-11,Homo sapiens,SUPT5H,tf,HeLa,Epithelium,Cervix,1,SUPT5H
43592|CDK7,4.2408080937235405e-11,Homo sapiens,CDK7,predicted transcription factor,Jurkat,T Lymphocyte,Blood,1,CDK7
68227|NR3C1,5.150319772179327e-11,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1,NR3C1
41574|BRD1,5.7241174865569464e-11,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
64689|H2AFZ,6.304700268712536e-11,Homo sapiens,H2AFZ,,DOHH-2,None,None,1,H2AFZ
35309|FLI1,6.529778847720928e-11,Homo sapiens,FLI1,tf,SKNO-1,Myeloblast,Bone Marrow,1,FLI1
46248|USF1,6.645244336688236e-11,Homo sapiens,USF1,tf,HepG2,Epithelium,Liver,1,USF1
56046|GABPA,7.253172972627783e-11,Homo sapiens,GABPA,tf,HepG2,Epithelium,Liver,1,GABPA
42725|IRF1,7.846551354486581e-11,Homo sapiens,IRF1,tf,LoVo,None,Colon,1,IRF1
73701|KDM2B,8.268219977611444e-11,Homo sapiens,KDM2B,cr,SEM,B Lymphocyte,None,1,KDM2B
64556|IKZF2,8.413635897800066e-11,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1,IKZF2
76520|BPTF,1.0012314266934723e-10,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
38820|BARX2,1.0187624622312068e-10,Homo sapiens,BARX2,tf,LoVo,None,Colon,1,BARX2
5570|POLR2M,1.0276400756858827e-10,Homo sapiens,POLR2M,tf,HeLa,Epithelium,Cervix,1,POLR2M
68966|PR,1.0731741319601929e-10,Homo sapiens,PR,predicted transcription factor,T47D,None,Breast,1,PR
9316|CTCF,1.2219246402243608e-10,Homo sapiens,CTCF,tf,BCBL1,B cell lymphoma,None,1,CTCF
36841|TCF7L2,1.2219246402243608e-10,Homo sapiens,TCF7L2,tf,MDA-MB-453,Epithelium,Mammary Gland,1,TCF7L2
3273|GATA1,1.232527630313917e-10,Homo sapiens,GATA1,tf,None,Proerythroblast,Bone Marrow,1,GATA1
51514|NANOG,1.2540038842327907e-10,Homo sapiens,NANOG,tf,HUES64,Embryonic Stem Cell,Embryo,1,NANOG
40164|RUNX1T1,1.264878638269454e-10,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1T1
55337|SUMO2,1.3206490259891131e-10,Homo sapiens,SUMO2,other,K562,Erythroblast,Bone Marrow,1,SUMO2
50878|SPI1,1.3320878341694504e-10,Homo sapiens,SPI1,predicted transcription factor,None,None,None,1,SPI1
7341|HEY1,1.4644783255956092e-10,Homo sapiens,HEY1,tf,HepG2,Epithelium,Liver,1,HEY1
70731|FOXK1,1.489892618993469e-10,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1,FOXK1
58840|XRN2,1.5822797175600245e-10,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
38653|MED12,1.694723600006132e-10,Homo sapiens,MED12,predicted transcription factor,LoVo,None,Colon,1,MED12
1935|CREBBP,1.7093162948572258e-10,Homo sapiens,CREBBP,cr,Jurkat E6-1,T Lymphocyte,Blood,1,CREBBP
70093|TET2,1.7538343451069557e-10,Homo sapiens,TET2,cr,293T,None,None,1,TET2
36226|DCP1A,1.7841398296994309e-10,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1,DCP1A
46211|SRF,1.8462923407501972e-10,Homo sapiens,SRF,tf,HCT-116,None,Colon,1,SRF
38758|JUND,1.9435029129361618e-10,Homo sapiens,JUND,tf,LoVo,None,Colon,1,JUND
45793|SREBF1,2.2660859361324492e-10,Homo sapiens,SREBF1,tf,HepG2,Epithelium,Liver,1,SREBF1
47601|KLF5,2.5095817022356536e-10,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
74351|OTX2,2.5309885584476053e-10,Homo sapiens,OTX2,tf,D-341,None,None,1,OTX2
45767|HCFC1,2.596283917878524e-10,Homo sapiens,HCFC1,tf,HeLa-S3,Epithelium,Cervix,1,HCFC1
39357|NFE2,2.973273437563222e-10,Homo sapiens,NFE2,tf,None,Erythroid Cell,None,1,NFE2
76519|SETD1A,2.9985314308251883e-10,Homo sapiens,SETD1A,predicted chromatin regulator,None,Erythroid Cell,None,1,SETD1A
46243|FOSL2,3.0496770496960323e-10,Homo sapiens,FOSL2,tf,HepG2,Epithelium,Liver,1,FOSL2
44026|AGO1,3.262906753831902e-10,Homo sapiens,AGO1,other,PC-3,Epithelium,Prostate,1,AGO1
49002|ELL2,3.610275698128945e-10,Homo sapiens,ELL2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,ELL2
1362|STAT1,3.640799596264942e-10,Homo sapiens,STAT1,tf,HeLa-S3,Epithelium,Cervix,1,STAT1
73696|LEO1,3.8616285957256735e-10,Homo sapiens,LEO1,predicted chromatin regulator,SEM,B Lymphocyte,None,1,LEO1
38784|RFX1,3.894223514382147e-10,Homo sapiens,RFX1,tf,LoVo,None,Colon,1,RFX1
50415|KLF11,4.1648245497540665e-10,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
68455|USF2,4.924080742030765e-10,Homo sapiens,USF2,tf,None,Erythroid Cell,None,0,USF2
48277|CEBPA,5.007044179730861e-10,Homo sapiens,CEBPA,tf,GM12878,B Lymphocyte,Blood,1,CEBPA
62841|SP3,5.26419662892034e-10,Homo sapiens,SP3,tf,HEK293,Epithelium,Embryonic Kidney,1,SP3
42293|STAG1,5.30828922118973e-10,Homo sapiens,STAG1,not sure,GM12878,B Lymphocyte,Blood,1,STAG1
53493|SOX9,5.53421009232175e-10,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
50163|TBP,5.964720070021972e-10,Homo sapiens,TBP,tf,K562,Erythroblast,Bone Marrow,1,TBP
74052|NKX2-1,6.014523604888712e-10,Homo sapiens,NKX2-1,tf,A549,Epithelium,Lung,1,NKX2-1
46295|ZBTB7A,6.269685587422977e-10,Homo sapiens,ZBTB7A,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZBTB7A
37621|CBFB,7.971360678121778e-10,Homo sapiens,CBFB,predicted transcription factor,U937,None,Pleura,1,CBFB
76529|MBTD1,8.171176022540242e-10,Homo sapiens,MBTD1,other,K562,Lymphoblast,None,1,MBTD1
44028|BRCA1,8.238859456297561e-10,Homo sapiens,BRCA1,predicted chromatin regulator,MCF-10A,Epithelium,Breast,1,BRCA1
46209|CBX3,9.094915372663573e-10,Homo sapiens,CBX3,cr,HCT-116,None,Colon,1,CBX3
50107|CHRM2,9.170043493918041e-10,Homo sapiens,CHRM2,predicted chromatin regulator,U937,None,Pleura,1,CHRM2
58808|MAF,9.399074125501908e-10,Homo sapiens,MAF,tf,None,Th1,None,1,MAF
70759|OGT,9.873976545817247e-10,Homo sapiens,OGT,other,HEK293,HEK 293 Cell Line,None,1,OGT
42712|E2F3,1.0203481196003506e-09,Homo sapiens,E2F3,tf,LoVo,None,Colon,1,E2F3
38698|E2F7,1.0287516728132102e-09,Homo sapiens,E2F7,tf,LoVo,None,Colon,1,E2F7
1345|SMARCB1,1.1727436305707266e-09,Homo sapiens,SMARCB1,cr,HeLa,Epithelium,Cervix,1,SMARCB1
2110|PRAME,1.2417464562404026e-09,Homo sapiens,PRAME,not sure,K562,Erythroblast,Bone Marrow,1,PRAME
73453|T,1.572194659204591e-09,Homo sapiens,T,tf,None,Th1,None,1,T
72356|TAL1,1.663973458149303e-09,Homo sapiens,TAL1,tf,Kasumi-1,Acute myeloid leukemia,None,1,TAL1
43684|KDM4C,1.7048851758448715e-09,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
8816|KDM4A,2.206954913687922e-09,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM4A
45629|ZNF143,2.242714621298584e-09,Homo sapiens,ZNF143,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,ZNF143
41831|ZBTB17,2.2790379522582653e-09,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1,ZBTB17
71320|RAD21,2.353410096637354e-09,Homo sapiens,RAD21,not sure,HCT-116,Colon cancer cell,Colon,1,RAD21
68974|ESR1,2.449701951919891e-09,Homo sapiens,ESR1,tf,T47D,None,Breast,1,ESR1
74682|FOXO3,2.529485599973201e-09,Homo sapiens,FOXO3,tf,HepG2,Epithelium,Liver,1,FOXO3
74666|NRF1,2.851813338303485e-09,Homo sapiens,NRF1,tf,K562,Erythroblast,Bone Marrow,1,NRF1
46195|TAF7,3.163208805976377e-09,Homo sapiens,TAF7,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,TAF7
49949|KLF9,3.1884870220506663e-09,Homo sapiens,KLF9,tf,GBM1A,Glioblastoma Stem Cell,None,1,KLF9
49417|RB1,3.2139616772917598e-09,Homo sapiens,RB1,tf,IMR90,Fibroblast,Lung,1,RB1
48755|CBX8,3.3710185228445888e-09,Homo sapiens,CBX8,cr,PC-3,Epithelium,Prostate,1,CBX8
8795|RBBP5,3.507579232517111e-09,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1,RBBP5
36230|TTF2,3.592082267626462e-09,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
52436|WDR5,4.077295006648992e-09,Homo sapiens,WDR5,cr,HEK293,Epithelium,Embryonic Kidney,1,WDR5
35517|BCL6,4.175111231855557e-09,Homo sapiens,BCL6,predicted transcription factor,OCI-Ly1,B cell lymphoma,Bone Marrow,1,BCL6
46131|RUNX3,4.3432304003546705e-09,Homo sapiens,RUNX3,tf,GM12878,B Lymphocyte,Blood,1,RUNX3
63294|ZNF335,4.447241725128474e-09,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
76496|BRPF3,4.699439989204224e-09,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1,BRPF3
53300|RARA,4.736584577450657e-09,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1,RARA
42708|ATF2,4.926630153876963e-09,Homo sapiens,ATF2,predicted transcription factor,LoVo,None,Colon,1,ATF2
46240|NFIC,5.900615798787569e-09,Homo sapiens,NFIC,tf,HepG2,Epithelium,Liver,1,NFIC
74663|ZNF18,6.184012884999214e-09,Homo sapiens,ZNF18,,K562,Erythroblast,Bone Marrow,1,ZNF18
64559|SP2,6.4806173022837454e-09,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
46214|EGR1,6.5313768686189944e-09,Homo sapiens,EGR1,tf,HCT-116,None,Colon,1,EGR1
42714|ETV5,6.738305542781751e-09,Homo sapiens,ETV5,tf,LoVo,None,Colon,1,ETV5
46212|FOSL1,8.77416703991082e-09,Homo sapiens,FOSL1,tf,HCT-116,None,Colon,1,FOSL1
49669|PROX1,9.119976163991035e-09,Homo sapiens,PROX1,tf,SW480,None,Colon,1,PROX1
58172|HIF1A,9.2619741998612e-09,Homo sapiens,HIF1A,predicted chromatin regulator,HeLa,Epithelium,Cervix,0,HIF1A
46104|YY1,1.000478627865496e-08,Homo sapiens,YY1,tf,ECC-1,Epithelium,Endometrium,1,YY1
8812|KDM5A,1.0558837333076388e-08,Homo sapiens,KDM5A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM5A
1978|E2F6,1.0805303133222856e-08,Homo sapiens,E2F6,tf,K562,Erythroblast,Bone Marrow,0,E2F6
64866|ZFX,1.1315099825732981e-08,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZFX
63814|L3MBTL2,1.250101925270748e-08,Homo sapiens,L3MBTL2,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,L3MBTL2
1226|TRRAP,1.2988544726294462e-08,Homo sapiens,TRRAP,cr,HeLa,Epithelium,Cervix,1,TRRAP
47577|SMAD3,1.3597961335677656e-08,Homo sapiens,SMAD3,tf,NCI-H441,Epithelium,Lung,1,SMAD3
63410|CBX5,1.3702192321823358e-08,Homo sapiens,CBX5,cr,GM12878,B Lymphocyte,Blood,1,CBX5
51750|FOXP1,1.607896338851936e-08,Homo sapiens,FOXP1,tf,LNCaP,Epithelium,Prostate,1,FOXP1
71069|MBD3,1.607896338851936e-08,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,1,MBD3
42720|HOXA4,1.632513498564647e-08,Homo sapiens,HOXA4,tf,LoVo,None,Colon,1,HOXA4
46140|TCF7L1,1.644958790408263e-08,Homo sapiens,TCF7L1,tf,GM12878,B Lymphocyte,Blood,1,TCF7L1
45895|CCNT2,1.7478893488599232e-08,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
65214|GLIS1,1.7478893488599232e-08,Homo sapiens,GLIS1,tf,HEK293,Epithelium,Embryonic Kidney,1,GLIS1
64581|CBX1,1.899673739916228e-08,Homo sapiens,CBX1,cr,HepG2,Epithelium,Liver,1,CBX1
63407|POLR2AphosphoS5,2.018012581600685e-08,Homo sapiens,POLR2AphosphoS5,,None,iPSC,None,1,POLR2AphosphoS5
59004|JMJD1C,2.5099146395962203e-08,Homo sapiens,JMJD1C,predicted chromatin regulator,NB4,Promyelocytic cell,Blood,1,JMJD1C
75840|MYCN,2.586284828991984e-08,Homo sapiens,MYCN,tf,Rh4,rhabdomyosarcoma,None,1,MYCN
39914|ICE1,2.6057264860166154e-08,Homo sapiens,ICE1,other,HCT-116,None,Colon,1,ICE1
47598|GATA4,2.8717244002618384e-08,Homo sapiens,GATA4,tf,AGS,Epithelium,Stomach,1,GATA4
46120|TCF12,3.025665018673483e-08,Homo sapiens,TCF12,tf,GM12878,B Lymphocyte,Blood,1,TCF12
55324|KDM1A,3.048299054897427e-08,Homo sapiens,KDM1A,cr,NCI-H526,Epithelium,Lung,1,KDM1A
39350|KLF1,3.283852234262521e-08,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1,KLF1
65063|ZNF574,3.837286825318103e-08,Homo sapiens,ZNF574,,HEK293,Epithelium,Embryonic Kidney,1,ZNF574
63600|DDX20,4.5136864372665227e-08,Homo sapiens,DDX20,,K562,Erythroblast,Bone Marrow,1,DDX20
45874|JUN,5.542978910745153e-08,Homo sapiens,JUN,tf,K562,Erythroblast,Bone Marrow,1,JUN
46245|ZEB1,5.9196187414497134e-08,Homo sapiens,ZEB1,tf,HepG2,Epithelium,Liver,1,ZEB1
72382|SIX1,6.050581175104954e-08,Homo sapiens,SIX1,other,None,Cortex,Embryonic Kidney,1,SIX1
45924|MAZ,6.229565371009736e-08,Homo sapiens,MAZ,tf,K562,Erythroblast,Bone Marrow,1,MAZ
72366|TCF4,6.367154321542111e-08,Homo sapiens,TCF4,tf,Gen2.2,Plasmacytoid dendritic cell,None,1,TCF4
45920|HMGN3,6.507681131957093e-08,Homo sapiens,HMGN3,tf,K562,Erythroblast,Bone Marrow,1,HMGN3
45770|TFAP2C,6.847343747965758e-08,Homo sapiens,TFAP2C,predicted transcription factor,HeLa-S3,Epithelium,Cervix,1,TFAP2C
55667|PAF1,7.469910563497742e-08,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1,PAF1
38865|E2F2,7.578858510809312e-08,Homo sapiens,E2F2,tf,LoVo,None,Colon,1,E2F2
55543|RAG2,8.693491547529805e-08,Homo sapiens,RAG2,cr,None,Thymocyte,None,1,RAG2
64107|KDM4B,9.142826903159312e-08,Homo sapiens,KDM4B,cr,K562,Erythroblast,Bone Marrow,1,KDM4B
42775|NPAT,9.823878353623968e-08,Homo sapiens,NPAT,tf,LoVo,None,Colon,1,NPAT
56558|SMC1A,1.025577646707932e-07,Homo sapiens,SMC1A,predicted chromatin regulator,HuCCT1,None,None,1,SMC1A
65156|ZSCAN22,1.040377818781142e-07,Homo sapiens,ZSCAN22,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN22
68051|NFKB1,1.0705998594130517e-07,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB1
45903|RCOR1,1.0938213598367796e-07,Homo sapiens,RCOR1,both predicted transcription factor and chromatin regulator,K562,Erythroblast,Bone Marrow,1,RCOR1
46340|FOXP2,1.1417332193768346e-07,Homo sapiens,FOXP2,tf,SK-N-MC,None,Brain,1,FOXP2
566|VDR,1.2979494606181948e-07,Homo sapiens,VDR,tf,GM10861,Lymphocyte,Blood,1,VDR
62937|ZBTB40,1.3934574613654538e-07,Homo sapiens,ZBTB40,,GM12878,B Lymphocyte,Blood,1,ZBTB40
37625|MYH11,1.5170438470787238e-07,Homo sapiens,MYH11,not sure,U937,None,Pleura,1,MYH11
46179|SP4,1.538644903029035e-07,Homo sapiens,SP4,tf,H1,Embryonic Stem Cell,Embryo,1,SP4
76682|ASXL1,1.7103898393197123e-07,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
38811|SMC3,2.1709062953196078e-07,Homo sapiens,SMC3,predicted chromatin regulator,LoVo,None,Colon,1,SMC3
63155|GABP,2.5303534328238876e-07,Homo sapiens,GABP,,HepG2,Epithelium,Liver,1,GABP
