,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
32889|FOXM1,4.1414474289306840926658013036278474985345307259091026762058024901099708418210767384871119474562908078785441553004746383448621841209124732155110658193527654202680870311950990850099951068569033412865586e-114,Homo sapiens,FOXM1,tf,U2OS,None,Bone,1,FOXM1
63740|E2F4,5.3825559162611231391347255250286206099353315626482927750490714986868782984115936432619173631807676404337642781962922726891425995885892913202825850849052802133679129740629335783721122256326553811583448e-101,Homo sapiens,E2F4,tf,MCF-7,Epithelium,Breast,0,E2F4
56251|MYBL2,1.2413437071368869764806200472846791468911267242990902726164727447076209995808444160288168039903384365020600574670211170465313854965574933863988424722368142778091630006477320939756943617755932779466022e-94,Homo sapiens,MYBL2,tf,None,Epithelium,Mammary Gland,1,MYBL2
72935|HDAC2,0.000000000000000000000000000000000000000000000000015139798919699345701952556230093434211295887181294180798526055984548128180959311797826321502665511588218378559240663373257957437243327382728256868266760508468302064067646081173683769610732580022381902,Homo sapiens,HDAC2,cr,None,Cardiomyocyte,None,0,HDAC2
1876|RBL2,0.0000000000000000000000000000000000000000010463418562191005303625179144882946375191344672160763420908233974637334079238971330999290579883325437357547233683302843707320070909836066942365751420083677441637226373715660512029714052680370852783614,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,0,RBL2
67459|E2F1,0.000000000000000000000000000000000003706963056585007071296242093246935376294719184628378102345782206679140024274975718735681931068006349135621045489693341345494128549471401662901992976316381784347956635552602468321387199990521635204717,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1,E2F1
8774|HDAC1,0.00000000000000000000000000000000021203878267320475512019302581870532505643905315166616533985349732548667487470862472759769949476238061182759048436571387877007599269525806659350246492205561693541062876933370250127241291462384512560932,Homo sapiens,HDAC1,cr,K562,Erythroblast,Bone Marrow,1,HDAC1
43572|RNF2,0.0000000000000000000000000000000016119662374337165118125733157251358429036538252330944633994342255217267566615684827479330809471540682029581087803683299754600314702844566289590491723094583367154159043213724354656733551222024502903437,Homo sapiens,RNF2,predicted transcription factor,None,Fibroblast,Foreskin,1,RNF2
5888|LIN9,0.00000000000000000000000000014826388406250934572586320876581915034300294308290385513613908384742907992904459992874566665986111905746824812129997608077069980002590302815000049053030911225691221664975692076218986602945567652624958,Homo sapiens,LIN9,not sure,HeLa,Epithelium,Cervix,1,LIN9
8799|SAP30,0.000000000000000000000000018812110019589061913108842261314131957649524083313393669580741038306734855942624649807529328714223334660199223862690371624403236771496940279992802745170882004002750296645450041299235819015600976031412,Homo sapiens,SAP30,not sure,K562,Erythroblast,Bone Marrow,1,SAP30
77534|TFDP1,0.0000000000000000000000004505791103066288534370241821101557024324736512488187144511345947025709131727231897816987724908672835831867450247576732320216677401521397169286525456791578565187423759790175759690926561502475293073076,Homo sapiens,TFDP1,tf,U266B1,None,None,1,TFDP1
42738|NFYA,0.00000000000000000086927050484045845499217941548448089283443356017539085932203886386176835306223549737860819662922132678181750333871101323411962491874083552835951436641494844285746311900847532512938524189987713017290649,Homo sapiens,NFYA,tf,LoVo,None,Colon,1,NFYA
41572|ING2,0.0000000000000000043716984041603513163809496365419423985337027565509152668457702193304701432746256867424440309376208261880248208252594697712758794713061372388316953470407950942206396690313957624252059716150188186242101,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING2
