Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
EN2,MS00450;3.37E-01,,,,
HOXA10,MS00480;3.40E-01,MS00481;7.56E-01,,,
VSX2,MS00627;3.45E-01,,,,
FOXC1,MS00351;3.50E-01,MS00350;8.86E-01,MS00349;9.05E-01,,
FOXJ2,MS00366;3.51E-01,,,,
Esrrb,MC00512;3.52E-01,,,,
TCF7L1,MS00053;3.56E-01,,,,
Foxq1,MA0040;3.59E-01,,,,
Msx3,MS00564;3.59E-01,,,,
FOXA1,MC00311;3.60E-01,,,,
OTX2,MS00585;3.62E-01,,,,
ESRRG,MS00638;3.66E-01,,,,
DLX2,UP00126;3.67E-01,MS00428;9.19E-01,,,
NFATC2,MA0152;3.68E-01,,,,
ZNF263,MC00192;3.74E-01,,,,
Nr2f6,MS00669;3.74E-01,,,,
MLX,MS00266;3.78E-01,,,,
Hoxc6,UP00260;3.83E-01,,,,
Cebpa,MC00122;3.85E-01,,,,
Lhx4,MS00547;3.91E-01,,,,
HOXD3,UP00241;3.91E-01,,,,
Stat5b,MC00204;3.92E-01,,,,
MSX1,MS00558;3.96E-01,MS00559;7.91E-01,,,
NFAT5,MS00106;3.97E-01,,,,
OTX1,MS00582;4.01E-01,,,,
LHX5,UP00212;4.01E-01,,,,
Lhx1,UP00262;4.01E-01,,,,
HOXB3,MS00492;4.03E-01,,,,
HBP1,UP00055;4.03E-01,,,,
FOXI1,MS00362;4.03E-01,M00289;6.83E-01,,,
EVX2,MS00455;4.04E-01,,,,
SF1,M01132;4.06E-01,,,,
CDX1,MS00425;4.07E-01,,,,
ZNF354C,MA0130;4.08E-01,,,,
Sox17,UP00014;4.11E-01,MS00797;7.36E-01,,,
Tcf3,MC00265;4.11E-01,,,,
FOXG1,MS00361;4.11E-01,MS00360;4.35E-01,,,
NOTO,MS00578;4.19E-01,,,,
SOX9,MS00052;4.20E-01,MS00785;9.06E-01,MS00780;9.90E-01,,
Hoxd8,UP00168;4.22E-01,,,,
FOXK1,MS00371;4.23E-01,,,,
PAX7,MS00126;4.23E-01,,,,
Uncx,MS00619;4.24E-01,MS00618;8.33E-01,,,
ARID3A,UP00078;4.25E-01,,,,
DLX1,MS00427;4.26E-01,,,,
Nanog,MC00226;4.29E-01,,,,
MNX1,MS00557;4.29E-01,,,,
Mafk,UP00044;4.29E-01,,,,
MAFB,UP00045;4.32E-01,,,,
ZNF232,MS00728;4.32E-01,,,,
Srebf1,MS00282;4.37E-01,,,,
SRY,MS00787;4.39E-01,MA0084;5.35E-01,MS00788;9.10E-01,,
Gbx2,MS00469;4.40E-01,,,,
HMX2,MS00474;4.40E-01,,,,
FOXP1,MC00501;4.41E-01,M00987;5.76E-01,,,
ZNF435,MS00730;4.44E-01,,,,
Pou5f1,MC00233;4.56E-01,,,,
Obox6,M01445;4.59E-01,,,,
Dbp,MS00316;4.62E-01,,,,
Sox14,UP00004;4.62E-01,,,,
Spic,MS00041;4.66E-01,,,,
Usf2,MC00169;4.67E-01,,,,
CPEB1,MS00732;4.76E-01,,,,
Nkx2-6,UP00147;4.76E-01,,,,
TFEC,MS00808;4.78E-01,,,,
NRL,MS00338;4.79E-01,,,,
PITX3,MS00596;4.82E-01,,,,
SIX6,UP00388;4.85E-01,,,,
LHX9,MS00542;4.88E-01,MS00541;9.20E-01,,,
NFIL3,MS00337;4.91E-01,,,,
Zfp187,UP00082;4.96E-01,,,,
HOXA6,UP00182;4.97E-01,,,,
TEF,MS00339;4.98E-01,M00672;5.58E-01,M01305;9.90E-01,,
ONECUT2,MS00679;5.02E-01,,,,
Foxc1,MS00388;5.03E-01,,,,
Dbx1,M01483;5.10E-01,,,,
MIXL1,MS00555;5.11E-01,,,,
Ppara,MC00134;5.12E-01,,,,
FOXA2,MC00217;5.21E-01,,,,
HNF1A,MS00476;5.21E-01,,,,
HOXC10,MS00495;5.21E-01,MS00496;7.47E-01,MS00494;9.79E-01,,
Nkx3-1,MC00250;5.22E-01,MS00580;6.80E-01,,,
Sox11,MS00795;5.23E-01,UP00030;9.04E-01,,,
MLXIPL,MS00265;5.24E-01,,,,
MEF2C,MC00231;5.25E-01,,,,
ESRRA,MS00829;5.30E-01,,,,
ARID5B,M00454;5.43E-01,,,,
MEIS1,MC00520;5.43E-01,UP00186;5.75E-01,,,
Tcf7,MS00054;5.47E-01,,,,
SOX21,MS00755;5.51E-01,MS00759;6.41E-01,MS00757;7.50E-01,,
Gbx1,MS00467;5.52E-01,,,,
SFPI1,MC00513;5.52E-01,,,,
HOXD11,MS00507;5.57E-01,MS00506;8.33E-01,,,
Zfp410,UP00033;5.59E-01,,,,
SOX15,MS00750;5.61E-01,,,,
Tcf21,MS00291;5.64E-01,,,,
Dmrtc2,M01151;5.65E-01,,,,
RARB,MS00811;5.66E-01,,,,
GATA1,MC00120;5.69E-01,,,,
SATB1,M01723;5.70E-01,,,,
FOXD1,MA0031;5.84E-01,,,,
Rarb,MS00700;5.88E-01,,,,
Alx4,MS00408;5.89E-01,,,,
LHX2,MS00536;5.90E-01,MS00537;7.37E-01,,,
Myod1,MC00369;5.93E-01,,,,
NKX6-1,MS00575;5.99E-01,,,,
SOX4,UP00401;5.99E-01,MS00766;8.23E-01,,,
Obox5,M01480;6.01E-01,,,,
SNAI2,MS00201;6.01E-01,,,,
Hoxd3,MS00521;6.15E-01,,,,
TFEB,MS00289;6.16E-01,,,,
RUNX1,MC00312;6.17E-01,M00082;8.96E-01,,,
BCL11A,MC00474;6.20E-01,,,,
DMRT1,M01146;6.20E-01,,,,
Nkx2-4,UP00107;6.25E-01,,,,
Obox2,M01364;6.26E-01,,,,
NR6A1,M00526;6.27E-01,,,,
GATA5,MS00045;6.28E-01,,,,
NKX6-2,MS00577;6.29E-01,,,,
Meox2,MS00563;6.30E-01,,,,
Hoxd13,MS00519;6.31E-01,MS00520;7.28E-01,,,
Ebf1,MC00358;6.32E-01,,,,
POU4F2,MS00149;6.32E-01,,,,
ARX,MS00405;6.39E-01,,,,
Stat5a,MC00205;6.39E-01,,,,
PROP1,MS00597;6.43E-01,,,,
Meis2,MS00086;6.43E-01,MS00087;7.93E-01,,,
Otp,UP00237;6.46E-01,,,,
Isl2,UP00170;6.47E-01,,,,
Otx1,MS00586;6.51E-01,,,,
Zfp105,UP00037;6.58E-01,,,,
OLIG2,MS00277;6.60E-01,,,,
DBP,M00624;6.61E-01,MS00315;7.05E-01,,,
SPI1,MC00151;6.65E-01,,,,
MAFA,M01709;6.66E-01,,,,
NKX3-2,MS00573;6.72E-01,,,,
Dbx2,UP00218;6.74E-01,,,,
Vax1,UP00215;6.80E-01,,,,
HOXD8,MS00513;6.85E-01,,,,
Rxra,MC00471;6.86E-01,,,,
Spi1,MC00506;6.89E-01,,,,
ONECUT3,MS00690;6.95E-01,,,,
GATA6,MC00117;6.98E-01,,,,
Nr5a2,MC00352;7.01E-01,,,,
Smad2/3,MC00146;7.02E-01,,,,
Bbx,UP00012;7.03E-01,,,,
MZF1,M01733;7.26E-01,,,,
RAX,MS00606;7.26E-01,,,,
ONECUT1,MS00667;7.28E-01,,,,
PRRX2,MS00603;7.28E-01,,,,
VENTX,MS00624;7.28E-01,,,,
PHOX2B,MS00593;7.30E-01,,,,
Sox21,UP00071;7.30E-01,,,,
Stat1,MC00141;7.31E-01,,,,
IKZF2,M01004;7.32E-01,,,,
Mlx,MS00270;7.32E-01,,,,
TEAD4,MS00224;7.33E-01,,,,
SCRT1,MS00179;7.33E-01,,,,
SOX7,MS00770;7.36E-01,MS00769;8.02E-01,,,
Prrx2,MS00604;7.39E-01,,,,
VAX1,MS00620;7.41E-01,,,,
BACH1,M00495;7.41E-01,,,,
PRRX1,MS00599;7.42E-01,MS00602;8.01E-01,,,
POU4F3,MS00151;7.43E-01,,,,
Nobox,MA0125;7.45E-01,,,,
GATA3,MC00119;7.47E-01,,,,
Shox2,MS00615;7.50E-01,,,,
GATA2,MC00118;7.51E-01,,,,
HOXC4,UP00113;7.51E-01,,,,
ZNF628,M01081;7.52E-01,,,,
SOX14,MS00748;7.55E-01,,,,
HLF,MS00317;7.55E-01,,,,
DUXA,MS00438;7.58E-01,,,,
Pou3f1,UP00129;7.63E-01,,,,
SHOX2,MS00613;7.63E-01,,,,
Hoxc10,MS00518;7.67E-01,MS00517;9.16E-01,,,
POU4F1,MS00148;7.76E-01,,,,
BHLHE22,MS00249;7.78E-01,,,,
Rbfox2,MC00416;7.79E-01,,,,
HOXD13,MS00510;7.80E-01,MS00511;9.43E-01,,,
DRGX,MS00437;7.84E-01,,,,
DLX4,MS00430;7.86E-01,,,,
RAXL1,MS00605;7.89E-01,,,,
Vsx1,MS00628;7.89E-01,,,,
BCL6B,MS00011;7.91E-01,,,,
BHLHE23,MS00250;8.10E-01,,,,
PITX1,MS00595;8.11E-01,,,,
BARHL1,UP00166;8.11E-01,,,,
HESX1,MS00470;8.12E-01,,,,
NEUROD2,MS00271;8.16E-01,,,,
SREBF1,M00749;8.17E-01,M00220;9.43E-01,,,
NR2F1,MA0017;8.18E-01,MS00657;8.43E-01,,,
TEAD3,MS00221;8.23E-01,MS00222;9.92E-01,,,
CART1,MS00424;8.25E-01,,,,
NR4A2,MS00665;8.33E-01,,,,
MSC,MS00807;8.34E-01,,,,
LEF1,MS00051;8.34E-01,,,,
Sox3,MS00803;8.44E-01,MS00805;8.47E-01,,,
OLIG1,MS00276;8.45E-01,,,,
Tbx21,MC00356;8.48E-01,,,,
Foxa2,MC00105;8.48E-01,,,,
GATA4,M00632;8.50E-01,,,,
ISX,MS00531;8.52E-01,,,,
VAX2,MS00621;8.54E-01,,,,
MYOG,M00712;8.59E-01,,,,
SHOX,MS00614;8.61E-01,,,,
Dlx2,MS00440;8.61E-01,,,,
STAT4,MC00347;8.67E-01,,,,
ZNF410,MS00412;8.72E-01,,,,
Nkx6-3,UP00238;8.73E-01,,,,
ID4,MS00261;8.75E-01,,,,
JUN,MC00321;8.79E-01,,,,
Rxrg,MC00511;8.82E-01,,,,
DLX3,MS00429;8.88E-01,,,,
DLX5,MS00431;8.89E-01,,,,
UNCX,MS00617;8.96E-01,MS00616;9.47E-01,,,
Sox1,UP00069;9.00E-01,MS00802;9.23E-01,MS00800;9.71E-01,,
TGIF2,MS00096;9.01E-01,,,,
Foxa1,MC00104;9.05E-01,,,,
Olig2,MC00341;9.08E-01,,,,
USF1,MC00248;9.09E-01,,,,
Dlx1,MS00439;9.12E-01,,,,
TBR1,MS00191;9.16E-01,,,,
MYF6,MS00269;9.19E-01,,,,
HSF2,MS00059;9.24E-01,,,,
NR4A1,MC00280;9.27E-01,,,,
Pdx1,MC00165;9.27E-01,,,,
LHX3,UP00130;9.28E-01,,,,
ISL1,M01127;9.36E-01,,,,
BATF,MC00411;9.39E-01,,,,
Hlx,M01399;9.39E-01,,,,
Batf,MC00508;9.41E-01,,,,
OLIG3,MS00280;9.45E-01,,,,
BHLHA15,MS00245;9.46E-01,,,,
TBX1,MS00197;9.48E-01,,,,
Srf,MC00329;9.49E-01,,,,
Sox10,MS00794;9.49E-01,,,,
SOX8,MS00771;9.50E-01,MS00774;9.58E-01,,,
Atoh1,MC00414;9.55E-01,MS00244;9.95E-01,,,
TCF7L2,MC00309;9.59E-01,,,,
DLX6,MS00432;9.60E-01,,,,
ETV7,M00678;9.61E-01,,,,
ZNF333,M01230;9.62E-01,,,,
TFAP4,MS00287;9.63E-01,,,,
FIGLA,MS00254;9.72E-01,,,,
TGIF1,MS00094;9.74E-01,,,,
NFIA,MS00820;9.78E-01,,,,
SOX18,MS00753;9.78E-01,,,,
Sox2,MC00303;9.79E-01,,,,
Pou3f3,UP00211;9.80E-01,,,,
Myf5,MC00195;9.80E-01,,,,
PKNOX2,MS00092;9.84E-01,,,,
ZNF238,MS00390;9.84E-01,,,,
PKNOX1,MS00091;9.85E-01,,,,
Pknox2,MS00093;9.85E-01,,,,
TGIF2LX,MS00095;9.89E-01,,,,
POU5F1,MC00378;9.91E-01,,,,
Pax3,MC00260;9.91E-01,,,,
Nkx2-5,MC00178;9.93E-01,,,,
ZEB1,MA0103;9.94E-01,,,,
NR1H4,M01268;9.95E-01,,,,
NEUROG2,MS00272;9.97E-01,,,,
Jund,MC00154;9.97E-01,,,,
Nr1d2,MC00186;9.97E-01,,,,
ATF5,M01295;9.98E-01,,,,
Nr1d1,MC00524;9.98E-01,,,,
PPARA,M01282;9.99E-01,,,,
FOS,MC00330;9.99E-01,,,,
NFE2,MS00336;1.00E+00,,,,
FOSL1,MC00351;1.00E+00,,,,
Neurod1,MC00354;1.00E+00,,,,
RORB,M01722;1.00E+00,,,,
JUND,MC00456;1.00E+00,,,,
Jun,MC00349;1.00E+00,,,,
JUNB,MC00371;1.00E+00,,,,
