,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
46162|TAF1,1.4932655655733764e-20,Homo sapiens,TAF1,tf,GM12892,Lymphoblastoid,Blood,1,TAF1
9320|NIPBL,1.5639958714200454e-20,Homo sapiens,NIPBL,not sure,LCL,Lymphoblastoid,Blood,1,NIPBL
55468|NELFA,2.0399483854184035e-20,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1,NELFA
42738|NFYA,2.673831733929136e-20,Homo sapiens,NFYA,tf,LoVo,None,Colon,1,NFYA
73713|AFF1,2.838094892792802e-20,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1,AFF1
58843|XRN2,3.2484628394569396e-20,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
43104|NOTCH1,7.575119111265915e-20,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,CUTLL1,T Lymphocyte,Blood,1,NOTCH1
72407|PARP1,8.064618531212259e-20,Homo sapiens,PARP1,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,PARP1
53346|CDK9,1.0799545189291355e-19,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1,CDK9
50876|SPI1,3.18985764228811e-19,Homo sapiens,SPI1,predicted transcription factor,None,None,None,1,SPI1
47416|ERG,3.838055441739057e-19,Homo sapiens,ERG,other,Jurkat,T Lymphocyte,Blood,1,ERG
9216|POLR2B,4.0809742228402756e-19,Homo sapiens,POLR2B,tf,HeLa,Epithelium,Cervix,1,POLR2B
43684|KDM4C,7.215582539723212e-19,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
56961|GTF2B,7.434991832009356e-19,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1,GTF2B
56379|CDK8,7.593924766195562e-19,Homo sapiens,CDK8,tf,K562,Erythroblast,Bone Marrow,1,CDK8
49877|WDR5,8.2643863237998945e-19,Homo sapiens,WDR5,cr,A673,Polygonal,Muscle,1,WDR5
69813|NELFE,2.33133427551961e-18,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,NELFE
51750|FOXP1,2.5407498302666844e-18,Homo sapiens,FOXP1,tf,LNCaP,Epithelium,Prostate,1,FOXP1
53076|RBP2,3.587487096465008e-18,Homo sapiens,RBP2,other,U937,None,Pleura,1,RBP2
64038|HBP1,4.734356837546888e-18,Homo sapiens,HBP1,tf,HepG2,Epithelium,Liver,1,HBP1
69868|MED1,6.2283236307171435e-18,Homo sapiens,MED1,predicted transcription factor,MHH-MED-1,Th1,None,1,MED1
43400|XBP1,7.132399548162037e-18,Homo sapiens,XBP1,tf,T47D,Epithelium,Mammary Gland,1,XBP1
50107|CHRM2,8.949056595287805e-18,Homo sapiens,CHRM2,predicted chromatin regulator,U937,None,Pleura,1,CHRM2
53323|INTS3,1.1795036480198985e-17,Homo sapiens,INTS3,predicted transcription factor,HeLa,Epithelium,Cervix,1,INTS3
41574|BRD1,1.3235934789862066e-17,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
34997|FOXM1,1.3644193672977359e-17,Homo sapiens,FOXM1,tf,MDA-MB-231,Epithelium,Breast,1,FOXM1
43102|RBPJ,1.4687937463095567e-17,Homo sapiens,RBPJ,tf,CUTLL1,T Lymphocyte,Blood,1,RBPJ
74838|JMJD6,1.6892871019102104e-17,Homo sapiens,JMJD6,cr,None,3565 cells,None,1,JMJD6
33904|BRD4,1.749129518069558e-17,Homo sapiens,BRD4,cr,None,Plasma Cell,None,1,BRD4
42212|STAT3,2.5826976154039078e-17,Homo sapiens,STAT3,tf,OCI-Ly10,B Lymphocyte,Bone Marrow,1,STAT3
49493|CDK7,3.716501906405509e-17,Homo sapiens,CDK7,predicted transcription factor,Jurkat,T Lymphocyte,Blood,1,CDK7
73696|LEO1,6.16583727305416e-17,Homo sapiens,LEO1,predicted chromatin regulator,SEM,B Lymphocyte,None,1,LEO1
45390|KDM5B,6.205488851368459e-17,Homo sapiens,KDM5B,cr,K562,Erythroblast,Bone Marrow,1,KDM5B
42708|ATF2,6.731860208652951e-17,Homo sapiens,ATF2,predicted transcription factor,LoVo,None,Colon,1,ATF2
59170|SETD1A,7.089983802397332e-17,Homo sapiens,SETD1A,predicted chromatin regulator,SEM,Pre-B Lymphocyte,None,1,SETD1A
50372|SUZ12,8.282460696397955e-17,Homo sapiens,SUZ12,cr,None,Proerythroblast,Fetal Liver,1,SUZ12
45802|CHD2,9.526704101436707e-17,Homo sapiens,CHD2,cr,HepG2,Epithelium,Liver,1,CHD2
38724|GMEB2,1.0174624189204376e-16,Homo sapiens,GMEB2,tf,LoVo,None,Colon,1,GMEB2
69874|RELA,1.0682744889875209e-16,Homo sapiens,RELA,tf,None,Th1,None,1,RELA
46136|GABPA,1.7964181380621698e-16,Homo sapiens,GABPA,tf,GM12878,B Lymphocyte,Blood,1,GABPA
46157|POU2F2,3.5588191590888306e-16,Homo sapiens,POU2F2,tf,GM12891,Lymphoblastoid,Blood,1,POU2F2
38585|TAF3,3.6514054359182974e-16,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
34396|MECP2,3.7986156849619434e-16,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
45758|NFYB,4.310923449837623e-16,Homo sapiens,NFYB,tf,HeLa-S3,Epithelium,Cervix,1,NFYB
36226|DCP1A,4.624537447137304e-16,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1,DCP1A
8482|KAT7,4.658735300517167e-16,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1,KAT7
70964|MYC,4.819433649501366e-16,Homo sapiens,MYC,tf,Raji,B Lymphocyte,Blood,1,MYC
72612|SP1,6.656137040377129e-16,Homo sapiens,SP1,predicted chromatin regulator,A375,Melanoma Cell,None,1,SP1
74665|NRF1,7.031715655597548e-16,Homo sapiens,NRF1,tf,K562,Erythroblast,Bone Marrow,1,NRF1
50163|TBP,7.047375380877521e-16,Homo sapiens,TBP,tf,K562,Erythroblast,Bone Marrow,1,TBP
3273|GATA1,7.338870909499135e-16,Homo sapiens,GATA1,tf,None,Proerythroblast,Bone Marrow,1,GATA1
42712|E2F3,1.241721216678676e-15,Homo sapiens,E2F3,tf,LoVo,None,Colon,1,E2F3
46132|EGR1,1.2579461039136259e-15,Homo sapiens,EGR1,tf,GM12878,B Lymphocyte,Blood,1,EGR1
49778|CHD8,2.6587402780781485e-15,Homo sapiens,CHD8,cr,None,iPSC,None,1,CHD8
58808|MAF,2.6770398641212435e-15,Homo sapiens,MAF,tf,None,Th1,None,1,MAF
63105|ATF1,2.9126662712079412e-15,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
67715|CREB1,3.574236529648341e-15,Homo sapiens,CREB1,tf,LNCaP,Epithelium,Prostate,1,CREB1
1938|ETS1,3.67166922261901e-15,Homo sapiens,ETS1,tf,Jurkat E6-1,T Lymphocyte,Blood,1,ETS1
46301|PML,3.713206166278801e-15,Homo sapiens,PML,tf,K562,Erythroblast,Bone Marrow,1,PML
36230|TTF2,3.9508312254331605e-15,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
70731|FOXK1,4.479092717950936e-15,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1,FOXK1
7527|HEY1,5.89829195652376e-15,Homo sapiens,HEY1,tf,K562,Erythroblast,Bone Marrow,1,HEY1
45793|SREBF1,6.137009430436142e-15,Homo sapiens,SREBF1,tf,HepG2,Epithelium,Liver,1,SREBF1
68223|NR3C1,7.937991288947663e-15,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1,NR3C1
65056|TGIF2,1.0654603725297853e-14,Homo sapiens,TGIF2,tf,HepG2,Epithelium,Liver,1,TGIF2
1219|GATAD1,1.2478965674531661e-14,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
38865|E2F2,1.3695316788563022e-14,Homo sapiens,E2F2,tf,LoVo,None,Colon,1,E2F2
47329|FOXA1,1.523612866089131e-14,Homo sapiens,FOXA1,tf,DU145,Epithelium,Prostate,1,FOXA1
53325|SUPT5H,1.5325028650723073e-14,Homo sapiens,SUPT5H,tf,HeLa,Epithelium,Cervix,1,SUPT5H
45553|MAX,1.919201539808913e-14,Homo sapiens,MAX,tf,A549,Epithelium,Lung,1,MAX
42774|NFYC,1.9532950199398404e-14,Homo sapiens,NFYC,tf,LoVo,None,Colon,1,NFYC
63097|SMAD5,2.54579057912545e-14,Homo sapiens,SMAD5,tf,GM12878,B Lymphocyte,Blood,1,SMAD5
5570|POLR2M,2.664590680908904e-14,Homo sapiens,POLR2M,tf,HeLa,Epithelium,Cervix,1,POLR2M
42720|HOXA4,2.7327413449183e-14,Homo sapiens,HOXA4,tf,LoVo,None,Colon,1,HOXA4
46306|THAP1,3.64954681436287e-14,Homo sapiens,THAP1,tf,K562,Erythroblast,Bone Marrow,1,THAP1
42775|NPAT,4.778413626222452e-14,Homo sapiens,NPAT,tf,LoVo,None,Colon,1,NPAT
45421|RBBP5,4.983516081778908e-14,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1,RBBP5
59165|KMT2A,6.963594230120337e-14,Homo sapiens,KMT2A,not sure,SEM,Pre-B Lymphocyte,None,1,KMT2A
8412|GATA2,7.487597628722371e-14,Homo sapiens,GATA2,tf,None,Haematopoietic Progenitor Cell,Blood,1,GATA2
64797|CREM,7.807656336601081e-14,Homo sapiens,CREM,tf,HepG2,Epithelium,Liver,1,CREM
45774|MXI1,1.0884332175481192e-13,Homo sapiens,MXI1,tf,HeLa-S3,Epithelium,Cervix,1,MXI1
44028|BRCA1,1.1840530440444178e-13,Homo sapiens,BRCA1,predicted chromatin regulator,MCF-10A,Epithelium,Breast,1,BRCA1
45767|HCFC1,1.5771570709514312e-13,Homo sapiens,HCFC1,tf,HeLa-S3,Epithelium,Cervix,1,HCFC1
45683|GTF2F1,1.8298435510501874e-13,Homo sapiens,GTF2F1,tf,H1,Embryonic Stem Cell,Embryo,1,GTF2F1
52153|FAIRE,2.005280503143865e-13,Homo sapiens,FAIRE,other,None,Macrophage,None,1,FAIRE
46160|PAX5,2.011046799256708e-13,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1,PAX5
45649|RFX5,2.0724895035625145e-13,Homo sapiens,RFX5,tf,GM12878,B Lymphocyte,Blood,1,RFX5
33679|GATA3,2.418263795367718e-13,Homo sapiens,GATA3,tf,None,Th1,None,1,GATA3
76520|BPTF,2.895130697820201e-13,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
3038|CREBBP,3.196129548367421e-13,Homo sapiens,CREBBP,cr,None,T Lymphocyte,Blood,1,CREBBP
74202|BRD2,3.5915601895725805e-13,Homo sapiens,BRD2,predicted chromatin regulator,None,None,Pontine,1,BRD2
38824|MNT,3.855257912469039e-13,Homo sapiens,MNT,tf,LoVo,None,Colon,1,MNT
43305|CDK6,4.1319228644238803e-13,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1,CDK6
74682|FOXO3,7.272770725383299e-13,Homo sapiens,FOXO3,tf,HepG2,Epithelium,Liver,1,FOXO3
41573|ING5,8.205917546476485e-13,Homo sapiens,ING5,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING5
73984|CD34,8.965534999912992e-13,Homo sapiens,CD34,other,None,None,Thymus,1,CD34
46355|ELF1,9.228482200308666e-13,Homo sapiens,ELF1,tf,SK-N-SH,Neuroblastoma cell,Brain,1,ELF1
38784|RFX1,9.36924823823381e-13,Homo sapiens,RFX1,tf,LoVo,None,Colon,1,RFX1
42722|HOXA6,9.580097165258326e-13,Homo sapiens,HOXA6,tf,LoVo,None,Colon,1,HOXA6
45237|CHD1,9.676553181251168e-13,Homo sapiens,CHD1,predicted chromatin regulator,H1,Embryonic Stem Cell,Embryo,1,CHD1
43099|RUNX1,1.0784903658230099e-12,Homo sapiens,RUNX1,tf,CUTLL1,T Lymphocyte,Blood,1,RUNX1
46153|YY1,1.0785772555754371e-12,Homo sapiens,YY1,tf,GM12891,Lymphoblastoid,Blood,1,YY1
48279|CEBPA,1.688188068030004e-12,Homo sapiens,CEBPA,tf,GM12878,B Lymphocyte,Blood,1,CEBPA
64302|E2F5,1.7638811087468356e-12,Homo sapiens,E2F5,,K562,Erythroblast,Bone Marrow,1,E2F5
46260|REST,2.0246058654271687e-12,Homo sapiens,REST,tf,HL-60,Promyeloblast,Blood,1,REST
64107|KDM4B,2.182836541637925e-12,Homo sapiens,KDM4B,cr,K562,Erythroblast,Bone Marrow,1,KDM4B
76682|ASXL1,2.5595517815207667e-12,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
68051|NFKB1,2.673767385972819e-12,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB1
1228|CCDC101,2.742563946818073e-12,Homo sapiens,CCDC101,cr,HeLa,Epithelium,Cervix,1,CCDC101
68966|PR,2.7540044114829785e-12,Homo sapiens,PR,predicted transcription factor,T47D,None,Breast,1,PR
74349|OTX2,3.239546443524562e-12,Homo sapiens,OTX2,tf,D-341,None,None,1,OTX2
49481|RPE,3.539841841803124e-12,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
42715|GLI2,4.0950134457723295e-12,Homo sapiens,GLI2,tf,LoVo,None,Colon,1,GLI2
50434|ELK3,4.127221110773649e-12,Homo sapiens,ELK3,tf,None,Endothelial Cell,Umbilical Vein,1,ELK3
48755|CBX8,4.401147344555063e-12,Homo sapiens,CBX8,cr,PC-3,Epithelium,Prostate,1,CBX8
65156|ZSCAN22,4.4705427073547415e-12,Homo sapiens,ZSCAN22,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN22
63757|ZBTB33,4.713373957124554e-12,Homo sapiens,ZBTB33,tf,None,None,Liver,1,ZBTB33
64866|ZFX,5.217184704278547e-12,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZFX
9319|SMC1A,5.530842250893143e-12,Homo sapiens,SMC1A,predicted chromatin regulator,LCL,Lymphoblastoid,Blood,1,SMC1A
45606|FOS,6.7901673046238705e-12,Homo sapiens,FOS,tf,GM12878,B Lymphocyte,Blood,1,FOS
52170|PRDM11,7.683663952739839e-12,Homo sapiens,PRDM11,tf,U-2932,B Lymphocyte,None,1,PRDM11
36841|TCF7L2,8.49288601424642e-12,Homo sapiens,TCF7L2,tf,MDA-MB-453,Epithelium,Mammary Gland,1,TCF7L2
38658|SOX2,8.860367219525467e-12,Homo sapiens,SOX2,tf,LoVo,None,Colon,1,SOX2
37621|CBFB,9.473274852555233e-12,Homo sapiens,CBFB,predicted transcription factor,U937,None,Pleura,1,CBFB
46287|SP2,9.767254589785632e-12,Homo sapiens,SP2,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,SP2
68456|USF1,1.0103557183130106e-11,Homo sapiens,USF1,tf,None,Erythroid Cell,None,1,USF1
45949|IRF1,1.0485195435776052e-11,Homo sapiens,IRF1,tf,K562,Erythroblast,Bone Marrow,1,IRF1
72356|TAL1,1.1965598819695346e-11,Homo sapiens,TAL1,tf,Kasumi-1,Acute myeloid leukemia,None,1,TAL1
62841|SP3,1.6007609657140694e-11,Homo sapiens,SP3,tf,HEK293,Epithelium,Embryonic Kidney,1,SP3
63410|CBX5,1.658333487743019e-11,Homo sapiens,CBX5,cr,GM12878,B Lymphocyte,Blood,1,CBX5
45779|SMARCB1,2.3673527401233363e-11,Homo sapiens,SMARCB1,cr,HeLa-S3,Epithelium,Cervix,1,SMARCB1
70095|TET2,3.23406473215193e-11,Homo sapiens,TET2,cr,293T,None,None,1,TET2
63302|NKRF,3.654323025663097e-11,Homo sapiens,NKRF,,K562,Erythroblast,Bone Marrow,1,NKRF
55667|PAF1,4.303873470609585e-11,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1,PAF1
70759|OGT,4.7754706286788435e-11,Homo sapiens,OGT,other,HEK293,HEK 293 Cell Line,None,1,OGT
55344|SUMO2,5.1207124802278745e-11,Homo sapiens,SUMO2,other,K562,Erythroblast,Bone Marrow,1,SUMO2
46340|FOXP2,5.7600296973369525e-11,Homo sapiens,FOXP2,tf,SK-N-MC,None,Brain,1,FOXP2
46195|TAF7,5.932928134855812e-11,Homo sapiens,TAF7,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,TAF7
72857|TRAF7,5.94920508463213e-11,Homo sapiens,TRAF7,other,None,None,meningioma,1,TRAF7
45729|ELK1,6.177366631315415e-11,Homo sapiens,ELK1,tf,HeLa-S3,Epithelium,Cervix,1,ELK1
46125|RXRA,6.394273742062249e-11,Homo sapiens,RXRA,tf,GM12878,B Lymphocyte,Blood,1,RXRA
53493|SOX9,7.200138249948568e-11,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
75287|ZBTB48,7.298198508737362e-11,Homo sapiens,ZBTB48,,HeLa,None,None,1,ZBTB48
76205|AR,7.949071696485874e-11,Homo sapiens,AR,tf,None,Fibroblast,Prostate,1,AR
52092|TP53,8.503292128232813e-11,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1,TP53
8532|VEZF1,8.994952338774016e-11,Homo sapiens,VEZF1,tf,HeLa-S3,Epithelium,Cervix,1,VEZF1
43050|BRD3,1.1933233700394192e-10,Homo sapiens,BRD3,predicted chromatin regulator,MM1.S,B Lymphocyte,Blood,1,BRD3
45761|MAZ,1.295192774693081e-10,Homo sapiens,MAZ,tf,HeLa-S3,Epithelium,Cervix,1,MAZ
62610|H2AFZ,1.3869123084984863e-10,Homo sapiens,H2AFZ,,MCF-7,Epithelium,Breast,1,H2AFZ
69884|T,1.4635114188166289e-10,Homo sapiens,T,tf,None,Th1,None,1,T
72878|MYF5,1.6684844166757352e-10,Homo sapiens,MYF5,tf,Rh18,rhabdomyosarcoma,None,1,MYF5
38653|MED12,1.7119072219432238e-10,Homo sapiens,MED12,predicted transcription factor,LoVo,None,Colon,1,MED12
38496|RBL1,1.7236632654889925e-10,Homo sapiens,RBL1,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1,RBL1
58805|MYB,1.8561207116875656e-10,Homo sapiens,MYB,tf,None,Th1,None,1,MYB
74681|SMAD4,2.2367070999904453e-10,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1,SMAD4
49001|ELL2,2.406238814061804e-10,Homo sapiens,ELL2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,ELL2
46241|MYBL2,2.4838757009268196e-10,Homo sapiens,MYBL2,tf,HepG2,Epithelium,Liver,1,MYBL2
52303|BCL6,2.6368163053055534e-10,Homo sapiens,BCL6,predicted transcription factor,None,T Lymphocyte,Tonsil,1,BCL6
49021|CPSF3L,2.6928552044148693e-10,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1,CPSF3L
40164|RUNX1T1,2.983029280455719e-10,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1T1
46140|TCF7L1,3.4894706717565657e-10,Homo sapiens,TCF7L1,tf,GM12878,B Lymphocyte,Blood,1,TCF7L1
62533|BCL3,3.521382843711686e-10,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1,BCL3
1214|ELK4,3.993344899416007e-10,Homo sapiens,ELK4,tf,HeLa-S3,Epithelium,Cervix,1,ELK4
9198|TCF12,4.0410916379804077e-10,Homo sapiens,TCF12,tf,RPMI-8402,T cell leukemia,Blood,1,TCF12
51514|NANOG,4.078415041260805e-10,Homo sapiens,NANOG,tf,HUES64,Embryonic Stem Cell,Embryo,1,NANOG
64917|CBX1,4.158937637191469e-10,Homo sapiens,CBX1,cr,K562,Erythroblast,Bone Marrow,1,CBX1
46312|SRF,5.068706132548614e-10,Homo sapiens,SRF,tf,MCF-7,Epithelium,Breast,1,SRF
38719|DLX1,5.287635436277773e-10,Homo sapiens,DLX1,tf,LoVo,None,Colon,1,DLX1
5194|HMGN1,5.408926616856206e-10,Homo sapiens,HMGN1,both predicted transcription factor and chromatin regulator,None,T Lymphocyte,Blood,1,HMGN1
63477|POLR2H,5.894201042507527e-10,Homo sapiens,POLR2H,,K562,Erythroblast,Bone Marrow,1,POLR2H
63156|GABP,6.904989245966523e-10,Homo sapiens,GABP,,HepG2,Epithelium,Liver,1,GABP
74343|NEUROD1,7.295126434486566e-10,Homo sapiens,NEUROD1,tf,D283 Med,None,None,1,NEUROD1
50415|KLF11,7.989786658640888e-10,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
37057|FLI1,8.545474613711889e-10,Homo sapiens,FLI1,tf,U937,None,Pleura,1,FLI1
76673|ZMYND8,8.695529917529048e-10,Homo sapiens,ZMYND8,cr,DU145,Epithelium,Prostate,1,ZMYND8
70928|RBBP4,8.706417088285681e-10,Homo sapiens,RBBP4,cr,T98G,Glioblastoma cell,None,1,RBBP4
63406|POLR2AphosphoS5,1.0642860597385043e-09,Homo sapiens,POLR2AphosphoS5,,None,iPSC,None,1,POLR2AphosphoS5
71069|MBD3,1.1374615890894584e-09,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,1,MBD3
46082|PBX3,1.2368034261772395e-09,Homo sapiens,PBX3,tf,A549,Epithelium,Lung,1,PBX3
1208|DDX5,1.2806502006462206e-09,Homo sapiens,DDX5,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,DDX5
76469|PHF2,1.3509888192218652e-09,Homo sapiens,PHF2,tf,None,Mesenchymal Cell,None,1,PHF2
2110|PRAME,1.4051153000127505e-09,Homo sapiens,PRAME,not sure,K562,Erythroblast,Bone Marrow,1,PRAME
42800|STAT2,1.7293278837914594e-09,Homo sapiens,STAT2,predicted transcription factor,LoVo,None,Colon,1,STAT2
42752|BARX1,1.849775172770485e-09,Homo sapiens,BARX1,tf,LoVo,None,Colon,1,BARX1
37625|MYH11,2.3352316070223325e-09,Homo sapiens,MYH11,not sure,U937,None,Pleura,1,MYH11
45831|IRF3,2.50054889712707e-09,Homo sapiens,IRF3,tf,HepG2,Epithelium,Liver,1,IRF3
72382|SIX1,3.7229483379270307e-09,Homo sapiens,SIX1,other,None,Cortex,Embryonic Kidney,1,SIX1
47601|KLF5,3.861816546941572e-09,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
72426|ORC2,3.963310856632811e-09,Homo sapiens,ORC2,tf,K562,Erythroblast,Bone Marrow,1,ORC2
565|VDR,4.181732861710203e-09,Homo sapiens,VDR,tf,GM10861,Lymphocyte,Blood,1,VDR
74686|KLF10,4.756298640250777e-09,Homo sapiens,KLF10,tf,HepG2,Epithelium,Liver,1,KLF10
44026|AGO1,6.044497843279434e-09,Homo sapiens,AGO1,other,PC-3,Epithelium,Prostate,1,AGO1
46142|SIX5,6.943318450052167e-09,Homo sapiens,SIX5,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,SIX5
63902|ZXDB,7.908109433594838e-09,Homo sapiens,ZXDB,,HEK293,Epithelium,Embryonic Kidney,1,ZXDB
33988|TET3,8.269883269380157e-09,Homo sapiens,TET3,cr,HEK293T,Epithelium,Embryonic Kidney,1,TET3
67686|ZBTB7A,8.275907256215066e-09,Homo sapiens,ZBTB7A,predicted transcription factor,None,Erythroblast,None,1,ZBTB7A
35087|BCOR,8.294486510329371e-09,Homo sapiens,BCOR,both predicted transcription factor and chromatin regulator,None,B Lymphocyte,None,1,BCOR
63975|GATA4,8.676253674087726e-09,Homo sapiens,GATA4,tf,HepG2,Epithelium,Liver,1,GATA4
41831|ZBTB17,8.91143944771296e-09,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1,ZBTB17
53300|RARA,1.0780241709671732e-08,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1,RARA
62937|ZBTB40,1.1032005943204304e-08,Homo sapiens,ZBTB40,,GM12878,B Lymphocyte,Blood,1,ZBTB40
48576|KDM6B,1.4914267729651108e-08,Homo sapiens,KDM6B,cr,CUTLL1,T Lymphocyte,Blood,1,KDM6B
74663|ZNF18,1.5375814182630744e-08,Homo sapiens,ZNF18,,K562,Erythroblast,Bone Marrow,1,ZNF18
52555|SMARCA4,1.8412388866118728e-08,Homo sapiens,SMARCA4,cr,501-Mel,Melanoma Cell,None,1,SMARCA4
64751|ZBTB11,1.8785146734355714e-08,Homo sapiens,ZBTB11,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB11
4929|TAFII,2.0490596294364008e-08,Homo sapiens,TAFII,not sure,H1,Embryonic Stem Cell,Embryo,1,TAFII
45770|TFAP2C,2.0771669157933978e-08,Homo sapiens,TFAP2C,predicted transcription factor,HeLa-S3,Epithelium,Cervix,1,TFAP2C
45920|HMGN3,2.1490367144064277e-08,Homo sapiens,HMGN3,tf,K562,Erythroblast,Bone Marrow,1,HMGN3
68455|USF2,2.3222645511540516e-08,Homo sapiens,USF2,tf,None,Erythroid Cell,None,0,USF2
51863|HSF1,3.1439946740972046e-08,Homo sapiens,HSF1,tf,451Lu,Melanoma Cell,None,1,HSF1
63362|C11orf30,3.1871267648920044e-08,Homo sapiens,C11orf30,,K562,Erythroblast,Bone Marrow,1,C11orf30
45643|STAT1,3.9226665318372706e-08,Homo sapiens,STAT1,tf,GM12878,B Lymphocyte,Blood,1,STAT1
