Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
GABPA,46136;5.39E-16,56042;6.83E-14,56044;1.39E-11,5188;2.67E-11,46237;2.95E-11
KMT2A,73716;6.56E-16,77486;9.83E-15,73715;1.28E-14,59165;2.05E-13,34962;2.17E-13
POU2F2,46157;1.07E-15,46115;2.33E-12,,,
TAF3,38585;1.08E-15,,,,
MECP2,34396;1.14E-15,34399;3.00E-14,34392;4.14E-13,34394;5.81E-12,34400;4.16E-02
NFYB,45758;1.29E-15,45625;1.96E-15,2095;5.82E-14,45936;2.11E-13,42773;8.54E-04
DCP1A,36226;1.39E-15,36231;2.14E-07,,,
MYC,70964;1.45E-15,38183;1.34E-14,5968;1.38E-14,34318;1.83E-14,45989;1.99E-14
TBP,50163;1.52E-15,45684;3.67E-14,45791;1.28E-13,45881;1.45E-11,45781;3.12E-11
NRF1,74665;1.76E-15,74666;3.67E-14,58939;8.30E-14,74664;1.58E-13,46034;2.63E-13
SP1,72612;2.00E-15,46300;4.47E-12,70814;8.11E-12,46135;8.43E-12,46234;8.61E-12
GATA1,3273;2.20E-15,39352;4.70E-12,43446;8.38E-10,33545;8.38E-10,8458;2.07E-08
E2F3,42712;3.61E-15,38694;3.47E-02,,,
EGR1,46132;3.89E-15,46126;3.86E-09,46298;1.06E-08,46214;7.91E-08,46169;1.45E-05
TTF2,36230;6.00E-15,36238;1.19E-03,36232;7.45E-03,,
MAF,58808;8.05E-15,58809;1.09E-14,58807;3.33E-13,50111;1.09E-02,
CHD8,49778;8.05E-15,51103;2.14E-14,53396;7.83E-05,51104;1.06E-03,53397;4.65E-03
ATF1,63105;8.77E-15,63104;9.20E-14,62671;4.92E-12,56054;2.41E-11,56053;4.90E-10
CREB1,67715;1.07E-14,37334;3.60E-14,56048;9.23E-14,67718;2.88E-13,67714;8.46E-13
ETS1,1938;1.11E-14,43097;1.26E-11,46278;1.73E-11,63823;6.09E-10,44094;6.28E-10
PML,46301;1.13E-14,46307;2.06E-13,46143;1.57E-12,2448;1.85E-04,4421;8.99E-04
FOXK1,70731;1.35E-14,42657;8.99E-04,9505;3.29E-03,9506;1.56E-02,
HEY1,7527;1.60E-14,7341;5.60E-13,42664;1.00E+00,,
SREBF1,45793;1.85E-14,38819;1.13E-03,62956;1.22E-03,62957;1.30E-03,45824;5.08E-03
BCL6,35517;2.19E-14,1958;6.49E-11,52303;7.91E-10,52774;3.28E-09,39572;2.16E-06
NR3C1,68223;2.37E-14,46052;4.70E-09,68222;4.98E-09,68227;4.41E-08,68229;4.78E-08
KDM4A,8816;2.93E-14,45228;2.93E-14,,,
MAX,45849;2.95E-14,33177;3.85E-14,45553;5.77E-14,45650;1.19E-13,32814;1.00E-12
PR,68966;3.20E-14,68968;5.75E-08,68967;1.49E-07,68975;7.56E-06,68977;5.95E-05
TGIF2,65056;3.20E-14,65057;9.36E-13,,,
BPTF,76520;3.44E-14,,,,
GATAD1,1219;3.76E-14,1218;3.88E-05,42761;1.00E+00,,
E2F2,38865;4.11E-14,42757;1.00E+00,,,
SP2,64560;4.45E-14,64559;9.48E-14,46287;2.93E-11,65084;6.09E-11,46176;1.00E-07
FOXA1,47329;4.57E-14,36842;1.09E-12,47330;1.20E-12,50039;4.65E-12,47327;8.90E-11
SUPT5H,53325;4.60E-14,64772;6.41E-14,64773;6.13E-13,70927;1.95E-12,43450;7.44E-05
NFYC,42774;5.86E-14,,,,
RBBP5,8795;7.08E-14,45421;9.40E-14,8820;1.11E-13,8794;5.44E-12,8793;2.10E-11
HOXA4,42720;7.09E-14,,,,
SMAD5,63097;7.64E-14,63098;6.24E-08,42782;1.00E+00,,
POLR2M,5570;8.00E-14,5569;1.21E-06,5662;4.37E-04,,
POLR3D,74907;1.01E-13,74909;1.13E-09,74906;3.46E-09,68066;2.34E-03,68065;2.39E-03
THAP1,46306;1.09E-13,9211;2.42E-03,,,
NPAT,42775;1.43E-13,70858;1.20E-04,38645;1.32E-04,70855;1.48E-04,
TCF7L2,36841;1.46E-13,45714;1.19E-08,45751;2.11E-08,36843;1.48E-07,46022;3.42E-06
POLR2AphosphoS5,63406;1.66E-13,63407;2.54E-12,64761;2.96E-10,64760;4.13E-08,
MXI1,45866;1.88E-13,45774;3.26E-13,45633;1.36E-12,46038;1.06E-11,45810;3.11E-10
GATA2,8412;2.14E-13,38730;5.52E-04,69926;7.87E-04,67732;1.20E-03,46032;2.66E-03
CREM,64797;2.34E-13,64798;3.00E-10,38717;8.68E-03,,
KDM2B,73701;3.45E-13,58079;6.67E-10,58083;6.76E-10,58062;3.87E-09,70133;7.36E-06
BRCA1,44028;3.55E-13,45736;7.73E-08,45809;3.72E-05,45654;3.76E-04,42815;8.99E-04
AR,36845;3.84E-13,76205;2.35E-10,56265;9.97E-10,76206;1.41E-09,56264;2.08E-07
ZNF335,63295;4.02E-13,63294;6.22E-12,70557;9.23E-04,70558;1.03E-03,70555;1.58E-03
HCFC1,45767;4.67E-13,45890;5.63E-09,64266;9.86E-09,9205;6.09E-07,9206;1.67E-05
E2F5,64302;5.12E-13,64303;5.21E-12,,,
PAX5,46160;5.35E-13,46138;6.76E-12,46116;1.23E-11,46158;4.70E-07,34475;3.87E-04
GTF2F1,45683;5.49E-13,45878;9.66E-12,45737;3.37E-07,,
FAIRE,52153;5.95E-13,32874;7.08E-07,32875;1.03E-06,33611;3.16E-06,35740;3.57E-06
RFX5,45649;6.22E-13,45823;7.77E-13,46037;2.80E-10,45730;9.77E-09,42799;8.23E-04
YY1,65204;6.51E-13,46153;3.22E-12,62486;7.43E-12,7060;6.58E-11,46303;7.52E-11
RAG2,55543;6.54E-13,,,,
TFAP2C,45770;7.12E-13,9509;1.58E-10,9508;8.65E-10,9510;9.52E-10,39978;4.34E-08
GATA3,33679;7.25E-13,33680;3.09E-07,67518;7.28E-06,67502;1.48E-05,67516;2.76E-05
USF1,68456;7.38E-13,46365;1.37E-09,46205;1.27E-06,46279;3.96E-05,46062;5.86E-05
CBFB,37621;7.79E-13,37604;3.35E-12,37607;4.31E-12,64692;5.56E-10,64691;2.08E-07
RUNX1,43099;8.99E-13,72094;4.85E-11,34568;9.78E-11,37638;1.26E-10,37619;2.48E-10
CREBBP,3038;9.59E-13,42637;3.97E-11,42638;8.90E-11,1935;3.13E-09,73721;1.41E-08
BRD2,74202;1.08E-12,74209;2.24E-12,35878;8.84E-12,43045;2.41E-07,57805;5.20E-05
H2AFZ,62610;1.11E-12,64688;4.57E-09,64689;5.86E-09,62609;3.18E-08,63730;6.17E-07
HOXA6,42722;1.12E-12,,,,
MNT,38824;1.16E-12,63128;1.48E-06,63127;4.46E-05,,
CDK6,43305;1.23E-12,,,,
KDM6B,48576;1.29E-12,48577;2.14E-05,48442;1.01E-02,48443;1.28E-02,
FOXO3,74682;1.37E-12,74680;7.99E-05,38806;9.09E-04,39906;1.97E-03,34350;2.75E-02
KLF11,50413;1.43E-12,50412;1.91E-12,50414;1.86E-11,50415;2.02E-11,42728;8.99E-04
RPE,49481;1.53E-12,,,,
FLI1,37056;1.61E-12,37057;7.47E-12,35309;1.12E-11,53301;3.33E-07,5439;3.81E-07
ING5,41573;2.39E-12,,,,
CD34,73984;2.67E-12,73986;4.68E-06,73985;4.80E-03,73987;4.98E-03,
ELF1,46355;2.77E-12,46127;3.13E-12,46323;2.79E-11,37578;7.85E-11,74430;4.47E-10
RFX1,38784;2.81E-12,62624;2.30E-02,62594;1.92E-01,62593;3.76E-01,64526;3.93E-01
CHD1,8807;2.88E-12,45237;2.90E-12,8806;3.73E-11,45426;2.02E-09,8770;4.41E-09
ASXL1,76682;3.03E-12,,,,
CTCF,33934;3.15E-12,35851;9.88E-11,45984;1.63E-10,35854;2.16E-09,9316;3.34E-09
RARA,53300;3.54E-12,2812;8.67E-04,49613;8.99E-04,67428;1.13E-03,67426;1.25E-03
ZBTB33,63757;4.77E-12,46357;1.31E-09,46073;2.33E-09,48317;5.52E-09,48319;5.35E-08
CEBPA,48279;5.06E-12,48277;3.39E-11,48280;5.99E-11,48278;2.62E-10,48263;9.30E-10
RUNX1T1,40164;5.22E-12,58032;1.02E-01,35300;2.09E-01,39784;2.60E-01,39786;9.22E-01
REST,46260;5.31E-12,46113;1.41E-11,46328;2.59E-11,46341;3.34E-11,46337;7.96E-11
MAZ,74571;5.63E-12,45761;4.61E-11,45788;1.06E-08,45867;1.76E-08,45661;3.06E-08
KDM4B,64107;6.55E-12,64106;5.96E-02,,,
IRF1,45949;7.11E-12,42725;1.42E-11,45969;5.38E-09,45925;6.92E-07,41301;2.74E-05
NFKB1,68051;7.32E-12,68048;4.10E-06,42698;9.39E-04,76400;6.42E-02,76401;9.40E-02
CCDC101,1228;8.15E-12,1224;5.88E-05,,,
OTX2,74349;9.65E-12,74350;9.40E-10,74351;1.32E-09,74352;6.06E-06,74344;3.91E-05
ZFX,64866;9.98E-12,64865;2.25E-11,50077;5.56E-05,41307;5.71E-03,41309;7.27E-03
ESR1,36819;1.02E-11,36104;1.62E-10,33506;1.10E-08,68976;1.20E-07,73999;3.34E-07
GLI2,42715;1.09E-11,76995;3.45E-07,38718;7.95E-04,,
NR2F2,36804;1.14E-11,46249;9.10E-10,63319;1.15E-03,50976;2.23E-03,62909;5.27E-03
PAF1,55667;1.21E-11,55665;7.72E-08,73697;1.55E-07,55664;9.14E-07,36344;1.50E-04
ELK3,50434;1.24E-11,,,,
ZSCAN22,65156;1.29E-11,65153;5.95E-10,65154;2.77E-04,,
CBX8,48755;1.30E-11,43558;8.75E-04,43569;1.08E-03,8768;1.33E-03,45398;1.33E-03
EMX1,44562;1.32E-11,44563;2.56E-05,44564;9.38E-04,49179;1.50E-03,38788;1.67E-03
SMC1A,9319;1.53E-11,9317;4.34E-11,56558;9.07E-07,56557;1.13E-05,38778;1.82E-04
TFAP2A,56820;1.53E-11,56819;2.23E-10,56821;6.73E-10,45753;3.82E-07,36958;2.64E-05
OGT,70759;1.81E-11,34001;5.90E-08,39911;5.35E-05,,
HSF1,51863;1.82E-11,51864;1.62E-08,54573;5.66E-05,35228;6.35E-05,45820;2.86E-04
MYB,50565;1.89E-11,50569;1.89E-11,50397;2.46E-11,50398;1.85E-10,50571;2.38E-10
ZNF143,71042;1.89E-11,71040;1.01E-09,45629;1.66E-08,64895;1.42E-07,71039;5.17E-07
FOS,45606;2.03E-11,45959;3.03E-08,1992;3.03E-08,621;7.25E-07,45772;5.67E-05
KLF5,47601;2.27E-11,51508;6.96E-04,42955;1.06E-03,42939;1.29E-03,47597;2.21E-03
PRDM11,52170;2.30E-11,52171;9.69E-02,,,
SOX2,38658;2.66E-11,67317;9.60E-05,51585;5.02E-04,34118;6.00E-04,42783;7.71E-04
KLF1,39350;2.92E-11,64685;2.41E-03,64686;9.50E-03,65188;1.15E-02,63870;1.92E-02
BRD3,43050;3.23E-11,43051;3.56E-09,43052;7.06E-08,43053;1.46E-06,57806;1.88E-05
SP3,62841;3.25E-11,62840;4.09E-10,38834;8.70E-04,,
NEUROD1,74357;3.40E-11,74348;9.46E-10,74343;1.82E-09,74346;2.23E-09,74360;1.85E-08
SOX9,53493;3.45E-11,42747;6.24E-07,54616;8.62E-04,72770;9.02E-04,38809;1.30E-03
TAL1,72356;3.58E-11,4610;2.07E-06,35482;4.59E-05,43447;1.09E-04,47079;1.16E-04
SMARCB1,1345;4.00E-11,45779;4.00E-11,33863;8.99E-04,58469;1.25E-03,58468;3.03E-03
TCF12,9198;4.43E-11,46120;1.49E-10,37602;6.10E-10,46066;4.09E-08,35308;4.30E-06
NFE2,67768;4.45E-11,39357;1.42E-10,50381;1.38E-08,33294;1.21E-03,33278;1.94E-03
TFAP4,74432;4.63E-11,74431;2.42E-09,62715;2.06E-08,62716;1.65E-03,
HIF1A,49447;4.78E-11,49446;3.04E-10,58172;7.25E-05,38733;8.99E-04,47082;8.99E-04
CBX5,63410;4.97E-11,63411;1.36E-07,35875;8.99E-04,48605;8.99E-04,48598;4.29E-03
SMAD3,276;5.54E-11,278;1.63E-07,1085;9.33E-07,47576;1.66E-06,47577;3.59E-06
TCF7L1,70804;7.23E-11,46140;2.14E-10,40166;5.79E-07,70800;8.99E-04,70801;8.99E-04
CNOT3,76965;9.56E-11,76964;6.18E-07,76966;1.03E-03,,
TAF7,46195;1.03E-10,46289;2.26E-06,64178;1.13E-03,64177;7.09E-03,
NKRF,63302;1.09E-10,63301;7.00E-03,,,
GLIS1,63689;1.12E-10,65214;6.05E-08,63690;6.63E-06,38673;3.93E-01,
TRIM28,52087;1.23E-10,49606;1.75E-10,72552;2.28E-05,70926;2.87E-05,49609;4.02E-04
KLF9,49949;1.24E-10,62800;5.80E-07,62637;4.95E-05,62636;3.83E-04,62799;1.39E-03
SUMO2,55718;1.30E-10,55338;1.51E-10,55344;1.54E-10,55348;3.22E-10,55339;1.16E-09
FOXP2,46340;1.72E-10,46333;1.11E-07,42659;1.00E+00,,
TRAF7,72857;1.78E-10,72854;1.73E-08,72856;7.76E-06,72855;3.32E-04,
MED12,38653;1.80E-10,70966;2.52E-07,2240;2.06E-03,2241;2.97E-03,41516;5.67E-03
ELK1,45729;1.85E-10,45636;8.20E-09,63433;2.22E-08,63322;7.37E-07,63321;5.76E-06
GLIS2,63825;1.88E-10,63826;2.85E-07,38768;8.99E-04,,
RXRA,46125;1.89E-10,46242;5.31E-04,36820;3.09E-03,38864;3.12E-03,46356;1.18E-02
ZBTB48,75284;2.01E-10,75287;2.17E-10,75281;3.56E-10,75285;3.29E-09,75273;1.11E-08
ELL2,49002;2.09E-10,49001;7.22E-10,49008;1.55E-05,49003;1.69E-05,49004;5.66E-04
RAD21,71322;2.21E-10,71320;4.57E-10,71321;3.21E-08,42798;6.44E-07,71319;1.23E-06
TP53,52092;2.53E-10,52091;2.77E-07,75042;5.21E-06,40286;2.82E-04,52089;4.85E-04
VEZF1,8532;2.69E-10,8533;2.19E-03,38706;3.79E-03,,
TRIM24,69201;3.24E-10,64819;2.37E-06,69202;5.70E-04,64820;6.11E-04,69203;6.25E-04
ZBTB7A,46295;3.41E-10,67686;2.41E-08,46102;1.48E-06,67685;1.55E-05,67684;1.35E-03
RBL1,38496;3.77E-10,,,,
SMAD4,74681;3.91E-10,1087;1.64E-04,51573;4.88E-04,38693;8.99E-04,1086;1.49E-03
T,69884;4.29E-10,32815;9.31E-10,73454;3.42E-09,73453;7.03E-08,55895;1.06E-05
MYF5,72878;4.80E-10,,,,
TCF4,72366;4.90E-10,72367;7.41E-08,8;8.63E-04,6;8.99E-04,54668;1.08E-03
BCL3,64913;4.95E-10,62533;1.05E-09,62932;1.46E-09,62933;1.16E-08,64914;4.66E-07
RUNX3,46131;6.09E-10,,,,
MYBL2,46241;6.67E-10,56251;3.49E-06,5891;8.64E-05,5890;1.02E-04,38735;3.85E-03
GABP,63155;7.57E-10,63156;2.04E-09,,,
CPSF3L,49021;8.07E-10,49010;1.13E-07,49009;6.99E-04,49022;7.59E-04,53330;8.45E-04
NANOG,51514;1.04E-09,955;1.21E-09,46173;1.53E-07,49995;1.07E-03,4933;1.15E-03
CBX1,64917;1.09E-09,64581;5.20E-09,64916;2.95E-07,35879;8.91E-04,64582;1.06E-03
ELK4,1214;1.20E-09,45755;3.97E-09,1215;3.41E-06,45724;3.89E-04,1173;2.80E-03
SRF,46312;1.51E-09,46211;1.67E-09,46148;1.14E-08,46223;1.56E-08,46092;1.18E-07
DLX1,38719;1.59E-09,,,,
HMGN1,5194;1.62E-09,,,,
POLR2H,63477;1.72E-09,63478;1.67E-06,,,
EGR2,65147;1.96E-09,64860;2.47E-08,65179;1.94E-06,64861;1.72E-05,34567;2.26E-04
ZMYND8,76673;2.49E-09,76857;6.74E-09,76498;1.08E-07,76851;1.65E-05,76856;4.58E-05
RBBP4,70928;2.61E-09,,,,
JUND,46191;3.23E-09,46232;7.38E-08,38758;2.78E-06,45880;6.88E-06,42938;1.30E-05
PBX3,46082;3.61E-09,46121;2.46E-08,46358;1.63E-07,56901;5.17E-03,42859;1.00E+00
PRAME,2110;3.72E-09,,,,
DDX5,1208;3.84E-09,49196;2.02E-01,,,
L3MBTL2,63814;3.91E-09,63813;7.15E-07,2084;8.12E-03,2085;2.17E-02,
PHF2,76469;4.05E-09,76468;2.39E-06,,,
HMGN3,45920;4.39E-09,,,,
STAT2,42800;5.18E-09,45967;2.23E-07,45960;6.81E-03,74678;5.72E-02,
CTCFL,55779;5.31E-09,55775;1.03E-06,46293;3.02E-06,55787;9.61E-04,55771;3.28E-03
IRF4,40215;5.38E-09,46128;2.90E-06,48632;3.75E-05,42680;8.99E-04,48628;9.98E-04
BARX1,42752;5.54E-09,42645;1.10E-03,,,
IRF3,45831;5.86E-09,45748;9.24E-08,45609;1.92E-07,42679;8.99E-04,
MYH11,37625;6.75E-09,37623;6.75E-07,37589;3.95E-03,37608;3.44E-02,
JUN,37354;9.73E-09,2078;1.35E-07,45874;1.35E-07,42727;7.71E-06,45892;4.82E-05
NKX2-1,74052;1.10E-08,35474;3.19E-06,35475;4.81E-04,74049;8.99E-04,38674;1.09E-03
SIX1,72382;1.12E-08,76585;3.78E-08,72383;2.01E-04,76587;2.87E-04,76586;8.05E-04
ORC2,72426;1.13E-08,72425;8.99E-04,,,
BCOR,35087;1.16E-08,35528;4.21E-05,64563;3.32E-01,64564;9.06E-01,
VDR,565;1.25E-08,566;2.31E-06,564;3.76E-06,560;7.19E-05,2775;2.16E-04
KLF10,74686;1.43E-08,74639;4.75E-06,75164;3.58E-03,75163;4.29E-03,75165;7.92E-03
IRAK1,76859;1.49E-08,,,,
FOXA2,52681;1.54E-08,52684;3.85E-08,52682;6.77E-07,52683;7.92E-07,37366;3.15E-05
HEXIM1,57092;1.77E-08,72604;5.44E-07,68828;5.44E-07,72608;3.64E-05,72609;8.61E-04
AGO1,44026;1.81E-08,48610;8.99E-04,48609;1.29E-03,48594;3.83E-03,48601;3.83E-03
SP4,65111;1.86E-08,46179;2.55E-07,65110;3.80E-07,65112;3.12E-02,
BRPF3,76496;1.86E-08,76495;2.32E-02,76494;2.18E-01,,
SOX4,71747;1.99E-08,71748;1.98E-07,71746;2.40E-06,47591;8.99E-04,38749;1.27E-03
SIX5,46142;2.08E-08,46054;1.95E-04,46302;1.98E-02,46273;6.49E-02,46188;2.35E-01
ZXDB,63902;2.19E-08,63903;4.43E-05,,,
ZBTB17,41831;2.29E-08,64074;9.25E-05,38755;2.57E-04,47103;1.08E-03,54514;3.01E-03
CCNT2,45895;2.34E-08,,,,
TET3,33988;2.36E-08,43669;1.30E-02,39719;4.90E-01,,
CEBPB,45789;2.49E-08,45762;2.07E-05,45923;1.51E-04,54133;1.58E-04,46206;1.73E-04
GATA4,63975;2.58E-08,47598;3.91E-07,72922;1.11E-03,72928;3.90E-03,72912;3.90E-03
JARID2,41793;2.83E-08,41816;1.85E-04,41801;7.13E-04,41820;1.19E-03,41828;1.23E-03
SRC,6710;2.89E-08,39652;7.32E-04,72972;1.26E-03,72973;3.82E-03,39660;9.87E-02
CEBPD,46230;3.08E-08,46294;1.27E-05,,,
ZBTB40,62937;3.26E-08,63278;1.04E-07,63068;1.41E-05,63069;1.42E-05,63277;7.80E-04
MLLT1,59168;3.49E-08,63876;2.49E-05,74318;9.10E-05,74315;1.27E-04,63875;1.30E-04
IKZF2,64556;4.30E-08,64555;7.93E-07,,,
USF2,68455;4.47E-08,74645;3.75E-06,45741;8.39E-04,38751;1.69E-03,74655;2.17E-02
ZNF18,74663;4.59E-08,73972;2.39E-03,65171;5.12E-03,74653;2.16E-02,65018;2.78E-02
SNAI2,48339;4.77E-08,48340;2.93E-06,48343;1.47E-04,51576;1.11E-03,48344;1.71E-03
CBX3,46209;4.90E-08,9230;8.47E-06,9231;5.83E-04,45429;6.03E-04,8780;6.03E-04
STAT5B,53630;5.49E-08,53632;1.92E-07,4592;1.12E-05,53629;1.89E-04,53637;3.92E-03
EZH2,41788;5.51E-08,48763;1.30E-04,45424;3.35E-04,34329;3.81E-04,8809;4.45E-04
SMARCA4,52555;5.52E-08,33440;4.92E-05,64112;9.80E-05,64633;1.07E-04,33437;1.21E-04
ZBTB11,64751;5.62E-08,64291;7.65E-07,64290;1.71E-06,64750;6.10E-06,63304;3.32E-05
ZEB1,46245;5.87E-08,46139;1.05E-07,64829;6.67E-03,67610;3.63E-02,64828;1.55E-01
TAFII,4929;5.96E-08,4930;1.98E-02,,,
ZBTB26,65120;7.52E-08,65121;9.92E-03,,,
C11orf30,63362;7.71E-08,63363;7.90E-05,,,
LMO1,73854;9.25E-08,36369;1.62E-03,36367;1.00E+00,,
STAT1,45775;9.78E-08,45643;1.17E-07,1362;5.19E-07,41290;2.90E-06,41287;4.55E-06
ETV4,64318;1.20E-07,64317;9.33E-07,38770;7.75E-04,5924;4.25E-03,
KAT5,4631;1.25E-07,68490;1.04E-05,4632;2.81E-03,,
MBTD1,76529;1.25E-07,,,,
MYCN,75840;1.29E-07,69364;3.60E-03,,,
STAG1,42519;1.40E-07,42535;4.31E-07,42518;8.61E-07,42367;1.02E-06,42588;1.09E-06
YAP1,54609;1.41E-07,54608;2.01E-05,56541;7.18E-04,56537;8.99E-04,56244;1.02E-03
C17orf49,1227;1.43E-07,1223;8.40E-02,,,
ZFP2,63525;1.64E-07,63524;4.83E-05,,,
TBL1X,8564;1.66E-07,,,,
TRIM25,77300;1.73E-07,77298;5.42E-06,77299;7.94E-06,62995;2.41E-03,62994;5.91E-03
KLF15,65197;1.84E-07,42729;9.10E-04,65198;1.07E-03,65072;4.55E-03,
