,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
58506|WDR5,0.0000000000000000019128830745352250117768798681878435347227135586912819622350887439242323354903818053623121601545724116412057888800268586074533396010146863258348078678274180143912296139248625827365227302967385619193355,Homo sapiens,WDR5,cr,BE2-C,Neuroblast,Brain,1,WDR5
56961|GTF2B,0.0000000000000000022304960602365492906522719674003941821037746604232686527873667976488018262868471509107374476028918373975067185158536804776808096454195467975568672472189480448859155212647902950161682377678572876897237,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1,GTF2B
56379|CDK8,0.0000000000000000022781774253369921993805008290091721573126186918546246511629291906482653487390742949738573126679627797502623831312413117232111455601076490467032127185689147172044164468229975757800036188303058863758815,Homo sapiens,CDK8,tf,K562,Erythroblast,Bone Marrow,1,CDK8
69813|NELFE,0.000000000000000006993992705974360605823715004242904145435052014042202346716066696227544205974873059809458189670152522702077901190644833710912132515799262532666254725839231386619418707751907829704006537702843439346059,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,NELFE
51750|FOXP1,0.0000000000000000076222494810932192449217692481399567391078083152487430957812097176791617348447420098894803698794092673779675096865120834185625062857520655823823955663494804583015926305107146352003805641866848282208739,Homo sapiens,FOXP1,tf,LNCaP,Epithelium,Prostate,1,FOXP1
41574|BRD1,0.0000000000000000087383926844018342185236768718985967115829621965304148238482227234637301891628364348165219362832015209711009364231309395406090798842908953451913773576047345067117813429514379125369742301462055025748868,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
53076|RBP2,0.000000000000000010762460748289423907898621888957636772917707343026905079035426254929734045561321549972559555316977471860992114156187520325512218900943825521335667405510174190069404331965663919820507585159734377205867,Homo sapiens,RBP2,other,U937,None,Pleura,1,RBP2
71069|MBD3,0.000000000000000010976839141172424223982683279059862604760142112856442027142538329732679809192824600516471473943935329387277472765442199287198525727190490332011585964956710396432852065427532214422433583207227201376679,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,1,MBD3
64038|HBP1,0.000000000000000014203052286652194132277021748727323063817752541141977697108319227987850185935794430787075608406052013524062114600886774946436201987997965947526281423186177250570654450054346382417542388234807906873339,Homo sapiens,HBP1,tf,HepG2,Epithelium,Liver,1,HBP1
69868|MED1,0.000000000000000018684904640917232320238266911901060607329947569158657981415214844607355415052603958772106083080144208704909750970506495817819845590053048533500647874616189475816201459955694774331966005618245978397107,Homo sapiens,MED1,predicted transcription factor,MHH-MED-1,Th1,None,1,MED1
43400|XBP1,0.000000000000000021396958892144001424455818258365063584292437587572270359918911087913684345244310804824496672158620847194802875344792301687681019348111888591828398470807135140892287946851326429861489889799662514965685,Homo sapiens,XBP1,tf,T47D,Epithelium,Mammary Gland,1,XBP1
50107|CHRM2,0.00000000000000002684715279681556026070116288245547447871208968265692790910580100598564718008042464653220947427627246364653143051204219304889590365678854823463425868706537869146885128256236452102597305050900808640433,Homo sapiens,CHRM2,predicted chromatin regulator,U937,None,Pleura,1,CHRM2
53323|INTS3,0.000000000000000035384910378618606898549250767353372741457129012473407368182021455664802276527977050597752333473933561988228348236853644258959969705879720095597385608981615645694214137842570206887559663683086152865781,Homo sapiens,INTS3,predicted transcription factor,HeLa,Epithelium,Cervix,1,INTS3
34997|FOXM1,0.000000000000000040932183767510981747472094761900075330774457720502339266356697194330226537452531401777109991019035398293656877462261203511926340214268354501410154473788941568428436842063523297024793096947181997270579,Homo sapiens,FOXM1,tf,MDA-MB-231,Epithelium,Breast,1,FOXM1
43102|RBPJ,0.000000000000000044063792825344376563526183213637866766478201876868028140549324418808338180162795191661716321107830551437068820116319481185017638641356907405170444289892429492277431192829621588492771372424509846190946,Homo sapiens,RBPJ,tf,CUTLL1,T Lymphocyte,Blood,1,RBPJ
74838|JMJD6,0.000000000000000050623949196586713090687029807670628387020713090974713186608078185389654605333322606083590738868301754793198550038829556484735613822001884010515307457035397868007726485537035886427327289181235467050131,Homo sapiens,JMJD6,cr,None,3565 cells,None,1,JMJD6
33904|BRD4,0.000000000000000052410121307622196166707414623861450683045168441093316498411364112068823138334281711172419871096431986981208437110639457654207425880132655251328951677338274710104337193421437400605998610446501954924819,Homo sapiens,BRD4,cr,None,Plasma Cell,None,1,BRD4
42212|STAT3,0.000000000000000077476437227334647758172210128283411165220651286809468636904260715067343814791509325877380357819111978699740310014918951188677412903980647357853505375295259494283703383322029714044393711941086212083036,Homo sapiens,STAT3,tf,OCI-Ly10,B Lymphocyte,Bone Marrow,1,STAT3
49493|CDK7,0.00000000000000011148906872039574967794286726798161626449968577351802806174592355971688600307025565641043690595652091348447929440272463605671217093334111156785954349434860619186368098204256653896743521337656530921088,Homo sapiens,CDK7,predicted transcription factor,Jurkat,T Lymphocyte,Blood,1,CDK7
59170|SETD1A,0.00000000000000015040402699541448926586660338133162931079925756700250086757579252821924605114408499359170210894756232251005518731810437377832411529589361097266227287056545544431388055475176284576390781748435839651557,Homo sapiens,SETD1A,predicted chromatin regulator,SEM,Pre-B Lymphocyte,None,1,SETD1A
73696|LEO1,0.0000000000000001847853463673951045058420664103274330429839651476890089564645390192199627606941236607604858325884228657327730442358508406938983053622728160946055367665800208087831521225252886898110879207505491050951,Homo sapiens,LEO1,predicted chromatin regulator,SEM,B Lymphocyte,None,1,LEO1
45390|KDM5B,0.00000000000000018586100534965609374672078748456827007782224284951113280675166188917453275965832531584516953235094641809966322574571019593659332277366769532778513269444684679743105278498688793356171848125683564673917,Homo sapiens,KDM5B,cr,K562,Erythroblast,Bone Marrow,1,KDM5B
42708|ATF2,0.00000000000000020191067657948911113114119814558874316846993919816118054734706250261503020080131934064255758089680895650297088395643512906641631096972921602139872682275802926121166831981200553743164365159274601673932,Homo sapiens,ATF2,predicted transcription factor,LoVo,None,Colon,1,ATF2
50372|SUZ12,0.00000000000000024846675090767788561235459569866394505359524330506746811758686389985617667392935409346527757936125023671526143022403788832998047605522516571950510572166432004023988312929476343567987675090220287848629,Homo sapiens,SUZ12,cr,None,Proerythroblast,Fetal Liver,1,SUZ12
45802|CHD2,0.00000000000000028579857002497199435162095887223565700405997036566698938143034805213394010231899167979096859034803269699622151669231006392520516379430582982289017100676779039831527095640897536643526367959276221338355,Homo sapiens,CHD2,cr,HepG2,Epithelium,Liver,1,CHD2
38724|GMEB2,0.00000000000000030523866188181140064957557744614686654881533670819523209742607340854217865642693015719261497999173833611459033687921027647969210126764676629262760720895593262348668117833514516327986612272642487147964,Homo sapiens,GMEB2,tf,LoVo,None,Colon,1,GMEB2
69874|RELA,0.0000000000000003184120270023148607218968727988497879441044714346196886049722457569153992991664377238968809386817592679854207601479784453412623274178751703946760430774732231260647651123181919396257071113927974430608,Homo sapiens,RELA,tf,None,Th1,None,1,RELA
70093|TET2,0.00000000000000032601069854017568479226696025249049590769315474138800615523385455844095900065095417156532145496705437575830824955139778343945321829763207556572074888100682441081756677220935392557731129037630183453739,Homo sapiens,TET2,cr,293T,None,None,1,TET2
46136|GABPA,0.00000000000000053892542768540952768335268159613282938877771124159022186504611860390403746043968526043701273518821055026773546199204163948537445568603050294409808126475020191603290051069442900543746322264233448267339,Homo sapiens,GABPA,tf,GM12878,B Lymphocyte,Blood,1,GABPA
73716|KMT2A,0.00000000000000065634139496562481912885332504731850043244559779034557140101556614971974928820238488972907984137645081599839662669578665234163633546816180589249302331990081680436600474963042453949732116132524403367453,Homo sapiens,KMT2A,not sure,SEM,B Lymphocyte,None,1,KMT2A
46157|POU2F2,0.0000000000000010676447240757674631001422561424022731078938064317271778556066425455535459000138597072473061966660580987614818613107377854358060217149201763521465242252592370520559196385646193513886569891793942055996,Homo sapiens,POU2F2,tf,GM12891,Lymphoblastoid,Blood,1,POU2F2
38585|TAF3,0.000000000000001075566483704790291831087777950087644238712163812283890888523987137792506440370414400237853636737405317127181493723652550910112951698651451411998405704581230564415016807448958508990508869332788060982,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
34396|MECP2,0.0000000000000011391985313665187080087684635756356223986706446324715017378454199364460415832048207404664250125674034349570692835985587090351265661229111713298982148189862792071685843195619333598799215378026023985579,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
45758|NFYB,0.000000000000001286470383464022417098837093720448560895593781981311736440670427663718293579448458925568940286215156922845904519516061438942212908138297746061495505175587338827400271170583363374770519627167275966223,Homo sapiens,NFYB,tf,HeLa-S3,Epithelium,Cervix,1,NFYB
36226|DCP1A,0.0000000000000013873423342145780092717224973593040821464924473549324223064948374698942861308992743673463659334634902119408592330230172578615536838289719233104260393564335514965143202587787062512906390447520312531659,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1,DCP1A
70964|MYC,0.0000000000000014458156834163012509146417734492343792453630021317044055778339730688513493908813811222309620223144330448413243030464475396414793367728690659103853192431302840335478486492925501144147981606179263677825,Homo sapiens,MYC,tf,Raji,B Lymphocyte,Blood,1,MYC
50163|TBP,0.0000000000000015234845332526858829791734718439031359029858188737306193191890010476621102923481541875986262821732509662718243612754522096323178891810379093027074973440325939882114469284041014826746900873411560378718,Homo sapiens,TBP,tf,K562,Erythroblast,Bone Marrow,1,TBP
74665|NRF1,0.0000000000000017616296859963163749024534163980122132837719344400018567975581456058661666269475889577362107891271457456641420293278878554719838558591131086517616986890608801840627092325497076741127136439157359127328,Homo sapiens,NRF1,tf,K562,Erythroblast,Bone Marrow,1,NRF1
72612|SP1,0.0000000000000019968408627941251732869259971995594276766275264359193136784981392807368940685463843206956907832586695760928126070975781287521540277256649833353794236719007574505902755098652731384362256755028593929511,Homo sapiens,SP1,predicted chromatin regulator,A375,Melanoma Cell,None,1,SP1
3273|GATA1,0.0000000000000022014208489779288139348112587306065305003708326454901890342416684359547531450475326945479052407774250500393986859282482530408277075926911713287724149387161980860911385838365199173193919684866224084613,Homo sapiens,GATA1,tf,None,Proerythroblast,Bone Marrow,1,GATA1
42712|E2F3,3.608224830031759e-15,Homo sapiens,E2F3,tf,LoVo,None,Colon,1,E2F3
46132|EGR1,3.885780586188048e-15,Homo sapiens,EGR1,tf,GM12878,B Lymphocyte,Blood,1,EGR1
36230|TTF2,5.995204332975845e-15,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
58808|MAF,8.049116928532385e-15,Homo sapiens,MAF,tf,None,Th1,None,1,MAF
49778|CHD8,8.049116928532385e-15,Homo sapiens,CHD8,cr,None,iPSC,None,1,CHD8
63105|ATF1,8.770761894538737e-15,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
67715|CREB1,1.0658141036401503e-14,Homo sapiens,CREB1,tf,LNCaP,Epithelium,Prostate,1,CREB1
1938|ETS1,1.1102230246251565e-14,Homo sapiens,ETS1,tf,Jurkat E6-1,T Lymphocyte,Blood,1,ETS1
46301|PML,1.1324274851176597e-14,Homo sapiens,PML,tf,K562,Erythroblast,Bone Marrow,1,PML
70731|FOXK1,1.354472090042691e-14,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1,FOXK1
7527|HEY1,1.5987211554602254e-14,Homo sapiens,HEY1,tf,K562,Erythroblast,Bone Marrow,1,HEY1
45793|SREBF1,1.8540724511240114e-14,Homo sapiens,SREBF1,tf,HepG2,Epithelium,Liver,1,SREBF1
35517|BCL6,2.1926904736346842e-14,Homo sapiens,BCL6,predicted transcription factor,OCI-Ly1,B cell lymphoma,Bone Marrow,1,BCL6
68223|NR3C1,2.3703261575747092e-14,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1,NR3C1
8816|KDM4A,2.930988785010413e-14,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM4A
45849|MAX,2.9476421303797906e-14,Homo sapiens,MAX,tf,None,Endothelial Cell,Umbilical Vein,1,MAX
68966|PR,3.197442310920451e-14,Homo sapiens,PR,predicted transcription factor,T47D,None,Breast,1,PR
65056|TGIF2,3.2029934260435766e-14,Homo sapiens,TGIF2,tf,HepG2,Epithelium,Liver,1,TGIF2
76520|BPTF,3.441691376337985e-14,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
1219|GATAD1,3.758104938356155e-14,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
38865|E2F2,4.113376306236205e-14,Homo sapiens,E2F2,tf,LoVo,None,Colon,1,E2F2
64560|SP2,4.451994328746878e-14,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
47329|FOXA1,4.568567746332519e-14,Homo sapiens,FOXA1,tf,DU145,Epithelium,Prostate,1,FOXA1
53325|SUPT5H,4.596323321948148e-14,Homo sapiens,SUPT5H,tf,HeLa,Epithelium,Cervix,1,SUPT5H
42774|NFYC,5.861977570020827e-14,Homo sapiens,NFYC,tf,LoVo,None,Colon,1,NFYC
8795|RBBP5,7.083222897108499e-14,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1,RBBP5
42720|HOXA4,7.088774012231625e-14,Homo sapiens,HOXA4,tf,LoVo,None,Colon,1,HOXA4
63097|SMAD5,7.638334409421077e-14,Homo sapiens,SMAD5,tf,GM12878,B Lymphocyte,Blood,1,SMAD5
5570|POLR2M,7.999156892424253e-14,Homo sapiens,POLR2M,tf,HeLa,Epithelium,Cervix,1,POLR2M
74907|POLR3D,1.0058620603103918e-13,Homo sapiens,POLR3D,tf,THP-1,Macrophage,None,1,POLR3D
46306|THAP1,1.0946799022804043e-13,Homo sapiens,THAP1,tf,K562,Erythroblast,Bone Marrow,1,THAP1
42775|NPAT,1.4327428132787645e-13,Homo sapiens,NPAT,tf,LoVo,None,Colon,1,NPAT
36841|TCF7L2,1.4632739464559563e-13,Homo sapiens,TCF7L2,tf,MDA-MB-453,Epithelium,Mammary Gland,1,TCF7L2
63406|POLR2AphosphoS5,1.6581180872776713e-13,Homo sapiens,POLR2AphosphoS5,,None,iPSC,None,1,POLR2AphosphoS5
45866|MXI1,1.8812729152273278e-13,Homo sapiens,MXI1,tf,IMR90,Fibroblast,Lung,1,MXI1
8412|GATA2,2.138844656940364e-13,Homo sapiens,GATA2,tf,None,Haematopoietic Progenitor Cell,Blood,1,GATA2
64797|CREM,2.343125693471393e-13,Homo sapiens,CREM,tf,HepG2,Epithelium,Liver,1,CREM
73701|KDM2B,3.448907825998049e-13,Homo sapiens,KDM2B,cr,SEM,B Lymphocyte,None,1,KDM2B
44028|BRCA1,3.5521585672881884e-13,Homo sapiens,BRCA1,predicted chromatin regulator,MCF-10A,Epithelium,Breast,1,BRCA1
36845|AR,3.8402614421784165e-13,Homo sapiens,AR,tf,MDA-MB-453,Epithelium,Mammary Gland,1,AR
63295|ZNF335,4.0245584642661925e-13,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
45767|HCFC1,4.674038933671909e-13,Homo sapiens,HCFC1,tf,HeLa-S3,Epithelium,Cervix,1,HCFC1
64302|E2F5,5.116462808985034e-13,Homo sapiens,E2F5,,K562,Erythroblast,Bone Marrow,1,E2F5
46160|PAX5,5.349054532644004e-13,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1,PAX5
45683|GTF2F1,5.488942633746774e-13,Homo sapiens,GTF2F1,tf,H1,Embryonic Stem Cell,Embryo,1,GTF2F1
52153|FAIRE,5.946909631404651e-13,Homo sapiens,FAIRE,other,None,Macrophage,None,1,FAIRE
45649|RFX5,6.216693826388564e-13,Homo sapiens,RFX5,tf,GM12878,B Lymphocyte,Blood,1,RFX5
65204|YY1,6.513678485475793e-13,Homo sapiens,YY1,tf,HEK293,Epithelium,Embryonic Kidney,1,YY1
55543|RAG2,6.541989172603735e-13,Homo sapiens,RAG2,cr,None,Thymocyte,None,1,RAG2
45770|TFAP2C,7.121525591458067e-13,Homo sapiens,TFAP2C,predicted transcription factor,HeLa-S3,Epithelium,Cervix,1,TFAP2C
33679|GATA3,7.250866573826897e-13,Homo sapiens,GATA3,tf,None,Th1,None,1,GATA3
68456|USF1,7.376876887121853e-13,Homo sapiens,USF1,tf,None,Erythroid Cell,None,1,USF1
37621|CBFB,7.788769629257786e-13,Homo sapiens,CBFB,predicted transcription factor,U937,None,Pleura,1,CBFB
43099|RUNX1,8.994471834000706e-13,Homo sapiens,RUNX1,tf,CUTLL1,T Lymphocyte,Blood,1,RUNX1
3038|CREBBP,9.588441152175164e-13,Homo sapiens,CREBBP,cr,None,T Lymphocyte,Blood,1,CREBBP
74202|BRD2,1.0771383784913269e-12,Homo sapiens,BRD2,predicted chromatin regulator,None,None,Pontine,1,BRD2
62610|H2AFZ,1.1073364447611311e-12,Homo sapiens,H2AFZ,,MCF-7,Epithelium,Breast,1,H2AFZ
42722|HOXA6,1.1196044091832391e-12,Homo sapiens,HOXA6,tf,LoVo,None,Colon,1,HOXA6
38824|MNT,1.1566858582057193e-12,Homo sapiens,MNT,tf,LoVo,None,Colon,1,MNT
43305|CDK6,1.234345958778249e-12,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1,CDK6
48576|KDM6B,1.2891909761947318e-12,Homo sapiens,KDM6B,cr,CUTLL1,T Lymphocyte,Blood,1,KDM6B
74682|FOXO3,1.3733458814613186e-12,Homo sapiens,FOXO3,tf,HepG2,Epithelium,Liver,1,FOXO3
50413|KLF11,1.4294676553561203e-12,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
49481|RPE,1.526057058498509e-12,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
37056|FLI1,1.6076029396572267e-12,Homo sapiens,FLI1,tf,U937,None,Pleura,1,FLI1
41573|ING5,2.390976305832737e-12,Homo sapiens,ING5,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING5
73984|CD34,2.6700308630722702e-12,Homo sapiens,CD34,other,None,None,Thymus,1,CD34
46355|ELF1,2.768119067297903e-12,Homo sapiens,ELF1,tf,SK-N-SH,Neuroblastoma cell,Brain,1,ELF1
38784|RFX1,2.8106406091410463e-12,Homo sapiens,RFX1,tf,LoVo,None,Colon,1,RFX1
8807|CHD1,2.879863014726425e-12,Homo sapiens,CHD1,predicted chromatin regulator,H1,Embryonic Stem Cell,Embryo,1,CHD1
76682|ASXL1,3.0263569428257142e-12,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
33934|CTCF,3.151645611154663e-12,Homo sapiens,CTCF,tf,MM1.S,B Lymphocyte,Blood,1,CTCF
53300|RARA,3.540223669773468e-12,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1,RARA
63757|ZBTB33,4.773237360922167e-12,Homo sapiens,ZBTB33,tf,None,None,Liver,1,ZBTB33
48279|CEBPA,5.064559882583808e-12,Homo sapiens,CEBPA,tf,GM12878,B Lymphocyte,Blood,1,CEBPA
40164|RUNX1T1,5.223654842012593e-12,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1T1
46260|REST,5.311973083621524e-12,Homo sapiens,REST,tf,HL-60,Promyeloblast,Blood,1,REST
74571|MAZ,5.628608690244619e-12,Homo sapiens,MAZ,tf,T778,None,None,1,MAZ
64107|KDM4B,6.545486375131304e-12,Homo sapiens,KDM4B,cr,K562,Erythroblast,Bone Marrow,1,KDM4B
45949|IRF1,7.108036381708871e-12,Homo sapiens,IRF1,tf,K562,Erythroblast,Bone Marrow,1,IRF1
68051|NFKB1,7.320366535168432e-12,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB1
