,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
46160|PAX5,2.1199461932093346e-11,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1,PAX5
45866|MXI1,2.3309698773499397e-11,Homo sapiens,MXI1,tf,IMR90,Fibroblast,Lung,1,MXI1
43104|NOTCH1,2.3309698773499397e-11,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,CUTLL1,T Lymphocyte,Blood,1,NOTCH1
69807|NELFE,2.3556487716660308e-11,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,NELFE
9198|TCF12,2.5625007358283288e-11,Homo sapiens,TCF12,tf,RPMI-8402,T cell leukemia,Blood,1,TCF12
58939|NRF1,2.7006979573717645e-11,Homo sapiens,NRF1,tf,HCC1954,Epithelium,Mammary Gland,1,NRF1
56054|ATF1,3.015062972268453e-11,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
34396|MECP2,4.5045789643601034e-11,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
53325|SUPT5H,4.551582178554171e-11,Homo sapiens,SUPT5H,tf,HeLa,Epithelium,Cervix,1,SUPT5H
64039|HBP1,4.869004485735664e-11,Homo sapiens,HBP1,tf,HepG2,Epithelium,Liver,1,HBP1
46300|SP1,5.2350501502522566e-11,Homo sapiens,SP1,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,SP1
73701|KDM2B,5.4000393953305973e-11,Homo sapiens,KDM2B,cr,SEM,B Lymphocyte,None,1,KDM2B
46115|POU2F2,5.541404213945224e-11,Homo sapiens,POU2F2,tf,GM12878,B Lymphocyte,Blood,1,POU2F2
35517|BCL6,5.7751454329708396e-11,Homo sapiens,BCL6,predicted transcription factor,OCI-Ly1,B cell lymphoma,Bone Marrow,1,BCL6
74838|JMJD6,6.502141817850253e-11,Homo sapiens,JMJD6,cr,None,3565 cells,None,1,JMJD6
36842|FOXA1,7.356002400455419e-11,Homo sapiens,FOXA1,tf,MDA-MB-453,Epithelium,Mammary Gland,1,FOXA1
45421|RBBP5,8.361813164525164e-11,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1,RBBP5
45767|HCFC1,8.982519438798181e-11,Homo sapiens,HCFC1,tf,HeLa-S3,Epithelium,Cervix,1,HCFC1
46278|ETS1,9.028538972452864e-11,Homo sapiens,ETS1,tf,K562,Erythroblast,Bone Marrow,1,ETS1
50413|KLF11,9.357188188555844e-11,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
76520|BPTF,1.0468012113066372e-10,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
42722|HOXA6,1.0521452890655536e-10,Homo sapiens,HOXA6,tf,LoVo,None,Colon,1,HOXA6
36841|TCF7L2,1.3089522961843992e-10,Homo sapiens,TCF7L2,tf,MDA-MB-453,Epithelium,Mammary Gland,1,TCF7L2
74357|NEUROD1,1.3289944376269374e-10,Homo sapiens,NEUROD1,tf,D-341,None,None,1,NEUROD1
36226|DCP1A,1.3561840851663574e-10,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1,DCP1A
70731|FOXK1,1.5861431686825082e-10,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1,FOXK1
53493|SOX9,1.6431150089441829e-10,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
65056|TGIF2,1.6597564172515997e-10,Homo sapiens,TGIF2,tf,HepG2,Epithelium,Liver,1,TGIF2
53300|RARA,1.6935343913316002e-10,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1,RARA
55543|RAG2,1.7193074119755816e-10,Homo sapiens,RAG2,cr,None,Thymocyte,None,1,RAG2
37057|FLI1,1.92037069012986e-10,Homo sapiens,FLI1,tf,U937,None,Pleura,1,FLI1
76682|ASXL1,1.9397480571218168e-10,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
53076|RBP2,1.989030362998554e-10,Homo sapiens,RBP2,other,U937,None,Pleura,1,RBP2
40164|RUNX1T1,2.1986732942999895e-10,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1T1
45761|MAZ,2.2656675795895116e-10,Homo sapiens,MAZ,tf,HeLa-S3,Epithelium,Cervix,1,MAZ
70095|TET2,2.4177289638281634e-10,Homo sapiens,TET2,cr,293T,None,None,1,TET2
67768|NFE2,2.766050253138777e-10,Homo sapiens,NFE2,tf,F5,Erythroid Progenitor Cell,Fetal Liver,1,NFE2
55338|SUMO2,2.8926911680830327e-10,Homo sapiens,SUMO2,other,K562,Erythroblast,Bone Marrow,1,SUMO2
37621|CBFB,2.921592582063346e-10,Homo sapiens,CBFB,predicted transcription factor,U937,None,Pleura,1,CBFB
56961|GTF2B,3.1475190119073307e-10,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1,GTF2B
62610|H2AFZ,3.373709504561328e-10,Homo sapiens,H2AFZ,,MCF-7,Epithelium,Breast,1,H2AFZ
8412|GATA2,3.633651254049906e-10,Homo sapiens,GATA2,tf,None,Haematopoietic Progenitor Cell,Blood,1,GATA2
68456|USF1,3.9130940072915287e-10,Homo sapiens,USF1,tf,None,Erythroid Cell,None,1,USF1
64560|SP2,4.469835046238613e-10,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
8816|KDM4A,5.601185479463022e-10,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM4A
46323|ELF1,6.32854427359121e-10,Homo sapiens,ELF1,tf,MCF-7,Epithelium,Breast,1,ELF1
56379|CDK8,6.644585298616087e-10,Homo sapiens,CDK8,tf,K562,Erythroblast,Bone Marrow,1,CDK8
55667|PAF1,7.323488836582695e-10,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1,PAF1
46301|PML,7.576716088863059e-10,Homo sapiens,PML,tf,K562,Erythroblast,Bone Marrow,1,PML
43050|BRD3,7.953328304765907e-10,Homo sapiens,BRD3,predicted chromatin regulator,MM1.S,B Lymphocyte,Blood,1,BRD3
46237|GABPA,8.976457168252867e-10,Homo sapiens,GABPA,tf,HepG2,Epithelium,Liver,1,GABPA
49481|RPE,9.604293383554985e-10,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
74349|OTX2,9.697406741286335e-10,Homo sapiens,OTX2,tf,D-341,None,None,1,OTX2
50372|SUZ12,1.0274837230973506e-09,Homo sapiens,SUZ12,cr,None,Proerythroblast,Fetal Liver,1,SUZ12
51103|CHD8,1.0626998576531203e-09,Homo sapiens,CHD8,cr,None,Neural Stem Cell,None,1,CHD8
63757|ZBTB33,1.0990907807466409e-09,Homo sapiens,ZBTB33,tf,None,None,Liver,1,ZBTB33
39350|KLF1,1.1699214104644273e-09,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1,KLF1
63155|GABP,1.1812058276909668e-09,Homo sapiens,GABP,,HepG2,Epithelium,Liver,1,GABP
36804|NR2F2,1.2392372418391675e-09,Homo sapiens,NR2F2,tf,MCF-7,Epithelium,Breast,1,NR2F2
48755|CBX8,1.26321924686222e-09,Homo sapiens,CBX8,cr,PC-3,Epithelium,Prostate,1,CBX8
33679|GATA3,1.3834462952551765e-09,Homo sapiens,GATA3,tf,None,Th1,None,1,GATA3
76965|CNOT3,1.3967317844910436e-09,Homo sapiens,CNOT3,tf,None,None,Snap-frozen tissue,1,CNOT3
73696|LEO1,1.4511271732988033e-09,Homo sapiens,LEO1,predicted chromatin regulator,SEM,B Lymphocyte,None,1,LEO1
68966|PR,1.4650450937735089e-09,Homo sapiens,PR,predicted transcription factor,T47D,None,Breast,1,PR
46260|REST,1.536607684232438e-09,Homo sapiens,REST,tf,HL-60,Promyeloblast,Blood,1,REST
74432|TFAP4,1.5736540627299255e-09,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1,TFAP4
35878|BRD2,2.2139909028995485e-09,Homo sapiens,BRD2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,BRD2
36845|AR,2.467488740386445e-09,Homo sapiens,AR,tf,MDA-MB-453,Epithelium,Mammary Gland,1,AR
46195|TAF7,2.562113851173921e-09,Homo sapiens,TAF7,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,TAF7
70759|OGT,2.5741874115203154e-09,Homo sapiens,OGT,other,HEK293,HEK 293 Cell Line,None,1,OGT
43099|RUNX1,2.5863163212611497e-09,Homo sapiens,RUNX1,tf,CUTLL1,T Lymphocyte,Blood,1,RUNX1
36819|ESR1,2.68536995394949e-09,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1,ESR1
48576|KDM6B,2.7491424578608113e-09,Homo sapiens,KDM6B,cr,CUTLL1,T Lymphocyte,Blood,1,KDM6B
42775|NPAT,2.7620726063791658e-09,Homo sapiens,NPAT,tf,LoVo,None,Colon,1,NPAT
63295|ZNF335,2.867665647416253e-09,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
63407|POLR2AphosphoS5,2.9356445566385035e-09,Homo sapiens,POLR2AphosphoS5,,None,iPSC,None,1,POLR2AphosphoS5
65156|ZSCAN22,2.9356445566385035e-09,Homo sapiens,ZSCAN22,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN22
42637|CREBBP,3.4252755716091135e-09,Homo sapiens,CREBBP,cr,HEK293,Epithelium,Embryonic Kidney,1,CREBBP
74681|SMAD4,3.639223756639973e-09,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1,SMAD4
43305|CDK6,3.866145237265948e-09,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1,CDK6
49447|HIF1A,3.920433672684503e-09,Homo sapiens,HIF1A,predicted chromatin regulator,T47D,Epithelium,Mammary Gland,1,HIF1A
64798|CREM,4.087784033781764e-09,Homo sapiens,CREM,tf,HepG2,Epithelium,Liver,1,CREM
72878|MYF5,4.382255040326791e-09,Homo sapiens,MYF5,tf,Rh18,rhabdomyosarcoma,None,1,MYF5
74907|POLR3D,4.5266357001846725e-09,Homo sapiens,POLR3D,tf,THP-1,Macrophage,None,1,POLR3D
45793|SREBF1,4.74094352446593e-09,Homo sapiens,SREBF1,tf,HepG2,Epithelium,Liver,1,SREBF1
65204|YY1,5.151812748462699e-09,Homo sapiens,YY1,tf,HEK293,Epithelium,Embryonic Kidney,1,YY1
74052|NKX2-1,5.175626169657553e-09,Homo sapiens,NKX2-1,tf,A549,Epithelium,Lung,1,NKX2-1
62840|SP3,5.914693145005071e-09,Homo sapiens,SP3,tf,HEK293,Epithelium,Embryonic Kidney,1,SP3
50107|CHRM2,6.9757491723300245e-09,Homo sapiens,CHRM2,predicted chromatin regulator,U937,None,Pleura,1,CHRM2
70804|TCF7L1,7.783531485464557e-09,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1,TCF7L1
52087|TRIM28,8.035775076915486e-09,Homo sapiens,TRIM28,cr,None,Hematopoietic Stem Cell,None,1,TRIM28
50573|MYB,8.333780133200078e-09,Homo sapiens,MYB,tf,None,None,None,1,MYB
68051|NFKB1,8.921730403885344e-09,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB1
64866|ZFX,1.0174758956253342e-08,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZFX
5570|POLR2M,1.0174758956253342e-08,Homo sapiens,POLR2M,tf,HeLa,Epithelium,Cervix,1,POLR2M
38865|E2F2,1.1136771340148992e-08,Homo sapiens,E2F2,tf,LoVo,None,Colon,1,E2F2
2110|PRAME,1.1650325031546602e-08,Homo sapiens,PRAME,not sure,K562,Erythroblast,Bone Marrow,1,PRAME
38724|GMEB2,1.1755759213840456e-08,Homo sapiens,GMEB2,tf,LoVo,None,Colon,1,GMEB2
71042|ZNF143,1.1915648960311263e-08,Homo sapiens,ZNF143,predicted transcription factor,MCF-7,MCF 7 Cells,None,1,ZNF143
46295|ZBTB7A,1.4388359004036727e-08,Homo sapiens,ZBTB7A,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZBTB7A
52153|FAIRE,1.587543504599306e-08,Homo sapiens,FAIRE,other,None,Macrophage,None,1,FAIRE
45683|GTF2F1,1.6161379343769278e-08,Homo sapiens,GTF2F1,tf,H1,Embryonic Stem Cell,Embryo,1,GTF2F1
38784|RFX1,1.6748332646463545e-08,Homo sapiens,RFX1,tf,LoVo,None,Colon,1,RFX1
45959|FOS,1.8226422479727416e-08,Homo sapiens,FOS,tf,K562,Erythroblast,Bone Marrow,1,FOS
9319|SMC1A,1.9054405823271085e-08,Homo sapiens,SMC1A,predicted chromatin regulator,LCL,Lymphoblastoid,Blood,1,SMC1A
51864|HSF1,2.0821199140661533e-08,Homo sapiens,HSF1,tf,451Lu,Melanoma Cell,None,1,HSF1
46211|SRF,2.215141064065197e-08,Homo sapiens,SRF,tf,HCT-116,None,Colon,1,SRF
64913|BCL3,2.234804228377303e-08,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1,BCL3
63097|SMAD5,2.7008986327159577e-08,Homo sapiens,SMAD5,tf,GM12878,B Lymphocyte,Blood,1,SMAD5
1345|SMARCB1,2.8594736726333433e-08,Homo sapiens,SMARCB1,cr,HeLa,Epithelium,Cervix,1,SMARCB1
1013|FOXP1,2.8846570951506334e-08,Homo sapiens,FOXP1,tf,H9,Embryonic Stem Cell,Embryo,1,FOXP1
45730|RFX5,3.04033213896792e-08,Homo sapiens,RFX5,tf,HeLa-S3,Epithelium,Cervix,1,RFX5
955|NANOG,3.3325632313534134e-08,Homo sapiens,NANOG,tf,H1,Embryonic Stem Cell,Embryo,1,NANOG
52684|FOXA2,3.966265638132931e-08,Homo sapiens,FOXA2,tf,CyT49,Embryonic Stem Cell,Embryo,1,FOXA2
38496|RBL1,4.0708644068905915e-08,Homo sapiens,RBL1,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1,RBL1
64107|KDM4B,4.1420756628152876e-08,Homo sapiens,KDM4B,cr,K562,Erythroblast,Bone Marrow,1,KDM4B
75284|ZBTB48,4.196274185032398e-08,Homo sapiens,ZBTB48,,HeLa,None,None,1,ZBTB48
33934|CTCF,4.214492483205202e-08,Homo sapiens,CTCF,tf,MM1.S,B Lymphocyte,Blood,1,CTCF
49002|ELL2,4.3441821981787775e-08,Homo sapiens,ELL2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,ELL2
38653|MED12,4.381940648591963e-08,Homo sapiens,MED12,predicted transcription factor,LoVo,None,Colon,1,MED12
46232|JUND,4.595360015949835e-08,Homo sapiens,JUND,tf,HepG2,Epithelium,Liver,1,JUND
73984|CD34,4.7363753513447196e-08,Homo sapiens,CD34,other,None,None,Thymus,1,CD34
46132|EGR1,4.8605720164568505e-08,Homo sapiens,EGR1,tf,GM12878,B Lymphocyte,Blood,1,EGR1
41573|ING5,5.297745709837972e-08,Homo sapiens,ING5,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING5
37354|JUN,6.397578160901322e-08,Homo sapiens,JUN,tf,A549,Epithelium,Lung,1,JUN
45895|CCNT2,7.333022479019303e-08,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
46230|CEBPD,7.5546181861334e-08,Homo sapiens,CEBPD,tf,HepG2,Epithelium,Liver,1,CEBPD
69884|T,7.716851348638272e-08,Homo sapiens,T,tf,None,Th1,None,1,T
45920|HMGN3,1.0158086669509822e-07,Homo sapiens,HMGN3,tf,K562,Erythroblast,Bone Marrow,1,HMGN3
46306|THAP1,1.0639113035559764e-07,Homo sapiens,THAP1,tf,K562,Erythroblast,Bone Marrow,1,THAP1
72366|TCF4,1.1048984054271159e-07,Homo sapiens,TCF4,tf,Gen2.2,Plasmacytoid dendritic cell,None,1,TCF4
46358|PBX3,1.2686416465581788e-07,Homo sapiens,PBX3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,PBX3
76673|ZMYND8,1.3172202053601398e-07,Homo sapiens,ZMYND8,cr,DU145,Epithelium,Prostate,1,ZMYND8
48277|CEBPA,1.3675931418562464e-07,Homo sapiens,CEBPA,tf,GM12878,B Lymphocyte,Blood,1,CEBPA
63362|C11orf30,1.480117965141722e-07,Homo sapiens,C11orf30,,K562,Erythroblast,Bone Marrow,1,C11orf30
37625|MYH11,1.5752179299320006e-07,Homo sapiens,MYH11,not sure,U937,None,Pleura,1,MYH11
45736|BRCA1,1.6350814569072864e-07,Homo sapiens,BRCA1,predicted chromatin regulator,HeLa-S3,Epithelium,Cervix,1,BRCA1
64581|CBX1,1.8206165539370557e-07,Homo sapiens,CBX1,cr,HepG2,Epithelium,Liver,1,CBX1
45775|STAT1,1.866232905431859e-07,Homo sapiens,STAT1,tf,HeLa-S3,Epithelium,Cervix,1,STAT1
69201|TRIM24,1.889452773048829e-07,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,1,TRIM24
45789|CEBPB,1.960797392979697e-07,Homo sapiens,CEBPB,tf,HepG2,Epithelium,Liver,1,CEBPB
52092|TP53,2.0015493451348011e-07,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1,TP53
63410|CBX5,2.0180779161183407e-07,Homo sapiens,CBX5,cr,GM12878,B Lymphocyte,Blood,1,CBX5
45753|TFAP2A,2.8215482141089514e-07,Homo sapiens,TFAP2A,predicted transcription factor,HeLa-S3,Epithelium,Cervix,1,TFAP2A
45742|KAT2B,2.8561408556374137e-07,Homo sapiens,KAT2B,predicted chromatin regulator,HeLa-S3,Epithelium,Cervix,1,KAT2B
63525|ZFP2,2.9623894691774675e-07,Homo sapiens,ZFP2,,HEK293,Epithelium,Embryonic Kidney,1,ZFP2
71322|RAD21,2.9744273895399873e-07,Homo sapiens,RAD21,not sure,HCT-116,Colon cancer cell,Colon,1,RAD21
38658|SOX2,3.2646775564303607e-07,Homo sapiens,SOX2,tf,LoVo,None,Colon,1,SOX2
62762|PKNOX1,3.654972078278892e-07,Homo sapiens,PKNOX1,tf,K562,Erythroblast,Bone Marrow,1,PKNOX1
49010|CPSF3L,3.744270290565258e-07,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1,CPSF3L
46340|FOXP2,3.8202875720953385e-07,Homo sapiens,FOXP2,tf,SK-N-MC,None,Brain,1,FOXP2
65110|SP4,3.913471726889301e-07,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1,SP4
8807|CHD1,4.122940538177436e-07,Homo sapiens,CHD1,predicted chromatin regulator,H1,Embryonic Stem Cell,Embryo,1,CHD1
38824|MNT,4.172791028575578e-07,Homo sapiens,MNT,tf,LoVo,None,Colon,1,MNT
47598|GATA4,4.574739611076675e-07,Homo sapiens,GATA4,tf,AGS,Epithelium,Stomach,1,GATA4
63814|L3MBTL2,4.723093773531124e-07,Homo sapiens,L3MBTL2,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,L3MBTL2
42774|NFYC,4.7419605262896397e-07,Homo sapiens,NFYC,tf,LoVo,None,Colon,1,NFYC
46243|FOSL2,4.798997125953741e-07,Homo sapiens,FOSL2,tf,HepG2,Epithelium,Liver,1,FOSL2
72356|TAL1,5.13489125522315e-07,Homo sapiens,TAL1,tf,Kasumi-1,Acute myeloid leukemia,None,1,TAL1
46131|RUNX3,5.300682306971264e-07,Homo sapiens,RUNX3,tf,GM12878,B Lymphocyte,Blood,1,RUNX3
42715|GLI2,5.321764895221363e-07,Homo sapiens,GLI2,tf,LoVo,None,Colon,1,GLI2
44562|EMX1,5.44996528776052e-07,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1,EMX1
63902|ZXDB,5.603289974029253e-07,Homo sapiens,ZXDB,,HEK293,Epithelium,Embryonic Kidney,1,ZXDB
